trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1785889072000-1205841794575630336-1207324177292328960,1207324177292328960,1785889072000,1785889828000,2.0,0.546
1785889072000-1205841794575630336-1207324177292328960,1207324177292328960,1785889829000,1785889935000,0.0,0.199
1785889470000-1205841794575630336-1262201463778574336,1262201463778574336,1785889470000,1785891880000,14.25,2.757
1785889470000-1205841794575630336-1262201463778574336,1262201463778574336,1785891881000,1785892329000,3.125,0.762
1785889470000-1205841794575630336-1262201463778574336,1262201463778574336,1785892330000,1785894208000,11.125,1.849
1785889768000-1205841794575630336-1262057443693690880,1262057443693690880,1785889768000,1785890831000,1.7,0.953
1785889768000-1205841794575630336-1262057443693690880,1262057443693690880,1785890832000,1785891247000,0.2,0.372
1785890038000-1205841794575630336-1262399283240370176,1262399283240370176,1785890038000,1785891045000,6.375,1.28
1785890038000-1205841794575630336-1262399283240370176,1262399283240370176,1785891046000,1785895401000,42.625,8.041
1785891181000-1205841794575630336-1262198719932006400,1262198719932006400,1785891181000,1785893873000,18.75,2.817
1785891181000-1205841794575630336-1262198719932006400,1262198719932006400,1785893874000,1785895875000,18.375,2.593
1785891786000-1205841794575630336-1207298707230294016,1207298707230294016,1785891786000,1785893439000,18.0,2.63
1785891786000-1205841794575630336-1207298707230294016,1207298707230294016,1785893440000,1785893504000,,
1785892556000-1205841794575630336-1262099826342887424,1262099826342887424,1785892556000,1785900131000,45.8,10.591
1785892556000-1205841794575630336-1262099826342887424,1262099826342887424,1785900132000,1785910054000,81.8,16.024
1785896237000-1205841794575630336-1207296603921055744,1207296603921055744,1785896237000,1785898022000,11.0,2.198
1785896237000-1205841794575630336-1207296603921055744,1207296603921055744,1785898023000,1785898572000,5.0,1.219
1785896237000-1205841794575630336-1207296603921055744,1207296603921055744,1785898573000,1785899717000,10.0,1.855
1785896257000-1205841794575630336-1262459364938088448,1262459364938088448,1785896257000,1785899572000,19.875,5.721
1785896257000-1205841794575630336-1262459364938088448,1262459364938088448,1785899573000,1785899999000,1.25,0.558
1785896257000-1205841794575630336-1262459364938088448,1262459364938088448,1785900000000,1785902814000,12.25,3.472
1785898424000-1205841794575630336-1262204515923263488,1262204515923263488,1785898424000,1785899527000,6.875,1.611
1785898424000-1205841794575630336-1262204515923263488,1262204515923263488,1785899528000,1785900118000,1.125,0.55
1785898424000-1205841794575630336-1262204515923263488,1262204515923263488,1785900119000,1785901181000,5.5,1.037
1785899638000-1205841794575630336-1305231238159663104,1305231238159663104,1785899638000,1785911875000,89.875,16.992
1785899638000-1205841794575630336-1305231238159663104,1305231238159663104,1785911876000,1785916839000,44.25,7.256
1785900937000-1205841794575630336-1262016223961415680,1262016223961415680,1785900937000,1785904646000,18.8,4.327
