vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,load_estimation,driver_ids,engine_hours
1262213270287155200,1785918845000-1205841794575630336-1262213270287155200,1785918845000,1785939606000,2,150.125,27.046,5.550728388671153,1205841794575630336,1785918845000,1262213270287155200,OD34T6536,20761000,1785939606000,71.4118687313148,139.989,27.04995027701318,5.175203598025149,27.049950277013185,1785918845000-1205841794575630336-1262213270287155200,151.25,"{'confidence': 48.2, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 7828.801776097796, 'std': 1985.881372849651, 'timestamp': 1785958281832}",,5.699999999999818
1262052610576220160,1785902769000-1205841794575630336-1262052610576220160,1785902769000,1785922867000,2,134.4,26.095,5.15041195631347,1205841794575630336,1785902769000,1262052610576220160,OD26G3613,20098000,1785922867000,68.93022471363011,128.592,26.109933603647768,4.925022098946842,26.109933603647768,1785902769000-1205841794575630336-1262052610576220160,134.69999999998254,"{'confidence': 39.9, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 4955.962472445191, 'std': 2147.8411430558003, 'timestamp': 1786045622512}",,0.0
1305231238159663104,1785899638000-1205841794575630336-1305231238159663104,1785899638000,1785916839000,2,134.125,24.248,5.531384031672715,1205841794575630336,1785899638000,1305231238159663104,OD34T6505,17201000,1785916839000,64.02688711498033,127.032,24.252608755674366,5.237869512502584,24.252608755674366,1785899638000-1205841794575630336-1305231238159663104,136.125,"{'confidence': 47.9, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 7290.556022599206, 'std': 2741.450237011685, 'timestamp': 1786004965894}",,4.699999999999818
1262099826342887424,1785892556000-1205841794575630336-1262099826342887424,1785892556000,1785910054000,2,127.6,26.615000000000002,4.794288934811196,1205841794575630336,1785892556000,1262099826342887424,OD17AB5424,17498000,1785910054000,70.27578695502768,120.668,26.61961627084382,4.533048063963506,26.61961627084382,1785892556000-1205841794575630336-1262099826342887424,127.80000000001746,"{'confidence': 68.8, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6288.196543237905, 'std': 1360.4165836106188, 'timestamp': 1785983126299}",,0.0
1262399706210762752,1785904874000-1205841794575630336-1262399706210762752,1785904874000,1785918484000,2,87.125,15.508,5.618068093887026,1205841794575630336,1785904874000,1262399706210762752,OD11AE3392,13610000,1785918484000,40.95319681847006,81.898,15.51257455245078,5.279458913998335,15.51257455245078,1785904874000-1205841794575630336-1262399706210762752,88.0,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9622.662774744515, 'std': 2541.6145450805566, 'timestamp': 1786007727512}",,3.75
1262062433732657152,1785920613000-1205841794575630336-1262062433732657152,1785920613000,1785931521000,2,73.4,12.709,5.775434731292785,1205841794575630336,1785920613000,1262062433732657152,OD17AB7337,10908000,1785931521000,33.5668867506381,71.259,12.714729829787156,5.604444683760368,12.714729829787156,1785920613000-1205841794575630336-1262062433732657152,74.5,"{'confidence': 33.3, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 7807.3951125810345, 'std': 2757.504708031506, 'timestamp': 1786000557633}",,0.0
1262195380511047680,1785904184000-1205841794575630336-1262195380511047680,1785904184000,1785917270000,2,68.625,12.115,5.6644655385885265,1205841794575630336,1785904184000,1262195380511047680,OD11AE3285,13086000,1785917270000,31.995958859812404,64.477,12.119681386292577,5.320024342630313,12.119681386292577,1785904184000-1205841794575630336-1262195380511047680,69.25,"{'confidence': 49.8, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 7698.880690552997, 'std': 1730.0604615926773, 'timestamp': 1786005015041}",,3.600000000000364
1262016223961415680,1785900937000-1205841794575630336-1262016223961415680,1785900937000,1785912518000,2,62.7,12.803,4.897289697727095,1205841794575630336,1785900937000,1262016223961415680,OD31L8527,11581000,1785912518000,33.862296299745005,60.54,12.826627386267045,4.719868923986811,12.806998311525362,1785900937000-1205841794575630336-1262016223961415680,63.0,"{'confidence': 78.1, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 8907.878378861196, 'std': 1701.5410207988468, 'timestamp': 1785994715134}",,0.0
1207297493239332864,1785907971000-1205841794575630336-1207297493239332864,1785907971000,1785919361000,2,56.0,12.084000000000001,4.634227077126779,1205841794575630336,1785907971000,1207297493239332864,OD18M3255,11390000,1785919361000,31.916552215361282,54.224,12.089603111879272,4.485176188018891,12.08960311187927,1785907971000-1205841794575630336-1207297493239332864,56.0,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 8464.397797172436, 'std': 407.86366490981237, 'timestamp': 1786044868633}",,0.0
1262124186470449152,1785945882000-1205841794575630336-1262124186470449152,1785945882000,1785952791000,2,53.125,7.968,6.667294176706827,1205841794575630336,1785945882000,1262124186470449152,OD29N3052,6909000,1785952791000,21.053429394565203,50.431,7.974783861577728,6.3238077514520565,7.974783861577728,1785945882000-1205841794575630336-1262124186470449152,54.375,,,1.8499999999994543
1262399283240370176,1785890038000-1205841794575630336-1262399283240370176,1785890038000,1785895401000,2,49.0,9.321,5.256946679540822,1205841794575630336,1785890038000,1262399283240370176,OD11AE5277,5363000,1785895401000,24.480033610700737,47.173,9.27274000405331,5.0872773289642215,9.27274000405331,1785890038000-1205841794575630336-1262399283240370176,49.25,,,1.3999999999996362
1262012687315894272,1785908970000-1205841794575630336-1262012687315894272,1785908970000,1785914143000,2,39.5,6.205,6.36583400483481,1205841794575630336,1785908970000,1262012687315894272,OD15Y8952,5173000,1785914143000,16.291970973210308,38.303,6.171201126216026,6.2067333759848005,6.171201126216026,1785908970000-1205841794575630336-1262012687315894272,39.30000000001746,,,0.0
1262194600873820160,1785925787000-1205841794575630336-1262194600873820160,1785925787000,1785933607000,2,39.5,6.42,6.1526479750778815,1205841794575630336,1785925787000,1262194600873820160,OD11AE3483,7820000,1785933607000,16.956248942289964,37.597,6.422821569049228,5.853657866065474,6.422821569049228,1785925787000-1205841794575630336-1262194600873820160,40.0,"{'confidence': 76.7, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 8678.134222574197, 'std': 808.709354438852, 'timestamp': 1786069957659}",,2.0999999999994543
