vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id,engine_hours,active_driver,driver_ids
1425525382987120640,1789151255000-642689989225816064-1425525382987120640,1789151255000,1789177058000,2,405.1,107.804,3.7577455381989537,642689989225816064,1789151255000,1425525382987120640,MP09AM6115,25803000,1789177058000,284.95367999999496,391.305,107.93699999999808,3.625309208149263,406.3999999999942,107.93699999999808,"{'confidence': 81.9, 'count': 33, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14683.619293229698, 'std': 3050.7845424709335, 'timestamp': 1789177063491}",1789151255000-642689989225816064-1425525382987120640,7.050000000000182,,
1533070673256120320,1789109601000-642689989225816064-1533070673256120320,1789109601000,1789123778000,3,187.93,64.1,2.931825273010921,642689989225816064,1789109601000,1533070673256120320,MP09BQ7694,14177000,1789123778000,169.29288498259163,194.622,64.12609279643623,3.0349892144187525,192.06999999999243,64.12609279643623,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789123786215}",1789109601000-642689989225816064-1533070673256120320,3.880000000000109,,
1534933431186620416,1789112914000-642689989225816064-1534933431186620416,1789112914000,1789126774000,2,173.45,59.117000000000004,2.9340122130689985,642689989225816064,1789112914000,1534933431186620416,MP09BL8455,13860000,1789126774000,156.1136404443954,179.063,59.13395471378613,3.028091066573877,175.70000000001164,59.13395471378613,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789128220277}",1789112914000-642689989225816064-1534933431186620416,3.821111111110895,,
1533070516129103872,1789126758000-642689989225816064-1533070516129103872,1789126758000,1789129845000,2,41.93,11.837,3.5422826729745713,642689989225816064,1789126758000,1533070516129103872,MP09BQ7692,3087000,1789129845000,31.206336302860283,44.93,11.820581932901622,3.800997299036609,44.25,11.820581932901622,,1789126758000-642689989225816064-1533070516129103872,0.8275000000001,,
739919483375714304,1789144961000-642689989225816064-739919483375714304,1789144961000,1789180218000,3,0.0,155.72199999999998,0.0,642689989225816064,1789144961000,739919483375714304,MP13P8163,35257000,1789180218000,411.5262347961654,475.131,155.88114954400203,3.048033719214268,,155.88114954400203,"{'confidence': 80.2, 'count': 25, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18487.29264298518, 'std': 3662.961783568978, 'timestamp': 1789180561221}",1789144961000-642689989225816064-739919483375714304,0.0,,
1515667522240643072,1789094982000-642689989225816064-1515667522240643072,1789094982000,1789126061000,2,0.0,69.685,0.0,642689989225816064,1789094982000,1515667522240643072,MP09BJ5830,31079000,1789126061000,210.8424595065473,340.356,79.86456799490428,4.261664572225774,,69.68497088345397,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789126097547}",1789094982000-642689989225816064-1515667522240643072,5.54519444444428,,
566303952333733888,1789093213000-642689989225816064-566303952333733888,1789093213000,1789102811000,2,0.0,35.092,0.0,642689989225816064,1789093213000,566303952333733888,MP09AF4518,9598000,1789102811000,93.16061141860966,124.927,35.288110385836994,3.540200895827505,,35.288110385836994,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789103494287}",1789093213000-642689989225816064-566303952333733888,2.6308333333327028,,
582166702746271744,1789093796000-642689989225816064-582166702746271744,1789093796000,1789107049000,2,0.0,27.701999999999998,0.0,642689989225816064,1789093796000,582166702746271744,MP09AF1836,13253000,1789107049000,94.04360208328859,154.64,35.62257654670022,4.341067238560669,,27.702273333333338,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789107077151}",1789093796000-642689989225816064-582166702746271744,2.126687500000004,,
589016215549128704,1789125693000-642689989225816064-589016215549128704,1789125693000,1789144902000,2,0.0,39.483999999999995,0.0,642689989225816064,1789125693000,589016215549128704,MP09BP1580,19209000,1789144902000,127.86328461120246,222.124,48.4330623527282,4.58620597604,,39.48448565196079,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789146152524}",1789125693000-642689989225816064-589016215549128704,3.048104166666676,,
739922158402142208,1789130877000-642689989225816064-739922158402142208,1789130877000,1789177843000,2,0.0,146.59300000000002,0.0,642689989225816064,1789130877000,739922158402142208,MP13P8145,46966000,1789177843000,387.1956954986927,496.23,146.66503617374724,3.3834239771511694,,146.66503617374724,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_TOO_FEW_POCKETS', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789178572941}",1789130877000-642689989225816064-739922158402142208,13.0,,
