trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1789093213000-642689989225816064-566303952333733888,566303952333733888,1789093213000,1789102026000,0.0,32.421
1789093213000-642689989225816064-566303952333733888,566303952333733888,1789102027000,1789102811000,0.0,2.671
1789093796000-642689989225816064-582166702746271744,582166702746271744,1789093796000,1789100840000,0.0,14.841
1789093796000-642689989225816064-582166702746271744,582166702746271744,1789100841000,1789107049000,0.0,12.861
1789094982000-642689989225816064-1515667522240643072,1515667522240643072,1789094982000,1789100377000,0.0,10.515
1789094982000-642689989225816064-1515667522240643072,1515667522240643072,1789100378000,1789126061000,0.0,59.17
1789109601000-642689989225816064-1533070673256120320,1533070673256120320,1789109601000,1789117792000,99.4,34.845
1789109601000-642689989225816064-1533070673256120320,1533070673256120320,1789117793000,1789121802000,67.93,21.035
1789109601000-642689989225816064-1533070673256120320,1533070673256120320,1789121803000,1789123778000,20.6,8.22
1789112914000-642689989225816064-1534933431186620416,1534933431186620416,1789112914000,1789125023000,147.97,50.222
1789112914000-642689989225816064-1534933431186620416,1534933431186620416,1789125024000,1789126774000,25.48,8.895
1789125693000-642689989225816064-589016215549128704,589016215549128704,1789125693000,1789142960000,0.0,36.76
1789125693000-642689989225816064-589016215549128704,589016215549128704,1789142961000,1789144902000,0.0,2.724
1789126758000-642689989225816064-1533070516129103872,1533070516129103872,1789126758000,1789128912000,31.485,9.057
1789126758000-642689989225816064-1533070516129103872,1533070516129103872,1789128913000,1789129845000,10.445,2.78
1789130877000-642689989225816064-739922158402142208,739922158402142208,1789130877000,1789165402000,0.0,104.403
1789130877000-642689989225816064-739922158402142208,739922158402142208,1789165403000,1789177843000,0.0,42.19
1789144961000-642689989225816064-739919483375714304,739919483375714304,1789144961000,1789156022000,0.0,43.242
1789144961000-642689989225816064-739919483375714304,739919483375714304,1789156023000,1789172504000,0.0,79.881
1789144961000-642689989225816064-739919483375714304,739919483375714304,1789172505000,1789180218000,0.0,32.599
1789151255000-642689989225816064-1425525382987120640,1425525382987120640,1789151255000,1789165209000,224.0,58.437
1789151255000-642689989225816064-1425525382987120640,1425525382987120640,1789165210000,1789177058000,181.1,49.367
