vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id,engine_hours,active_driver,driver_ids
1429476090367180800,1789143541000-642689989225816064-1429476090367180800,1789143541000,1789184154000,6,639.1,131.20999999999998,4.870817773035593,642689989225816064,1789143541000,1429476090367180800,MP09AN1563,40613000,1789184154000,342.52863486124613,627.27,129.7456950231993,4.834611274677287,652.4000000000233,32.6214136892654,"{'confidence': 89.6, 'count': 120, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15442.09409214988, 'std': 3520.6041683442913, 'timestamp': 1789184165130}",1789143541000-642689989225816064-1429476090367180800,0.0,,
1533069815709696000,1789109781000-642689989225816064-1533069815709696000,1789109781000,1789155444000,3,543.47,179.892,3.021090432037,642689989225816064,1789109781000,1533069815709696000,MP09BP2984,45663000,1789155444000,475.3122093439218,553.962,180.0425035393643,3.0768401300245323,546.2600000000093,180.0425035393643,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789155449845}",1789109781000-642689989225816064-1533069815709696000,12.653055555555511,,
1439682401377714176,1789144433000-642689989225816064-1439682401377714176,1789144433000,1789179775000,3,433.9,131.893,3.28978793415875,642689989225816064,1789144433000,1439682401377714176,mp09an6583,35342000,1789179775000,348.433061713078,426.443,131.98222034586288,3.2310639939417207,437.80000000001746,131.92012123139938,"{'confidence': 0, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 20316.74824064638, 'std': 8629.508155899772, 'timestamp': 1789179778398}",1789144433000-642689989225816064-1439682401377714176,9.50000000000091,,
1440684104986132480,1789143580000-642689989225816064-1440684104986132480,1789143580000,1789177098000,2,426.8,126.08200000000001,3.3850985866340952,642689989225816064,1789143580000,1440684104986132480,MP09AN6571,33518000,1789177098000,331.5774521824119,414.927,125.5975197660651,3.3036241541459814,428.5,125.5975197660651,"{'confidence': 88, 'count': 99, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18986.32556060277, 'std': 4538.444913083059, 'timestamp': 1789177104993}",1789143580000-642689989225816064-1440684104986132480,9.25,,
1425525382987120640,1789151255000-642689989225816064-1425525382987120640,1789151255000,1789177058000,2,405.1,107.804,3.7577455381989537,642689989225816064,1789151255000,1425525382987120640,MP09AM6115,25803000,1789177058000,284.95367999999496,391.305,107.93699999999808,3.625309208149263,406.3999999999942,107.93699999999808,"{'confidence': 81.9, 'count': 33, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14683.619293229698, 'std': 3050.7845424709335, 'timestamp': 1789177063491}",1789151255000-642689989225816064-1425525382987120640,7.050000000000182,,
1326601811460620288,1789127374000-642689989225816064-1326601811460620288,1789127374000,1789159842000,2,390.56,124.098,3.14719012393431,642689989225816064,1789127374000,1326601811460620288,MP09AE9054,32468000,1789159842000,327.6405231187066,393.565,124.10625875708583,3.171193813603937,391.5600000000559,124.10625875708584,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789160176805}",1789127374000-642689989225816064-1326601811460620288,8.89944444444518,,
566305663035146240,1789087485000-642689989225816064-566305663035146240,1789087485000,1789115667000,1,389.874,87.811,4.439922105430982,642689989225816064,1789087485000,566305663035146240,MP09AF2754,28182000,1789115667000,231.82190718610144,389.874,87.81132847958388,4.439905496824885,,76.24899423807506,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789115716888}",1789087485000-642689989225816064-566305663035146240,4.992687499999999,,
1531026470644744192,1789130246000-642689989225816064-1531026470644744192,1789130246000,1789161809000,1,387.227,114.663,3.3770876394303304,642689989225816064,1789130246000,1531026470644744192,MP09BM0987,31563000,1789161809000,302.71132607147604,387.227,114.66338108768032,3.377076415563717,381.52999999999884,114.66338108768032,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789161839821}",1789130246000-642689989225816064-1531026470644744192,8.742500000000291,,
1537535790538555392,1789117688000-642689989225816064-1537535790538555392,1789117688000,1789148273000,1,361.176,131.88,2.738671519563239,642689989225816064,1789117688000,1537535790538555392,MP09BP2921,30585000,1789148273000,348.16276074310804,361.176,131.87983361481363,2.7386749747872767,356.0199999999895,131.87983361481363,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789148313997}",1789117688000-642689989225816064-1537535790538555392,8.465555555555966,,
588522082246086656,1789087840000-642689989225816064-588522082246086656,1789087840000,1789116379000,1,339.152,76.233,4.448886964962679,642689989225816064,1789087840000,588522082246086656,MP09BP1475,28539000,1789116379000,201.25559546189405,339.152,76.23318009920229,4.4488764545656005,,62.96691662953787,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789116422202}",1789087840000-642689989225816064-588522082246086656,4.857833333333332,,
