account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,load_estimation,vehicle_device_type,active_driver,adblue_consumed
902855557075959808,1789861950000,1152270135390633984,RJ47GA6196,1458000,1789863408000,10.472786592026612,11102.0,0.3999999999996362,3.966964618191898,2.7986133148473047,10.900000000023283,3.966964618191898,1789861950000-902855557075959808-1152270135390633984,,,,,
902855557075959808,1789815256000,1152270135390633984,RJ47GA6196,10306000,1789825562000,72.73942829431103,86346.0,2.800000000000182,27.552813747845082,3.133836013635927,88.70000000001164,27.552813747845082,1789815256000-902855557075959808-1152270135390633984,,"{'confidence': 58.4, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 46795.53044372067, 'std': 9542.04800604375, 'timestamp': 1789825599824}",,,
902855557075959808,1789792532000,1152270135390633984,RJ47GA6196,256000,1789792788000,0.39964686683524914,,0.046065,0.1513813889527459,,0.0,0.1513813889527459,1789792532000-902855557075959808-1152270135390633984,,,,,
901025643674730496,1789823448000,1291421127226163200,NL01AG9585,727000,1789824175000,4.423426241200443,5001.0,0.1500000000005457,1.6755402428789556,2.9847089744661432,4.399999999994179,1.6755402428789556,1789823448000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789812842000,1291421127226163200,NL01AG9585,176000,1789813018000,0.1790483933333334,,0.025461944444444443,0.06782136111111113,,0.0,0.06782136111111113,1789812842000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789800233000,1291421127226163200,NL01AG9585,387000,1789800620000,2.9747419567649582,3121.0,0.08511472222222222,1.1267961957443022,2.7697999086147354,2.3999999999941792,1.1267961957443022,1789800233000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789798012000,1291421127226163200,NL01AG9585,492000,1789798504000,1.9047404964539005,855.0,0.1132186111111111,0.7214926122931441,1.1850433191304965,,0.7214926122931441,1789798012000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789797305000,1291421127226163200,NL01AG9585,315000,1789797620000,0.8203566250000002,1286.0,0.08263888888888889,0.3107411458333334,4.138492817072087,1.2000000000116415,0.3107411458333334,1789797305000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789796596000,1291421127226163200,NL01AG9585,630000,1789797226000,3.9559684776583866,3264.0,0.1500000000005457,1.4984729082039343,2.1782175587760353,3.2999999999883585,1.4984729082039343,1789796596000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789795669000,1291421127226163200,NL01AG9585,319000,1789795988000,0.6646169137142857,40.0,0.07588027777777778,0.25174883095238093,0.15888852332969175,,0.25174883095238093,1789795669000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789789839000,1291421127226163200,NL01AG9585,381000,1789790220000,0.8051045823281181,22.0,0.08506944444444445,0.30496385694246897,0.07213969622685573,,0.30496385694246897,1789789839000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789841453000,1447671848144732160,RJ14GQ0817,2445000,1789843898000,10.224608787407393,7229.0,0.6499999999996362,3.8729578740179513,1.866532049960142,7.400000000023283,3.8729578740179513,1789841453000-901025643674730496-1447671848144732160,,,,,
901025643674730496,1789828357000,1447671848144732160,RJ14GQ0817,391000,1789828748000,0.4257864818439716,,0.08222222222222222,0.16128275827423166,,0.0,0.16128275827423166,1789828357000-901025643674730496-1447671848144732160,,,,,
901025643674730496,1789811748000,1447671848144732160,RJ14GQ0817,607000,1789812355000,1.0716177219450038,388.0,0.1499999999996362,0.4059158037670469,0.9558632514408612,0.5,0.4059158037670469,1789811748000-901025643674730496-1447671848144732160,,,,,
901025643674730496,1789804943000,1447671848144732160,RJ14GQ0817,881000,1789805824000,1.7428234955638533,537.0,0.1999999999998181,0.6601604149863081,0.813438654923194,0.5,0.6601604149863081,1789804943000-901025643674730496-1447671848144732160,,,,,
901025643674730496,1789803032000,1447671848144732160,RJ14GQ0817,1869000,1789804901000,7.771507827960039,6965.0,0.4499999999998181,2.9437529651363783,2.3660273407749504,7.199999999982538,2.943752965136378,1789803032000-901025643674730496-1447671848144732160,,,,,
1194637793272266752,1789822589000,874238000127541248,RJ47GA4754,7886000,1789830475000,93.2736178503716,70007.0,2.199999999999818,35.33091585241348,1.9814657591226232,72.20000000001164,35.33091585241348,1789822589000-1194637793272266752-874238000127541248,,"{'confidence': 34.5, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 73082.80948273136, 'std': 27090.6713449906, 'timestamp': 1789830481434}",,,0.0
1194637793272266752,1789801230000,874238000127541248,RJ47GA4754,21178000,1789822408000,239.0173814853778,224377.0,5.899999999999636,90.53688692627946,2.4782937388017454,231.10000000000582,90.53688692627946,1789801230000-1194637793272266752-874238000127541248,,"{'confidence': 69.9, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 65140.7528162982, 'std': 19210.94831684992, 'timestamp': 1789822415661}",,,0.0
1194637793272266752,1789795321000,874238000127541248,RJ47GA4754,169000,1789795490000,0.5121236923611111,40.0,0.029722222222222223,0.19398624710648146,0.20620018478961297,,0.19398624710648146,1789795321000-1194637793272266752-874238000127541248,,,,,
1194637793272266752,1789790763000,874238000127541248,RJ47GA4754,2378000,1789793141000,25.20279665900083,25377.0,0.5999999999994543,9.546513885985162,2.6582478486995043,25.79999999998836,9.546513885985162,1789790763000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1789780783000,874238000127541248,RJ47GA4754,6884000,1789787667000,82.22509495574674,80831.0,1.9000000000005457,31.145869301419218,2.595239812308491,83.29999999998836,31.145869301419218,1789780783000-1194637793272266752-874238000127541248,,,,,0.0
