vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1094226778622263296,1787105183000-632578958264631296-1094226778622263296,1787105183000,1787137498000,1,366.726,129.603,2.8296104256845904,632578958264631296,1787105183000,1094226778622263296,RJ47GA6284,32315000,1787137498000,342.15136578530496,8.949999999999818,129.60279007019128,2.8296150090702965,389.5,129.60279007019128,1787105183000-632578958264631296-1094226778622263296,366.726,,,,,
869903761768710144,1787129815000-632578958264631296-869903761768710144,1787129815000,1787148687000,1,225.436,72.871,3.0936312113186317,632578958264631296,1787129815000,869903761768710144,RJ47GA4506,18872000,1787148687000,192.3785396216472,5.199999999998909,72.87065894759364,3.0936456902650864,,72.87065894759364,1787129815000-632578958264631296-869903761768710144,225.436,,"{'confidence': 60.8, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 40330.57292938012, 'std': 10488.578661631587, 'timestamp': 1787232153231}",,,4.2818872959550935
926578486859005952,1787125744000-632578958264631296-926578486859005952,1787125744000,1787149780000,1,223.749,93.548,2.391809552315389,632578958264631296,1787125744000,926578486859005952,RJ47GA4004,24036000,1787149780000,246.9672749730685,6.650000000000091,93.5482102170714,2.3918041775551635,201.125,93.5482102170714,1787125744000-632578958264631296-926578486859005952,223.749,,,,,
1061351650800697344,1787132711000-632578958264631296-1061351650800697344,1787132711000,1787150565000,1,212.396,70.587,3.008995990763171,632578958264631296,1787132711000,1061351650800697344,RJ47GA3508,17854000,1787150565000,186.35026728570418,4.899999999999636,70.58722245670613,3.0089865078665,219.75,70.58722245670613,1787132711000-632578958264631296-1061351650800697344,212.396,,,,,
1088512574191828992,1787127943000-632578958264631296-1088512574191828992,1787127943000,1787143571000,1,190.582,53.938,3.533353109125292,632578958264631296,1787127943000,1088512574191828992,RJ47GA5705,15628000,1787143571000,142.39631999998588,4.300000000000182,53.937999999994645,3.5333531091256427,197.19999999995343,53.937999999994645,1787127943000-632578958264631296-1088512574191828992,190.582,,"{'confidence': 77.7, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 40812.12605243697, 'std': 7292.742168346869, 'timestamp': 1787229971303}",,,
1067767710965825536,1787108053000-632578958264631296-1067767710965825536,1787108053000,1787122569000,1,183.272,70.855,2.5865782231317476,632578958264631296,1787108053000,1067767710965825536,RJ47GA6291,14516000,1787122569000,187.05625520594498,4.0,70.854642123464,2.586591287563757,192.5,70.854642123464,1787108053000-632578958264631296-1067767710965825536,183.272,,"{'confidence': 83.6, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 34577.07833086072, 'std': 2537.847588425685, 'timestamp': 1787278077692}",,,
1093476797997121536,1787151889000-632578958264631296-1093476797997121536,1787151889000,1787167395000,1,182.104,59.861,3.042114231302518,632578958264631296,1787151889000,1093476797997121536,RJ47GA5979,15506000,1787167395000,158.03413233595907,4.300000000000182,59.86141376362085,3.0420932041312523,190.6600000000035,59.86141376362085,1787151889000-632578958264631296-1093476797997121536,182.104,,,,,
1088486141482500096,1787129672000-632578958264631296-1088486141482500096,1787129672000,1787143769000,1,178.834,54.85,3.260419325432999,632578958264631296,1787129672000,1088486141482500096,RJ47GA5702,14097000,1787143769000,144.80514149955002,3.850000000000364,54.85043238619319,3.2603936235335063,190.79999999998836,54.85043238619319,1787129672000-632578958264631296-1088486141482500096,178.834,,,,,
944589217739046912,1787123114000-632578958264631296-944589217739046912,1787123114000,1787137234000,1,176.125,46.762,3.7664128993627304,632578958264631296,1787123114000,944589217739046912,RJ47GA2631,14120000,1787137234000,123.45096905368166,3.5,46.76173070215214,3.766434589896265,176.125,43.03558452993283,1787123114000-632578958264631296-944589217739046912,176.125,,,,,
1083727986517082112,1787120605000-632578958264631296-1083727986517082112,1787120605000,1787134494000,1,171.795,57.358,2.9951358136615642,632578958264631296,1787120605000,1083727986517082112,RJ47GA6315,13889000,1787134494000,151.42502830940987,3.800000000000182,57.35796526871586,2.9951376272704064,181.60000000000582,57.35796526871586,1787120605000-632578958264631296-1083727986517082112,171.795,,,,,
857602255610707968,1787125364000-632578958264631296-857602255610707968,1787125364000,1787138360000,1,170.176,47.748,3.56404456731172,632578958264631296,1787125364000,857602255610707968,RJ47GA4334,12996000,1787138360000,126.05367365478409,3.5,47.747603657115185,3.5640741517012433,176.0,47.747603657115185,1787125364000-632578958264631296-857602255610707968,170.176,['900758004230520839'],,,900758004230520839,2.793446258602198
1067767710965825536,1787142618000-632578958264631296-1067767710965825536,1787142618000,1787155485000,1,167.971,59.265,2.8342360583818444,632578958264631296,1787142618000,1067767710965825536,RJ47GA6291,12867000,1787155485000,156.4597082758389,3.5,59.265041013575335,2.8342340969868616,176.79999999998836,59.265041013575335,1787142618000-632578958264631296-1067767710965825536,167.971,,,,,
1286352128566099968,1787151627000-632578958264631296-1286352128566099968,1787151627000,1787164728000,1,166.569,53.168,3.1328806801083355,632578958264631296,1787151627000,1286352128566099968,NL01AG9587,13101000,1787164728000,140.36313992749191,3.600000000000364,53.16785603314087,3.1328891632600966,170.80000000001746,53.16785603314087,1787151627000-632578958264631296-1286352128566099968,166.569,,,,,
1083727333329731584,1787111586000-632578958264631296-1083727333329731584,1787111586000,1787125357000,1,166.399,52.515,3.168599447776826,632578958264631296,1787111586000,1083727333329731584,RJ47GA6318,13771000,1787125357000,138.6386583779984,3.7999999999992724,52.5146433249994,3.1686209686353592,177.70000000001164,52.5146433249994,1787111586000-632578958264631296-1083727333329731584,166.399,,"{'confidence': 23.7, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 27898.171383771394, 'std': 9525.732113170718, 'timestamp': 1787278605686}",,,
1536014603211767808,1787183462000-632578958264631296-1536014603211767808,1787183462000,1787196236000,1,164.076,60.637,2.705872652011148,632578958264631296,1787183462000,1536014603211767808,NL01AK9193,12774000,1787196236000,160.0818559896105,3.5,60.63706666273124,2.7058696772488235,168.77999999999884,60.63706666273124,1787183462000-632578958264631296-1536014603211767808,164.076,,,,,
1462138758710165504,1787135105000-632578958264631296-1462138758710165504,1787135105000,1787149313000,1,163.67,43.994,3.7202800381870254,632578958264631296,1787135105000,1462138758710165504,RJ14GQ0822,14208000,1787149313000,116.14331549417679,3.899999999999636,43.9936801114306,3.7203070892329064,171.0,43.9936801114306,1787135105000-632578958264631296-1462138758710165504,163.67,,,,,
1389243774684626944,1787098937000-632578958264631296-1389243774684626944,1787098937000,1787113587000,1,162.571,46.211,3.5180151911882453,632578958264631296,1787098937000,1389243774684626944,NL01AJ6143,14650000,1787113587000,121.99789457034264,4.050000000000182,46.21132370088736,3.517990548210119,169.25,46.21132370088736,1787098937000-632578958264631296-1389243774684626944,162.571,,"{'confidence': 60.5, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 64214.95266968802, 'std': 19655.64317452025, 'timestamp': 1787261234775}",,,
1385305035948163072,1787141550000-632578958264631296-1385305035948163072,1787141550000,1787155806000,1,162.03,62.456,2.5943063916997566,632578958264631296,1787141550000,1385305035948163072,NL01AJ5689,14256000,1787155806000,164.88400044487406,3.899999999999636,62.45606077457351,2.594303867239159,166.0,62.4560607745735,1787141550000-632578958264631296-1385305035948163072,162.03,,,,,
1101157025884143616,1787097626000-632578958264631296-1101157025884143616,1787097626000,1787111977000,1,161.786,50.777,3.1862063532701814,632578958264631296,1787097626000,1101157025884143616,RJ47GA5517,14351000,1787111977000,134.05050512040924,3.9500000000007276,50.776706485003494,3.1862247711513594,168.59999999997672,50.776706485003494,1787097626000-632578958264631296-1101157025884143616,161.786,,"{'confidence': 77.1, 'count': 27, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 33105.38053494182, 'std': 7863.069821945853, 'timestamp': 1787260608789}",,,
947094374120947712,1787113412000-632578958264631296-947094374120947712,1787113412000,1787126263000,1,159.853,53.466,2.9898066060674076,632578958264631296,1787113412000,947094374120947712,RJ47GA3346,12851000,1787126263000,141.15124922758224,3.5,53.46638228317509,2.9897852290317175,153.875,53.46638228317509,1787113412000-632578958264631296-947094374120947712,159.853,,,,,
1428367002015105024,1787145410000-632578958264631296-1428367002015105024,1787145410000,1787160322000,1,159.694,57.506,2.7769971829026536,632578958264631296,1787145410000,1428367002015105024,NL01AJ9499,14912000,1787160322000,151.8150712577629,4.099999999999909,57.505708809758666,2.777011244714891,163.5,57.50570880975867,1787145410000-632578958264631296-1428367002015105024,159.694,,,,,
1536014647272931328,1787145404000-632578958264631296-1536014647272931328,1787145404000,1787159536000,1,159.675,57.683,2.7681465943172165,632578958264631296,1787145404000,1536014647272931328,Rj47GA8896,14132000,1787159536000,152.28396007457602,3.8500000000000227,57.68331821006667,2.768131323834525,131.0049999999992,57.68331821006667,1787145404000-632578958264631296-1536014647272931328,159.675,,,,,
1298646515224412160,1787115619000-632578958264631296-1298646515224412160,1787115619000,1787130454000,1,159.639,53.222,2.999492690992447,632578958264631296,1787115619000,1298646515224412160,RJ47GA3863,14835000,1787130454000,140.50603403030541,4.100000000000364,53.221982587236894,2.9994936723436316,161.375,53.221982587236894,1787115619000-632578958264631296-1298646515224412160,159.639,,,,,
1294704486559776768,1787113992000-632578958264631296-1294704486559776768,1787113992000,1787126800000,1,159.058,42.433,3.7484504984328235,632578958264631296,1787113992000,1294704486559776768,NL01AH7659,12808000,1787126800000,112.02375018119105,3.5,42.433238704996604,3.748429411806141,162.125,42.433238704996604,1787113992000-632578958264631296-1294704486559776768,159.058,,,,,
1135631306680434688,1787180769000-632578958264631296-1135631306680434688,1787180769000,1787195950000,1,158.13,64.059,2.4685055964033156,632578958264631296,1787180769000,1135631306680434688,RJ47GA6227,15181000,1787195950000,169.1167002542363,4.200000000000728,64.05935615690768,2.4684918720174873,169.0,64.05935615690768,1787180769000-632578958264631296-1135631306680434688,158.13,,,,,
1294704486559776768,1787129165000-632578958264631296-1294704486559776768,1787129165000,1787143795000,1,157.909,50.967,3.0982596582102144,632578958264631296,1787129165000,1294704486559776768,NL01AH7659,14630000,1787143795000,134.5539036669233,4.0,50.967387752622464,3.0982360870922796,161.125,50.967387752622464,1787129165000-632578958264631296-1294704486559776768,157.909,,,,,
