vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,engine_hours
1262062608723214336,1785460217000-1205841794575630336-1262062608723214336,1785460217000,1785480779000,3,75.9,21.133,3.5915392987271098,1205841794575630336,1785460217000,1262062608723214336,OD17AB7319,20562000,1785480779000,55.98595689415464,21.206801853846454,3.354631240028141,76.90000000002328,21.206801853846454,1785460217000-1205841794575630336-1262062608723214336,71.141,"{'confidence': None, 'count': None, 'error_code': 'ACCELERATION_FILTER_FAILED', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785585596956}",,0.0
1262203206759350272,1785466600000-1205841794575630336-1262203206759350272,1785466600000,1785473927000,2,58.625,12.248999999999999,4.7861049881622995,1205841794575630336,1785466600000,1262203206759350272,OD06N1385,7327000,1785473927000,32.40710000855289,12.275416669906397,4.492311868744126,59.125,12.275416669906397,1785466600000-1205841794575630336-1262203206759350272,55.145,"{'confidence': 65.6, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9863.99116243632, 'std': 2038.834136946516, 'timestamp': 1785530960695}",,1.949999999999818
1262016643521839104,1785464345000-1205841794575630336-1262016643521839104,1785464345000,1785471229000,2,56.4,9.946,5.670621355318721,1205841794575630336,1785464345000,1262016643521839104,OD31L8501,6884000,1785471229000,26.26958274599297,9.950599524997337,5.479267843413143,57.30000000001746,9.950599524997337,1785464345000-1205841794575630336-1262016643521839104,54.522,,,0.0
1262016643521839104,1785486306000-1205841794575630336-1262016643521839104,1785486306000,1785492956000,2,51.8,7.595000000000001,6.820276497695851,1205841794575630336,1785486306000,1262016643521839104,OD31L8501,6650000,1785492956000,20.070042821889224,7.602288947685312,6.590252007621254,52.59999999997672,7.602288947685312,1785486306000-1205841794575630336-1262016643521839104,50.101,,,0.0
1207296603921055744,1785489145000-1205841794575630336-1207296603921055744,1785489145000,1785495204000,2,50.0,11.497,4.348960598416978,1205841794575630336,1785489145000,1207296603921055744,OD08V3387,6059000,1785495204000,30.36316488108424,11.501198818592515,4.260686279136669,50.0,11.501198818592515,1785489145000-1205841794575630336-1207296603921055744,49.003,,,0.0
1262211418871037952,1785486957000-1205841794575630336-1262211418871037952,1785486957000,1785493749000,2,46.875,9.528,4.9197103274559195,1205841794575630336,1785486957000,1262211418871037952,OD04U4766,6792000,1785493749000,25.12837409809987,9.518323522007526,4.651764556817823,47.25,9.518323522007526,1785486957000-1205841794575630336-1262211418871037952,44.277,,,1.8500000000003638
1262202508810387456,1785484765000-1205841794575630336-1262202508810387456,1785484765000,1785491663000,2,45.25,7.8340000000000005,5.77610416134797,1205841794575630336,1785484765000,1262202508810387456,OD06N1346,6898000,1785491663000,20.671219156822108,7.83000725637201,5.5718977737211945,45.625,7.83000725637201,1785484765000-1205841794575630336-1262202508810387456,43.628,,,1.8999999999996362
1262400700470525952,1785487025000-1205841794575630336-1262400700470525952,1785487025000,1785493650000,2,45.25,8.442,5.360104240701255,1205841794575630336,1785487025000,1262400700470525952,OD11AE3419,6625000,1785493650000,22.297655426399814,8.44608160090902,5.135162321345798,46.875,8.44608160090902,1785487025000-1205841794575630336-1262400700470525952,43.372,,,1.800000000000182
1207342631755972608,1785480568000-1205841794575630336-1207342631755972608,1785480568000,1785486039000,2,44.0,6.731,6.536918734214827,1205841794575630336,1785480568000,1207342631755972608,OD08V3250,5471000,1785486039000,17.756106054263046,6.725797747826911,6.32921202748833,44.0,6.725797747826911,1785480568000-1205841794575630336-1207342631755972608,42.569,,,0.0
1262446617798115328,1785500430000-1205841794575630336-1262446617798115328,1785500430000,1785506672000,2,43.25,8.005,5.402873204247345,1205841794575630336,1785500430000,1262446617798115328,OD05BR6996,6242000,1785506672000,20.970610591064318,7.943413102675878,5.256430637597638,44.375,7.943413102675879,1785500430000-1205841794575630336-1262446617798115328,41.754,,,1.6499999999996362
1262138561835040768,1785464901000-1205841794575630336-1262138561835040768,1785464901000,1785472270000,2,35.375,8.732,4.051191021530005,1205841794575630336,1785464901000,1262138561835040768,OD01AV6797,7369000,1785472270000,23.063595890646962,8.736210564639,3.8668939753738574,36.25,8.736210564639,1785464901000-1205841794575630336-1262138561835040768,33.782,"{'confidence': 69.9, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10800.179956144802, 'std': 2756.5243479281244, 'timestamp': 1785528664487}",,2.0
1262200874315284480,1785468937000-1205841794575630336-1262200874315284480,1785468937000,1785472981000,3,32.625,7.302,4.467953985209532,1205841794575630336,1785468937000,1262200874315284480,OD06N1374,4044000,1785472981000,19.321685791638735,7.318820375620733,4.639955383126865,35.25,7.318820375620732,1785468937000-1205841794575630336-1262200874315284480,33.959,,,1.050000000000182
1207297678443020288,1785478842000-1205841794575630336-1207297678443020288,1785478842000,1785482683000,2,32.0,5.242,6.104540251812286,1205841794575630336,1785478842000,1207297678443020288,OD18M3312,3841000,1785482683000,13.745574824397002,5.20665713045341,5.927603686343058,32.0,5.20665713045341,1785478842000-1205841794575630336-1207297678443020288,30.863,,,0.0
1262200874315284480,1785457626000-1205841794575630336-1262200874315284480,1785457626000,1785461678000,3,31.875,5.771,5.5233061861029285,1205841794575630336,1785457626000,1262200874315284480,OD06N1374,4052000,1785461678000,15.202334218091355,5.75845993109521,5.898452087264929,35.125,5.75845993109521,1785457626000-1205841794575630336-1262200874315284480,33.966,,,1.0499999999992724
1207298707230294016,1785462562000-1205841794575630336-1207298707230294016,1785462562000,1785466908000,2,30.0,6.702999999999999,4.4756079367447414,1205841794575630336,1785462562000,1207298707230294016,OD18M3380,4346000,1785466908000,17.634296982896686,6.679657948066926,4.297675153906305,30.0,6.679657948066926,1785462562000-1205841794575630336-1207298707230294016,28.707,,,0.0
1262203374753808384,1785470965000-1205841794575630336-1262203374753808384,1785470965000,1785476841000,3,25.375,7.058000000000001,3.5952111079625952,1205841794575630336,1785470965000,1262203374753808384,OD06N1382,5876000,1785476841000,18.55241239172575,7.027428936259754,5.488778378245598,26.5,7.027428936259754,1785470965000-1205841794575630336-1262203374753808384,38.572,,,1.5499999999999545
1262219022347272192,1785483903000-1205841794575630336-1262219022347272192,1785483903000,1785487744000,2,23.75,4.025,5.900621118012422,1205841794575630336,1785483903000,1262219022347272192,OD21Q6576,3841000,1785487744000,10.641172323444772,4.030747092213929,5.698447328627618,24.75,4.030747092213929,1785483903000-1205841794575630336-1262219022347272192,22.969,,,1.0
1262204515923263488,1785472886000-1205841794575630336-1262204515923263488,1785472886000,1785476913000,3,21.625,3.496,6.185640732265446,1205841794575630336,1785472886000,1262204515923263488,OD29M5932,4027000,1785476913000,9.264185888243073,3.5091613213041946,6.292101724121897,23.125,3.5100148977502013,1785472886000-1205841794575630336-1262204515923263488,22.08,,,1.0141666666666667
1262140486982828032,1785477888000-1205841794575630336-1262140486982828032,1785477888000,1785481756000,2,21.625,3.8499999999999996,5.616883116883117,1205841794575630336,1785477888000,1262140486982828032,OD01AV6726,3868000,1785481756000,10.186803997414588,3.858637877808556,5.418233237235974,22.5,3.858637877808556,1785477888000-1205841794575630336-1262140486982828032,20.907,,,1.0
1262396795028242432,1785477355000-1205841794575630336-1262396795028242432,1785477355000,1785481399000,2,21.25,4.568,4.6519264448336255,1205841794575630336,1785477355000,1262396795028242432,OD05BR6933,4044000,1785481399000,11.66599781133837,4.418938564900897,4.941231854507507,22.125,4.418938564900897,1785477355000-1205841794575630336-1262396795028242432,21.835,,,1.050000000000182
1262213031526400000,1785466837000-1205841794575630336-1262213031526400000,1785466837000,1785469165000,2,18.5,2.757,6.710192237939789,1205841794575630336,1785466837000,1262213031526400000,OD04U4778,2328000,1785469165000,7.281134205571577,2.7580053808983247,7.05763670180366,20.0,2.7580053808983247,1785466837000-1205841794575630336-1262213031526400000,19.465,,,0.5999999999994543
1207349271276290048,1785504635000-1205841794575630336-1207349271276290048,1785504635000,1785509001000,4,11.0,2.643,4.161937192584185,1205841794575630336,1785504635000,1207349271276290048,OD24J9552,4366000,1785509001000,7.004289122041015,2.6531398189549296,5.187815546570641,11.0,2.6531398189549296,1785504635000-1205841794575630336-1207349271276290048,13.764,,,0.0
1262094673921441792,1785495103000-1205841794575630336-1262094673921441792,1785495103000,1785497163000,2,10.3,1.865,5.522788203753351,1205841794575630336,1785495103000,1262094673921441792,OD26G4237,2060000,1785497163000,4.893691685232464,1.8536710928910847,6.019946064215646,11.5,1.8536710928910847,1785495103000-1205841794575630336-1262094673921441792,11.159,,,0.0
