vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,active_driver,adblue_consumed
943458912718290944,1777512494000-632578958264631296-943458912718290944,1777512494000,1777532371000,1,226.301,76.521,2.957371179153435,632578958264631296,1777512494000,943458912718290944,RJ14GP9556,19877000,1777532371000,202.01609122110438,226.301,5.449999999999818,76.52124667466074,2.9573616457419445,235.89999999999418,76.52124667466074,1777512494000-632578958264631296-943458912718290944,,,
786329294770012160,1777513981000-632578958264631296-786329294770012160,1777513981000,1777531926000,1,223.602,67.65,3.3052771618625276,632578958264631296,1777513981000,786329294770012160,RJ47GA3336,17945000,1777531926000,178.59533662937366,223.602,4.899999999999636,67.6497487232476,3.305289438911988,251.88999999995576,67.6497487232476,1777513981000-632578958264631296-786329294770012160,['900758004226326533'],900758004226326533,
1536393085787832320,1777538273000-632578958264631296-1536393085787832320,1777538273000,1777553084000,1,203.499,74.857,2.7185032795864115,632578958264631296,1777538273000,1536393085787832320,NL01AK8055,14811000,1777553084000,197.6225147582998,203.499,4.050000000000011,74.85701316602264,2.7185028014498385,208.47999999999956,74.85701316602264,1777538273000-632578958264631296-1536393085787832320,,,
784445514740400128,1777555330000-632578958264631296-784445514740400128,1777555330000,1777570150000,1,201.328,59.0,3.4123389830508475,632578958264631296,1777555330000,784445514740400128,RJ47GA3182,14820000,1777570150000,155.76000000000002,201.328,4.050000000000182,59.0,3.4123389830508475,226.5899999999965,59.0,1777555330000-632578958264631296-784445514740400128,,,
944591832124227584,1777535829000-632578958264631296-944591832124227584,1777535829000,1777551069000,1,197.556,78.588,2.5138189036494123,632578958264631296,1777535829000,944591832124227584,RJ47GA3458,15240000,1777551069000,207.47162810474654,197.556,4.149999999999636,78.5877379184646,2.513827286961306,191.125,78.5877379184646,1777535829000-632578958264631296-944591832124227584,,,
871730443827806208,1777535925000-632578958264631296-871730443827806208,1777535925000,1777551316000,1,197.522,58.094,3.400041312355837,632578958264631296,1777535925000,871730443827806208,RJ47GA4670,15391000,1777551316000,153.36807792161346,197.522,4.200000000000728,58.09396890970206,3.400043131964643,206.0,58.09396890970206,1777535925000-632578958264631296-871730443827806208,,,2.7756693418788507
866245373776101376,1777507822000-632578958264631296-866245373776101376,1777507822000,1777523696000,1,191.116,50.576,3.7787883581145207,632578958264631296,1777507822000,866245373776101376,RJ47GA4404,15874000,1777523696000,133.52177825376165,191.116,4.400000000001455,50.5764311567279,3.778756144492748,200.09999999997672,50.5764311567279,1777507822000-632578958264631296-866245373776101376,['900758004146634763'],900758004146634763,4.472214196254729
866245373776101376,1777537627000-632578958264631296-866245373776101376,1777537627000,1777551289000,1,190.127,46.506,4.088225175246205,632578958264631296,1777537627000,866245373776101376,RJ47GA4404,13662000,1777551289000,122.77480384646324,190.127,3.7999999999992724,46.505607517599714,4.0882596776753815,198.79999999998836,46.505607517599714,1777537627000-632578958264631296-866245373776101376,['900758004146634763'],900758004146634763,3.5822590831654324
1046442858321543168,1777524513000-632578958264631296-1046442858321543168,1777524513000,1777540066000,1,187.066,68.41,2.734483262680895,632578958264631296,1777524513000,1046442858321543168,RJ47GA3432,15553000,1777540066000,180.60158695415384,187.066,4.25,68.40969202808857,2.734495572983897,181.0,68.40969202808857,1777524513000-632578958264631296-1046442858321543168,,,
1536427445069021184,1777505553000-632578958264631296-1536427445069021184,1777505553000,1777519246000,1,183.579,68.511,2.6795551079388713,632578958264631296,1777505553000,1536427445069021184,NL01AK8053,13693000,1777519246000,180.8695065395558,183.579,3.8000000000000114,68.5111767195287,2.679548196224046,188.71000000000004,68.5111767195287,1777505553000-632578958264631296-1536427445069021184,,,
847116116999274496,1777517932000-632578958264631296-847116116999274496,1777517932000,1777535244000,1,180.498,37.294,4.839867002735025,632578958264631296,1777517932000,847116116999274496,RJ47GA3311,17312000,1777535244000,98.45645351728335,180.498,4.75,37.294111180789145,4.839852574177386,,32.13306176878126,1777517932000-632578958264631296-847116116999274496,,,
