account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,active_driver,adblue_consumed
632578958264631296,1777493923000,1050781532765028352,RJ47GA2630,1395000,1777495318000,,,,,,,,1777493923000-632578958264631296-1050781532765028352,,,
632578958264631296,1777488880000,1050781532765028352,RJ47GA2630,276000,1777489156000,,,,,,,,1777488880000-632578958264631296-1050781532765028352,,,
632578958264631296,1777494889000,1062738572429230080,RJ47GA5313,4102000,1777498991000,,,,,,,,1777494889000-632578958264631296-1062738572429230080,,,
632578958264631296,1777492318000,1065321017443876864,RJ47GA2745,374000,1777492692000,,,,,,,,1777492318000-632578958264631296-1065321017443876864,,,
632578958264631296,1777492031000,1067764901566480384,RJ47GA6308,387000,1777492418000,,,,,,,,1777492031000-632578958264631296-1067764901566480384,,,
632578958264631296,1777488166000,1067767710965825536,RJ47GA6291,169000,1777488335000,,,,,,,,1777488166000-632578958264631296-1067767710965825536,,,
632578958264631296,1777491408000,1067772524470730752,RJ47GA6418,379000,1777491787000,,,,,,,,1777491408000-632578958264631296-1067772524470730752,,,
632578958264631296,1777489370000,1067772524470730752,RJ47GA6418,407000,1777489777000,,,,,,,,1777489370000-632578958264631296-1067772524470730752,,,
632578958264631296,1777490493000,1073966174624022528,RJ47GA6471,234000,1777490727000,,,,,,,,1777490493000-632578958264631296-1073966174624022528,,,
632578958264631296,1777487967000,1073966174624022528,RJ47GA6471,235000,1777488202000,,,,,,,,1777487967000-632578958264631296-1073966174624022528,,,
632578958264631296,1777494009000,1083726740557135872,RJ47GA6380,195000,1777494204000,,,,,,,,1777494009000-632578958264631296-1083726740557135872,,,
632578958264631296,1777489814000,1083726740557135872,RJ47GA6380,298000,1777490112000,,,,,,,,1777489814000-632578958264631296-1083726740557135872,,,
632578958264631296,1777496879000,1083728919393206272,RJ47GA6305,268000,1777497147000,,,,,,,,1777496879000-632578958264631296-1083728919393206272,,,
632578958264631296,1777494172000,1083728919393206272,RJ47GA6305,195000,1777494367000,,,,,,,,1777494172000-632578958264631296-1083728919393206272,,,
632578958264631296,1777492416000,1083728919393206272,RJ47GA6305,367000,1777492783000,,,,,,,,1777492416000-632578958264631296-1083728919393206272,,,
632578958264631296,1777487989000,1088168906306093056,RJ47GA5908,361000,1777488350000,,,,,,,,1777487989000-632578958264631296-1088168906306093056,,,
632578958264631296,1777498280000,1088492376734826496,RJ47GA5700,280000,1777498560000,,,,,,,,1777498280000-632578958264631296-1088492376734826496,,,
632578958264631296,1777487437000,1093087738300727296,RJ47GA5977,196000,1777487633000,,,,,,,,1777487437000-632578958264631296-1093087738300727296,,,
632578958264631296,1777491130000,1113484110199783424,RJ47GA3920,380000,1777491510000,,,,,,,,1777491130000-632578958264631296-1113484110199783424,,,
632578958264631296,1777491044000,1113518928358801408,RJ47GA3896,952000,1777491996000,,,,,,,,1777491044000-632578958264631296-1113518928358801408,,,
632578958264631296,1777487929000,1113518928358801408,RJ47GA3896,1163000,1777489092000,,,,,,,,1777487929000-632578958264631296-1113518928358801408,,,
632578958264631296,1777487642000,1113518928358801408,RJ47GA3896,170000,1777487812000,,,,,,,,1777487642000-632578958264631296-1113518928358801408,,,
632578958264631296,1777498308000,1120316585941139456,RJ47GA6415,442000,1777498750000,,,,,,,,1777498308000-632578958264631296-1120316585941139456,,,
632578958264631296,1777494031000,1148896718033518592,RJ47GA6420,3110000,1777497141000,,,,,,,,1777494031000-632578958264631296-1148896718033518592,,,
902855557075959808,1777549188000,1152270135390633984,RJ47GA6196,537000,1777549725000,0.9493405065671638,128.0,0.1000000000003638,0.3595986767299863,0.35595236657701057,0.10000000000582077,0.3595986767299863,1777549188000-902855557075959808-1152270135390633984,,,
902855557075959808,1777513263000,1152270135390633984,RJ47GA6196,605000,1777513868000,1.1515193214619883,385.0,0.0999999999994543,0.436181561159844,0.8826599615450321,0.29999999998835847,0.436181561159844,1777513263000-902855557075959808-1152270135390633984,,,
632578958264631296,1777492989000,1361380561528029184,NL01AJ4177,880000,1777493869000,,,,,,,,1777492989000-632578958264631296-1361380561528029184,,,
632578958264631296,1777492488000,1362453820235317248,NL01AJ4179,104000,1777492592000,,,,,,,,1777492488000-632578958264631296-1362453820235317248,,,
632578958264631296,1777491370000,1362453820235317248,NL01AJ4179,168000,1777491538000,,,,,,,,1777491370000-632578958264631296-1362453820235317248,,,
632578958264631296,1777491501000,1385588909638942720,NL01AJ5690,877000,1777492378000,,,,,,,,1777491501000-632578958264631296-1385588909638942720,,,
632578958264631296,1777490167000,1385588909638942720,NL01AJ5690,292000,1777490459000,,,,,,,,1777490167000-632578958264631296-1385588909638942720,,,
632578958264631296,1777489825000,1385588909638942720,NL01AJ5690,283000,1777490108000,,,,,,,,1777489825000-632578958264631296-1385588909638942720,,,
632578958264631296,1777494358000,1397607641592627200,NL01AJ6923,427000,1777494785000,,,,,,,,1777494358000-632578958264631296-1397607641592627200,,,
632578958264631296,1777488616000,1397607641592627200,NL01AJ6923,907000,1777489523000,,,,,,,,1777488616000-632578958264631296-1397607641592627200,,,
632578958264631296,1777487866000,1401196266230120448,NL01AJ4828,317000,1777488183000,,,,,,,,1777487866000-632578958264631296-1401196266230120448,,,
632578958264631296,1777490428000,1428033112889098240,NL01AJ9497,634000,1777491062000,,,,,,,,1777490428000-632578958264631296-1428033112889098240,,,
632578958264631296,1777494424000,1428366867084345344,NL01AJ9498,166000,1777494590000,,,,,,,,1777494424000-632578958264631296-1428366867084345344,,,
901025643674730496,1777547049000,1447671848144732160,RJ14GQ0817,176000,1777547225000,0.7201834830409358,,0.03222222222222222,0.27279677387914236,,0.0,0.27279677387914236,1777547049000-901025643674730496-1447671848144732160,,,
901025643674730496,1777546697000,1447671848144732160,RJ14GQ0817,180000,1777546877000,0.1319538038596491,,0.029583333333333333,0.04998250146198829,,0.0,0.04998250146198829,1777546697000-901025643674730496-1447671848144732160,,,
901025643674730496,1777545196000,1447671848144732160,RJ14GQ0817,205000,1777545401000,0.19380857898550718,,0.04219833333333333,0.07341234052481332,0.13621688027532655,0.0,0.07341234052481332,1777545196000-901025643674730496-1447671848144732160,,,
901025643674730496,1777540913000,1447671848144732160,RJ14GQ0817,384000,1777541297000,0.5538122057683214,,0.10217499999999999,0.20977735066981867,0.10487309487775512,0.0,0.20977735066981867,1777540913000-901025643674730496-1447671848144732160,,,
901025643674730496,1777534172000,1447671848144732160,RJ14GQ0817,193000,1777534365000,0.3654305748792271,,0.04687416666666667,0.13842067230273752,,0.0,0.13842067230273752,1777534172000-901025643674730496-1447671848144732160,,,
901025643674730496,1777530505000,1447671848144732160,RJ14GQ0817,149000,1777530654000,0.14748235333333334,,0.022452777777777776,0.05586452777777778,,0.0,0.05586452777777778,1777530505000-901025643674730496-1447671848144732160,,,
901025643674730496,1777526392000,1447671848144732160,RJ14GQ0817,469000,1777526861000,1.1785498776666665,26.0,0.0999999999994543,0.44642040820707063,0.058241064973758964,0.10000000000582077,0.44642040820707063,1777526392000-901025643674730496-1447671848144732160,,,
901025643674730496,1777510386000,1447671848144732160,RJ14GQ0817,434000,1777510820000,0.5985972939047617,33.0,0.10229055555555555,0.22674139920634911,0.14554025032706047,,0.22674139920634911,1777510386000-901025643674730496-1447671848144732160,,,
901025643674730496,1777495158000,1447671848144732160,RJ14GQ0817,371000,1777495529000,,,,,,,,1777495158000-901025643674730496-1447671848144732160,,,
632578958264631296,1777493677000,1465365829724930048,RJ14GQ0815,5395000,1777499072000,,,,,,,,1777493677000-632578958264631296-1465365829724930048,,,
632578958264631296,1777492800000,1465365829724930048,RJ14GQ0815,356000,1777493156000,,,,,,,,1777492800000-632578958264631296-1465365829724930048,,,
632578958264631296,1777488632000,1499777554695847936,NL01AK3108,7475000,1777496107000,,,,,,,,1777488632000-632578958264631296-1499777554695847936,,,
632578958264631296,1777489577000,1500491887742550016,NL01AK3121,254000,1777489831000,,,,,,,,1777489577000-632578958264631296-1500491887742550016,,,
632578958264631296,1777490272000,1504876024033181696,RJ47GA8531,4010000,1777494282000,,,,,,,,1777490272000-632578958264631296-1504876024033181696,,,
632578958264631296,1777490512000,1536014517601828864,NL01AK8407,373000,1777490885000,,,,,,,,1777490512000-632578958264631296-1536014517601828864,,,
632578958264631296,1777489925000,1536014517601828864,NL01AK8407,483000,1777490408000,,,,,,,,1777489925000-632578958264631296-1536014517601828864,,,
632578958264631296,1777498074000,1536014596580573184,NL01AK9192,644000,1777498718000,,,,,,,,1777498074000-632578958264631296-1536014596580573184,,,
632578958264631296,1777498819000,1536014603211767808,NL01AK9193,537000,1777499356000,,,,,,,,1777498819000-632578958264631296-1536014603211767808,,,
632578958264631296,1777487661000,1536402078727929856,NL01AK8054,1805000,1777489466000,,,,,,,,1777487661000-632578958264631296-1536402078727929856,,,
632578958264631296,1777493417000,1537822792169291776,NL01AK8056,358000,1777493775000,,,,,,,,1777493417000-632578958264631296-1537822792169291776,,,
