vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,driver_ids,vehicle_device_type,active_driver,adblue_consumed
951559578305167360,1788929243000-632578958264631296-951559578305167360,1788929243000,1788946710000,1,217.443,57.101,3.808041890684927,632578958264631296,1788929243000,951559578305167360,RJ47GA4675,17467000,1788946710000,150.74603617721579,217.443,0.0,57.100771279248406,3.8080571440376194,226.29999999998836,57.100771279248406,1788929243000-632578958264631296-951559578305167360,"{'confidence': 53.1, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 30028.021961197926, 'std': 7452.4642624434855, 'timestamp': 1788948381282}",,,,
1181299462874595328,1788920902000-632578958264631296-1181299462874595328,1788920902000,1788937107000,1,209.92,49.933,4.204033404762382,632578958264631296,1788920902000,1181299462874595328,RJ47GA5941,16205000,1788937107000,131.82185257544862,209.92,4.5,49.93251991494265,4.204073825186218,198.30000000001746,49.93251991494266,1788920902000-632578958264631296-1181299462874595328,"{'confidence': 54.5, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 41314.41593435992, 'std': 14572.105840125794, 'timestamp': 1788937117264}",,,,
1120316481867874304,1788955068000-632578958264631296-1120316481867874304,1788955068000,1788971948000,1,208.131,61.341,3.393016090380007,632578958264631296,1788955068000,1120316481867874304,RJ47GA6413,16880000,1788971948000,161.93892959459566,208.131,4.649999999999636,61.34050363431653,3.3930435465737276,213.0,61.34050363431653,1788955068000-632578958264631296-1120316481867874304,"{'confidence': 60.6, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'MEDIUM', 'mean': 33638.61928980517, 'std': 10273.021816375005, 'timestamp': 1788972223060}",,,,
1482772108667781120,1788940235000-632578958264631296-1482772108667781120,1788940235000,1788959768000,1,207.25,72.852,2.8448086531598307,632578958264631296,1788940235000,1482772108667781120,NL01AK3101,19533000,1788959768000,192.32965186515415,207.25,4.5499999999999545,72.85214085801293,2.844803152784834,207.25,72.85199237618353,1788940235000-632578958264631296-1482772108667781120,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 53434.97710753087, 'std': 14444.887422163534, 'timestamp': 1788959781371}",,,,
1536427445069021184,1788931345000-632578958264631296-1536427445069021184,1788931345000,1788946765000,1,200.189,68.642,2.9164214329419305,632578958264631296,1788931345000,1536427445069021184,NL01AK8053,15420000,1788946765000,181.21599630273462,200.189,4.25,68.64242284194493,2.9164034675896033,206.11500000000524,68.64242284194493,1788931345000-632578958264631296-1536427445069021184,"{'confidence': 62.5, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 50562.06762276325, 'std': 10045.334102549059, 'timestamp': 1788946769224}",,,,
1396881508228136960,1788919550000-632578958264631296-1396881508228136960,1788919550000,1788936443000,1,199.507,68.99,2.8918249021597338,632578958264631296,1788919550000,1396881508228136960,NL01AJ6925,16893000,1788936443000,182.13265521159718,199.507,4.650000000000091,68.98964212560499,2.891839903108506,205.625,68.98964212560499,1788919550000-632578958264631296-1396881508228136960,"{'confidence': 74.7, 'count': 27, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 54400.22854190904, 'std': 14275.962720922627, 'timestamp': 1788941189906}",,,,
1545767666730401792,1788946179000-632578958264631296-1545767666730401792,1788946179000,1788959181000,1,197.464,44.308,4.456621829015076,632578958264631296,1788946179000,1545767666730401792,NL01AK8998,13002000,1788959181000,116.97328871889528,197.464,3.5499999999999545,44.30806390867245,4.456615400912388,203.72999999999956,44.30806390867245,1788946179000-632578958264631296-1545767666730401792,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 24730.778181333917, 'std': 5718.165414341509, 'timestamp': 1788959294718}",,,,
931856805720489984,1788921949000-632578958264631296-931856805720489984,1788921949000,1788938019000,1,193.122,67.15,2.8759791511541324,632578958264631296,1788921949000,931856805720489984,RJ47GA4708,16070000,1788938019000,177.2750813540841,193.122,3.649999999999636,67.14965202806216,2.875994054582642,198.59999999997672,67.14965202806216,1788921949000-632578958264631296-931856805720489984,"{'confidence': 85.8, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 44387.689454852494, 'std': 2811.5046333487776, 'timestamp': 1788942151247}",,,,
938442824968306688,1788938236000-632578958264631296-938442824968306688,1788938236000,1788953250000,1,192.346,49.284,3.9028082136190245,632578958264631296,1788938236000,938442824968306688,RJ47GA4501,15014000,1788953250000,130.1098782483019,192.346,4.100000000000364,49.28404479102345,3.9028046666136,197.39999999996508,49.28404479102345,1788938236000-632578958264631296-938442824968306688,"{'confidence': 23.7, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 34177.35736435906, 'std': 13797.462022822738, 'timestamp': 1788953416172}",,,,
1371466234314358784,1788958173000-632578958264631296-1371466234314358784,1788958173000,1788975191000,1,192.345,63.264,3.040354704097117,632578958264631296,1788958173000,1371466234314358784,NL01AJ4829,17018000,1788975191000,167.0180852273287,192.345,4.699999999999818,63.264426222472984,3.0403342207452853,192.5,63.264426222472984,1788958173000-632578958264631296-1371466234314358784,"{'confidence': 7.5, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 60271.90902067451, 'std': 29515.489863117673, 'timestamp': 1788975196719}",,,,
943458585302532096,1788946584000-632578958264631296-943458585302532096,1788946584000,1788965042000,1,185.419,74.245,2.497393763889824,632578958264631296,1788946584000,943458585302532096,RJ47GA4720,18458000,1788965042000,196.00782029142428,185.419,0.0,74.24538647402434,2.497380764054223,192.70000000001164,74.24538647402434,1788946584000-632578958264631296-943458585302532096,"{'confidence': 69.5, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 53874.22834307848, 'std': 12314.412767581276, 'timestamp': 1788965081209}",,,,
794219272623620096,1788997727000-632578958264631296-794219272623620096,1788997727000,1789012850000,1,185.254,56.251,3.2933458960729585,632578958264631296,1788997727000,794219272623620096,RJ47GA3338,15123000,1789012850000,148.50283296851345,185.254,4.199999999998909,56.25107309413388,3.293341616612095,210.20000000001164,56.25107309413388,1788997727000-632578958264631296-794219272623620096,"{'confidence': 41.1, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 52442.230647480406, 'std': 16354.972831329045, 'timestamp': 1789014018079}",['900758004226326537'],,900758004226326537,
934473019407990784,1788922936000-632578958264631296-934473019407990784,1788922936000,1788938011000,1,184.084,65.294,2.8193095843415934,632578958264631296,1788922936000,934473019407990784,RJ47GA4712,15075000,1788938011000,172.37729678564338,184.084,4.100000000000364,65.29443060062249,2.8192909916921005,189.19999999995343,65.29443060062249,1788922936000-632578958264631296-934473019407990784,"{'confidence': 76.2, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 32809.79874541934, 'std': 3127.7489871193684, 'timestamp': 1788938066923}",,,,
1385588816730914816,1788933328000-632578958264631296-1385588816730914816,1788933328000,1788950794000,1,181.85,77.659,2.3416474587620235,632578958264631296,1788933328000,1385588816730914816,NL01AJ5694,17466000,1788950794000,205.0208271697081,181.85,4.799999999999727,77.65940423095003,2.3416352700723695,190.625,77.65940423095003,1788933328000-632578958264631296-1385588816730914816,"{'confidence': 76, 'count': 46, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 63200.57524232995, 'std': 20541.9948407994, 'timestamp': 1788950947385}",,,,
934473019407990784,1788940772000-632578958264631296-934473019407990784,1788940772000,1788954970000,1,181.134,55.118,3.286294858304002,632578958264631296,1788940772000,934473019407990784,RJ47GA4712,14198000,1788954970000,145.5124222229091,181.134,3.899999999999636,55.11834175110192,3.2862744822394583,186.0,55.11834175110192,1788940772000-632578958264631296-934473019407990784,"{'confidence': 60.7, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 43290.611506270965, 'std': 7611.971961333763, 'timestamp': 1788954977284}",,,,
1094226778622263296,1788957662000-632578958264631296-1094226778622263296,1788957662000,1788973041000,1,180.66,33.737,5.354951536888282,632578958264631296,1788957662000,1094226778622263296,RJ47GA6284,15379000,1788973041000,89.06616865440664,180.66,4.199999999999818,33.73718509636615,5.354922157375216,191.10000000003492,33.73718509636615,1788957662000-632578958264631296-1094226778622263296,"{'confidence': 77.4, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 16546.528981899177, 'std': 2585.2197178709475, 'timestamp': 1788973069793}",,,,
943859348893859840,1788944507000-632578958264631296-943859348893859840,1788944507000,1788958692000,1,177.296,48.746,3.6371394575965206,632578958264631296,1788944507000,943859348893859840,RJ47GA1998,14185000,1788958692000,128.68868882007033,177.296,3.899999999999636,48.74571546214785,3.6371606882593475,185.625,48.74571546214785,1788944507000-632578958264631296-943859348893859840,"{'confidence': 76.4, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 29076.243500046265, 'std': 5320.902891883345, 'timestamp': 1788958741041}",,,,
1535695002116554752,1788995449000-632578958264631296-1535695002116554752,1788995449000,1789009968000,1,174.749,49.019,3.564923805055183,632578958264631296,1788995449000,1535695002116554752,NL01AK7895,14519000,1789009968000,129.41096894023727,174.749,4.0,49.01930641675654,3.564901520929406,182.1750000000029,49.01930641675654,1788995449000-632578958264631296-1535695002116554752,"{'confidence': 67.5, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 4}, 'load_class': 'HIGH', 'mean': 56628.23381349761, 'std': 13789.335975202117, 'timestamp': 1789009985770}",,,,
1536014550107684864,1788914129000-632578958264631296-1536014550107684864,1788914129000,1788927588000,1,174.147,57.903,3.007564374902855,632578958264631296,1788914129000,1536014550107684864,NL01AK9195,13459000,1788927588000,152.86514214965408,174.147,3.699999999999932,57.90346293547503,3.007540329566497,179.0550000000003,57.90346293547503,1788914129000-632578958264631296-1536014550107684864,"{'confidence': 68.1, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 62742.602222145695, 'std': 17432.939849237056, 'timestamp': 1788927833704}",,,,
