vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation
1066488845387694080,1785975948000-649034868264558592-1066488845387694080,1785975948000,1785987019000,2,166.0,64.27000000000001,2.5828535864322384,649034868264558592,1785975948000,1066488845387694080,MP09PA3330,11071000,1785987019000,169.69459324870968,172.79,3.040277777778101,64.27825501845064,2.688156359415821,168.0799999999581,64.27825501845064,1785975948000-649034868264558592-1066488845387694080,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786045357270}"
1268893955106275328,1786016295000-649034868264558592-1268893955106275328,1786016295000,1786035518000,2,104.72,50.143,2.0884270984982947,649034868264558592,1786016295000,1268893955106275328,MP09DE0999,19223000,1786035518000,132.47517230547143,108.284,5.2849999999998545,50.179989509648266,2.157911969654356,105.8399999999674,50.179989509648266,1786016295000-649034868264558592-1268893955106275328,
1192134642870779904,1786018385000-649034868264558592-1192134642870779904,1786018385000,1786027758000,2,95.565,28.968000000000004,3.298985086992543,649034868264558592,1786018385000,1192134642870779904,MP09ZU0099,9373000,1786027758000,76.46853932704073,91.461,2.5500000000010914,28.965355805697246,3.1575997413437737,97.21500000008382,28.965355805697246,1786018385000-649034868264558592-1192134642870779904,"{'confidence': 89.6, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 22600.574268885943, 'std': 1052.9434587911255, 'timestamp': 1786132103229}"
1552709337468633088,1786028733000-649034868264558592-1552709337468633088,1786028733000,1786038382000,3,85.215,23.763,3.586037116525691,649034868264558592,1786028733000,1552709337468633088,MP09BN9000,9649000,1786038382000,62.0147351835572,86.21,2.6499999999998636,23.490429993771667,3.670005190320399,87.75,23.490429993771667,1786028733000-649034868264558592-1552709337468633088,"{'confidence': 46, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 27931.574352680396, 'std': 6030.493248095192, 'timestamp': 1786096952272}"
1494312472553717760,1786023348000-649034868264558592-1494312472553717760,1786023348000,1786033364000,2,82.96,32.411,2.55962481873438,649034868264558592,1786023348000,1494312472553717760,Mp09AZ9990,10016000,1786033364000,85.5484302787703,86.253,2.734444444444307,32.40470843892814,2.6617428193361956,84.04000000000815,32.40470843892814,1786023348000-649034868264558592-1494312472553717760,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786095235912}"
1474013563159838720,1786025112000-649034868264558592-1474013563159838720,1786025112000,1786034702000,3,82.12,26.87,3.05619650167473,649034868264558592,1786025112000,1474013563159838720,MP09AM9990,9590000,1786034702000,72.27263999999094,124.158,2.550000000000182,27.375999999996566,4.535286382233181,84.6699999999837,27.375999999996566,1786025112000-649034868264558592-1474013563159838720,"{'confidence': None, 'count': None, 'error_code': 'GEAR_FILTER_FAILED', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 931}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786117572101}"
1334832234422599680,1785983353000-649034868264558592-1334832234422599680,1785983353000,1785990463000,2,80.72,33.714,2.394257578454055,649034868264558592,1785983353000,1334832234422599680,MP09DR0666,7110000,1785990463000,89.03917069094898,83.641,1.9258333333345945,33.72695859505643,2.4799449308263384,82.44000000000233,33.72695859505643,1785983353000-649034868264558592-1334832234422599680,
1146410747421523968,1786019324000-649034868264558592-1146410747421523968,1786019324000,1786029560000,3,54.0,32.72200000000001,1.650265876168938,649034868264558592,1786019324000,1146410747421523968,MP09ZM9990,10236000,1786029560000,86.43545212453347,84.063,2.8005555555555475,32.74070156232328,2.567538140255871,,32.74070156232328,1786019324000-649034868264558592-1146410747421523968,
1147228695027515392,1786016779000-649034868264558592-1147228695027515392,1786016779000,1786039526000,3,0.0,37.403999999999996,0.0,649034868264558592,1786016779000,1147228695027515392,MP09ZF9990,22747000,1786039526000,98.75542579470397,80.439,6.300000000001091,37.40735825556968,2.1503523304274825,,37.40735825556968,1786016779000-649034868264558592-1147228695027515392,"{'confidence': 72.6, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 25231.670498726267, 'std': 3657.105022899944, 'timestamp': 1786118225008}"
1147228695027515392,1786041343000-649034868264558592-1147228695027515392,1786041343000,1786071462000,2,0.0,168.414,0.0,649034868264558592,1786041343000,1147228695027515392,MP09ZF9990,30119000,1786071462000,446.0121599999699,458.209,8.349999999998545,168.9439999999886,2.712194573349932,,168.9439999999886,1786041343000-649034868264558592-1147228695027515392,"{'confidence': 76.4, 'count': 17, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 28500.418573890533, 'std': 5538.431869843698, 'timestamp': 1786142014323}"
