vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1536432469593554944,1775873368000-632578958264631296-1536432469593554944,1775873368000,1775888065000,1,208.433,68.142,3.0588036746793463,632578958264631296,1775873368000,1536432469593554944,NL01AK8052,14697000,1775888065000,179.89405204520088,208.433,4.050000000000011,68.1416863807579,3.0588177526944516,68.1416863807579,1775873368000-632578958264631296-1536432469593554944,213.28999999999996,,,,
1046442858321543168,1775890882000-632578958264631296-1046442858321543168,1775890882000,1775907000000,1,206.51,63.498,3.2522284166430437,632578958264631296,1775890882000,1046442858321543168,RJ47GA3432,16118000,1775907000000,167.6338283968738,206.51,4.450000000000728,63.497662271543106,3.2522457144465426,63.497662271543106,1775890882000-632578958264631296-1046442858321543168,199.75,,,,
1525526061327056896,1775857745000-632578958264631296-1525526061327056896,1775857745000,1775874855000,1,201.899,82.483,2.447764993998763,632578958264631296,1775857745000,1525526061327056896,NL01AK6559,17110000,1775874855000,217.75604682788895,201.899,4.699999999999989,82.48335107117005,2.4477545756572523,82.48335107117005,1775857745000-632578958264631296-1525526061327056896,211.75,,,,
787647951882158080,1775890724000-632578958264631296-787647951882158080,1775890724000,1775908523000,1,197.73,68.5,2.8865693430656933,632578958264631296,1775890724000,787647951882158080,RJ47GA2574,17799000,1775908523000,180.84,197.73,4.899999999999636,68.5,2.8865693430656933,68.5,1775890724000-632578958264631296-787647951882158080,221.96999999997206,['900758004192772101'],,900758004192772101,
1064527564812320768,1775894168000-632578958264631296-1064527564812320768,1775894168000,1775908830000,1,190.157,69.44,2.7384360599078343,632578958264631296,1775894168000,1064527564812320768,RJ47GA3509,14662000,1775908830000,183.3217777688161,190.157,4.0,69.44006733667277,2.7384334044211687,69.44006733667277,1775894168000-632578958264631296-1064527564812320768,203.125,,,,
1536393085787832320,1775877067000-632578958264631296-1536393085787832320,1775877067000,1775893277000,1,188.346,67.891,2.774241062880205,632578958264631296,1775877067000,1536393085787832320,NL01AK8055,16210000,1775893277000,179.2313837143655,188.346,4.449999999999989,67.89067564938087,2.7742543169360494,67.89067564938087,1775877067000-632578958264631296-1536393085787832320,192.80999999999995,,,,
1505916014645215232,1775877072000-632578958264631296-1505916014645215232,1775877072000,1775893073000,1,188.227,63.295,2.973805197882929,632578958264631296,1775877072000,1505916014645215232,RJ47GA8530,16001000,1775893073000,167.09989922056036,188.227,4.399999999999977,63.29541637142437,2.9737856355263315,63.29541637142437,1775877072000-632578958264631296-1505916014645215232,198.34999999999854,,,,
1073994678560358400,1775878962000-632578958264631296-1073994678560358400,1775878962000,1775894677000,1,188.201,63.378,2.969500457572028,632578958264631296,1775878962000,1073994678560358400,RJ47GA5628,15715000,1775894677000,167.31921319835118,188.201,4.300000000000182,63.378489847860294,2.9694775065132575,63.378489847860294,1775878962000-632578958264631296-1073994678560358400,197.60000000003492,,,,
947093723013971968,1775876367000-632578958264631296-947093723013971968,1775876367000,1775891306000,1,185.775,65.592,2.832281375777534,632578958264631296,1775876367000,947093723013971968,RJ47GA3450,14939000,1775891306000,173.16161355865745,185.775,4.100000000000364,65.59152028737024,2.8323020900579934,65.59152028737024,1775876367000-632578958264631296-947093723013971968,188.375,,,,
1088492376734826496,1775897534000-632578958264631296-1088492376734826496,1775897534000,1775911377000,1,181.022,48.811,3.708631251152404,632578958264631296,1775897534000,1088492376734826496,RJ47GA5700,13843000,1775911377000,128.8603765725976,181.022,3.8499999999994543,48.81074870174152,3.7086503447455073,48.81074870174152,1775897534000-632578958264631296-1088492376734826496,184.30000000001746,,,,
