vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,load_estimation,active_driver,adblue_consumed
1109445504082640896,1787903557000-632578958264631296-1109445504082640896,1787903557000,1787917953000,1,164.72,56.825,2.8987241531016275,632578958264631296,1787903557000,1109445504082640896,RJ47GA4865,14396000,1787917953000,150.0169461522755,1.5,56.82460081525586,2.898744516226802,171.09999999997672,56.82460081525586,1787903557000-632578958264631296-1109445504082640896,164.72,,"{'confidence': 74.8, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 47763.07632765487, 'std': 9318.230954415576, 'timestamp': 1787917963512}",,
959434235414839296,1787888189000-632578958264631296-959434235414839296,1787888189000,1787902342000,1,164.565,54.797,3.003175356315127,632578958264631296,1787888189000,959434235414839296,RJ47GA4862,14153000,1787902342000,144.66439809404483,3.899999999999636,54.797120490168496,3.0031687528092954,170.60000000003492,54.79712049016849,1787888189000-632578958264631296-959434235414839296,164.565,,"{'confidence': 57.7, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 29946.50150895016, 'std': 6200.350492638012, 'timestamp': 1787902384682}",,
1050037109068398592,1787958685000-632578958264631296-1050037109068398592,1787958685000,1787971827000,1,164.337,42.474,3.869119932193813,632578958264631296,1787958685000,1050037109068398592,RJ47GA6246,13142000,1787971827000,112.13010330979453,3.600000000000364,42.473523980982776,3.8691632950819135,169.89999999999418,42.473523980982776,1787958685000-632578958264631296-1050037109068398592,164.337,,"{'confidence': 62.7, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 34859.80936482122, 'std': 9729.935903208278, 'timestamp': 1787971845418}",,
1083728919393206272,1787901887000-632578958264631296-1083728919393206272,1787901887000,1787915654000,1,164.185,49.673,3.3053167716868317,632578958264631296,1787901887000,1083728919393206272,RJ47GA6305,13767000,1787915654000,131.13690684265418,3.800000000000182,49.67307077373264,3.3053120623020114,175.69999999998254,49.67307077373264,1787901887000-632578958264631296-1083728919393206272,164.185,,"{'confidence': 67.9, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 38055.37506805879, 'std': 10365.246048318371, 'timestamp': 1787915659888}",,
1136692610564358144,1787923477000-632578958264631296-1136692610564358144,1787923477000,1787937092000,1,164.043,45.947,3.5702657409624132,632578958264631296,1787923477000,1136692610564358144,RJ47GA5938,13615000,1787937092000,121.30084921454453,3.75,45.94729136914565,3.570243100557556,148.29999999998836,45.94729136914565,1787923477000-632578958264631296-1136692610564358144,164.043,,"{'confidence': 53.8, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 39695.056463129054, 'std': 12161.304745048094, 'timestamp': 1787937308708}",,
1047649870816477184,1787902159000-632578958264631296-1047649870816477184,1787902159000,1787916658000,1,163.623,60.48,2.705406746031746,632578958264631296,1787902159000,1047649870816477184,RJ47GA3762,14499000,1787916658000,159.6670821461209,4.0,60.47995535837912,2.7054087429535616,166.75,60.47995535837912,1787902159000-632578958264631296-1047649870816477184,163.623,,"{'confidence': 39.3, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 59935.57463681112, 'std': 20584.763851907057, 'timestamp': 1787916672950}",,
870286624469024768,1787902856000-632578958264631296-870286624469024768,1787902856000,1787917386000,1,163.531,52.868,3.09319437088598,632578958264631296,1787902856000,870286624469024768,RJ47GA4517,14530000,1787917386000,139.57165770410475,3.950000000000003,52.86805216064573,3.093191319080416,,52.86805216064573,1787902856000-632578958264631296-870286624469024768,163.531,,"{'confidence': 64, 'count': 21, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 43807.07490001047, 'std': 14459.205354964119, 'timestamp': 1787917396878}",,2.0367784407067666
948575900767617024,1787958703000-632578958264631296-948575900767617024,1787958703000,1787971892000,1,163.407,47.874,3.413272339892217,632578958264631296,1787958703000,948575900767617024,RJ47GA4678,13189000,1787971892000,126.38716938018607,3.5999999999994543,47.87392779552502,3.413277487862075,169.20000000001164,47.87392779552502,1787958703000-632578958264631296-948575900767617024,163.407,,"{'confidence': 72.3, 'count': 33, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 37492.91002931002, 'std': 11929.816044203199, 'timestamp': 1787971902651}",,
1072871041421803520,1787959337000-632578958264631296-1072871041421803520,1787959337000,1787977747000,1,163.16,88.453,1.8445954348637128,632578958264631296,1787959337000,1072871041421803520,RJ47GA5833,18410000,1787977747000,233.51602924069803,5.049999999999272,88.45304137905228,1.8445945719469636,174.5,88.45304137905228,1787959337000-632578958264631296-1072871041421803520,163.16,,"{'confidence': 80, 'count': 21, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 55931.838232577335, 'std': 10244.239456986452, 'timestamp': 1787977768681}",,
1094584670655348736,1787900148000-632578958264631296-1094584670655348736,1787900148000,1787915145000,1,162.423,49.268,3.2967240399447917,632578958264631296,1787900148000,1094584670655348736,RJ47GA5971,14997000,1787915145000,130.0680264895693,4.149999999999636,49.26819185210958,3.296711202382909,169.15499999999884,49.26819185210958,1787900148000-632578958264631296-1094584670655348736,162.423,,"{'confidence': 75, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 29021.325462336994, 'std': 3550.9576577516214, 'timestamp': 1787915190526}",,
