vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,mileage,distance,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1132637029964709888,1783309059000-632578958264631296-1132637029964709888,1783309059000,1783322423000,1,171.735,55.778,3.0789020760873465,632578958264631296,1783309059000,1132637029964709888,RJ32GE5043,13364000,1783322423000,147.25517013465384,3.6499999999999773,55.77847353585372,171.10000000000218,55.77847353585372,1783309059000-632578958264631296-1132637029964709888,3.0788759374996317,171.735,,,,
938442824968306688,1783319206000-632578958264631296-938442824968306688,1783319206000,1783333307000,1,170.764,46.126,3.702120279235139,632578958264631296,1783319206000,938442824968306688,RJ47GA4501,14101000,1783333307000,121.7717531226619,3.899999999999636,46.12566406161436,175.09999999997672,46.12566406161436,1783319206000-632578958264631296-938442824968306688,3.7021472421924284,170.764,,,,
1120316662394912768,1783335598000-632578958264631296-1120316662394912768,1783335598000,1783353311000,1,170.47,60.541,2.8157777374011004,632578958264631296,1783335598000,1120316662394912768,RJ47GA6414,17713000,1783353311000,159.82932206581546,4.850000000000364,60.54140987341494,177.79999999998836,60.54140987341495,1783335598000-632578958264631296-1120316662394912768,2.815758674210478,170.47,,,,
1294704486559776768,1783338403000-632578958264631296-1294704486559776768,1783338403000,1783352999000,1,169.469,51.5,3.290660194174757,632578958264631296,1783338403000,1294704486559776768,NL01AH7659,14596000,1783352999000,135.96,4.050000000000182,51.5,172.75,51.5,1783338403000-632578958264631296-1294704486559776768,3.290660194174757,169.469,,,,
940246634145513472,1783308699000-632578958264631296-940246634145513472,1783308699000,1783322997000,1,169.137,64.664,2.6156284795249287,632578958264631296,1783308699000,940246634145513472,RJ14GN1596,14298000,1783322997000,170.71210691299686,3.9500000000007276,64.66367686098366,175.10000000003492,64.66367686098366,1783308699000-632578958264631296-940246634145513472,2.61564155041194,169.137,,,,
1477629515881512960,1783329933000-632578958264631296-1477629515881512960,1783329933000,1783344465000,1,168.224,60.5,2.7805619834710744,632578958264631296,1783329933000,1477629515881512960,NL01AK3041,14532000,1783344465000,159.72,4.0,60.49999999999999,178.0,60.5,1783329933000-632578958264631296-1477629515881512960,2.7805619834710744,168.224,,,,
869918310366445568,1783309279000-632578958264631296-869918310366445568,1783309279000,1783329546000,1,165.46,65.533,2.5248348160468774,632578958264631296,1783309279000,869918310366445568,RJ47GA4503,20267000,1783329546000,173.00818002949575,5.4,65.53340152632414,170.70000000001164,65.53340152632414,1783309279000-632578958264631296-869918310366445568,2.524819346261712,165.46,,,,3.831312200672692
1182027923075366912,1783341601000-632578958264631296-1182027923075366912,1783341601000,1783354377000,1,163.819,32.026,5.115187660026228,632578958264631296,1783341601000,1182027923075366912,RJ47GA6389,12776000,1783354377000,84.54810630042745,3.5,32.025797841071004,171.5,32.025797841071004,1783341601000-632578958264631296-1182027923075366912,5.115219949022246,163.819,,,,
1545823503347875840,1783297465000-632578958264631296-1545823503347875840,1783297465000,1783309977000,1,163.088,50.515,3.228506384242304,632578958264631296,1783297465000,1545823503347875840,NL01AK8870,12512000,1783309977000,133.3607167392195,3.4500000000000455,50.515423007280106,165.59000000000015,50.515423007280106,1783297465000-632578958264631296-1545823503347875840,3.2284793492968737,163.088,,,,
1187402009754468352,1783298940000-632578958264631296-1187402009754468352,1783298940000,1783313684000,1,162.6,55.281,2.9413360829217994,632578958264631296,1783298940000,1187402009754468352,RJ47GA6476,14744000,1783313684000,145.94184000000706,4.050000000000182,55.28100000000268,162.59999999997672,55.28100000000268,1783298940000-632578958264631296-1187402009754468352,2.941336082921236,162.59999999997672,,,,
