account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,engine_hours,active_driver,driver_ids,vehicle_device_type
662723863112650752,1783457887000,717369178893320192,AS01PC5614,19014000,1783476901000,143.51678570430877,54.36241882738968,4.264306206389809,,46.099794728832606,1783457887000-662723863112650752-717369178893320192,231818.0,,1093578478252457984,['1093578478252457984'],
662723863112650752,1783442142000,717369178893320192,AS01PC5614,14258000,1783456400000,102.94808408739335,38.995486396739906,4.000616851211847,,34.658498161514785,1783442142000-662723863112650752-717369178893320192,156006.0,,1093578478252457984,['1093578478252457984'],
662723863112650752,1783437336000,717369178893320192,AS01PC5614,3358000,1783440694000,9.992712156050704,3.7851182409282966,1.8675770610183988,,3.7851182409282966,1783437336000-662723863112650752-717369178893320192,7069.0,,1093578478252457984,['1093578478252457984'],
662723863112650752,1783401994000,717369178893320192,AS01PC5614,271000,1783402265000,0.6995520946031747,0.26498185401635405,0.1924660093775795,,0.26498185401635405,1783401994000-662723863112650752-717369178893320192,,,1093578478252457984,['1093578478252457984'],
662723863112650752,1783401407000,717369178893320192,AS01PC5614,210000,1783401617000,0.12412201664488015,0.047015915395787936,0.6380818016081347,,0.047015915395787936,1783401407000-662723863112650752-717369178893320192,,,1093578478252457984,['1093578478252457984'],
662723863112650752,1783399181000,717369178893320192,AS01PC5614,343000,1783399524000,0.9543019488319088,0.36147801092117754,0.15768594016201223,,0.36147801092117754,1783399181000-662723863112650752-717369178893320192,57.0,,1093578478252457984,['1093578478252457984'],
662723863112650752,1783397275000,717369178893320192,AS01PC5614,599000,1783397874000,1.0789675305668933,0.4086998221844293,0.32786899510695494,,0.4086998221844293,1783397275000-662723863112650752-717369178893320192,134.0,,1093578478252457984,['1093578478252457984'],
