vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,distance,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1050037537222950912,1789379829000-632578958264631296-1050037537222950912,1789379829000,1789385727000,1,68.5,18.398,3.7232307859549953,632578958264631296,1789379829000,1050037537222950912,RJ47GA5924,5898000,1789385727000,48.57177926634478,1.199999999999818,18.398401237251807,3.7231495887428494,68.5,18.398401237251807,1789379829000-632578958264631296-1050037537222950912,,68.5,,,,
946034884164452352,1789351232000-632578958264631296-946034884164452352,1789351232000,1789356742000,1,68.468,21.684,3.1575355100534956,632578958264631296,1789351232000,946034884164452352,RJ47GA3663,5510000,1789356742000,57.246055839460645,1.5,21.68411206040176,3.157519192359839,73.125,21.68411206040176,1789351232000-632578958264631296-946034884164452352,,68.468,,,,
877447567619653632,1789351010000-632578958264631296-877447567619653632,1789351010000,1789356502000,1,68.467,19.981,3.4266052750112603,632578958264631296,1789351010000,877447567619653632,RJ14GN1570,5492000,1789356502000,52.74858566039667,1.5,19.980524871362373,3.426686758270909,71.10000000003492,19.980524871362373,1789351010000-632578958264631296-877447567619653632,,68.467,,,,0.0
794219272623620096,1789387750000-632578958264631296-794219272623620096,1789387750000,1789394740000,1,68.437,24.195,2.828559619756148,632578958264631296,1789387750000,794219272623620096,RJ47GA3338,6990000,1789394740000,63.87534722433781,1.8500000000003638,24.19520728194614,2.82853538729821,77.69999999995343,24.19520728194614,1789387750000-632578958264631296-794219272623620096,['900758004226326537'],68.437,,,900758004226326537,
1135566388677574656,1789360138000-632578958264631296-1135566388677574656,1789360138000,1789367304000,1,68.414,33.812,2.0233644859813085,632578958264631296,1789360138000,1135566388677574656,RJ47GA6238,7166000,1789367304000,89.26441829324827,1.949999999999818,33.812279656533434,2.0233477510227735,72.5,33.812279656533434,1789360138000-632578958264631296-1135566388677574656,,68.414,,,,
1072572023244324864,1789360108000-632578958264631296-1072572023244324864,1789360108000,1789367231000,1,68.413,33.876,2.0195123391191405,632578958264631296,1789360108000,1072572023244324864,RJ47GA5735,7123000,1789367231000,89.43388873800292,1.9000000000005457,33.87647300681929,2.0194841412867435,72.10000000000582,33.87647300681929,1789360108000-632578958264631296-1072572023244324864,,68.413,,,,
940981890892955648,1789366062000-632578958264631296-940981890892955648,1789366062000,1789372663000,1,68.39,25.425,2.6898721730580135,632578958264631296,1789366062000,940981890892955648,RJ47GA3897,6601000,1789372663000,67.12110514487185,1.7999999999992724,25.424661039724185,2.6899080342957413,71.875,25.424661039724185,1789366062000-632578958264631296-940981890892955648,,68.39,,,,
1131631502098956288,1789365854000-632578958264631296-1131631502098956288,1789365854000,1789372547000,1,68.386,24.314,2.8126182446327217,632578958264631296,1789365854000,1131631502098956288,RJ47GA6180,6693000,1789372547000,64.1892596327149,1.8500000000003638,24.31411349724049,2.8126051154512135,73.0,24.31411349724049,1789365854000-632578958264631296-1131631502098956288,,68.386,,,,
1593331058084937728,1789395689000-632578958264631296-1593331058084937728,1789395689000,1789402872000,1,68.369,32.454,2.106643248906144,632578958264631296,1789395689000,1593331058084937728,NL01AL2120,7183000,1789402872000,85.67870240040274,1.950000000000017,32.45405393954649,2.10663974760607,71.34000000000015,32.45405393954649,1789395689000-632578958264631296-1593331058084937728,,68.369,,,,
862677558196436992,1789356013000-632578958264631296-862677558196436992,1789356013000,1789365186000,1,68.291,16.593,4.115651178207678,632578958264631296,1789356013000,862677558196436992,RJ47GA4379,9173000,1789365186000,43.806641018415,2.5,16.5934246281875,4.115545858086043,71.0,16.5934246281875,1789356013000-632578958264631296-862677558196436992,['900758004234715140'],68.291,"{'confidence': 63.3, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 21861.548920546866, 'std': 5316.476401302039, 'timestamp': 1789365226290}",,900758004234715140,1.909426198155852
1067764685513687040,1789401251000-632578958264631296-1067764685513687040,1789401251000,1789408587000,1,68.146,23.438,2.9075006399863472,632578958264631296,1789401251000,1067764685513687040,RJ47GA6297,7336000,1789408587000,61.87656135652574,2.0,23.438091422926416,2.907489298951266,72.89999999999418,23.438091422926416,1789401251000-632578958264631296-1067764685513687040,,68.146,"{'confidence': 79.6, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 49765.578104218046, 'std': 7030.002557487062, 'timestamp': 1789408630781}",,,
