vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission
1146410747421523968,1773682620000-649034868264558592-1146410747421523968,1773682620000,1773729175000,2,565.897,209.647,2.6992849885760353,649034868264558592,1773682620000,1146410747421523968,MP09ZM9990,46555000,1773729175000,565.922,12.874166666666497,209.66039219123942,2.6992318104785404,566.7999999999302,209.66039219123942,1773682620000-649034868264558592-1146410747421523968,
1474013221449891840,1773674060000-649034868264558592-1474013221449891840,1773674060000,1773716896000,3,565.238,203.261,2.780848268974373,649034868264558592,1773674060000,1474013221449891840,MP09AS9990,42836000,1773716896000,565.503,11.800000000000182,202.56041161303492,2.791774540231086,562.1900000000023,202.56041161303492,1773674060000-649034868264558592-1474013221449891840,
1334833501215653888,1773674696000-649034868264558592-1334833501215653888,1773674696000,1773708159000,1,559.391,155.696,3.5928411776795803,649034868264558592,1773674696000,1334833501215653888,MP09DS9990,33463000,1773708159000,559.391,9.25,155.69599999999627,3.5928411776796665,576.2449999999953,155.69599999999627,1773674696000-649034868264558592-1334833501215653888,
1220369221305761792,1773685396000-649034868264558592-1220369221305761792,1773685396000,1773732260000,2,559.238,201.0,2.7822786069651744,649034868264558592,1773685396000,1220369221305761792,MP09ZY9990,46864000,1773732260000,559.276,12.96333333333314,201.01788981552312,2.782220032820239,556.0,201.01788981552312,1773685396000-649034868264558592-1220369221305761792,
1146409880471470080,1773678437000-649034868264558592-1146409880471470080,1773678437000,1773720510000,2,558.755,192.69299999999998,2.8997161287644078,649034868264558592,1773678437000,1146409880471470080,MP09DC0666,42073000,1773720510000,558.78,11.647222222221899,192.7337257388317,2.899233114795839,554.7999999999884,192.7337257388317,1773678437000-649034868264558592-1146409880471470080,
1406271868830220288,1773677236000-649034868264558592-1406271868830220288,1773677236000,1773714454000,2,558.413,193.71800000000002,2.882607708111791,649034868264558592,1773677236000,1406271868830220288,MP09AT9990,37218000,1773714454000,558.443,10.298055555555493,193.6930558118605,2.8831338204629873,555.6000000000058,193.6930558118605,1773677236000-649034868264558592-1406271868830220288,
1268893877926887424,1773685246000-649034868264558592-1268893877926887424,1773685246000,1773729717000,1,536.89,185.84,2.888990529487731,649034868264558592,1773685246000,1268893877926887424,MP09DH0009,44471000,1773729717000,536.89,12.322222222221171,185.83989038223783,2.8889922335603937,531.0400000000373,185.83989038223783,1773685246000-649034868264558592-1268893877926887424,
1474013287929610240,1773681109000-649034868264558592-1474013287929610240,1773681109000,1773726516000,2,534.496,167.006,3.2004598637174713,649034868264558592,1773681109000,1474013287929610240,MP09AM9909,45407000,1773726516000,534.535,12.550000000000182,167.04132486709938,3.2000165254034245,527.7700000000041,167.04132486709938,1773681109000-649034868264558592-1474013287929610240,
1289228257593393152,1773675476000-649034868264558592-1289228257593393152,1773675476000,1773716971000,3,531.22,190.87199999999999,2.7831216731631674,649034868264558592,1773675476000,1289228257593393152,MP09DL9990,41495000,1773716971000,531.308,0.0,190.86095419546888,2.7837438109832813,545.484999999986,190.86095419546888,1773675476000-649034868264558592-1289228257593393152,
1474016264899788800,1773678850000-649034868264558592-1474016264899788800,1773678850000,1773714823000,3,530.289,176.048,3.0121841770426245,649034868264558592,1773678850000,1474016264899788800,MP09BK9990,35973000,1773714823000,530.354,9.964722222222235,176.16722693077983,3.0105145505207296,525.5049999999974,176.16722693077983,1773678850000-649034868264558592-1474016264899788800,
1289228109731594240,1773679395000-649034868264558592-1289228109731594240,1773679395000,1773721964000,1,529.565,177.382,2.9854494819091,649034868264558592,1773679395000,1289228109731594240,MP09DK9990,42569000,1773721964000,529.565,0.0,177.38199655567837,2.9854495398791787,547.0050000000047,177.38199655567837,1773679395000-649034868264558592-1289228109731594240,
