vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,engine_hours,load_estimation,active_driver,driver_ids
1429476090367180800,1787510085000-642689989225816064-1429476090367180800,1787510085000,1787535255000,2,404.79999999999995,96.667,4.187571766993907,642689989225816064,1787510085000,1429476090367180800,MP09AN1563,25170000,1787535255000,255.05541645853742,96.61190017368841,4.049014658615896,404.5,96.61190017368841,1787510085000-642689989225816064-1429476090367180800,391.183,6.899999999999636,"{'confidence': 76, 'count': 26, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15150.786447972932, 'std': 3707.106500942823, 'timestamp': 1787535505394}",,
739928272518774784,1787501925000-642689989225816064-739928272518774784,1787501925000,1787534283000,2,343.875,80.098,4.2931783565132715,642689989225816064,1787501925000,739928272518774784,MP13P7218,32358000,1787534283000,243.08966089735196,92.07941700657271,4.115480009750172,345.75,80.10023302628174,1787501925000-642689989225816064-739928272518774784,378.951,0.0,"{'confidence': 71.3, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 35056.833906879874, 'std': 4021.792514611608, 'timestamp': 1787538138169}",,
1425525382987120640,1787515875000-642689989225816064-1425525382987120640,1787515875000,1787536970000,2,335.29999999999995,82.392,4.069569861151567,642689989225816064,1787515875000,1425525382987120640,MP09AM6115,21095000,1787536970000,217.35713246673876,82.33224714649195,3.9470439744197656,337.29999999998836,82.33224714649195,1787515875000-642689989225816064-1425525382987120640,324.969,5.699999999999818,"{'confidence': 81.6, 'count': 55, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16341.951350739084, 'std': 4455.895150285572, 'timestamp': 1787536975656}",,
1326601705701244928,1787483603000-642689989225816064-1326601705701244928,1787483603000,1787515892000,2,203.88,138.78199999999998,1.4690665936504737,642689989225816064,1787483603000,1326601705701244928,MP09DU7263,32289000,1787515892000,366.548238031953,138.84402955755795,2.9121237786633394,,138.84402955755795,1787483603000-642689989225816064-1326601705701244928,404.331,8.933055555555256,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787524597587}",,
1530989903863611392,1787488214000-642689989225816064-1530989903863611392,1787488214000,1787505517000,2,196.47,65.256,3.0107576314821625,642689989225816064,1787488214000,1530989903863611392,MP09BL8795,17303000,1787505517000,172.23176274846332,65.23930407138762,4.153033265093153,198.88999999999942,65.23930407138762,1787488214000-642689989225816064-1530989903863611392,270.941,4.764166666666824,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787536479808}",,
1531014613364113408,1787453872000-642689989225816064-1531014613364113408,1787453872000,1787470686000,2,196.44,67.376,2.915578247447162,642689989225816064,1787453872000,1531014613364113408,MP09BM0929,16814000,1787470686000,177.89045326751403,67.38274744981592,3.198029290219876,197.25,67.38274744981592,1787453872000-642689989225816064-1531014613364113408,215.492,4.615555555555147,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787504507028}",,
642786876301770752,1787478979000-642689989225816064-642786876301770752,1787478979000,1787481757000,2,7.081116699999999,8.202,0.8633402462813947,642689989225816064,1787478979000,642786876301770752,MP13P6381,2778000,1787481757000,22.917763128592068,8.68097088204245,0.9702831762083097,8.046723499894142,8.68097088204245,1787478979000-642689989225816064-642786876301770752,8.423,0.0,,,
739115416302911488,1787490849000-642689989225816064-739115416302911488,1787490849000,1787533330000,3,0.0,142.205,0.0,642689989225816064,1787490849000,739115416302911488,MP13P7281,42481000,1787533330000,375.38941311680276,142.19295951394042,3.77757803084012,,142.19295951394042,1787490849000-642689989225816064-739115416302911488,537.145,0.0,"{'confidence': 60.5, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 20277.117078333784, 'std': 5065.580326856858, 'timestamp': 1787533344185}",,
739471116254314496,1787509361000-642689989225816064-739471116254314496,1787509361000,1787541432000,3,0.0,106.635,0.0,642689989225816064,1787509361000,739471116254314496,MP13P5418,32071000,1787541432000,281.60566022797144,106.66881069241342,3.541100698021234,,106.66881069241342,1787509361000-642689989225816064-739471116254314496,377.725,8.900000000001455,"{'confidence': 70.7, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16172.341339876288, 'std': 2119.821534470286, 'timestamp': 1787541444063}",,
566303952333733888,1787451599000-642689989225816064-566303952333733888,1787451599000,1787464901000,2,0.0,42.81400000000001,0.0,642689989225816064,1787451599000,566303952333733888,MP09AF4518,13302000,1787464901000,113.78470682631796,43.10026773724165,3.5380058641315313,,43.10026773724165,1787451599000-642689989225816064-566303952333733888,152.489,3.6527777777773736,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787464972557}",,
566305663035146240,1787466858000-642689989225816064-566305663035146240,1787466858000,1787499920000,2,0.0,117.336,0.0,642689989225816064,1787466858000,566305663035146240,MP09AF2754,33062000,1787499920000,312.7476671597589,118.46502543930262,3.451896443558534,,118.46502543930262,1787466858000-642689989225816064-566305663035146240,408.929,9.159166666664532,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787499945467}",,
588522082246086656,1787446219000-642689989225816064-588522082246086656,1787446219000,1787459187000,2,0.0,30.883,0.0,642689989225816064,1787446219000,588522082246086656,MP09BP1475,12968000,1787459187000,99.77803258312602,37.79470931179016,4.443188029696371,,30.882970390962797,1787446219000-642689989225816064-588522082246086656,167.929,2.229895833333339,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787459234992}",,
589016215549128704,1787484491000-642689989225816064-589016215549128704,1787484491000,1787503567000,2,0.0,36.175,0.0,642689989225816064,1787484491000,589016215549128704,MP09BP1580,19076000,1787503567000,123.92691376832424,46.94201279103191,4.733457020455035,,36.17495475488101,1787484491000-642689989225816064-589016215549128704,222.198,3.3114861111111207,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787515311119}",,
739497118649024512,1787489136000-642689989225816064-739497118649024512,1787489136000,1787531300000,2,0.0,137.019,0.0,642689989225816064,1787489136000,739497118649024512,MP13P8127,42164000,1787531300000,362.3419749117812,137.2507480726444,3.548439675842246,,137.2507480726444,1787489136000-642689989225816064-739497118649024512,487.026,0.0,"{'confidence': 58.3, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 19627.802295401758, 'std': 4006.7261023325145, 'timestamp': 1787532320231}",,
739915798490906624,1787500334000-642689989225816064-739915798490906624,1787500334000,1787537425000,2,0.0,120.30000000000001,0.0,642689989225816064,1787500334000,739915798490906624,MP13P5481,37091000,1787537425000,316.11646612839996,119.74108565469696,4.0772471481333135,,119.74108565469697,1787500334000-642689989225816064-739915798490906624,488.214,10.25,"{'confidence': 86.9, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14402.259165197156, 'std': 1773.1431295196812, 'timestamp': 1787538442932}",,
