vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,engine_hours,active_driver,driver_ids
1430193762327330816,1789057670000-642689989225816064-1430193762327330816,1789057670000,1789100067000,1,631.086,174.74,3.6115714776238983,642689989225816064,1789057670000,1430193762327330816,MP09AN2545,42397000,1789100067000,461.3139901202713,631.086,174.74014777283003,3.611568423419442,655.0,174.74014777283003,1789057670000-642689989225816064-1430193762327330816,"{'confidence': 85.1, 'count': 95, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16487.407132752785, 'std': 4801.784767196868, 'timestamp': 1789100126566}",11.550000000000182,,
1533069815709696000,1789022791000-642689989225816064-1533069815709696000,1789022791000,1789068823000,2,543.55,180.875,3.00511402902557,642689989225816064,1789022791000,1533069815709696000,MP09BP2984,46032000,1789068823000,477.5523986342407,554.168,180.89106008872753,3.0635455380060197,545.7599999999948,180.89106008872753,1789022791000-642689989225816064-1533069815709696000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789068835335}",12.757500000000164,,
1440684104986132480,1789057946000-642689989225816064-1440684104986132480,1789057946000,1789092968000,2,433.20000000000005,134.511,3.2205544527956826,642689989225816064,1789057946000,1440684104986132480,MP09AN6571,35022000,1789092968000,355.15243128358907,421.384,134.52743609226857,3.1323275923506384,434.9000000000233,134.52190881830094,1789057946000-642689989225816064-1440684104986132480,"{'confidence': 79.9, 'count': 35, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18980.69347396111, 'std': 4502.945531666259, 'timestamp': 1789092974862}",9.658571388888525,,
1429476090367180800,1789063708000-642689989225816064-1429476090367180800,1789063708000,1789090213000,6,428.4,88.11,4.862104187946884,642689989225816064,1789063708000,1429476090367180800,MP09AN1563,26505000,1789090213000,234.25343443984212,428.926,88.73236153024322,4.833929725332582,443.0999999999767,22.319116264923316,1789063708000-642689989225816064-1429476090367180800,"{'confidence': 73, 'count': 31, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17792.7827729951, 'std': 5350.362417259563, 'timestamp': 1789090217323}",0.0,,
739922158402142208,1789066591000-642689989225816064-739922158402142208,1789066591000,1789094349000,1,389.377,106.397,3.659661456620017,642689989225816064,1789066591000,739922158402142208,MP13P8145,27758000,1789094349000,280.88753036648507,389.377,106.39679180548677,3.6596686177516893,,106.39679180548677,1789066591000-642689989225816064-739922158402142208,"{'confidence': 65.9, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21507.96938580898, 'std': 4152.164692233233, 'timestamp': 1789094431057}",7.699999999999818,,
1326602092428656640,1789023816000-642689989225816064-1326602092428656640,1789023816000,1789052313000,2,384.92,136.337,2.8232981509054773,642689989225816064,1789023816000,1326602092428656640,MP09DT9054,28497000,1789052313000,360.01632684415296,389.092,136.36982077430036,2.8532119334817407,387.04000000003725,136.36982077430036,1789023816000-642689989225816064-1326602092428656640,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789052318060}",7.874722222222772,,
1439682401377714176,1789064368000-642689989225816064-1439682401377714176,1789064368000,1789089675000,2,369.9,100.012,3.6985561732592087,642689989225816064,1789064368000,1439682401377714176,mp09an6583,25307000,1789089675000,265.98,359.755,100.75,3.5707692307692307,371.0,100.75,1789064368000-642689989225816064-1439682401377714176,"{'confidence': 62.1, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14697.991362246792, 'std': 5336.11837929297, 'timestamp': 1789089678906}",6.899999999999636,,
1533070437565595648,1789038116000-642689989225816064-1533070437565595648,1789038116000,1789068083000,1,364.657,137.621,2.6497191562334232,642689989225816064,1789038116000,1533070437565595648,MP09BP2959,29967000,1789068083000,363.31878227952757,364.657,137.6207508634574,2.6497239530526917,355.9100000000035,137.6207508634574,1789038116000-642689989225816064-1533070437565595648,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789068089926}",8.283611111110986,,
1537535790538555392,1789030438000-642689989225816064-1537535790538555392,1789030438000,1789059735000,1,361.763,120.621,2.999170956964376,642689989225816064,1789030438000,1537535790538555392,MP09BP2921,29297000,1789059735000,318.43988223089747,361.763,120.62116751170358,2.999166791889152,,120.62116751170356,1789030438000-642689989225816064-1537535790538555392,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789059744389}",8.101388888888778,,
1590315702751854592,1789008586000-642689989225816064-1590315702751854592,1789008586000,1789039530000,1,332.446,70.955,4.685307589317174,642689989225816064,1789008586000,1590315702751854592,MP09BV7337,30944000,1789039530000,187.3212267914216,332.446,70.95501014826576,4.6853069192059795,,55.56952118554628,1789008586000-642689989225816064-1590315702751854592,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789039779309}",5.283466666666644,,
