account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,active_driver,driver_ids,vehicle_device_type
662723863112650752,1784331991000,690988481815511040,AS01PC5611,1764000,1784333755000,24.36185510066314,28974.0,9.227975416917856,3.1398003019038514,,9.221405585056935,1784331991000-662723863112650752-690988481815511040,,,,
662723863112650752,1784331812000,690988481815511040,AS01PC5611,176000,1784331988000,0.9770441862747934,1484.0,0.3700924948010581,4.009808415049646,,0.32834641868686865,1784331812000-662723863112650752-690988481815511040,,,,
662723863112650752,1784330156000,690988481815511040,AS01PC5611,1641000,1784331797000,8.795173845746726,11431.0,3.3315052446010323,3.4311817514094685,,3.3315052446010323,1784330156000-662723863112650752-690988481815511040,,,,
662723863112650752,1784329519000,690988481815511040,AS01PC5611,532000,1784330051000,5.217306882185533,8202.0,1.9762526068884596,4.150279155311912,,1.708551270348837,1784329519000-662723863112650752-690988481815511040,,,,
662723863112650752,1784328791000,690988481815511040,AS01PC5611,714000,1784329505000,9.907475091901595,16256.0,3.75283147420515,4.33166266903659,,3.7528314742051494,1784328791000-662723863112650752-690988481815511040,,,,
662723863112650752,1784328046000,690988481815511040,AS01PC5611,731000,1784328777000,15.457387318218586,16130.0,5.855070953870676,2.754876948047361,,5.855070953870676,1784328046000-662723863112650752-690988481815511040,,,,
662723863112650752,1784324975000,690988481815511040,AS01PC5611,3057000,1784328032000,33.104448750404885,50607.0,12.539563920607911,4.035786277769267,,11.069932585602038,1784324975000-662723863112650752-690988481815511040,,,,
662723863112650752,1784322373000,690988481815511040,AS01PC5611,2588000,1784324961000,32.30086728742241,50732.0,12.235177002811518,4.146405073530388,,12.235177002811517,1784322373000-662723863112650752-690988481815511040,,,,
662723863112650752,1784319877000,690988481815511040,AS01PC5611,2482000,1784322359000,31.281129463326472,46003.0,11.84891267550245,3.8824659493955846,,11.84891267550245,1784319877000-662723863112650752-690988481815511040,,,,
662723863112650752,1784319346000,690988481815511040,AS01PC5611,426000,1784319772000,6.1706807416666685,9173.0,2.337379068813132,3.924481108944747,,2.337379068813132,1784319346000-662723863112650752-690988481815511040,,,,
662723863112650752,1784319159000,690988481815511040,AS01PC5611,173000,1784319332000,1.5943450534188033,1389.0,0.6039185808404558,2.29997891117536,,0.6039185808404558,1784319159000-662723863112650752-690988481815511040,,,,
662723863112650752,1784318550000,690988481815511040,AS01PC5611,532000,1784319082000,11.89422886479882,10654.0,4.505389721514704,2.364723288891897,,4.505389721514704,1784318550000-662723863112650752-690988481815511040,,,,
662723863112650752,1784318185000,690988481815511040,AS01PC5611,351000,1784318536000,4.053087946440166,6809.0,1.53526058577279,4.435077708044343,,1.267933508888889,1784318185000-662723863112650752-690988481815511040,,,,
