trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1787703709000-1205841794575630336-1262146387030573056,1262146387030573056,1787703709000,1787707641000,25.875,4.694
1787703709000-1205841794575630336-1262146387030573056,1262146387030573056,1787707642000,1787714482000,32.0,7.284
1787703856000-1205841794575630336-1262195380511047680,1262195380511047680,1787703856000,1787723208000,93.875,17.073
1787703856000-1205841794575630336-1262195380511047680,1262195380511047680,1787723209000,1787748934000,112.75,23.696
1787704186000-1205841794575630336-1262205742778155008,1262205742778155008,1787704186000,1787706469000,18.25,3.671
1787704186000-1205841794575630336-1262205742778155008,1262205742778155008,1787706470000,1787708862000,16.125,3.163
1787704401000-1205841794575630336-1262029765712281600,1262029765712281600,1787704401000,1787706898000,15.5,2.343
1787704401000-1205841794575630336-1262029765712281600,1262029765712281600,1787706899000,1787707220000,0.7,0.169
1787705284000-1205841794575630336-1262211418871037952,1262211418871037952,1787705284000,1787707318000,14.5,4.031
1787705284000-1205841794575630336-1262211418871037952,1262211418871037952,1787707319000,1787711152000,31.375,7.085
1787712593000-1205841794575630336-1262224388988600320,1262224388988600320,1787712593000,1787718599000,50.625,13.129
1787712593000-1205841794575630336-1262224388988600320,1262224388988600320,1787718600000,1787727731000,78.75,19.327
1787712719000-1205841794575630336-1262137440626278400,1262137440626278400,1787712719000,1787719887000,35.0,8.225
1787712719000-1205841794575630336-1262137440626278400,1262137440626278400,1787719888000,1787721541000,6.625,2.178
1787719884000-1205841794575630336-1262399706210762752,1262399706210762752,1787719884000,1787728089000,48.375,9.743
1787719884000-1205841794575630336-1262399706210762752,1262399706210762752,1787728090000,1787733643000,37.5,6.405
1787721103000-1205841794575630336-1262146998283272192,1262146998283272192,1787721103000,1787722792000,6.625,1.459
1787721103000-1205841794575630336-1262146998283272192,1262146998283272192,1787722793000,1787723316000,3.625,0.81
1787721103000-1205841794575630336-1262146998283272192,1262146998283272192,1787723317000,1787724139000,3.5,0.725
1787722609000-1205841794575630336-1262144772231921664,1262144772231921664,1787722609000,1787723308000,4.375,1.192
1787722609000-1205841794575630336-1262144772231921664,1262144772231921664,1787723309000,1787732706000,61.0,11.016
1787724236000-1205841794575630336-1262213954373943296,1262213954373943296,1787724236000,1787731752000,30.25,9.531
1787724236000-1205841794575630336-1262213954373943296,1262213954373943296,1787731753000,1787738659000,46.125,9.168
1787727381000-1205841794575630336-1262213791316180992,1262213791316180992,1787727381000,1787735085000,48.875,10.376
1787727381000-1205841794575630336-1262213791316180992,1262213791316180992,1787735086000,1787735879000,4.625,1.067
1787727381000-1205841794575630336-1262213791316180992,1262213791316180992,1787735880000,1787737325000,6.25,1.42
1787729131000-1205841794575630336-1262095089597939712,1262095089597939712,1787729131000,1787744626000,131.9,19.496
1787729131000-1205841794575630336-1262095089597939712,1262095089597939712,1787744627000,1787747211000,18.3,2.748
1787729833000-1205841794575630336-1207296284495446016,1207296284495446016,1787729833000,1787730691000,7.0,1.573
1787729833000-1205841794575630336-1207296284495446016,1207296284495446016,1787730692000,1787732008000,9.0,1.485
1787733123000-1205841794575630336-1262211418871037952,1262211418871037952,1787733123000,1787734000000,3.125,0.765
1787733123000-1205841794575630336-1262211418871037952,1262211418871037952,1787734001000,1787747321000,90.375,16.291
1787733598000-1205841794575630336-1262146387030573056,1262146387030573056,1787733598000,1787740252000,37.25,7.629
1787733598000-1205841794575630336-1262146387030573056,1262146387030573056,1787740253000,1787742180000,9.375,2.429
1787733598000-1205841794575630336-1262146387030573056,1262146387030573056,1787742181000,1787752711000,61.875,11.51
1787733635000-1205841794575630336-1207338048392527872,1207338048392527872,1787733635000,1787734827000,8.0,1.508
1787733635000-1205841794575630336-1207338048392527872,1207338048392527872,1787734828000,1787734910000,0.0,0.126
1787739239000-1205841794575630336-1262071077832491008,1262071077832491008,1787739239000,1787745044000,43.9,7.319
1787739239000-1205841794575630336-1262071077832491008,1262071077832491008,1787745045000,1787746869000,13.1,2.242
