trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1786334315000-649034868264558592-1334832234422599680,1334832234422599680,1786334315000,1786335521000,12.56,6.384
1786334315000-649034868264558592-1334832234422599680,1334832234422599680,1786335522000,1786338801000,37.0,18.023
1786334315000-649034868264558592-1334832234422599680,1334832234422599680,1786338802000,1786344760000,29.48,12.679
1786345826000-649034868264558592-1474016264899788800,1474016264899788800,1786345826000,1786373757000,229.42,99.912
1786345826000-649034868264558592-1474016264899788800,1474016264899788800,1786373758000,1786403468000,550.28,161.825
1786355893000-649034868264558592-1268893955106275328,1268893955106275328,1786355893000,1786371621000,55.52,32.245
1786355893000-649034868264558592-1268893955106275328,1268893955106275328,1786371622000,1786371974000,2.72,1.296
1786355893000-649034868264558592-1268893955106275328,1268893955106275328,1786371975000,1786372531000,6.48,3.65
1786355893000-649034868264558592-1268893955106275328,1268893955106275328,1786372532000,1786375204000,6.8,4.804
1786355893000-649034868264558592-1268893955106275328,1268893955106275328,1786375205000,1786378461000,57.76,21.348
1786355893000-649034868264558592-1268893955106275328,1268893955106275328,1786378462000,1786379061000,9.68,3.08
1786355893000-649034868264558592-1268893955106275328,1268893955106275328,1786379062000,1786379393000,4.32,1.821
1786355893000-649034868264558592-1268893955106275328,1268893955106275328,1786379394000,1786379784000,0.64,1.002
1786355893000-649034868264558592-1268893955106275328,1268893955106275328,1786379785000,1786398843000,229.2,89.249
1786355893000-649034868264558592-1268893955106275328,1268893955106275328,1786398844000,1786413508000,231.12,81.365
1786360966000-649034868264558592-1334832669606805504,1334832669606805504,1786360966000,1786380017000,73.0,37.565
1786360966000-649034868264558592-1334832669606805504,1334832669606805504,1786380018000,1786381238000,0.0,4.084
1786365341000-649034868264558592-1268893877926887424,1268893877926887424,1786365341000,1786384408000,77.2,43.099
1786365341000-649034868264558592-1268893877926887424,1268893877926887424,1786384409000,1786385796000,10.16,4.558
1786368573000-649034868264558592-1494312472553717760,1494312472553717760,1786368573000,1786380413000,86.98,33.776
1786368573000-649034868264558592-1494312472553717760,1494312472553717760,1786380414000,1786389585000,105.38,44.189
1786368573000-649034868264558592-1494312472553717760,1494312472553717760,1786389586000,1786392954000,59.76,22.998
1786368573000-649034868264558592-1494312472553717760,1494312472553717760,1786392955000,1786402075000,127.66,56.508
1786368573000-649034868264558592-1494312472553717760,1494312472553717760,1786402076000,1786415795000,206.32,61.305
1786368573000-649034868264558592-1494312472553717760,1494312472553717760,1786415796000,1786417944000,8.86,3.127
1786368716000-649034868264558592-1476550907393998848,1476550907393998848,1786368716000,1786381902000,64.34,30.733
1786368716000-649034868264558592-1476550907393998848,1476550907393998848,1786381903000,1786386258000,106.0,24.484
1786371468000-649034868264558592-1334832234422599680,1334832234422599680,1786371468000,1786376661000,45.2,19.203
1786371468000-649034868264558592-1334832234422599680,1334832234422599680,1786376662000,1786379197000,0.0,9.136
1786372918000-649034868264558592-1284476928488636416,1284476928488636416,1786372918000,1786388142000,121.345,39.447
1786372918000-649034868264558592-1284476928488636416,1284476928488636416,1786388143000,1786410253000,320.17,87.78
1786372918000-649034868264558592-1284476928488636416,1284476928488636416,1786410254000,1786426188000,210.35,65.692
1786378788000-649034868264558592-1289228109731594240,1289228109731594240,1786378788000,1786386847000,85.49,24.076
1786378788000-649034868264558592-1289228109731594240,1289228109731594240,1786386848000,1786419784000,569.185,169.434
1786378788000-649034868264558592-1289228109731594240,1289228109731594240,1786419785000,1786422981000,50.2,16.398
1786382371000-649034868264558592-1334833282986016768,1334833282986016768,1786382371000,1786400149000,287.865,80.088
1786382371000-649034868264558592-1334833282986016768,1334833282986016768,1786400150000,1786412017000,192.97,47.844
1786383491000-649034868264558592-1268893773056704512,1268893773056704512,1786383491000,1786399493000,230.72,90.85
1786383491000-649034868264558592-1268893773056704512,1268893773056704512,1786399494000,1786415486000,239.2,81.723
1786383491000-649034868264558592-1268893773056704512,1268893773056704512,1786415487000,1786433423000,0.0,29.306
1786384406000-649034868264558592-1147228695027515392,1147228695027515392,1786384406000,1786405912000,0.0,124.585
1786384406000-649034868264558592-1147228695027515392,1147228695027515392,1786405913000,1786408075000,0.0,12.852
1786385645000-649034868264558592-1284477133422329856,1284477133422329856,1786385645000,1786403014000,352.275,103.824
1786385645000-649034868264558592-1284477133422329856,1284477133422329856,1786403015000,1786403365000,5.255,2.403
1786385645000-649034868264558592-1284477133422329856,1284477133422329856,1786403366000,1786410669000,136.505,42.208
1786385645000-649034868264558592-1284477133422329856,1284477133422329856,1786410670000,1786418325000,126.45,44.023
1786387734000-649034868264558592-1494312585351135232,1494312585351135232,1786387734000,1786389287000,7.36,5.196
1786387734000-649034868264558592-1494312585351135232,1494312585351135232,1786389288000,1786391181000,0.0,7.484
1786389388000-649034868264558592-1474013287929610240,1474013287929610240,1786389388000,1786406095000,223.06,82.365
1786389388000-649034868264558592-1474013287929610240,1474013287929610240,1786406096000,1786417030000,152.425,49.63
