vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
946034616492359680,1773668426000-632578958264631296-946034616492359680,1773668426000,1773693349000,1,265.419,104.687,2.5353577808132814,632578958264631296,1773668426000,946034616492359680,RJ47GA3642,24923000,1773693349000,6.850000000000364,104.68739518227711,2.5353482101437717,284.0,104.68739518227711,1773668426000-632578958264631296-946034616492359680,265.419,,,,,
1289307004661137408,1773658759000-632578958264631296-1289307004661137408,1773658759000,1773679672000,1,262.826,55.069,4.772667017741379,632578958264631296,1773658759000,1289307004661137408,NL01AG9584,20913000,1773679672000,5.75,55.06885464383642,4.7726796153625255,267.80000000001746,55.06885464383642,1773658759000-632578958264631296-1289307004661137408,262.826,,,,,
1094226778622263296,1773619521000-632578958264631296-1094226778622263296,1773619521000,1773637473000,1,211.721,67.42,3.140329279145654,632578958264631296,1773619521000,1094226778622263296,RJ47GA6284,17952000,1773637473000,4.949999999999818,67.41975660375051,3.1403406162433716,224.69999999998254,67.41975660375051,1773619521000-632578958264631296-1094226778622263296,211.721,,,,,
1181865650805538816,1773627086000-632578958264631296-1181865650805538816,1773627086000,1773644836000,1,201.349,62.0,3.247564516129032,632578958264631296,1773627086000,1181865650805538816,RJ47GA6367,17750000,1773644836000,4.900000000000546,62.0,3.247564516129032,211.60000000000582,62.0,1773627086000-632578958264631296-1181865650805538816,201.349,,,,,
944573988506435584,1773618459000-632578958264631296-944573988506435584,1773618459000,1773633590000,1,200.082,46.669,4.287257065718143,632578958264631296,1773618459000,944573988506435584,RJ47GA3719,15131000,1773633590000,4.199999999999818,46.669212760170524,4.287237520551416,207.25,39.429103183945564,1773618459000-632578958264631296-944573988506435584,200.082,,,,,
1060533930890887168,1773650743000-632578958264631296-1060533930890887168,1773650743000,1773665059000,1,199.1,38.824,5.128271172470637,632578958264631296,1773650743000,1060533930890887168,RJ47GA5615,14316000,1773665059000,3.949999999999818,38.82422126146101,5.128241946159602,199.10000000000582,33.1475125163667,1773650743000-632578958264631296-1060533930890887168,199.10000000000582,,,,,
862677844923252736,1773626494000-632578958264631296-862677844923252736,1773626494000,1773646719000,1,198.209,85.143,2.32795414772794,632578958264631296,1773626494000,862677844923252736,RJ47GA4377,20225000,1773646719000,5.399999999999636,85.14338125364335,2.327943723652841,204.79999999998836,85.14338125364335,1773626494000-632578958264631296-862677844923252736,198.209,,['900758004234715136'],,900758004234715136,5.19063628140837
876422423786815488,1773650623000-632578958264631296-876422423786815488,1773650623000,1773666875000,1,197.552,54.793,3.6054240505174016,632578958264631296,1773650623000,876422423786815488,RJ14GN1576,16252000,1773666875000,4.5,54.793304349707896,3.605404024169846,207.29999999998836,54.793304349707896,1773650623000-632578958264631296-876422423786815488,197.552,,,,,2.8323772716795794
1175796809117728768,1773648509000-632578958264631296-1175796809117728768,1773648509000,1773661711000,1,187.7,44.934,4.177237726443228,632578958264631296,1773648509000,1175796809117728768,RJ47GA6335,13202000,1773661711000,3.600000000000364,44.93356004520189,4.177278626736433,199.29999999998836,44.93356004520189,1773648509000-632578958264631296-1175796809117728768,187.7,,,,,
1094226778622263296,1773644543000-632578958264631296-1094226778622263296,1773644543000,1773660022000,1,181.243,55.197,3.2835661358407155,632578958264631296,1773644543000,1094226778622263296,RJ47GA6284,15479000,1773660022000,4.25,55.196777984303864,3.2835793431917257,192.20000000001164,55.196777984303864,1773644543000-632578958264631296-1094226778622263296,181.243,,,,,
