account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,active_driver,driver_ids,vehicle_device_type
662723863112650752,1784418885000,690988481815511040,AS01PC5611,3645000,1784422530000,19.571977896794383,8031.0,7.413627991209993,1.0832752883638075,,7.413627991209993,1784418885000-662723863112650752-690988481815511040,,,,
662723863112650752,1784416364000,690988481815511040,AS01PC5611,2503000,1784418867000,15.660819479491288,21007.0,5.932128590716396,3.541224651278687,,5.932128590716396,1784416364000-662723863112650752-690988481815511040,,,,
662723863112650752,1784414454000,690988481815511040,AS01PC5611,1908000,1784416362000,21.424662703159168,31885.0,8.115402539075442,3.9289486684701833,,8.115402539075442,1784414454000-662723863112650752-690988481815511040,,,,
662723863112650752,1784411914000,690988481815511040,AS01PC5611,2523000,1784414437000,27.44767732382514,42721.0,10.396847471145886,4.109034023877193,,9.054765545472263,1784411914000-662723863112650752-690988481815511040,,,,
662723863112650752,1784411752000,690988481815511040,AS01PC5611,145000,1784411897000,1.8233763106703995,2909.0,0.6906728449509089,4.211834910357252,,0.45830224382716045,1784411752000-662723863112650752-690988481815511040,,,,
662723863112650752,1784409337000,690988481815511040,AS01PC5611,2398000,1784411735000,26.526495301169334,43198.0,10.047914886806565,4.299200429804717,,8.472852800222777,1784409337000-662723863112650752-690988481815511040,,,,
662723863112650752,1784404707000,690988481815511040,AS01PC5611,4548000,1784409255000,31.749494037522762,48356.0,12.026323499061652,4.020846437714149,,12.026323499061652,1784404707000-662723863112650752-690988481815511040,,,,
662723863112650752,1784403701000,690988481815511040,AS01PC5611,988000,1784404689000,8.603172029983416,13938.0,3.258777284084627,4.277064305091076,,3.258777284084627,1784403701000-662723863112650752-690988481815511040,,,,
662723863112650752,1784402902000,690988481815511040,AS01PC5611,782000,1784403684000,7.705244008540276,12733.0,2.918653033537983,4.362628874924915,,2.436817590551574,1784402902000-662723863112650752-690988481815511040,,,,
662723863112650752,1784402147000,690988481815511040,AS01PC5611,739000,1784402886000,7.657287330845001,11701.0,2.900487625320076,4.0341492574748585,,2.5613475042641323,1784402147000-662723863112650752-690988481815511040,,,,
662723863112650752,1784400128000,690988481815511040,AS01PC5611,2003000,1784402131000,22.020766062537046,34204.0,8.341199266112516,4.100609385866051,,7.27556016020033,1784400128000-662723863112650752-690988481815511040,,,,
662723863112650752,1784397395000,690988481815511040,AS01PC5611,2717000,1784400112000,14.391225313289706,23089.0,5.451221709579434,4.2355642881715285,,5.451221709579434,1784397395000-662723863112650752-690988481815511040,,,,
662723863112650752,1784393927000,690988481815511040,AS01PC5611,3467000,1784397394000,29.125368358676045,36690.0,11.032336499498502,3.325678110132683,,11.032336499498502,1784393927000-662723863112650752-690988481815511040,,,,
662723863112650752,1784393184000,690988481815511040,AS01PC5611,742000,1784393926000,5.909030272244079,9564.0,2.2382690425166967,4.2729447704134325,,2.2382690425166967,1784393184000-662723863112650752-690988481815511040,,,,
662723863112650752,1784391811000,690988481815511040,AS01PC5611,1358000,1784393169000,6.778418513165138,5549.0,2.56758277013831,2.161176677354432,,2.56758277013831,1784391811000-662723863112650752-690988481815511040,,,,
662723863112650752,1784388950000,690988481815511040,AS01PC5611,2798000,1784391748000,7.16486904340202,4266.0,2.7139655467431893,1.5718696227073634,,2.7139655467431893,1784388950000-662723863112650752-690988481815511040,,,,
662723863112650752,1784378990000,690988481815511040,AS01PC5611,7564000,1784386554000,28.669227816452672,,10.859555991080557,0.00165752633116715,,10.859555991080557,1784378990000-662723863112650752-690988481815511040,,,,
662723863112650752,1784333769000,690988481815511040,AS01PC5611,3107000,1784336876000,21.836205568921077,17523.0,8.27128998822768,2.118532904170939,,8.27128998822768,1784333769000-662723863112650752-690988481815511040,,,,
662723863112650752,1784401150000,717369178893320192,AS01PC5614,20259000,1784421409000,166.77223504185582,260681.0,63.171301152218106,4.126573226216456,,54.843881333925594,1784401150000-662723863112650752-717369178893320192,,1093578478252457984,['1093578478252457984'],
662723863112650752,1784382235000,717369178893320192,AS01PC5614,1616000,1784383851000,4.805946430580432,7965.0,1.8204342540077394,4.375329667888208,,1.8204342540077394,1784382235000-662723863112650752-717369178893320192,,1093578478252457984,['1093578478252457984'],
