vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,engine_hours,active_driver,driver_ids
1429476090367180800,1789491089000-642689989225816064-1429476090367180800,1789491089000,1789530854000,4,631.6999999999999,129.68200000000002,4.871146342591877,642689989225816064,1789491089000,1429476090367180800,MP09AN1563,39765000,1789530854000,336.0412148707072,614.98,127.28833896617697,4.831393079639545,640.0,32.068140142533544,1789491089000-642689989225816064-1429476090367180800,"{'confidence': 88.2, 'count': 109, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15864.122178817652, 'std': 3909.861308692632, 'timestamp': 1789532165763}",0.0,,
1430193762327330816,1789495315000-642689989225816064-1430193762327330816,1789495315000,1789527807000,1,489.779,128.01,3.8260995234747286,642689989225816064,1789495315000,1430193762327330816,MP09AN2545,32492000,1789527807000,337.94605789030146,489.779,128.00987041299297,3.8261033967134424,506.5,128.0,1789495315000-642689989225816064-1430193762327330816,"{'confidence': 77.8, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 13363.575860224902, 'std': 2902.289045654743, 'timestamp': 1789527816689}",8.700000000000728,,
1439682401377714176,1789490206000-642689989225816064-1439682401377714176,1789490206000,1789522574000,2,473.7,127.26599999999999,3.722125312337938,642689989225816064,1789490206000,1439682401377714176,mp09an6583,32368000,1789522574000,336.0443260050212,461.417,127.28951742614439,3.624941073939747,475.8999999999942,127.28951742614439,1789490206000-642689989225816064-1439682401377714176,"{'confidence': 75.4, 'count': 26, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 14274.93093734328, 'std': 3574.0007324769263, 'timestamp': 1789522586643}",8.899999999999636,,
566304215165603840,1789451903000-642689989225816064-566304215165603840,1789451903000,1789491097000,1,455.555,102.204,4.45731086845916,642689989225816064,1789451903000,566304215165603840,MP09BV9682,39194000,1789491097000,269.8183560957425,455.555,102.20392276353883,4.457314236890709,,85.32392487390813,1789451903000-642689989225816064-566304215165603840,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789491164773}",6.614416666666634,,
1425525382987120640,1789495740000-642689989225816064-1425525382987120640,1789495740000,1789524456000,2,419.2,107.32900000000001,3.9057477475798708,642689989225816064,1789495740000,1425525382987120640,MP09AM6115,28716000,1789524456000,283.4055631744452,407.215,107.35059211153228,3.793318620701435,420.69999999998254,107.33932001234957,1789495740000-642689989225816064-1425525382987120640,"{'confidence': 68.2, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 13303.208828542565, 'std': 4138.472857935079, 'timestamp': 1789524468149}",7.699999999999818,,
566305663035146240,1789433243000-642689989225816064-566305663035146240,1789433243000,1789460920000,1,390.277,89.096,4.380409894944778,642689989225816064,1789433243000,566305663035146240,MP09AF2754,27677000,1789460920000,235.2131347599663,390.277,89.09588437877511,4.380415579476237,,79.434169262632,1789433243000-642689989225816064-566305663035146240,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789460988322}",4.917212777777778,,
1440684104986132480,1789497112000-642689989225816064-1440684104986132480,1789497112000,1789523641000,2,368.5,107.561,3.4259629419585163,642689989225816064,1789497112000,1440684104986132480,MP09AN6571,26529000,1789523641000,283.89833983279215,358.88,107.53724993666368,3.337262206457482,370.3999999999942,107.53724993666368,1789497112000-642689989225816064-1440684104986132480,"{'confidence': 89.5, 'count': 92, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17283.699079136382, 'std': 3490.3247429584435, 'timestamp': 1789523698834}",7.300000000000182,,
1537213879656906752,1789475055000-642689989225816064-1537213879656906752,1789475055000,1789503070000,2,366.03,106.69900000000001,3.43049138229974,642689989225816064,1789475055000,1537213879656906752,MP09BN1073,28015000,1789503070000,281.7089074120368,368.474,106.70791947425637,3.4531082773935586,366.63000000000466,106.70791947425637,1789475055000-642689989225816064-1537213879656906752,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789503077938}",7.733611111110804,,
1537535790538555392,1789447241000-642689989225816064-1537535790538555392,1789447241000,1789476246000,1,361.237,113.704,3.176994652782664,642689989225816064,1789447241000,1537535790538555392,MP09BP2921,29005000,1789476246000,300.1796494182111,361.237,113.7044126584133,3.1769831227677607,356.0500000000029,113.70441265841332,1789447241000-642689989225816064-1537535790538555392,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789476429692}",8.028333333333649,,
718907611667234816,1789462945000-642689989225816064-718907611667234816,1789462945000,1789492471000,1,361.036,157.509,2.2921610828587573,642689989225816064,1789462945000,718907611667234816,MP09DK6372,29526000,1789492471000,415.82376000005286,361.036,157.50900000002002,2.292161082858466,356.46985105006024,157.50900000002002,1789462945000-642689989225816064-718907611667234816,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_NO_VALID_MODEL', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789492613550}",0.0,,
