vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id,driver_ids,engine_hours
1207353920964263936,1786318233000-1205841794575630336-1207353920964263936,1786318233000,1786347653000,1,248.283,67.447,3.681157056651889,1205841794575630336,1786318233000,1207353920964263936,OD10Y3942,29420000,1786347653000,178.0592673030851,248.283,67.4466921602595,3.6811738581642652,255.94500000000698,67.4466921602595,,1786318233000-1205841794575630336-1207353920964263936,,0.0
1207350809923158016,1786297356000-1205841794575630336-1207350809923158016,1786297356000,1786319540000,1,213.642,57.383,3.723088719655647,1205841794575630336,1786297356000,1207350809923158016,OD18M8045,22184000,1786319540000,151.49118157098962,213.642,57.38302332234455,3.7230872064701632,219.6700000000128,57.38302332234455,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786331503430}",1786297356000-1205841794575630336-1207350809923158016,,0.0
1207354165982920704,1786239372000-1205841794575630336-1207354165982920704,1786239372000,1786261559000,1,210.258,64.697,3.2498879391625577,1205841794575630336,1786239372000,1207354165982920704,OD18M8085,22187000,1786261559000,170.80137738541038,210.258,64.69749143386757,3.249863253429561,217.3399999999965,64.69749143386757,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786283081243}",1786239372000-1205841794575630336-1207354165982920704,,0.0
1207351058741854208,1786241942000-1205841794575630336-1207351058741854208,1786241942000,1786263195000,1,169.985,46.504,3.65527696542233,1205841794575630336,1786241942000,1207351058741854208,OD18M8059,21253000,1786263195000,122.7718301446092,169.985,46.50448111538227,3.6552391494972327,175.69000000000233,46.50448111538227,,1786241942000-1205841794575630336-1207351058741854208,,0.0
1207345077756624896,1786241261000-1205841794575630336-1207345077756624896,1786241261000,1786257195000,1,150.994,27.218,5.547578808141671,1205841794575630336,1786241261000,1207345077756624896,OD08V3486,15934000,1786257195000,71.85488359182685,150.994,27.217758936298047,5.54762794223414,154.0,27.217758936298047,"{'confidence': 66.5, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 8803.269235579553, 'std': 1021.3080706021631, 'timestamp': 1786383265993}",1786241261000-1205841794575630336-1207345077756624896,,0.0
1341870116324769792,1786292577000-1205841794575630336-1341870116324769792,1786292577000,1786301651000,1,150.302,10.541,14.258798975429276,1205841794575630336,1786292577000,1341870116324769792,OD05BV5946,9074000,1786301651000,27.828602936436813,150.302,10.541137475923035,14.258613014326405,152.9890000000014,10.541137475923035,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786399914607}",1786292577000-1205841794575630336-1341870116324769792,,2.5179022222222227
1207324802503671808,1786265856000-1205841794575630336-1207324802503671808,1786265856000,1786280298000,1,145.0,23.581,6.149018277426742,1205841794575630336,1786265856000,1207324802503671808,OD30F1965,14442000,1786280298000,62.252626482441904,145.0,23.580540334258295,6.1491381429178285,145.0,23.580540334258295,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_TOO_FEW_POCKETS', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786302100053}",1786265856000-1205841794575630336-1207324802503671808,,0.0
1262220397747634176,1786234126000-1205841794575630336-1262220397747634176,1786234126000,1786252786000,1,144.667,39.272,3.6837186799755552,1205841794575630336,1786234126000,1262220397747634176,OD21R1629,18660000,1786252786000,103.67689674562018,144.667,39.2715517975834,3.6837607219000237,156.25,39.2715517975834,,1786234126000-1205841794575630336-1262220397747634176,,5.149999999999636
1262052313451724800,1786260481000-1205841794575630336-1262052313451724800,1786260481000,1786277404000,1,143.341,20.803,6.890400423015912,1205841794575630336,1786260481000,1262052313451724800,OD26G5271,16923000,1786277404000,54.91932970600824,143.341,20.802776403791,6.890474483678929,148.90000000002328,20.802776403791,"{'confidence': 70.1, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6645.82564248335, 'std': 1256.5253693107334, 'timestamp': 1786382597120}",1786260481000-1205841794575630336-1262052313451724800,,0.0
1207322272113623040,1786246448000-1205841794575630336-1207322272113623040,1786246448000,1786266045000,1,142.359,29.62,4.806178257933829,1205841794575630336,1786246448000,1207322272113623040,OD10X1817,19597000,1786266045000,78.19756617493684,142.359,29.620290217779104,4.806131167295292,146.0,29.620290217779104,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 7443.592565151326, 'std': 26.616561029507018, 'timestamp': 1786274172877}",1786246448000-1205841794575630336-1207322272113623040,,0.0
1262220397747634176,1786258638000-1205841794575630336-1262220397747634176,1786258638000,1786277832000,1,141.998,37.143,3.823008373044719,1205841794575630336,1786258638000,1262220397747634176,OD21R1629,19194000,1786277832000,98.0574585501465,141.998,37.14297672354034,3.8230107688166255,153.25,37.14297672354034,,1786258638000-1205841794575630336-1262220397747634176,,5.300000000000182
1262135674694270976,1786249611000-1205841794575630336-1262135674694270976,1786249611000,1786273365000,1,137.641,24.491,5.620064513494753,1205841794575630336,1786249611000,1262135674694270976,OD11AE4873,23754000,1786273365000,64.65718231938986,137.641,24.491356939162824,5.619982606186495,147.75,24.491356939162824,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6164.572327446453, 'std': 1004.942997264255, 'timestamp': 1786296991458}",1786249611000-1205841794575630336-1262135674694270976,,6.599999999999454
1207349271276290048,1786245382000-1205841794575630336-1207349271276290048,1786245382000,1786266249000,1,136.956,26.677,5.13386062900626,1205841794575630336,1786245382000,1207349271276290048,OD24J9552,20867000,1786266249000,70.42630592719951,136.956,26.676631033030116,5.133931635911058,139.0,26.676631033030116,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16034.970576559475, 'std': 3064.596384759058, 'timestamp': 1786274346337}",1786245382000-1205841794575630336-1207349271276290048,,0.0
1207353920964263936,1786241119000-1205841794575630336-1207353920964263936,1786241119000,1786259074000,1,135.697,33.679,4.029127943228718,1205841794575630336,1786241119000,1207353920964263936,OD10Y3942,17955000,1786259074000,88.91327578403326,135.697,33.67927113031563,4.0290955072912915,139.98000000001048,33.679271130315634,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786378986535}",1786241119000-1205841794575630336-1207353920964263936,,0.0
1207340613821792256,1786258547000-1205841794575630336-1207340613821792256,1786258547000,1786273611000,1,132.308,23.637,5.597495452045521,1205841794575630336,1786258547000,1207340613821792256,OD20C5878,15064000,1786273611000,62.402716545175934,132.308,23.637392630748458,5.597402474412025,137.0,23.637392630748458,"{'confidence': 72.7, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 8598.155725304463, 'std': 812.1177088623542, 'timestamp': 1786395052360}",1786258547000-1205841794575630336-1207340613821792256,,0.0
1207350809923158016,1786277520000-1205841794575630336-1207350809923158016,1786277520000,1786294427000,1,131.263,43.418,3.0232392095444287,1205841794575630336,1786277520000,1207350809923158016,OD18M8045,16907000,1786294427000,114.62279215914239,131.263,43.41772430270545,3.023258406747512,135.55499999999302,43.41772430270545,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786302612987}",1786277520000-1205841794575630336-1207350809923158016,,0.0
1207353260512378880,1786250935000-1205841794575630336-1207353260512378880,1786250935000,1786266999000,1,128.141,35.838,3.575562252357832,1205841794575630336,1786250935000,1207353260512378880,OD18M7266,16064000,1786266999000,94.61324669876521,128.141,35.838351022259545,3.5755272311611206,131.9100000000035,35.838351022259545,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786275258930}",1786250935000-1205841794575630336-1207353260512378880,,0.0
1262014185307373568,1786265927000-1205841794575630336-1262014185307373568,1786265927000,1786283363000,1,127.446,18.544,6.87262726488352,1205841794575630336,1786265927000,1262014185307373568,OD15Y8795,17436000,1786283363000,48.955058942164,127.446,18.54358293263788,6.872781838491793,127.39999999999418,18.54358293263788,"{'confidence': 69.1, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 8384.03854782829, 'std': 1795.335230141968, 'timestamp': 1786390814976}",1786265927000-1205841794575630336-1262014185307373568,,0.0
