trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1786235018000-1205841794575630336-1262210443624054784,1262210443624054784,1786235018000,1786238066000,18.875,3.613
1786235018000-1205841794575630336-1262210443624054784,1262210443624054784,1786238067000,1786240296000,14.75,1.903
1786235380000-1205841794575630336-1263153978288373760,1263153978288373760,1786235380000,1786239900000,25.5,4.67
1786235380000-1205841794575630336-1263153978288373760,1263153978288373760,1786239901000,1786239974000,,
1786257935000-1205841794575630336-1262212883006095360,1262212883006095360,1786257935000,1786260586000,26.25,4.352
1786257935000-1205841794575630336-1262212883006095360,1262212883006095360,1786260587000,1786262026000,11.75,2.029
1786258283000-1205841794575630336-1207342631755972608,1207342631755972608,1786258283000,1786262598000,41.0,5.909
1786258283000-1205841794575630336-1207342631755972608,1207342631755972608,1786262599000,1786263368000,3.0,0.699
1786262288000-1205841794575630336-1262132825868468224,1262132825868468224,1786262288000,1786265251000,16.375,2.619
1786262288000-1205841794575630336-1262132825868468224,1262132825868468224,1786265252000,1786266226000,2.875,0.667
1786262623000-1205841794575630336-1263540089556828160,1263540089556828160,1786262623000,1786264209000,5.9,0.955
1786262623000-1205841794575630336-1263540089556828160,1263540089556828160,1786264210000,1786265093000,7.9,0.897
1786270535000-1205841794575630336-1207340356891312128,1207340356891312128,1786270535000,1786274053000,33.0,6.506
1786270535000-1205841794575630336-1207340356891312128,1207340356891312128,1786274054000,1786275747000,18.0,4.125
1786273465000-1205841794575630336-1262397961501933568,1262397961501933568,1786273465000,1786275066000,6.875,1.772
1786273465000-1205841794575630336-1262397961501933568,1262397961501933568,1786275067000,1786278310000,16.25,3.044
