vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,load_estimation,engine_hours,active_driver,driver_ids
1429476090367180800,1784997133000-642689989225816064-1429476090367180800,1784997133000,1785039174000,2,654.3,163.247,4.008036901137539,642689989225816064,1784997133000,1429476090367180800,MP09AN1563,42041000,1785039174000,430.82889516070674,631.743,163.19276331844952,3.8711459206511227,163.19276331844952,1784997133000-642689989225816064-1429476090367180800,655.0999999999767,"{'confidence': 89.4, 'count': 105, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15774.385903770895, 'std': 3432.690140852252, 'timestamp': 1785360562747}",11.25,,
739928272518774784,1784989310000-642689989225816064-739928272518774784,1784989310000,1785023930000,2,372.75,104.994,3.550202868735356,642689989225816064,1784989310000,739928272518774784,MP13P7218,34620000,1785023930000,242.7953961130147,410.447,91.96795307311163,4.4629350364437,91.96795307311164,1784989310000-642689989225816064-739928272518774784,374.125,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 51440.26745400735, 'std': 5785.982306828659, 'timestamp': 1785335290031}",0.0,,
1425525382987120640,1785003277000-642689989225816064-1425525382987120640,1785003277000,1785023977000,2,334.2,86.942,3.843941938303697,642689989225816064,1785003277000,1425525382987120640,MP09AM6115,20700000,1785023977000,231.0,323.125,87.5,3.692857142857143,87.5,1785003277000-642689989225816064-1425525382987120640,335.79999999998836,"{'confidence': 82.6, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16522.076061192503, 'std': 2812.984607755661, 'timestamp': 1785339692514}",4.850000000000364,,
1533593777682251776,1784944217000-642689989225816064-1533593777682251776,1784944217000,1784961816000,2,197.39,65.39999999999999,3.0181957186544346,642689989225816064,1784944217000,1533593777682251776,MP09BL8707,17599000,1784961816000,172.6580417590483,206.946,65.4007733935789,3.1642745071928786,65.4007733935789,1784944217000-642689989225816064-1533593777682251776,197.6999999999971,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785321620299}",4.842499999999745,,
1533593777682251776,1784994106000-642689989225816064-1533593777682251776,1784994106000,1785008721000,2,187.83999999999997,59.712,3.1457663451232576,642689989225816064,1784994106000,1533593777682251776,MP09BL8707,14615000,1785008721000,157.66549425365525,209.951,59.721778126384564,3.515484745877743,59.721778126384564,1784994106000-642689989225816064-1533593777682251776,189.07000000000698,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785338672793}",4.004444444444744,,
718907611667234816,1784956371000-642689989225816064-718907611667234816,1784956371000,1784972299000,3,186.683984,68.19800000000001,2.7373820933165196,642689989225816064,1784956371000,718907611667234816,MP09DK6372,15928000,1784972299000,180.86397746416446,193.579,68.50908237278956,2.825596158866167,68.50908237278956,1784956371000-642689989225816064-718907611667234816,192.47762611997314,"{'confidence': None, 'count': None, 'error_code': 'TORQUE_FILTER_FAILED', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785344613410}",0.0,,
1326601811460620288,1784976382000-642689989225816064-1326601811460620288,1784976382000,1784993178000,2,184.51999999999998,66.42,2.7780788919000297,642689989225816064,1784976382000,1326601811460620288,MP09AE9054,16796000,1784993178000,179.73848498253307,194.509,68.0827594630807,2.856949417649215,68.0827594630807,1784976382000-642689989225816064-1326601811460620288,192.35999999998603,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785349940668}",4.61027777777781,,
1531014613364113408,1784970960000-642689989225816064-1531014613364113408,1784970960000,1784987051000,2,81.97,63.377,1.2933714123420168,642689989225816064,1784970960000,1531014613364113408,MP09BM0929,16091000,1784987051000,167.33894032781703,348.567,63.38596224538523,5.499119799595331,63.38596224538523,1784970960000-642689989225816064-1531014613364113408,,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785325549987}",4.432777777777574,,
1363547788364742656,1784994838000-642689989225816064-1363547788364742656,1784994838000,1784999663000,2,24.5,2.803,8.740635033892259,642689989225816064,1784994838000,1363547788364742656,AS01PC9237,4825000,1784999663000,7.40335219736544,23.498,2.8043000747596363,8.379274461922224,2.8043000747596363,1784994838000-642689989225816064-1363547788364742656,24.625,,0.0,,
739497118649024512,1784997707000-642689989225816064-739497118649024512,1784997707000,1785035032000,3,0.0,140.346,0.0,642689989225816064,1784997707000,739497118649024512,MP13P8127,37325000,1785035032000,370.9180911898589,500.585,140.49927696585564,3.5629008975017924,140.49927696585564,1784997707000-642689989225816064-739497118649024512,,"{'confidence': 63.6, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16859.332435479, 'std': 2125.9291599246108, 'timestamp': 1785359509714}",0.0,,
