trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1783816092000-1205841794575630336-1207349683635093504,1207349683635093504,1783816092000,1783817010000,7.46,1.586
1783816092000-1205841794575630336-1207349683635093504,1207349683635093504,1783817011000,1783817400000,7.46,1.586
1783817518000-1205841794575630336-1207349683635093504,1207349683635093504,1783817518000,1783818258000,7.8,1.02
1783817518000-1205841794575630336-1207349683635093504,1207349683635093504,1783818259000,1783819797000,11.281,2.552
1783834960000-1205841794575630336-1424718513771118592,1424718513771118592,1783834960000,1783837350000,19.015,4.736
1783834960000-1205841794575630336-1424718513771118592,1424718513771118592,1783837351000,1783839024000,13.469,3.077
1783834960000-1205841794575630336-1424718513771118592,1424718513771118592,1783839025000,1783840382000,9.476,1.002
1783834961000-1205841794575630336-1207339563534516224,1207339563534516224,1783834961000,1783835685000,3.47,0.862
1783834961000-1205841794575630336-1207339563534516224,1207339563534516224,1783835686000,1783835845000,0.99,0.125
1783835351000-1205841794575630336-1262212560963239936,1262212560963239936,1783835351000,1783836865000,7.173,1.416
1783835351000-1205841794575630336-1262212560963239936,1262212560963239936,1783836866000,1783838839000,10.416,2.081
1783846676000-1205841794575630336-1207324350311563264,1207324350311563264,1783846676000,1783848458000,15.0,2.882
1783846676000-1205841794575630336-1207324350311563264,1207324350311563264,1783848459000,1783848690000,1.882,0.772
1783848510000-1205841794575630336-1207300019657375744,1207300019657375744,1783848510000,1783851782000,17.149,3.667
1783848510000-1205841794575630336-1207300019657375744,1207300019657375744,1783851783000,1783852775000,4.712,1.123
1783848510000-1205841794575630336-1207300019657375744,1207300019657375744,1783852776000,1783853091000,0.714,0.188
1783856670000-1205841794575630336-1262211184182951936,1262211184182951936,1783856670000,1783859637000,15.928,3.68
1783856670000-1205841794575630336-1262211184182951936,1262211184182951936,1783859638000,1783860040000,15.928,3.68
1783856670000-1205841794575630336-1262211184182951936,1262211184182951936,1783860041000,1783866097000,45.522,6.513
1783874649000-1205841794575630336-1262053180183674880,1262053180183674880,1783874649000,1783880794000,72.251,10.284
1783874649000-1205841794575630336-1262053180183674880,1262053180183674880,1783880795000,1783885368000,72.251,10.284
1783874649000-1205841794575630336-1262053180183674880,1262053180183674880,1783885369000,1783887427000,16.4,2.403
