vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,active_driver,adblue_consumed
1188192864341852160,1788066390000-632578958264631296-1188192864341852160,1788066390000,1788080507000,1,170.28,61.437,2.7716197079935543,632578958264631296,1788066390000,1188192864341852160,RJ47GA6479,14117000,1788080507000,162.19484022859288,3.850000000000364,61.43743948052761,2.771599881762157,182.79999999998836,61.4374394805276,1788066390000-632578958264631296-1188192864341852160,170.28,"{'confidence': 27.2, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 48877.6536742187, 'std': 17442.544787351188, 'timestamp': 1788080515007}",,,
873570129613422592,1788048821000-632578958264631296-873570129613422592,1788048821000,1788061638000,1,170.135,45.873,3.7088265428465546,632578958264631296,1788048821000,873570129613422592,RJ14GN1954,12817000,1788061638000,121.10525422541978,3.5,45.87320235811355,3.708810182289538,177.0,45.87320235811355,1788048821000-632578958264631296-873570129613422592,170.135,"{'confidence': 65.9, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 46746.02820955597, 'std': 11045.747237294643, 'timestamp': 1788061645392}",,,0.0
866245373776101376,1788048743000-632578958264631296-866245373776101376,1788048743000,1788061562000,1,170.081,45.989,3.6982974189480093,632578958264631296,1788048743000,866245373776101376,RJ47GA4404,12819000,1788061562000,121.40985241793588,3.5,45.988580461339346,3.6983311572963182,177.59999999997672,45.988580461339346,1788048743000-632578958264631296-866245373776101376,170.081,"{'confidence': 68.3, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 42957.23880189161, 'std': 9440.304262423124, 'timestamp': 1788061581388}",['900758004146634763'],900758004146634763,2.5938565121495594
932335222958063616,1788059986000-632578958264631296-932335222958063616,1788059986000,1788072559000,1,169.737,56.353,3.0120313026813124,632578958264631296,1788059986000,932335222958063616,RJ47GA4718,12573000,1788072559000,148.77179868366883,3.4500000000007276,56.35295404684425,3.0120337588496873,176.39999999996508,56.35295404684425,1788059986000-632578958264631296-932335222958063616,169.737,"{'confidence': 73, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 57437.10402222534, 'std': 7584.0845089159975, 'timestamp': 1788072633146}",,,
1536014550107684864,1788126886000-632578958264631296-1536014550107684864,1788126886000,1788140706000,1,169.243,49.071,3.4489413299097227,632578958264631296,1788126886000,1536014550107684864,NL01AK9195,13820000,1788140706000,129.54814633915808,3.800000000000068,49.07126755271139,3.4489225251457483,173.3000000000029,49.07126755271139,1788126886000-632578958264631296-1536014550107684864,169.243,"{'confidence': 64.8, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 53486.08459891259, 'std': 17676.240058410945, 'timestamp': 1788140710461}",,,
1464628801508999168,1788049322000-632578958264631296-1464628801508999168,1788049322000,1788064792000,1,168.744,54.852,3.0763509078976154,632578958264631296,1788049322000,1464628801508999168,NL01AK1964,15470000,1788064792000,144.8100057188274,4.25,54.85227489349522,3.076335490691032,174.125,54.85227489349522,1788049322000-632578958264631296-1464628801508999168,168.744,"{'confidence': 41.5, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 65586.36466290333, 'std': 23008.89544841587, 'timestamp': 1788064801425}",,,
1152269234303139840,1788083696000-632578958264631296-1152269234303139840,1788083696000,1788100906000,1,167.732,67.069,2.5008871460734468,632578958264631296,1788083696000,1152269234303139840,NL01AJ4202,17210000,1788100906000,177.06221321152125,4.75,67.06902015587926,2.500886394495755,172.75,67.06902015587926,1788083696000-632578958264631296-1152269234303139840,167.732,"{'confidence': 5.6, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 95637.3868151606, 'std': 36121.91614352411, 'timestamp': 1788100922324}",,,
1067775974323519488,1788072364000-632578958264631296-1067775974323519488,1788072364000,1788086796000,1,167.653,43.489,3.8550667985007703,632578958264631296,1788072364000,1067775974323519488,RJ14GP9560,14432000,1788086796000,114.80968895246077,3.949999999999818,43.488518542598776,3.8551094775918164,171.79999999998836,43.488518542598776,1788072364000-632578958264631296-1067775974323519488,167.653,"{'confidence': 59.3, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 28800.26107311871, 'std': 9374.139222909755, 'timestamp': 1788086804260}",,,
1286311379313098752,1788054018000-632578958264631296-1286311379313098752,1788054018000,1788067840000,1,167.315,67.862,2.4655182576405057,632578958264631296,1788054018000,1286311379313098752,RJ47GA3711,13822000,1788067840000,179.1557085603404,3.7999999999992724,67.86201081831075,2.4655178645967046,182.5,67.86201081831075,1788054018000-632578958264631296-1286311379313098752,167.315,"{'confidence': 70.6, 'count': 26, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 59760.52655309164, 'std': 17893.161999085605, 'timestamp': 1788067852682}",,,
1125482414773108736,1788081597000-632578958264631296-1125482414773108736,1788081597000,1788095851000,1,166.555,56.908,2.9267414071835245,632578958264631296,1788081597000,1125482414773108736,RJ47GA3886,14254000,1788095851000,150.23623137939185,3.9499999999989086,56.90766340128479,2.926758718338798,170.375,56.90766340128479,1788081597000-632578958264631296-1125482414773108736,166.555,"{'confidence': 67.6, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 59920.94817385689, 'std': 9519.636508555279, 'timestamp': 1788096235988}",,,
