vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,engine_hours,active_driver,driver_ids
1429476090367180800,1787760947000-642689989225816064-1429476090367180800,1787760947000,1787801508000,4,649.1,161.831,4.01097441157751,642689989225816064,1787760947000,1429476090367180800,MP09AN1563,40561000,1787801508000,426.7306605863939,161.64040173727042,3.8953503779545398,653.7999999999884,161.64040173727042,1787760947000-642689989225816064-1429476090367180800,629.646,"{'confidence': 90.6, 'count': 150, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15343.92175529183, 'std': 3542.06488463453, 'timestamp': 1787801516424}",11.150000000000546,,
1326601875818020864,1787719956000-642689989225816064-1326601875818020864,1787719956000,1787766357000,2,578.91,199.519,2.901528175261504,642689989225816064,1787719956000,1326601875818020864,MP09BN1094,46401000,1787766357000,526.8307037829537,199.55708476627035,2.9211841848800675,579.5900000000111,199.55708476627035,1787719956000-642689989225816064-1326601875818020864,582.943,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787766587521}",12.840833333333194,,
1430193762327330816,1787768168000-642689989225816064-1430193762327330816,1787768168000,1787801799000,1,489.615,127.176,3.8499009247027742,642689989225816064,1787768168000,1430193762327330816,MP09AN2545,33631000,1787801799000,335.74581078831767,127.17644348042336,3.8498874996089025,508.20000000001164,127.17644348042336,1787768168000-642689989225816064-1430193762327330816,489.615,"{'confidence': 83.9, 'count': 49, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16507.856015379406, 'std': 3714.8167792709746, 'timestamp': 1787801807713}",9.149999999999636,,
1425525382987120640,1787768610000-642689989225816064-1425525382987120640,1787768610000,1787792247000,2,407.0,106.156,3.8339801801122873,642689989225816064,1787768610000,1425525382987120640,MP09AM6115,23637000,1787792247000,279.8666567230883,106.01009724359403,3.7192683551078005,409.1000000000058,106.01009724359403,1787768610000-642689989225816064-1425525382987120640,394.28,"{'confidence': 70.8, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16440.923977449584, 'std': 4505.921011922247, 'timestamp': 1787792256549}",6.300000000000182,,
1326602160833560576,1787733677000-642689989225816064-1326602160833560576,1787733677000,1787766989000,1,394.664,133.968,2.9459572435208408,642689989225816064,1787733677000,1326602160833560576,MP09DT3645,33312000,1787766989000,353.6766624305849,133.9684327388579,2.9459477276211103,393.0799999999581,133.9684327388579,1787733677000-642689989225816064-1326602160833560576,394.664,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787767001177}",9.205277777777155,,
1590315702751854592,1787718724000-642689989225816064-1590315702751854592,1787718724000,1787765263000,1,394.218,83.419,4.725757920857359,642689989225816064,1787718724000,1590315702751854592,MP09BV7337,46539000,1787765263000,220.22597916792665,83.41893150300251,4.7257618012742215,,50.747395737596264,1787718724000-642689989225816064-1590315702751854592,394.218,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787765352886}",4.5732500000000025,,
1326601969871093760,1787710548000-642689989225816064-1326601969871093760,1787710548000,1787744676000,1,394.162,143.885,2.739423845432116,642689989225816064,1787710548000,1326601969871093760,MP09BN3893,34128000,1787744676000,379.85598214173297,143.8848417203534,2.739426858918686,392.1100000000006,143.8848417203534,1787710548000-642689989225816064-1326601969871093760,394.162,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787744715319}",9.451666666666824,,
1537194706461523968,1787733268000-642689989225816064-1537194706461523968,1787733268000,1787770048000,1,393.807,134.252,2.933341775169085,642689989225816064,1787733268000,1537194706461523968,MP09BN3822,36780000,1787770048000,354.4258592511975,134.25221941333237,2.9333369811009002,,134.25221941333237,1787733268000-642689989225816064-1537194706461523968,393.807,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787770055590}",10.180277777777974,,
1530989903863611392,1787709241000-642689989225816064-1530989903863611392,1787709241000,1787743095000,2,389.71,136.147,2.8624207657899183,642689989225816064,1787709241000,1530989903863611392,MP09BL8795,33854000,1787743095000,359.4593450462986,136.15884282056766,4.268683457936992,390.9899999999907,136.15884282056766,1787709241000-642689989225816064-1530989903863611392,581.219,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787743105229}",9.355000000000018,,
1531014613364113408,1787740134000-642689989225816064-1531014613364113408,1787740134000,1787772006000,2,389.53999999999996,121.15,3.2153528683450263,642689989225816064,1787740134000,1531014613364113408,MP09BM0929,31872000,1787772006000,319.8867605863924,121.1692274948456,4.589927752272402,390.24000000000524,121.16922749484561,1787740134000-642689989225816064-1531014613364113408,556.158,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787772259367}",8.80444444444447,,
