tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count,last_gear_utilization_duration,last_two_gear_utilization_duration,total_gear_utilization_duration,first_gear_pickup_count,second_gear_pickup_count,third_and_higher_gear_pickup_count
[],1146410747421523968-1783103351000,1783103351000,1783126920000,649034868264558592,1146410747421523968,1567079660670418944,unverified_drivers,1783103351000-649034868264558592-1146410747421523968,,372.028,2.769,,0.0,True,0,0,0,0,41.876,3,0.0,0,0,0,13.954,1,40.493,19,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1100,21,0,0,0,0,0,0,56,11,0,0,0,0,0,0,0,0,0,0,0,58,0,23569,0.0,0,58,"{'fifth_gear_duration': 1.7080106199408012, 'first_gear_duration': 0.5829070066280352, 'ninth_gear_duration': 8.154764252586801, 'sixth_gear_duration': 2.7486943448226304, 'tenth_gear_duration': 11.95209040183283, 'third_gear_duration': 1.010900697060433, 'eighth_gear_duration': 4.869807141285131, 'fourth_gear_duration': 1.1916328992886767, 'second_gear_duration': 0.5779580156307942, 'seventh_gear_duration': 2.9473171495059, 'twelfth_gear_duration': 45.978219787560604, 'eleventh_gear_duration': 18.277697683857365}",,,"{'up': 25.709712056861505, 'down': 45.92125176494462, 'plane': 28.369036178193884}",0.8559479,50.53,6.5225,134.338,,57.03764,45.978218,64.25592,2747351.0,10549716.0,859593.0,1450,3,9290.423,12983.64,20206.139,,,
[],930508235230674944-1783103249000,1783103249000,1783119822000,649034868264558592,930508235230674944,1533049357215989760,verified_drivers,1783102139000-649034868264558592-930508235230674944,,287.954,2.918,,0.0,True,0,0,0,0,14.525,1,0.0,0,0,0,18.463,2,1.891,1,0,0,873.303,30,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,3274,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71,0,16573,0.0,0,71,"{'fifth_gear_duration': 13.315237489460527, 'first_gear_duration': 1.6093960327204413, 'sixth_gear_duration': 74.16534769167049, 'third_gear_duration': 3.4436341582474146, 'fourth_gear_duration': 5.630667278079375, 'second_gear_duration': 1.8357173498217534}",,,"{'up': 6.916965783074941, 'down': 5.263826274684105, 'plane': 87.81920794224096}",0.43272138,67.12,4.6085415,98.69,,62.482674,74.165344,87.48058,1499850.0,5453700.0,3921150.0,2476,6,10027.6,11827.9,13520.6,18.0,1.0,0.0
[],1268894298644938752-1783103120000,1783103120000,1783113342000,649034868264558592,1268894298644938752,,,1783103120000-649034868264558592-1268894298644938752,,175.677,3.284,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,3,0,10222,,0,3,"{'fifth_gear_duration': 14.272085922721068, 'first_gear_duration': 0.4515862507150746, 'sixth_gear_duration': 74.20317557880244, 'third_gear_duration': 3.706782994793024, 'fourth_gear_duration': 6.154941446516253, 'second_gear_duration': 1.211427806452141}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 34.26720291286397, 'down': 20.05449720969526, 'plane': 45.67829987744077}",0.49627662,52.89,2.8,53.496,,62.741787,74.20318,88.47526,293330.0,1208589.0,4630750.0,100,1,7161.416,8538.828,9651.091,2.0,2.0,0.0
[],1192134868188790784-1783102996000,1783102996000,1783127725000,649034868264558592,1192134868188790784,,,1783102996000-649034868264558592-1192134868188790784,,271.531,3.34,,2.42,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,3848.919,1,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,18,0,24729,,0,18,"{'fifth_gear_duration': 26.588258645004025, 'first_gear_duration': 1.097951716487267, 'sixth_gear_duration': 51.85136517083792, 'third_gear_duration': 5.421473091907958, 'fourth_gear_duration': 12.35485818223743, 'second_gear_duration': 2.686093193525392}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 21.26257107993652, 'down': 34.44216705081071, 'plane': 44.295261869252776}",0.84474117,40.34,6.85,81.295,,39.63956,51.851364,78.43962,768164.0,3263078.0,7306001.0,8053,13,8850.775,13389.261,17069.512,11.0,2.0,0.0
[],1334832578175172608-1783102918000,1783102918000,1783110066000,649034868264558592,1334832578175172608,1570156300480806912,unverified_drivers,1783102918000-649034868264558592-1334832578175172608,,87.078,2.398,,1.2,True,0,0,0,0,22.595,2,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1912.8,1,710,14,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,22,0,7148,0.0,0,22,"{'fifth_gear_duration': 1.8022367948257276, 'first_gear_duration': 0.720894717930291, 'ninth_gear_duration': 6.95292849443047, 'sixth_gear_duration': 1.9897592526051024, 'tenth_gear_duration': 15.850700682716493, 'third_gear_duration': 0.48059647862019406, 'eighth_gear_duration': 3.3641753503413585, 'fourth_gear_duration': 1.2688645346748113, 'second_gear_duration': 0.7882680560546174, 'seventh_gear_duration': 2.4703557312252964, 'twelfth_gear_duration': 43.15936040244341, 'eleventh_gear_duration': 21.151859504132233}",,,"{'up': 59.12542646465388, 'down': 5.552906073834942, 'plane': 35.32166746151119}",0.7583514,48.72,1.9563888,36.313,,44.509556,43.15936,64.31122,673050.0,2579800.0,174200.0,0,0,1921.8,2863.65,4452.8,,,
[],1474016042442293248-1783102719000,1783102719000,1783121374000,649034868264558592,1474016042442293248,1436333237122105344,verified_drivers,1783102719000-649034868264558592-1474016042442293248,,233.026,2.88,,0.0,True,0,0,0,0,0.0,0,9.396,2,0,0,6.214,1,2.106,1,0,0,58.564,1,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,18655,0.0,0,11,"{'fifth_gear_duration': 10.717631136047196, 'first_gear_duration': 2.3648991755861593, 'sixth_gear_duration': 56.67788273719204, 'third_gear_duration': 6.693030569049603, 'fourth_gear_duration': 18.561774911041926, 'second_gear_duration': 4.984781471083073}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 45.39693964476556, 'down': 17.560826724126148, 'plane': 37.042233631108296}",0.6892694,52.49,5.15,80.921,,45.24777,56.677883,67.395515,1584419.0,5533756.0,3126838.0,1830,6,7896.752,9390.006,13932.687,12.0,5.0,0.0
[],1476550907393998848-1783102603000,1783102603000,1783122988000,649034868264558592,1476550907393998848,1510967363699212288,verified_drivers,1783102603000-649034868264558592-1476550907393998848,,396.141,3.364,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,10774,17,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,24,0,20385,0.0,0,24,"{'fifth_gear_duration': 0.9626976348860807, 'first_gear_duration': 0.4021358588968584, 'ninth_gear_duration': 4.872753344145613, 'sixth_gear_duration': 1.051739938653322, 'tenth_gear_duration': 5.632214811666855, 'third_gear_duration': 0.48134881744304037, 'eighth_gear_duration': 3.087281694579116, 'fourth_gear_duration': 0.605082927872843, 'second_gear_duration': 0.591495303596673, 'seventh_gear_duration': 2.0664752835332445, 'twelfth_gear_duration': 71.89154184843729, 'eleventh_gear_duration': 8.355232536289076}",,,"{'up': 15.095016329657994, 'down': 12.976779824041815, 'plane': 71.92820384630019}",0.55063456,51.27,5.6258335,117.757,,70.414635,71.89154,80.24677,1701850.0,10981500.0,375200.0,2125,5,12433.75,13878.8,17295.15,,,
[],1186996301657538560-1783102400000,1783102400000,1783121239000,649034868264558592,1186996301657538560,1412073328767664128,verified_drivers,1783102400000-649034868264558592-1186996301657538560,,260.258,2.899,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,321.374,3,10.115,5,0,0,157.271,2,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,20,1,0,0,0,0,0,0,46,10,0,0,0,0,0,0,0,0,0,0,0,27,0,18839,0.0,0,27,"{'fifth_gear_duration': 1.3795988026235435, 'first_gear_duration': 0.7611531910446104, 'ninth_gear_duration': 7.908920043648012, 'sixth_gear_duration': 2.430158144023026, 'tenth_gear_duration': 11.113462239721995, 'third_gear_duration': 0.9963845964327254, 'eighth_gear_duration': 5.580525595130252, 'fourth_gear_duration': 1.4139568921557064, 'second_gear_duration': 1.2078083549627285, 'seventh_gear_duration': 3.3142022590987197, 'twelfth_gear_duration': 47.03997188656074, 'eleventh_gear_duration': 16.853857994597938}",,,"{'up': 53.90673749220012, 'down': 15.426953168749296, 'plane': 30.666309339050578}",0.6921671,44.14,5.2283335,89.782,,49.778385,47.03997,63.89383,3223691.0,6866128.0,387660.0,2430,6,7142.642,9701.765,15184.197,,,
[],930508235230674944-1783102139000,1783102139000,1783103248000,649034868264558592,930508235230674944,1574208094009819136,unverified_drivers,1783102139000-649034868264558592-930508235230674944,,17.578,3.09,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,0.0,0,0,"{'fifth_gear_duration': 30.168978562421184, 'first_gear_duration': 1.9974779319041613, 'sixth_gear_duration': 54.39092055485498, 'third_gear_duration': 2.6431273644388398, 'fourth_gear_duration': 6.8045397225725095, 'second_gear_duration': 3.9949558638083227}",,,"{'up': 0, 'down': 0, 'plane': 100}",,60.86,0.3160278,5.689,,55.621693,54.39092,84.5599,174050.0,542250.0,93300.0,0,0,539.15,838.2,991.25,3.0,0.0,0.0
[],1552709337468633088-1783102071000,1783102071000,1783102228000,649034868264558592,1552709337468633088,,,1783102071000-649034868264558592-1552709337468633088,,0.018,0.12,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,,49,0,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}",,,32.25,0.035093054,0.151,,0.512922,,,,,,0,0,,,,,,
