vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids
1536322320262496256,1783615571000-649034868264558592-1536322320262496256,1783615571000,1783663481000,1,910.366,226.965,4.011041349987884,649034868264558592,1783615571000,1536322320262496256,MP09BL9000,47910000,1783663481000,599.188827127745,910.366,13.274166666667043,226.96546482111552,4.0110331354486535,,226.96546482111552,1783615571000-649034868264558592-1536322320262496256,
1284476928488636416,1783609904000-649034868264558592-1284476928488636416,1783609904000,1783667569000,3,865.764,283.774,3.050892611726233,649034868264558592,1783609904000,1284476928488636416,MP09DJ9990,57665000,1783667569000,750.77087260809,865.806,15.96222222222295,284.3829062909432,3.044507883023817,914.6000000000931,284.39091779866817,1783609904000-649034868264558592-1284476928488636416,
1151974728106246144,1783613814000-649034868264558592-1151974728106246144,1783613814000,1783671477000,1,809.879,262.464,3.085676511826384,649034868264558592,1783613814000,1151974728106246144,MP09ZG9990,57663000,1783671477000,692.9049599999422,809.879,15.399999999997817,262.4639999999781,3.0856765118266414,866.7900000000373,262.4639999999781,1783613814000-649034868264558592-1151974728106246144,
1494312585351135232,1783612574000-649034868264558592-1494312585351135232,1783612574000,1783662822000,2,796.282,249.891,3.186517321552197,649034868264558592,1783612574000,1494312585351135232,MP09AZ0009,50248000,1783662822000,659.5096875532917,796.335,13.91305555555573,249.81427558836802,3.1877081408756744,793.1200000000244,249.81427558836802,1783612574000-649034868264558592-1494312585351135232,
1146409880471470080,1783617999000-649034868264558592-1146409880471470080,1783617999000,1783674846000,2,792.259,264.807,2.9918355632592792,649034868264558592,1783617999000,1146409880471470080,MP09DC0666,56847000,1783674846000,698.2768756673447,792.296,15.737222222222272,264.49881654066087,2.995461417795047,782.7199999999721,264.49881654066087,1783617999000-649034868264558592-1146409880471470080,
1518565483060658176,1783608017000-649034868264558592-1518565483060658176,1783608017000,1783650300000,2,765.99,230.48999999999998,3.323311206559938,649034868264558592,1783608017000,1518565483060658176,MP09BK9000,42283000,1783650300000,609.2085888871393,765.995,11.69722222222208,230.76082912391638,3.3194325176768538,765.25,230.76082912391638,1783608017000-649034868264558592-1518565483060658176,
1474013563159838720,1783617753000-649034868264558592-1474013563159838720,1783617753000,1783666066000,3,748.366,186.137,4.020511773586122,649034868264558592,1783617753000,1474013563159838720,MP09AM9990,48313000,1783666066000,491.610240000001,748.778,13.350000000000364,186.21600000000038,4.0210186020535215,526.5299999999988,186.21600000000035,1783617753000-649034868264558592-1474013563159838720,
1494312254978392064,1783612783000-649034868264558592-1494312254978392064,1783612783000,1783662247000,3,720.3,236.173,3.0498829248051216,649034868264558592,1783612783000,1494312254978392064,MP09AY9990,49464000,1783662247000,623.6570410794867,720.357,13.715833333333649,236.23372768162372,3.0493401897752617,707.0799999999872,236.23372768162372,1783612783000-649034868264558592-1494312254978392064,
1561408916011614208,1783617740000-649034868264558592-1561408916011614208,1783617740000,1783655516000,2,683.049,188.808,3.617690987670014,649034868264558592,1783617740000,1561408916011614208,MP09BP0999,37776000,1783655516000,498.54064455433326,683.126,10.468611111111045,188.84115324027775,3.61746361043879,675.4500000000007,188.84115324027775,1783617740000-649034868264558592-1561408916011614208,
1406272050288394240,1783620566000-649034868264558592-1406272050288394240,1783620566000,1783656378000,2,653.814,199.187,3.282413008881101,649034868264558592,1783620566000,1406272050288394240,MP09AT9000,35812000,1783656378000,524.1935353104438,653.854,9.898055555555402,198.55815731456207,3.29301001199434,641.1199999999953,198.55815731456207,1783620566000-649034868264558592-1406272050288394240,
1494312366358134784,1783616066000-649034868264558592-1494312366358134784,1783616066000,1783661789000,2,653.193,241.255,2.7074796377277153,649034868264558592,1783616066000,1494312366358134784,MP09AX9990,45723000,1783661789000,637.9551289613562,653.233,12.64777777777772,241.64967006111976,2.703223223250334,641.0599999999977,241.64967006111976,1783616066000-649034868264558592-1494312366358134784,
1220369221305761792,1783614508000-649034868264558592-1220369221305761792,1783614508000,1783663641000,3,652.466,244.988,2.6632569758518785,649034868264558592,1783614508000,1220369221305761792,MP09ZY9990,49133000,1783663641000,645.5297810160396,652.522,13.60027777777941,244.5188564454695,2.6685958272732226,657.7600000000093,244.5188564454695,1783614508000-649034868264558592-1220369221305761792,
1268894095296692224,1783602105000-649034868264558592-1268894095296692224,1783602105000,1783655367000,3,648.505,242.098,2.678687969334732,649034868264558592,1783602105000,1268894095296692224,MP09DF0999,53262000,1783655367000,637.5386584844546,648.539,14.74861111111204,241.4919160925964,2.6855515931693863,640.5999999999767,241.49191609259637,1783602105000-649034868264558592-1268894095296692224,
1561408897250492416,1783626239000-649034868264558592-1561408897250492416,1783626239000,1783664281000,2,626.25,202.39999999999998,3.094120553359684,649034868264558592,1783626239000,1561408897250492416,MP09BP0009,38042000,1783664281000,534.4900662284404,626.3,10.533333333333303,202.45835841986374,3.093475640561906,,202.45835841986374,1783626239000-649034868264558592-1561408897250492416,
1186996414987632640,1783592149000-649034868264558592-1186996414987632640,1783592149000,1783649808000,3,620.287,239.472,2.5902276675352445,649034868264558592,1783592149000,1186996414987632640,MP09ZS0009,57659000,1783649808000,631.7761306654791,620.321,15.981944444444707,239.30914040359056,2.5921324983819667,620.3199999999488,239.30914040359056,1783592149000-649034868264558592-1186996414987632640,
1537489451758911488,1783598155000-649034868264558592-1537489451758911488,1783598155000,1783651837000,7,619.498,183.28300000000002,3.3800079658233444,649034868264558592,1783598155000,1537489451758911488,MP09BG9990,53682000,1783651837000,484.2917963391504,619.717,0.0,183.44386224967818,3.3782378565303413,641.9699999999939,183.44386224967818,1783598155000-649034868264558592-1537489451758911488,
1192134718468915200,1783607842000-649034868264558592-1192134718468915200,1783607842000,1783657864000,1,616.713,195.963,3.1470889912891717,649034868264558592,1783607842000,1192134718468915200,MP09ZT0099,50022000,1783657864000,517.3415237857021,616.713,13.850000000000364,195.96269840367503,3.147093834815424,658.2649999998976,195.96269840367503,1783607842000-649034868264558592-1192134718468915200,
1474016264899788800,1783606285000-649034868264558592-1474016264899788800,1783606285000,1783663938000,3,603.112,240.875,2.5038380902957966,649034868264558592,1783606285000,1474016264899788800,MP09BK9990,57653000,1783663938000,635.7014938536605,603.153,15.986944444444362,240.79602039911381,2.504829602251266,599.9000000000087,240.79602039911381,1783606285000-649034868264558592-1474016264899788800,
