trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1786845893000-649034868264558592-1334833185816576000,1334833185816576000,1786845893000,1786861581000,268.475,77.264
1786845893000-649034868264558592-1334833185816576000,1334833185816576000,1786861582000,1786862988000,3.845,1.683
1786872723000-649034868264558592-1334832234422599680,1334832234422599680,1786872723000,1786891746000,72.36,45.219
1786872723000-649034868264558592-1334832234422599680,1334832234422599680,1786891747000,1786895261000,62.32,24.975
1786877420000-649034868264558592-933044705925529600,933044705925529600,1786877420000,1786894451000,170.445,52.605
1786877420000-649034868264558592-933044705925529600,933044705925529600,1786894452000,1786910248000,293.45,94.129
1786877420000-649034868264558592-933044705925529600,933044705925529600,1786910249000,1786923413000,210.47,70.82
1786877420000-649034868264558592-933044705925529600,933044705925529600,1786923414000,1786935054000,169.365,55.919
1786880446000-649034868264558592-1268893877926887424,1268893877926887424,1786880446000,1786894300000,67.44,29.244
1786880446000-649034868264558592-1268893877926887424,1268893877926887424,1786894301000,1786895288000,10.32,3.264
1786883171000-649034868264558592-1140330395766620160,1140330395766620160,1786883171000,1786887474000,23.56,11.276
1786883171000-649034868264558592-1140330395766620160,1140330395766620160,1786887475000,1786898971000,78.12,30.701
1786883171000-649034868264558592-1140330395766620160,1140330395766620160,1786898972000,1786915973000,334.4,86.101
1786889366000-649034868264558592-1146410747421523968,1146410747421523968,1786889366000,1786893792000,28.96,14.467
1786889366000-649034868264558592-1146410747421523968,1146410747421523968,1786893793000,1786894896000,15.44,6.141
1786890784000-649034868264558592-1334832578175172608,1334832578175172608,1786890784000,1786893499000,2.94,4.416
1786890784000-649034868264558592-1334832578175172608,1334832578175172608,1786893500000,1786898417000,53.28,19.93
1786891317000-649034868264558592-1334833501215653888,1334833501215653888,1786891317000,1786922574000,531.23,151.599
1786891317000-649034868264558592-1334833501215653888,1334833501215653888,1786922575000,1786932525000,197.165,56.396
1786891903000-649034868264558592-1192134718468915200,1192134718468915200,1786891903000,1786928618000,461.085,133.6
1786891903000-649034868264558592-1192134718468915200,1192134718468915200,1786928619000,1786942257000,187.925,56.967
1786891995000-649034868264558592-1537489451758911488,1537489451758911488,1786891995000,1786919981000,430.795,117.187
1786891995000-649034868264558592-1537489451758911488,1537489451758911488,1786919982000,1786935212000,192.695,55.761
1786895289000-649034868264558592-1334833384924381184,1334833384924381184,1786895289000,1786915792000,239.965,80.414
1786895289000-649034868264558592-1334833384924381184,1334833384924381184,1786915793000,1786945803000,297.42,79.889
1786897107000-649034868264558592-1268893877926887424,1268893877926887424,1786897107000,1786919646000,334.12,109.93
1786897107000-649034868264558592-1268893877926887424,1268893877926887424,1786919647000,1786935788000,0.0,67.723
1786897305000-649034868264558592-1334833282986016768,1334833282986016768,1786897305000,1786915822000,277.395,71.11
1786897305000-649034868264558592-1334833282986016768,1334833282986016768,1786915823000,1786928732000,217.25,48.181
1786899451000-649034868264558592-1147228695027515392,1147228695027515392,1786899451000,1786924497000,361.18,126.53
1786899451000-649034868264558592-1147228695027515392,1147228695027515392,1786924498000,1786926929000,32.95,12.695
1786900005000-649034868264558592-1474013563159838720,1474013563159838720,1786900005000,1786911585000,123.48,42.435
1786900005000-649034868264558592-1474013563159838720,1474013563159838720,1786911586000,1786930537000,261.015,87.676
1786900005000-649034868264558592-1474013563159838720,1474013563159838720,1786930538000,1786952289000,139.725,48.184
1786900303000-649034868264558592-1192134642870779904,1192134642870779904,1786900303000,1786912135000,128.99,50.714
1786900303000-649034868264558592-1192134642870779904,1192134642870779904,1786912136000,1786914840000,47.815,17.174
1786900303000-649034868264558592-1192134642870779904,1192134642870779904,1786914841000,1786921029000,118.505,39.206
1786900303000-649034868264558592-1192134642870779904,1192134642870779904,1786921030000,1786923075000,17.4,6.95
1786900303000-649034868264558592-1192134642870779904,1192134642870779904,1786923076000,1786932784000,117.17,41.562
1786902185000-649034868264558592-1284477133422329856,1284477133422329856,1786902185000,1786916085000,233.29,72.039
1786902185000-649034868264558592-1284477133422329856,1284477133422329856,1786916086000,1786916433000,5.165,1.871
1786902185000-649034868264558592-1284477133422329856,1284477133422329856,1786916434000,1786917522000,15.425,4.751
1786902185000-649034868264558592-1284477133422329856,1284477133422329856,1786917523000,1786917947000,4.545,1.69
1786902185000-649034868264558592-1284477133422329856,1284477133422329856,1786917948000,1786930447000,228.205,72.784
1786902185000-649034868264558592-1284477133422329856,1284477133422329856,1786930448000,1786938708000,129.415,44.234
1786911805000-649034868264558592-1268894231850647552,1268894231850647552,1786911805000,1786923843000,192.975,54.532
1786911805000-649034868264558592-1268894231850647552,1268894231850647552,1786923844000,1786931601000,106.125,28.713
1786911805000-649034868264558592-1268894231850647552,1268894231850647552,1786931602000,1786933075000,1.65,1.021
