vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,load_estimation,driver_ids,engine_hours
1305231238159663104,1785544123000-1205841794575630336-1305231238159663104,1785544123000,1785570470000,1,208.481,39.19,5.319749936208217,1205841794575630336,1785544123000,1305231238159663104,OD34T6505,26347000,1785570470000,103.4624251765876,208.481,39.19031256688924,5.319707507924791,39.19031256688924,1785544123000-1205841794575630336-1305231238159663104,224.125,"{'confidence': 70.1, 'count': 42, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 7276.154311585905, 'std': 2818.782578730249, 'timestamp': 1785570571825}",,7.25
1207353920964263936,1785626991000-1205841794575630336-1207353920964263936,1785626991000,1785652399000,1,204.928,54.36,3.769830757910228,1205841794575630336,1785626991000,1207353920964263936,OD10Y3942,25408000,1785652399000,143.50947747966305,204.928,54.35965056047842,3.769854991470284,54.35965056047842,1785626991000-1205841794575630336-1207353920964263936,209.3700000000099,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785652404293}",,0.0
1207353169709891584,1785572506000-1205841794575630336-1207353169709891584,1785572506000,1785597113000,1,198.233,52.436,3.7804752460141886,1205841794575630336,1785572506000,1207353169709891584,OD10Y3956,24607000,1785597113000,138.4302460385052,198.233,52.435699257009546,3.7804969287884616,52.435699257009546,1785572506000-1205841794575630336-1207353169709891584,203.6299999999901,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785646994420}",,0.0
1321504772410310656,1785604107000-1205841794575630336-1321504772410310656,1785604107000,1785621558000,1,195.611,39.79,4.916084443327469,1205841794575630336,1785604107000,1321504772410310656,OD08X4547,17451000,1785621558000,105.04596142274453,195.611,39.79013690255474,4.916067528972003,39.79013690255474,1785604107000-1205841794575630336-1321504772410310656,199.02500000002328,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785621563918}",,0.0
1207350809923158016,1785605755000-1205841794575630336-1207350809923158016,1785605755000,1785622492000,1,186.452,40.52,4.601480750246791,1205841794575630336,1785605755000,1207350809923158016,OD18M8045,16737000,1785622492000,106.97200598372098,186.452,40.51969923625794,4.6015149054502,40.51969923625794,1785605755000-1205841794575630336-1207350809923158016,191.8650000000198,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785622495703}",,0.0
1207354165982920704,1785572258000-1205841794575630336-1207354165982920704,1785572258000,1785592062000,1,181.83,58.721,3.0965072120706396,1205841794575630336,1785572258000,1207354165982920704,OD18M8085,19804000,1785592062000,155.0241212843406,181.83,58.72125806225022,3.0964936038536948,58.72125806225022,1785572258000-1205841794575630336-1207354165982920704,188.2049999999872,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785645918573}",,0.0
1262145117221814272,1785580527000-1205841794575630336-1262145117221814272,1785580527000,1785596269000,1,157.532,30.592,5.149450836820084,1205841794575630336,1785580527000,1262145117221814272,OD01AX7514,15742000,1785596269000,80.76345739078735,157.532,30.59221870863157,5.149414022577986,30.59221870863157,1785580527000-1205841794575630336-1262145117221814272,167.75,"{'confidence': 48.3, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 8611.151472322332, 'std': 3210.245297897072, 'timestamp': 1785596440825}",,4.300000000000182
1262220397747634176,1785543119000-1205841794575630336-1262220397747634176,1785543119000,1785562662000,2,155.0,29.893,5.185160405446091,1205841794575630336,1785543119000,1262220397747634176,OD21R1629,19543000,1785562662000,78.87183875277071,144.774,29.875696497261632,4.845878656361026,29.875696497261632,1785543119000-1205841794575630336-1262220397747634176,156.125,"{'confidence': 63.4, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10132.749808098228, 'std': 2097.067743724478, 'timestamp': 1785562665713}",,5.050000000000182
1207352417205616640,1785569015000-1205841794575630336-1207352417205616640,1785569015000,1785589271000,1,153.263,34.875,4.394637992831542,1205841794575630336,1785569015000,1207352417205616640,OD24J9746,20256000,1785589271000,92.06977774154569,153.263,34.87491581119155,4.394648601583636,34.87491581119155,1785569015000-1205841794575630336-1207352417205616640,158.0,"{'confidence': 73.2, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 12698.519807570243, 'std': 2255.5988632024973, 'timestamp': 1785589586327}",,0.0
1207352417205616640,1785544333000-1205841794575630336-1207352417205616640,1785544333000,1785565519000,1,151.403,32.764,4.621016969844951,1205841794575630336,1785544333000,1207352417205616640,OD24J9746,21186000,1785565519000,86.49688005382099,151.403,32.76396971735643,4.62102124089669,32.76396971735643,1785544333000-1205841794575630336-1207352417205616640,156.0,"{'confidence': 58.9, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 11141.796143817348, 'std': 2894.3483739645912, 'timestamp': 1785565524246}",,0.0
