vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,distance,mileage,engine_hours,active_driver,driver_ids
1533610372471193600,1785142030000-642689989225816064-1533610372471193600,1785142030000,1785158311000,2,194.45,65.439,2.971469612921958,642689989225816064,1785142030000,1533610372471193600,MP09BL8769,16281000,1785158311000,172.93417924101266,65.505370924626,194.4899999999907,65.505370924626,1785142030000-642689989225816064-1533610372471193600,196.037,2.9926859009098763,4.493333333333339,,
1326602059092328448,1785127677000-642689989225816064-1326602059092328448,1785127677000,1785141863000,1,194.388,66.426,2.926384247132147,642689989225816064,1785127677000,1326602059092328448,MP09DT9045,14186000,1785141863000,175.36501988012026,66.42614389398494,191.11999999999534,66.42614389398494,1785127677000-642689989225816064-1326602059092328448,194.388,2.92637790792493,3.91305555555482,,
740159491168796672,1785179234000-642689989225816064-740159491168796672,1785179234000,1785194373000,1,194.372,47.364,4.103791909467106,642689989225816064,1785179234000,740159491168796672,MP13P9027,15139000,1785194373000,125.04131522854385,47.364134556266606,178.625,41.28932594991289,1785179234000-642689989225816064-740159491168796672,194.372,4.103780251048274,0.0,,
566305663035146240,1785133013000-642689989225816064-566305663035146240,1785133013000,1785147585000,1,194.361,40.853,4.757569823513573,642689989225816064,1785133013000,566305663035146240,MP09AF2754,14572000,1785147585000,107.85260771711755,40.85326049890816,,33.43133627689795,1785133013000-642689989225816064-566305663035146240,194.361,4.75753948709172,2.5849166666666727,,
1326602059092328448,1785174462000-642689989225816064-1326602059092328448,1785174462000,1785189248000,1,194.241,58.152,3.3402290548906315,642689989225816064,1785174462000,1326602059092328448,MP09DT9045,14786000,1785189248000,153.5207695778818,58.15180665828856,190.36000000010245,58.15180665828856,1785174462000-642689989225816064-1326602059092328448,194.241,3.340240160402897,4.0663888888884685,,
721681431436197888,1785143923000-642689989225816064-721681431436197888,1785143923000,1785159462000,1,193.994,56.399,3.4396709161509955,642689989225816064,1785143923000,721681431436197888,MP09AW1619,15539000,1785159462000,148.89294190178526,56.39884162946411,,56.398841629464115,1785143923000-642689989225816064-721681431436197888,193.994,3.439680574904802,0.0,869927971870212103,['869927971870212103']
1430193762327330816,1785159048000-642689989225816064-1430193762327330816,1785159048000,1785175430000,1,193.981,58.38,3.322730387118876,642689989225816064,1785159048000,1430193762327330816,MP09AN2545,16382000,1785175430000,154.12341136401906,58.38008006212843,201.10000000003492,58.38008006212843,1785159048000-642689989225816064-1430193762327330816,193.981,3.322725830344259,4.450000000000728,,
1326602030344568832,1785139658000-642689989225816064-1326602030344568832,1785139658000,1785156663000,2,193.88,74.0,2.62,642689989225816064,1785139658000,1326602030344568832,MP09DY9063,17005000,1785156663000,195.44301604984486,74.03144547342607,194.03999999997905,74.03144547342607,1785139658000-642689989225816064-1326602030344568832,196.056,2.648280048379917,4.695833333333212,,
1326601875818020864,1785111137000-642689989225816064-1326601875818020864,1785111137000,1785125215000,1,193.631,60.504,3.200300806558244,642689989225816064,1785111137000,1326601875818020864,MP09BN1094,14078000,1785125215000,159.73015525603813,60.50384668789323,191.6999999999971,60.50384668789323,1785111137000-642689989225816064-1326601875818020864,193.631,3.20030891587502,3.8819444444443434,,
1326602092428656640,1785161985000-642689989225816064-1326602092428656640,1785161985000,1785176233000,1,193.471,52.421,3.690715552927262,642689989225816064,1785161985000,1326602092428656640,MP09DT9054,14248000,1785176233000,138.39133044932956,52.42095850353392,192.0799999999581,52.42095850353392,1785161985000-642689989225816064-1326602092428656640,193.471,3.6907184745001813,3.9169444444451074,,
1533610372471193600,1785160033000-642689989225816064-1533610372471193600,1785160033000,1785175192000,1,193.398,50.861,3.802481272487761,642689989225816064,1785160033000,1533610372471193600,MP09BL8769,15159000,1785175192000,134.2735047513083,50.861176042162235,192.08000000000175,50.861176042162235,1785160033000-642689989225816064-1533610372471193600,193.398,3.802468111230449,4.158611111110986,,
1557834963942899712,1785112978000-642689989225816064-1557834963942899712,1785112978000,1785127653000,1,193.023,55.017,3.508424668738753,642689989225816064,1785112978000,1557834963942899712,MP09BQ8912,14675000,1785127653000,145.24557688509282,55.017263971626065,183.29499999999825,55.017263971626065,1785112978000-642689989225816064-1557834963942899712,193.023,3.508407835394129,3.631388888888978,,
1326601999923281920,1785185148000-642689989225816064-1326601999923281920,1785185148000,1785198610000,1,192.986,50.079,3.853631262605084,642689989225816064,1785185148000,1326601999923281920,MP09DZ9027,13462000,1785198610000,132.20963407717807,50.07940684741593,,50.07940684741593,1785185148000-642689989225816064-1326601999923281920,192.986,3.853599955526589,3.701944444443143,,
1533070725588451328,1785112696000-642689989225816064-1533070725588451328,1785112696000,1785127149000,1,192.063,44.289,4.336584705005757,642689989225816064,1785112696000,1533070725588451328,MP09BQ7645,14453000,1785127149000,116.92312897856806,44.28906400703335,188.11999999999534,44.28906400703335,1785112696000-642689989225816064-1533070725588451328,192.063,4.336578437726733,3.668055555555611,,
721681431436197888,1785122503000-642689989225816064-721681431436197888,1785122503000,1785138320000,1,191.094,55.834,3.4225382383493925,642689989225816064,1785122503000,721681431436197888,MP09AW1619,15817000,1785138320000,147.40095168341378,55.83369381947491,,55.83369381947491,1785122503000-642689989225816064-721681431436197888,191.094,3.4225570068471094,0.0,869927971870212103,['869927971870212103']
1530989903863611392,1785158167000-642689989225816064-1530989903863611392,1785158167000,1785173577000,2,190.77,56.510999999999996,3.375802941020333,642689989225816064,1785158167000,1530989903863611392,MP09BL8795,15410000,1785173577000,149.20444795452278,56.51683634641014,192.2600000000093,56.51683634641014,1785158167000-642689989225816064-1530989903863611392,251.216,4.444976333427709,4.249722222222317,,
1534933431186620416,1785156447000-642689989225816064-1534933431186620416,1785156447000,1785171583000,2,190.63,60.565999999999995,3.147475481293135,642689989225816064,1785156447000,1534933431186620416,MP09BL8455,15136000,1785171583000,159.4670902259968,60.404200843180604,192.0899999999965,60.404200843180604,1785156447000-642689989225816064-1534933431186620416,193.486,3.203187813084755,4.149444444444725,,
1326602160833560576,1785163674000-642689989225816064-1326602160833560576,1785163674000,1785178290000,1,190.197,48.685,3.906685837526959,642689989225816064,1785163674000,1326602160833560576,MP09DT3645,14616000,1785178290000,128.52949387166313,48.68541434532695,187.88000000000466,48.68541434532695,1785163674000-642689989225816064-1326602160833560576,190.197,3.906652589026512,4.011111111110949,,
1326601705701244928,1785121975000-642689989225816064-1326601705701244928,1785121975000,1785136281000,1,187.188,59.789,3.1308100152201908,642689989225816064,1785121975000,1326601705701244928,MP09DU7263,14306000,1785136281000,157.84315876247567,59.789075288816534,184.5199999999022,59.84403262382181,1785121975000-642689989225816064-1326601705701244928,187.18799999994877,3.1308060727770117,3.577777777776646,,
1326601941924446208,1785194010000-642689989225816064-1326601941924446208,1785194010000,1785208206000,1,186.955,51.705,3.6158011797698486,642689989225816064,1785194010000,1326601941924446208,MP09BN3854,14196000,1785208206000,136.49992290136822,51.70451625051826,185.43000000000757,51.70451625051826,1785194010000-642689989225816064-1326601941924446208,186.955,3.6158350093474874,3.914722222222281,,
1326601836949405696,1785195841000-642689989225816064-1326601836949405696,1785195841000,1785208548000,1,186.633,52.593,3.548628144429867,642689989225816064,1785195841000,1326601836949405696,MP09DY9036,12707000,1785208548000,138.84555137007843,52.59301188260547,182.0,52.59301188260547,1785195841000-642689989225816064-1326601836949405696,186.633,3.548627342670343,3.4802777777786105,,
1326602059092328448,1785110431000-642689989225816064-1326602059092328448,1785110431000,1785123481000,1,186.545,50.453,3.697401542029215,642689989225816064,1785110431000,1326602059092328448,MP09DT9045,13050000,1785123481000,133.19708128375137,50.45343988020885,183.56000000005588,50.45343988020885,1785110431000-642689989225816064-1326602059092328448,186.545,3.6973693060951267,3.576388888888687,,
1533070673256120320,1785178132000-642689989225816064-1533070673256120320,1785178132000,1785190882000,2,186.48499999999999,49.913,3.7362009897221165,642689989225816064,1785178132000,1533070673256120320,MP09BQ7694,12750000,1785190882000,131.6917122214853,49.88322432632018,188.2699999999968,49.88322432632018,1785178132000-642689989225816064-1533070673256120320,194.999,3.9091097785575886,3.4255555555555475,,
739497118649024512,1785113117000-642689989225816064-739497118649024512,1785113117000,1785127253000,1,185.917,53.287,3.4889747968547677,642689989225816064,1785113117000,739497118649024512,MP13P8127,14136000,1785127253000,140.67894171306227,53.287477921614496,,53.287477921614496,1785113117000-642689989225816064-739497118649024512,185.917,3.4889435051417257,0.0,,
1537535790538555392,1785112073000-642689989225816064-1537535790538555392,1785112073000,1785127324000,1,185.875,50.225,3.7008461921353906,642689989225816064,1785112073000,1537535790538555392,MP09BP2921,15251000,1785127324000,132.5933315362583,50.22474679403723,185.875,50.250756883825225,1785112073000-642689989225816064-1537535790538555392,185.875,3.7008648497968615,3.834295833333419,,
1533610372471193600,1785122807000-642689989225816064-1533610372471193600,1785122807000,1785137529000,1,185.563,63.474,2.9234489712323155,642689989225816064,1785122807000,1533610372471193600,MP09BL8769,14722000,1785137529000,167.57039455940364,63.473634302804406,184.4600000000064,63.64436418026598,1785122807000-642689989225816064-1533610372471193600,185.56300000000815,2.9234658144005086,3.559166666666897,,
566306901520842752,1785111252000-642689989225816064-566306901520842752,1785111252000,1785126117000,1,184.423,39.953,4.615998798588341,642689989225816064,1785111252000,566306901520842752,MP09AF2718,14865000,1785126117000,105.47654447207702,39.95323654245342,,33.115936399478386,1785111252000-642689989225816064-566306901520842752,184.423,4.615971469646426,2.4052152777777827,,
1533070437565595648,1785163638000-642689989225816064-1533070437565595648,1785163638000,1785178936000,1,178.727,49.586,3.604384302020732,642689989225816064,1785163638000,1533070437565595648,MP09BP2959,15298000,1785178936000,130.90602855854036,49.58561687823498,177.55500000000757,49.58561687823498,1785163638000-642689989225816064-1533070437565595648,178.727,3.6044121511867306,4.214444444444553,,
1533070599880966144,1785163660000-642689989225816064-1533070599880966144,1785163660000,1785178040000,1,178.306,62.636,2.846701577367648,642689989225816064,1785163660000,1533070599880966144,MP09BP2969,14380000,1785178040000,165.35791268489743,62.635572986703565,177.20999999999185,62.635572986703565,1785163660000-642689989225816064-1533070599880966144,178.306,2.846720984541025,3.9447222222222535,,
1326602092428656640,1785125541000-642689989225816064-1326602092428656640,1785125541000,1785138420000,1,176.999,58.291,3.036472182669709,642689989225816064,1785125541000,1326602092428656640,MP09DT9054,12879000,1785138420000,153.88763720734485,58.2907716694488,178.39999999990687,58.2907716694488,1785125541000-642689989225816064-1326602092428656640,176.999,3.036484076822888,3.5427777777767915,,
1533070599880966144,1785119684000-642689989225816064-1533070599880966144,1785119684000,1785133742000,1,175.445,56.99,3.078522547815406,642689989225816064,1785119684000,1533070599880966144,MP09BP2969,14058000,1785133742000,150.45444443366415,56.990319861236415,172.64999999999418,56.86073634044773,1785119684000-642689989225816064-1533070599880966144,175.44500000000116,3.078505269441996,3.3319444444446162,,
1533070599880966144,1785148806000-642689989225816064-1533070599880966144,1785148806000,1785162116000,1,174.36,60.392,2.887137369187972,642689989225816064,1785148806000,1533070599880966144,MP09BP2969,13310000,1785162116000,159.43360438857113,60.3915168138527,173.02000000000407,60.3915168138527,1785148806000-642689989225816064-1533070599880966144,174.36,2.8871604688691153,3.663055555555502,,
1533070437565595648,1785134698000-642689989225816064-1533070437565595648,1785134698000,1785147672000,1,174.163,53.439,3.259099159789667,642689989225816064,1785134698000,1533070437565595648,MP09BP2959,12974000,1785147672000,141.07847223535296,53.438815240664,172.875,53.438815240664,1785134698000-642689989225816064-1533070437565595648,174.163,3.25911042779765,3.548611111111086,,
1533070437565595648,1785120327000-642689989225816064-1533070437565595648,1785120327000,1785133339000,1,173.75,51.91,3.34713927952225,642689989225816064,1785120327000,1533070437565595648,MP09BP2959,13012000,1785133339000,137.04245813322794,51.910022020162096,,51.99427186897766,1785120327000-642689989225816064-1533070437565595648,173.75000000000117,3.347137859670255,3.0263888888887323,,
1533070437565595648,1785149156000-642689989225816064-1533070437565595648,1785149156000,1785163309000,1,173.594,52.836,3.2855250208191387,642689989225816064,1785149156000,1533070437565595648,MP09BP2959,14153000,1785163309000,139.48701559356388,52.83599075513783,172.42999999999302,52.83599075513783,1785149156000-642689989225816064-1533070437565595648,173.594,3.2855255956967087,3.8824999999999363,,
1537535790538555392,1785127867000-642689989225816064-1537535790538555392,1785127867000,1785140768000,1,173.551,45.037,3.8535204387503605,642689989225816064,1785127867000,1537535790538555392,MP09BP2921,12901000,1785140768000,118.89828092251383,45.03722762216433,172.5450000000128,45.03722762216433,1785127867000-642689989225816064-1537535790538555392,173.551,3.853500962714448,3.542500000000018,,
1537535790538555392,1785156443000-642689989225816064-1537535790538555392,1785156443000,1785170785000,1,173.365,51.922,3.3389507337929976,642689989225816064,1785156443000,1537535790538555392,MP09BP2921,14342000,1785170785000,137.07394436324648,51.921948622441846,172.50500000000466,51.921948622441846,1785156443000-642689989225816064-1537535790538555392,173.365,3.3389540377355504,3.946666666666715,,
1533069815709696000,1785141613000-642689989225816064-1533069815709696000,1785141613000,1785155469000,1,173.364,48.345,3.5859757989450824,642689989225816064,1785141613000,1533069815709696000,MP09BP2984,13856000,1785155469000,127.63111716564758,48.34512013850287,172.55500000000757,48.34512013850287,1785141613000-642689989225816064-1533069815709696000,173.364,3.5859668877299984,3.818055555555702,,
1533069815709696000,1785156509000-642689989225816064-1533069815709696000,1785156509000,1785169797000,1,173.264,46.65,3.714126473740622,642689989225816064,1785156509000,1533069815709696000,MP09BP2984,13288000,1785169797000,123.15648620072749,46.650184166942225,172.45999999999185,46.650184166942225,1785156509000-642689989225816064-1533069815709696000,173.264,3.714111811005031,3.662499999999909,,
1533070599880966144,1785134861000-642689989225816064-1533070599880966144,1785134861000,1785147365000,1,173.166,48.514,3.569402646658696,642689989225816064,1785134861000,1533070599880966144,MP09BP2969,12504000,1785147365000,128.07579080501813,48.513557123112925,172.08000000000175,48.513557123112925,1785134861000-642689989225816064-1533070599880966144,173.166,3.5694352314870748,3.423611111111086,,
1533069815709696000,1785127678000-642689989225816064-1533069815709696000,1785127678000,1785140550000,1,173.157,49.586,3.492054208849272,642689989225816064,1785127678000,1533069815709696000,MP09BP2984,12872000,1785140550000,130.9078362625144,49.586301614588784,172.34999999999127,49.586301614588784,1785127678000-642689989225816064-1533069815709696000,173.157,3.492032968013398,3.5458333333333485,,
1533069815709696000,1785113196000-642689989225816064-1533069815709696000,1785113196000,1785125736000,1,173.105,50.081,3.456500469239831,642689989225816064,1785113196000,1533069815709696000,MP09BP2984,12540000,1785125736000,132.2142405491443,50.08115172316072,172.44499999999243,50.08115172316072,1785113196000-642689989225816064-1533069815709696000,173.105,3.4564899976121195,3.4541666666666515,,
1532377823644221440,1785159495000-642689989225816064-1532377823644221440,1785159495000,1785174004000,1,171.47,35.804,4.78912970617808,642689989225816064,1785159495000,1532377823644221440,MP09BJ9733,14509000,1785174004000,94.52316026522034,35.80422737318952,,35.80422737318952,1785159495000-642689989225816064-1532377823644221440,171.47,4.789099293018066,4.016611111111111,,
1533070725588451328,1785149198000-642689989225816064-1533070725588451328,1785149198000,1785162801000,1,170.769,49.658,3.4389020902976357,642689989225816064,1785149198000,1533070725588451328,MP09BQ7645,13603000,1785162801000,131.0979912586237,49.65833002220594,168.03499999999622,49.65833002220594,1785149198000-642689989225816064-1533070725588451328,170.769,3.4388792358429385,3.7294444444444252,,
1326603043004743680,1785196157000-642689989225816064-1326603043004743680,1785196157000,1785209674000,1,169.701,51.742,3.2797533918286885,642689989225816064,1785196157000,1326603043004743680,MP09AE6372,13517000,1785209674000,136.59882283674978,51.7419783472537,168.8400000000256,51.7419783472537,1785196157000-642689989225816064-1326603043004743680,169.701,3.279754764324878,3.6997222222234996,,
588522082246086656,1785128506000-642689989225816064-588522082246086656,1785128506000,1785141921000,1,169.197,37.636,4.495615899670528,642689989225816064,1785128506000,588522082246086656,MP09BP1475,13415000,1785141921000,99.3588007688139,37.63590938212647,,31.342815708333323,1785128506000-642689989225816064-588522082246086656,169.197,4.495626723991229,2.2832083333333384,,
1326603043004743680,1785120766000-642689989225816064-1326603043004743680,1785120766000,1785135909000,3,168.96,59.872,2.8220203099946555,642689989225816064,1785120766000,1326603043004743680,MP09AE6372,15143000,1785135909000,177.81597613986895,67.35453641661702,194.71999999997206,67.49564885070698,1785120766000-642689989225816064-1326603043004743680,196.23500000001397,2.9134637463201494,3.82111111111044,,
740288270604173312,1785138316000-642689989225816064-740288270604173312,1785138316000,1785154771000,1,166.713,58.101,2.869365415397325,642689989225816064,1785138316000,740288270604173312,MP09FA9079,16455000,1785154771000,153.38621347873325,58.10083843891411,,58.10083843891411,1785138316000-642689989225816064-740288270604173312,166.713,2.869373394245906,0.0,,
739421717067202560,1785158859000-642689989225816064-739421717067202560,1785158859000,1785174770000,1,166.647,48.757,3.4179092232910144,642689989225816064,1785158859000,739421717067202560,Mp13p8136,15911000,1785174770000,128.7187321511905,48.75709551181458,,48.75709551181458,1785158859000-642689989225816064-739421717067202560,166.647,3.4179025278406687,0.0,,
589014414737289216,1785157741000-642689989225816064-589014414737289216,1785157741000,1785173303000,1,166.297,35.037,4.7463253132402885,642689989225816064,1785157741000,589014414737289216,MP09BP1574,15562000,1785173303000,92.49668069433393,35.03662147512649,,24.016990708333328,1785157741000-642689989225816064-589014414737289216,166.297,4.7463765910779685,2.6392291666666727,,
579291634907242496,1785117581000-642689989225816064-579291634907242496,1785117581000,1785132790000,1,165.375,35.184,4.700289904502046,642689989225816064,1785117581000,579291634907242496,MP09BP1492,15209000,1785132790000,92.884818005617,35.18364318394583,,25.72880931225735,1785117581000-642689989225816064-579291634907242496,165.375,4.700337572643984,2.444800555555561,,
740288270604173312,1785118989000-642689989225816064-740288270604173312,1785118989000,1785135032000,1,163.291,51.474,3.172300578933054,642689989225816064,1785118989000,740288270604173312,MP09FA9079,16043000,1785135032000,135.89207191200842,51.47426966363955,,51.47426966363955,1785118989000-642689989225816064-740288270604173312,163.291,3.172283959870259,0.0,,
589014414737289216,1785113609000-642689989225816064-589014414737289216,1785113609000,1785128530000,1,159.568,34.129,4.675437311377421,642689989225816064,1785113609000,589014414737289216,MP09BP1574,14921000,1785128530000,90.10163071843687,34.12940557516548,,26.360499892622975,1785113609000-642689989225816064-589014414737289216,159.568,4.675381751040835,2.3164097222222266,,
739508566909517824,1785189962000-642689989225816064-739508566909517824,1785189962000,1785204833000,1,159.008,40.072,3.9680574965062885,642689989225816064,1785189962000,739508566909517824,MP13P8154,14871000,1785204833000,105.79090314611793,40.07231179777194,159.625,40.07231179777194,1785189962000-642689989225816064-739508566909517824,159.008,3.968026621534748,0.0,,
589016215549128704,1785135406000-642689989225816064-589016215549128704,1785135406000,1785150870000,1,157.86,38.348,4.116511943256493,642689989225816064,1785135406000,589016215549128704,MP09BP1580,15464000,1785150870000,101.23983158930866,38.34842105655631,,32.70118704763699,1785135406000-642689989225816064-589016215549128704,157.86,4.116466744932936,2.635354166666673,,
1515667522240643072,1785128680000-642689989225816064-1515667522240643072,1785128680000,1785142264000,1,157.042,34.111,4.603852129811498,642689989225816064,1785128680000,1515667522240643072,MP09BJ5830,13584000,1785142264000,90.05287883199478,34.11093895151317,,28.829005385620913,1785128680000-642689989225816064-1515667522240643072,157.042,4.603860369344467,2.322687500000006,,
588522082246086656,1785113101000-642689989225816064-588522082246086656,1785113101000,1785127644000,1,155.341,40.689,3.817764014844307,642689989225816064,1785113101000,588522082246086656,MP09BP1475,14543000,1785127644000,107.41841089742219,40.688792006599314,,40.688792006599314,1785113101000-642689989225816064-588522082246086656,155.341,3.817783530531092,3.727777777778101,,
614868863032492032,1785119443000-642689989225816064-614868863032492032,1785119443000,1785133821000,1,155.32,33.882,4.584144973732365,642689989225816064,1785119443000,614868863032492032,MP09AF3672,14378000,1785133821000,89.44901544429325,33.88220281980805,,24.98385795833333,1785119443000-642689989225816064-614868863032492032,155.32,4.5841175329131065,2.262937500000005,,
614868863032492032,1785151079000-642689989225816064-614868863032492032,1785151079000,1785164088000,1,154.672,39.44,3.9217038539553752,642689989225816064,1785151079000,614868863032492032,MP09AF3672,13009000,1785164088000,104.1229183220618,39.44049936441735,,35.00609187578003,1785151079000-642689989225816064-614868863032492032,154.672,3.9216542004420676,2.561333333336731,,
613395004068474880,1785112283000-642689989225816064-613395004068474880,1785112283000,1785124669000,1,154.629,33.059,4.677364711576272,642689989225816064,1785112283000,613395004068474880,MP09AF3654,12386000,1785124669000,87.27668303785326,33.059349635550475,,25.206019060541315,1785112283000-642689989225816064-613395004068474880,154.629,4.677315243785656,2.098034722222226,,
566306421637943296,1785128694000-642689989225816064-566306421637943296,1785128694000,1785142241000,1,154.606,33.728,4.583906546489564,642689989225816064,1785128694000,566306421637943296,MP09AF3618,13547000,1785142241000,89.04269293385946,33.72829277797707,,27.45022691666667,1785128694000-642689989225816064-566306421637943296,154.606,4.583866755952444,2.3072708333333387,,
582170543017459712,1785160949000-642689989225816064-582170543017459712,1785160949000,1785174395000,1,154.59,31.475,4.911517077045274,642689989225816064,1785160949000,582170543017459712,MP09AF2763,13446000,1785174395000,83.09523531862666,31.475467923722217,,22.839490280522032,1785160949000-642689989225816064-582170543017459712,154.59,4.911444060963099,2.3245069444444493,,
613395004068474880,1785142843000-642689989225816064-613395004068474880,1785142843000,1785156914000,1,154.558,32.686,4.728568806216729,642689989225816064,1785142843000,613395004068474880,MP09AF3654,14071000,1785156914000,86.290679860447,32.68586358350265,,25.662988833333323,1785142843000-642689989225816064-613395004068474880,154.558,4.7285885411945845,2.373770833333339,,
589016215549128704,1785151367000-642689989225816064-589016215549128704,1785151367000,1785165360000,1,153.242,36.918,4.150874911967062,642689989225816064,1785151367000,589016215549128704,MP09BP1580,13993000,1785165360000,97.46415557023657,36.91824074630173,,33.38424149754902,1785151367000-642689989225816064-589016215549128704,153.242,4.150847843835868,2.394166666666673,,
589017381083291648,1785139106000-642689989225816064-589017381083291648,1785139106000,1785152340000,1,152.907,30.541,5.006614059788482,642689989225816064,1785139106000,589017381083291648,MP09BP1514,13234000,1785152340000,80.62805959026858,30.540931662980523,,21.432825500000007,1785139106000-642689989225816064-589017381083291648,152.907,5.006625262363645,2.2302083333333362,,
566306626101870592,1785158525000-642689989225816064-566306626101870592,1785158525000,1785171239000,1,152.834,36.581,4.1779612367075805,642689989225816064,1785158525000,566306626101870592,MP09AF5472,12714000,1785171239000,96.57255862675429,36.58051463134632,151.76120521011762,36.58051463134632,1785158525000-642689989225816064-566306626101870592,152.834,4.178016671997134,3.508333333331393,,
614868863032492032,1785136613000-642689989225816064-614868863032492032,1785136613000,1785150211000,1,152.825,34.879,4.381576306660168,642689989225816064,1785136613000,614868863032492032,MP09AF3672,13598000,1785150211000,92.07942484236641,34.87857001604788,,30.419374208333334,1785136613000-642689989225816064-614868863032492032,152.825,4.381630322851083,2.305916666666672,,
566306626101870592,1785129481000-642689989225816064-566306626101870592,1785129481000,1785142742000,1,152.811,31.394,4.867522456520355,642689989225816064,1785129481000,566306626101870592,MP09AF5472,13261000,1785142742000,82.88021362447164,31.394020312299862,151.60027073998936,31.394020312299862,1785129481000-642689989225816064-566306626101870592,152.811,4.867519307176156,3.647222222221899,,
566306626101870592,1785144202000-642689989225816064-566306626101870592,1785144202000,1785157081000,1,152.797,43.292,3.52945116880717,642689989225816064,1785144202000,566306626101870592,MP09AF5472,12879000,1785157081000,114.28979376030871,43.29158854557148,151.11746732983738,43.29158854557148,1785144202000-642689989225816064-566306626101870592,152.797,3.5294847136218195,3.5277777777773736,,
613395004068474880,1785158700000-642689989225816064-613395004068474880,1785158700000,1785173405000,1,152.775,34.488,4.429801670146138,642689989225816064,1785158700000,613395004068474880,MP09AF3654,14705000,1785173405000,91.04880885090611,34.48818517079777,,27.235769198529415,1785158700000-642689989225816064-613395004068474880,152.775,4.429777886061671,2.3722708333333387,,
613395004068474880,1785126333000-642689989225816064-613395004068474880,1785126333000,1785139687000,1,152.761,32.723,4.668306695596369,642689989225816064,1785126333000,613395004068474880,MP09AF3654,13354000,1785139687000,86.39002852737559,32.723495654308934,,26.89547779166667,1785126333000-642689989225816064-613395004068474880,152.761,4.668235985964564,2.2610416666666717,,
566306626101870592,1785113928000-642689989225816064-566306626101870592,1785113928000,1785127242000,1,152.352,31.266,4.8727691421991945,642689989225816064,1785113928000,566306626101870592,MP09AF5472,13314000,1785127242000,82.5424552214182,31.266081523264464,148.22064686985686,31.26608152326446,1785113928000-642689989225816064-566306626101870592,152.352,4.8727564369279195,3.6749999999992724,,
1532377823644221440,1785147875000-642689989225816064-1532377823644221440,1785147875000,1785159404000,1,152.34,29.661,5.136037220592697,642689989225816064,1785147875000,1532377823644221440,MP09BJ9733,11529000,1785159404000,78.30422428063883,29.660691015393496,,29.660691015393493,1785147875000-642689989225816064-1532377823644221440,152.34,5.13609072428345,3.1669444444414694,,
589016215549128704,1785119406000-642689989225816064-589016215549128704,1785119406000,1785134451000,1,151.763,37.038,4.097494465143907,642689989225816064,1785119406000,589016215549128704,MP09BP1580,15045000,1785134451000,97.77925678083709,37.03759726546859,,30.318641666666654,1785119406000-642689989225816064-589016215549128704,151.763,4.097539019937824,2.285645833333339,,
566303952333733888,1785118531000-642689989225816064-566303952333733888,1785118531000,1785132945000,1,151.496,47.89,3.163416162038004,642689989225816064,1785118531000,566303952333733888,MP09AF4518,14414000,1785132945000,126.42999333635012,47.89014899104171,,45.253131322942735,1785118531000-642689989225816064-566303952333733888,151.496,3.163406320334036,3.633611111108621,,
566306421637943296,1785143474000-642689989225816064-566306421637943296,1785143474000,1785157776000,1,151.164,34.411,4.392897619947109,642689989225816064,1785143474000,566306421637943296,MP09AF3618,14302000,1785157776000,90.8446077275685,34.410836260442615,,28.89084743367689,1785143474000-642689989225816064-566306421637943296,151.164,4.3929185229878405,2.4098888888888945,,
566306421637943296,1785158372000-642689989225816064-566306421637943296,1785158372000,1785171842000,1,151.018,31.952,4.726402103154732,642689989225816064,1785158372000,566306421637943296,MP09AF3618,13470000,1785171842000,84.35276604718887,31.95180532090487,,24.020101833170976,1785158372000-642689989225816064-566306421637943296,151.018,4.7264309006413034,2.3156236111111155,,
739915798490906624,1785180927000-642689989225816064-739915798490906624,1785180927000,1785193122000,1,144.979,36.333,3.990284314534996,642689989225816064,1785180927000,739915798490906624,MP13P5481,12195000,1785193122000,95.92018187406522,36.333402225024706,,36.333402225024706,1785180927000-642689989225816064-739915798490906624,144.979,3.990240140521314,3.349999999998545,,
566306421637943296,1785114971000-642689989225816064-566306421637943296,1785114971000,1785125576000,1,143.293,31.798,4.506352600792503,642689989225816064,1785114971000,566306421637943296,MP09AF3618,10605000,1785125576000,83.94585069586998,31.79767071813257,,25.11469270833334,1785114971000-642689989225816064-566306421637943296,143.293,4.506399266481095,1.7698541666666696,,
582170543017459712,1785121407000-642689989225816064-582170543017459712,1785121407000,1785135480000,1,141.723,40.555,3.4945875970903715,642689989225816064,1785121407000,582170543017459712,MP09AF2763,14073000,1785135480000,107.06634448589124,40.555433517383044,,28.0120144782397,1785121407000-642689989225816064-582170543017459712,141.723,3.494550241689664,2.4252083333333396,,
1537535790538555392,1785141973000-642689989225816064-1537535790538555392,1785141973000,1785152021000,1,139.971,38.352,3.6496401752190244,642689989225816064,1785141973000,1537535790538555392,MP09BP2921,10048000,1785152021000,101.24909406177677,38.351929568854835,137.75,38.351929568854835,1785141973000-642689989225816064-1537535790538555392,139.971,3.6496468775763726,2.759722222222308,,
