vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,load_estimation,active_driver,driver_ids
1430193762327330816,1785256628000-642689989225816064-1430193762327330816,1785256628000,1785299112000,2,648.3,170.317,3.806431536487843,642689989225816064,1785256628000,1430193762327330816,MP09AN2545,42484000,1785299112000,451.3555200000212,626.597,170.96800000000803,3.6649957886854296,648.9000000000233,170.96800000000803,1785256628000-642689989225816064-1430193762327330816,11.75,,,
739915798490906624,1785255451000-642689989225816064-739915798490906624,1785255451000,1785288934000,1,452.918,106.813,4.240289103386292,642689989225816064,1785255451000,739915798490906624,MP13P5481,33483000,1785288934000,281.9871929647773,452.918,106.81333066847624,4.240275976467322,,106.81333066847624,1785255451000-642689989225816064-739915798490906624,9.25,,,
1429476090367180800,1785261722000-642689989225816064-1429476090367180800,1785261722000,1785290806000,2,442.0,104.194,4.242086876403632,642689989225816064,1785261722000,1429476090367180800,MP09AN1563,29084000,1785290806000,277.6144799999788,428.819,105.15699999999197,4.0778930551464265,444.0,105.15699999999197,1785261722000-642689989225816064-1429476090367180800,7.850000000000364,,,
1440684104986132480,1785256529000-642689989225816064-1440684104986132480,1785256529000,1785289406000,1,426.848,131.188,3.253712229777114,642689989225816064,1785256529000,1440684104986132480,MP09AN6571,32877000,1785289406000,346.33632000000506,426.848,131.18800000000192,3.2537122297770664,438.6000000000058,131.18800000000192,1785256529000-642689989225816064-1440684104986132480,9.0,,,
1439682401377714176,1785255225000-642689989225816064-1439682401377714176,1785255225000,1785287116000,3,425.7,121.218,3.51185467504826,642689989225816064,1785255225000,1439682401377714176,mp09an6583,31891000,1785287116000,320.0840814473687,416.273,121.24397024521541,3.433350121726381,428.5,121.24397024521541,1785255225000-642689989225816064-1439682401377714176,8.699999999999818,,,
739508566909517824,1785247878000-642689989225816064-739508566909517824,1785247878000,1785284395000,2,416.0,107.358,3.874885895787924,642689989225816064,1785247878000,739508566909517824,MP13P8154,36517000,1785284395000,287.9792933923176,411.914,109.08306567890816,3.7761498307399144,417.5,109.08306567890816,1785247878000-642689989225816064-739508566909517824,0.0,,,
1425523015684194304,1785262335000-642689989225816064-1425523015684194304,1785262335000,1785286358000,1,395.565,108.25,3.654180138568129,642689989225816064,1785262335000,1425523015684194304,MP09AM6184,24023000,1785286358000,285.78000000000003,395.565,108.25,3.654180138568129,408.6000000000058,108.25,1785262335000-642689989225816064-1425523015684194304,6.449999999999818,,,
566305663035146240,1785204691000-642689989225816064-566305663035146240,1785204691000,1785233349000,1,391.346,82.704,4.731887212226737,642689989225816064,1785204691000,566305663035146240,MP09AF2754,28658000,1785233349000,218.33826005379723,391.346,82.7038863840141,4.731893712743874,,67.36836121698514,1785204691000-642689989225816064-566305663035146240,4.847119444444445,,,
718907611667234816,1785219280000-642689989225816064-718907611667234816,1785219280000,1785248587000,5,386.081793,131.785,2.929633820237508,642689989225816064,1785219280000,718907611667234816,MP09DK6372,29307000,1785248587000,357.1339199999767,398.397,135.27799999999115,2.9450243202887836,395.57692726003006,135.27799999999115,1785219280000-642689989225816064-718907611667234816,0.0,,,
739902048702562304,1785252753000-642689989225816064-739902048702562304,1785252753000,1785283913000,2,368.375,87.038,4.23234679105678,642689989225816064,1785252753000,739902048702562304,MP13P9072,31160000,1785283913000,217.79818121657087,364.399,82.4993110668829,4.416994460772874,369.75,82.4993110668829,1785252753000-642689989225816064-739902048702562304,8.649999999997817,,,
739928272518774784,1785255630000-642689989225816064-739928272518774784,1785255630000,1785290090000,2,360.625,102.237,3.5273433297142915,642689989225816064,1785255630000,739928272518774784,MP13P7218,34460000,1785290090000,270.3486707122285,397.294,102.40479951220776,3.8796423789945336,362.625,102.40479951220776,1785255630000-642689989225816064-739928272518774784,0.0,,,
1527036626096619520,1785201764000-642689989225816064-1527036626096619520,1785201764000,1785229398000,1,334.826,78.516,4.264430179835957,642689989225816064,1785201764000,1527036626096619520,MP09BJ9703,27634000,1785229398000,207.2815243523701,334.826,78.5157289213523,4.264444902949176,,78.5157289213523,1785201764000-642689989225816064-1527036626096619520,7.652222222222008,,,
1527036626096619520,1785230727000-642689989225816064-1527036626096619520,1785230727000,1785258825000,1,333.483,80.165,4.159957587475831,642689989225816064,1785230727000,1527036626096619520,MP09BJ9703,28098000,1785258825000,211.63508880682116,333.483,80.16480636622013,4.159967635629731,,80.16480636622013,1785230727000-642689989225816064-1527036626096619520,7.747222222222263,,,
1514683047356661760,1785206861000-642689989225816064-1514683047356661760,1785206861000,1785236501000,1,332.989,72.015,4.623883913073665,642689989225816064,1785206861000,1514683047356661760,MP09BJ5826,29640000,1785236501000,190.11947092156353,332.989,72.01495110665284,4.623887052382349,,57.96792898897055,1785206861000-642689989225816064-1514683047356661760,5.036374999999996,,,
1425525382987120640,1785269163000-642689989225816064-1425525382987120640,1785269163000,1785290587000,2,325.20000000000005,81.436,3.9933199076575474,642689989225816064,1785269163000,1425525382987120640,MP09AM6115,21424000,1785290587000,215.3600683809838,316.185,81.57578347764537,3.875966451326156,327.8999999999942,81.57578347764537,1785269163000-642689989225816064-1425525382987120640,4.800000000000182,,,
588522082246086656,1785229369000-642689989225816064-588522082246086656,1785229369000,1785257766000,1,319.89,72.832,4.392162785588752,642689989225816064,1785229369000,588522082246086656,MP09BP1475,28397000,1785257766000,192.27714457034443,319.89,72.83225173119106,4.392147604891423,,59.71167449024093,1785229369000-642689989225816064-588522082246086656,4.796256944444443,,,
1531014613364113408,1785232110000-642689989225816064-1531014613364113408,1785232110000,1785247853000,1,299.712,53.009,5.653983285857119,642689989225816064,1785232110000,1531014613364113408,MP09BM0929,15743000,1785247853000,139.94355605521451,299.712,53.00892274818732,5.653991525610636,193.90000000000873,53.008922748187324,1785232110000-642689989225816064-1531014613364113408,4.328611111111059,,,
566306901520842752,1785235280000-642689989225816064-566306901520842752,1785235280000,1785259984000,1,296.479,63.983,4.633715205601488,642689989225816064,1785235280000,566306901520842752,MP09AF2718,24704000,1785259984000,168.91525047338874,296.479,63.98304942173815,4.6337116264307285,,53.52382628322438,1785235280000-642689989225816064-566306901520842752,4.238333333333341,,,
566306901520842752,1785198224000-642689989225816064-566306901520842752,1785198224000,1785221606000,1,295.868,61.972,4.774220615761957,642689989225816064,1785198224000,566306901520842752,MP09AF2718,23382000,1785221606000,163.60486255857373,295.868,61.97153884794459,4.774256142419691,,47.705406291666655,1785198224000-642689989225816064-566306901520842752,3.9452083333333463,,,
566304909352275968,1785231417000-642689989225816064-566304909352275968,1785231417000,1785255087000,1,293.546,80.123,3.6636920734370904,642689989225816064,1785231417000,566304909352275968,MP09AF2781,23670000,1785255087000,211.52401988887746,293.546,80.12273480639297,3.66370419967964,,80.12273480639297,1785231417000-642689989225816064-566304909352275968,6.513888888890506,,,
566304909352275968,1785197551000-642689989225816064-566304909352275968,1785197551000,1785221108000,1,292.859,79.426,3.6871931105683275,642689989225816064,1785197551000,566304909352275968,MP09AF2781,23557000,1785221108000,209.6837483095018,292.859,79.42566223844764,3.6872087905391804,,79.42566223844764,1785197551000-642689989225816064-566304909352275968,6.489166666666279,,,
1530989903863611392,1785233674000-642689989225816064-1530989903863611392,1785233674000,1785249622000,1,291.816,59.065,4.94059087446034,642689989225816064,1785233674000,1530989903863611392,MP09BL8795,15948000,1785249622000,155.9323109075541,291.816,59.06526928316443,4.940568349921622,193.38000000000466,59.06526928316443,1785233674000-642689989225816064-1530989903863611392,4.401111111111277,,,
1533593777682251776,1785235075000-642689989225816064-1533593777682251776,1785235075000,1785249628000,1,258.952,62.733,4.127843399805525,642689989225816064,1785235075000,1533593777682251776,MP09BL8707,14553000,1785249628000,165.61476405474542,258.952,62.73286517225205,4.127852271516198,,62.732865172252055,1785235075000-642689989225816064-1533593777682251776,4.004722222221972,,,
1530989903863611392,1785212274000-642689989225816064-1530989903863611392,1785212274000,1785228224000,1,254.72,65.561,3.8852366498375552,642689989225816064,1785212274000,1530989903863611392,MP09BL8795,15950000,1785228224000,173.0819577164536,254.72,65.56134761986878,3.8852160495066683,194.83000000000175,65.56134761986878,1785212274000-642689989225816064-1530989903863611392,4.401666666666642,,,
589014414737289216,1785232185000-642689989225816064-589014414737289216,1785232185000,1785254391000,1,246.378,50.934,4.837201083755448,642689989225816064,1785232185000,589014414737289216,MP09BP1574,22206000,1785254391000,134.46469940692896,246.378,50.93359826020036,4.837239237278085,,37.656963333333316,1785232185000-642689989225816064-589014414737289216,3.6075625000000113,,,
566305825849643008,1785210604000-642689989225816064-566305825849643008,1785210604000,1785228149000,1,245.209,55.521,4.4165090686406945,642689989225816064,1785210604000,566305825849643008,MP09AF2745,17545000,1785228149000,146.57643549942276,245.209,55.52137708311468,4.416479073149172,,47.994385772839145,1785210604000-642689989225816064-566305825849643008,3.121055555555563,,,
1530989903863611392,1785251878000-642689989225816064-1530989903863611392,1785251878000,1785267857000,1,242.267,56.659,4.275878501208987,642689989225816064,1785251878000,1530989903863611392,MP09BL8795,15979000,1785267857000,149.57852569561254,242.267,56.65853246045929,4.275913785255074,,56.65853246045929,1785251878000-642689989225816064-1530989903863611392,4.401666666666642,,,
1533593777682251776,1785201281000-642689989225816064-1533593777682251776,1785201281000,1785217415000,1,234.157,65.105,3.5966054834498116,642689989225816064,1785201281000,1533593777682251776,MP09BL8707,16134000,1785217415000,171.8759334281382,234.157,65.10452023793114,3.596631987214548,197.7899999999936,65.10452023793114,1785201281000-642689989225816064-1533593777682251776,4.432777777777574,,,
739467157439512576,1785277254000-642689989225816064-739467157439512576,1785277254000,1785295681000,1,221.621,50.799,4.362703990236028,642689989225816064,1785277254000,739467157439512576,MP13P6336,18427000,1785295681000,134.11060873491058,221.621,50.79947300564795,4.362663368089663,,50.79947300564795,1785277254000-642689989225816064-739467157439512576,0.0,,,
1326601811460620288,1785239264000-642689989225816064-1326601811460620288,1785239264000,1785256136000,2,207.48,71.153,2.9159698115328934,642689989225816064,1785239264000,1326601811460620288,MP09AE9054,16872000,1785256136000,187.45821794820625,211.128,71.00690073795691,2.9733448130505575,208.88000000000466,71.00690073795691,1785239264000-642689989225816064-1326601811460620288,4.638055555555184,,,
1326601941924446208,1785217709000-642689989225816064-1326601941924446208,1785217709000,1785233579000,1,205.368,63.55,3.231597167584579,642689989225816064,1785217709000,1326601941924446208,MP09BN3854,15870000,1785233579000,167.7724738618605,205.368,63.55017949312898,3.231588040159734,,63.55017949312898,1785217709000-642689989225816064-1326601941924446208,4.371111111111077,,,
1533070725588451328,1785215974000-642689989225816064-1533070725588451328,1785215974000,1785231638000,1,205.152,70.052,2.9285673499685942,642689989225816064,1785215974000,1533070725588451328,MP09BQ7645,15664000,1785231638000,184.93849264780656,205.152,70.05245933629035,2.928548147255723,202.9649999999965,70.05245933629035,1785215974000-642689989225816064-1533070725588451328,4.309999999999945,,,
1557834733679804416,1785224696000-642689989225816064-1557834733679804416,1785224696000,1785240426000,1,205.139,77.152,2.658894131065948,642689989225816064,1785224696000,1557834733679804416,MP09BQ8967,15730000,1785240426000,203.6806950575387,205.139,77.15177843088587,2.6589017670379134,202.5,77.15177843088587,1785224696000-642689989225816064-1557834733679804416,4.328333333333376,,,
1326601705701244928,1785221598000-642689989225816064-1326601705701244928,1785221598000,1785237582000,1,205.105,68.263,3.0046291548862483,642689989225816064,1785221598000,1326601705701244928,MP09DU7263,15984000,1785237582000,180.21493957953172,205.105,68.26323468921656,3.00461882496172,202.64000000001397,68.26323468921656,1785221598000-642689989225816064-1326601705701244928,4.405277777777883,,,
1557834963942899712,1785213940000-642689989225816064-1557834963942899712,1785213940000,1785230263000,1,205.049,62.147,3.299419119185158,642689989225816064,1785213940000,1557834963942899712,MP09BQ8912,16323000,1785230263000,164.06908632382692,205.049,62.14738118326777,3.2993988820756024,202.6800000000003,62.14738118326777,1785213940000-642689989225816064-1557834963942899712,4.493333333333339,,,
1326601740895649792,1785226547000-642689989225816064-1326601740895649792,1785226547000,1785242352000,1,205.033,64.214,3.1929641511196936,642689989225816064,1785226547000,1326601740895649792,MP09DT3654,15805000,1785242352000,169.5262366605407,205.033,64.21448358353814,3.192940105689205,202.9199999999255,64.21448358353814,1785226547000-642689989225816064-1326601740895649792,4.341666666665333,,,
1326601836949405696,1785219222000-642689989225816064-1326601836949405696,1785219222000,1785234616000,1,204.96,75.012,2.732362821948488,642689989225816064,1785219222000,1326601836949405696,MP09DY9036,15394000,1785234616000,198.03195756924583,204.96,75.01210513986584,2.732358992163149,199.64000000001397,75.01210513986584,1785219222000-642689989225816064-1326601836949405696,4.218611111109567,,,
1326602160833560576,1785223130000-642689989225816064-1326602160833560576,1785223130000,1785239071000,1,204.919,72.144,2.8404163894433356,642689989225816064,1785223130000,1326602160833560576,MP09DT3645,15941000,1785239071000,190.46048422312174,204.919,72.14412281178853,2.840411554169118,202.56000000005588,72.14412281178853,1785223130000-642689989225816064-1326602160833560576,4.399444444443361,,,
1532377823644221440,1785210798000-642689989225816064-1532377823644221440,1785210798000,1785226830000,1,204.874,43.817,4.675673825227651,642689989225816064,1785210798000,1532377823644221440,MP09BJ9733,16032000,1785226830000,115.67675445559371,204.874,43.81695244530064,4.67567889975362,,43.81695244530064,1785210798000-642689989225816064-1532377823644221440,4.419444444443798,,,
1533610372471193600,1785245034000-642689989225816064-1533610372471193600,1785245034000,1785260553000,1,200.963,63.722,3.153745959009447,642689989225816064,1785245034000,1533610372471193600,MP09BL8769,15519000,1785260553000,168.2272744084094,200.963,63.7224524274278,3.153723567511352,199.51999999998952,63.7224524274278,1785245034000-642689989225816064-1533610372471193600,4.2797222222220626,,,
1531014613364113408,1785209248000-642689989225816064-1531014613364113408,1785209248000,1785223864000,1,200.204,64.889,3.0853303333384705,642689989225816064,1785209248000,1531014613364113408,MP09BM0929,14616000,1785223864000,171.30782106591133,200.204,64.88932616133005,3.085314825157007,183.76999999998952,64.88932616133005,1785209248000-642689989225816064-1531014613364113408,4.004444444444744,,,
