trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1785206948000-642689989225816064-1515667522240643072,1515667522240643072,1785206948000,1785212445000,0.0,10.065
1785206948000-642689989225816064-1515667522240643072,1515667522240643072,1785212446000,1785227649000,0.0,34.078
1785215033000-642689989225816064-589014414737289216,589014414737289216,1785215033000,1785230938000,0.0,30.664
1785215033000-642689989225816064-589014414737289216,589014414737289216,1785230939000,1785232183000,0.0,2.985
1785219280000-642689989225816064-718907611667234816,718907611667234816,1785219280000,1785228594000,110.88385,42.629
1785219280000-642689989225816064-718907611667234816,718907611667234816,1785228595000,1785233340000,80.14536,22.509
1785219280000-642689989225816064-718907611667234816,718907611667234816,1785233341000,1785235621000,8.046723,5.615
1785219280000-642689989225816064-718907611667234816,718907611667234816,1785235622000,1785242310000,94.46854,31.383
1785219280000-642689989225816064-718907611667234816,718907611667234816,1785242311000,1785248587000,92.53732,29.649
1785230497000-642689989225816064-566305825849643008,566305825849643008,1785230497000,1785242123000,0.0,25.597
1785230497000-642689989225816064-566305825849643008,566305825849643008,1785242124000,1785244891000,0.0,5.389
1785231861000-642689989225816064-1532377823644221440,1532377823644221440,1785231861000,1785256502000,0.0,52.494
1785231861000-642689989225816064-1532377823644221440,1532377823644221440,1785256503000,1785260647000,0.0,10.335
1785237328000-642689989225816064-589017381083291648,589017381083291648,1785237328000,1785246255000,0.0,18.427
1785237328000-642689989225816064-589017381083291648,589017381083291648,1785246256000,1785251718000,0.0,7.56
1785237648000-642689989225816064-582166702746271744,582166702746271744,1785237648000,1785249971000,0.0,22.096
1785237648000-642689989225816064-582166702746271744,582166702746271744,1785249972000,1785252047000,0.0,4.116
1785242120000-642689989225816064-1326601836949405696,1326601836949405696,1785242120000,1785253988000,152.36,52.147
1785242120000-642689989225816064-1326601836949405696,1326601836949405696,1785253989000,1785258064000,40.04,16.102
1785245428000-642689989225816064-739471116254314496,739471116254314496,1785245428000,1785274785000,0.0,98.592
1785245428000-642689989225816064-739471116254314496,739471116254314496,1785274786000,1785275156000,0.0,0.99
1785245428000-642689989225816064-739471116254314496,739471116254314496,1785275157000,1785290717000,0.0,54.47
1785246172000-642689989225816064-739421717067202560,739421717067202560,1785246172000,1785270734000,0.0,75.35
1785246172000-642689989225816064-739421717067202560,739421717067202560,1785270735000,1785294672000,0.0,81.742
1785250010000-642689989225816064-1326602092428656640,1326602092428656640,1785250010000,1785251807000,2.76,2.794
1785250010000-642689989225816064-1326602092428656640,1326602092428656640,1785251808000,1785259737000,0.0,31.496
1785250010000-642689989225816064-1326602092428656640,1326602092428656640,1785259738000,1785266775000,97.56,23.897
1785252180000-642689989225816064-739497118649024512,739497118649024512,1785252180000,1785277118000,0.0,84.978
1785252180000-642689989225816064-739497118649024512,739497118649024512,1785277119000,1785284644000,0.0,22.809
1785252753000-642689989225816064-739902048702562304,739902048702562304,1785252753000,1785269654000,190.625,43.549
1785252753000-642689989225816064-739902048702562304,739902048702562304,1785269655000,1785283913000,177.75,43.489
1785255284000-642689989225816064-739115416302911488,739115416302911488,1785255284000,1785272681000,0.0,49.92
1785255284000-642689989225816064-739115416302911488,739115416302911488,1785272682000,1785291522000,0.0,68.056
1785255284000-642689989225816064-739115416302911488,739115416302911488,1785291523000,1785297305000,0.0,21.143
1785255630000-642689989225816064-739928272518774784,739928272518774784,1785255630000,1785272630000,182.125,55.305
1785255630000-642689989225816064-739928272518774784,739928272518774784,1785272631000,1785290090000,178.5,46.932
1785256628000-642689989225816064-1430193762327330816,1430193762327330816,1785256628000,1785279609000,343.5,85.125
1785256628000-642689989225816064-1430193762327330816,1430193762327330816,1785279610000,1785299112000,304.8,85.192
1785261722000-642689989225816064-1429476090367180800,1429476090367180800,1785261722000,1785277529000,225.6,55.444
1785261722000-642689989225816064-1429476090367180800,1429476090367180800,1785277530000,1785290806000,216.4,48.75
1785263256000-642689989225816064-739919483375714304,739919483375714304,1785263256000,1785279043000,0.0,68.467
1785263256000-642689989225816064-739919483375714304,739919483375714304,1785279044000,1785279420000,0.0,1.22
1785263256000-642689989225816064-739919483375714304,739919483375714304,1785279421000,1785293846000,0.0,52.198
1785277253000-642689989225816064-739910017485897728,739910017485897728,1785277253000,1785281497000,0.0,11.821
1785277253000-642689989225816064-739910017485897728,739910017485897728,1785281498000,1785286615000,0.0,14.959
1785282194000-642689989225816064-1326601811460620288,1326601811460620288,1785282194000,1785287602000,61.72,19.292
1785282194000-642689989225816064-1326601811460620288,1326601811460620288,1785287603000,1785297184000,0.0,40.133
