vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,engine_hours
1262226735076737024,1783645644000-1205841794575630336-1262226735076737024,1783645644000,1783658104000,2,89.614,14.694,6.098679733224445,1205841794575630336,1783645644000,1262226735076737024,OD11AE3429,12460000,1783658104000,39.06769098101584,95.309,14.798367795839333,6.440507582653596,101.125,14.798367795839333,1783645644000-1205841794575630336-1262226735076737024,,3.350000000000364
1207338538970906624,1783671745000-1205841794575630336-1207338538970906624,1783671745000,1783683257000,4,83.4,14.839,5.620324819731788,1205841794575630336,1783671745000,1207338538970906624,OD20C5841,11512000,1783683257000,39.13502622247478,80.664,14.823873569119234,5.441492712676494,83.0,14.823873569119234,1783671745000-1205841794575630336-1207338538970906624,,0.0
1262211418871037952,1783676307000-1205841794575630336-1262211418871037952,1783676307000,1783692138000,3,78.217,16.717000000000002,4.678889752946102,1205841794575630336,1783676307000,1262211418871037952,OD04U4766,15831000,1783692138000,55.57758946326144,99.849,21.052117220932363,4.742943379619747,107.0,21.052117220932363,1783676307000-1205841794575630336-1262211418871037952,,4.349999999999454
1262200874315284480,1783673564000-1205841794575630336-1262200874315284480,1783673564000,1783678352000,3,53.563,10.937999999999999,4.896964710184678,1205841794575630336,1783673564000,1262200874315284480,OD06N1374,4788000,1783678352000,19.51858543795413,34.076,7.393403574982624,4.608973344198931,35.375,7.393403574982624,1783673564000-1205841794575630336-1262200874315284480,,1.300000000000182
1262144530040225792,1783654153000-1205841794575630336-1262144530040225792,1783654153000,1783661483000,2,45.002,10.012,4.4948062325209746,1205841794575630336,1783654153000,1262144530040225792,OD01AX7529,7330000,1783661483000,23.753601433194124,42.862,8.99757630045232,4.763727315971222,45.5,8.99757630045232,1783654153000-1205841794575630336-1262144530040225792,,2.0
1262066251048419328,1783643433000-1205841794575630336-1262066251048419328,1783643433000,1783646638000,2,38.224,6.808,5.614571092831962,1205841794575630336,1783643433000,1262066251048419328,OD15Y9032,3205000,1783646638000,14.129425292060487,30.119,5.352055034871396,5.627557976096881,30.800000000017462,5.352055034871396,1783643433000-1205841794575630336-1262066251048419328,,0.0
1207300981365145600,1783678650000-1205841794575630336-1207300981365145600,1783678650000,1783681387000,2,36.202,7.898,4.58369207394277,1205841794575630336,1783678650000,1207300981365145600,OD10X1951,2737000,1783681387000,14.114803183718848,22.755,5.346516357469261,4.256042342077661,23.0,5.346516357469261,1783678650000-1205841794575630336-1207300981365145600,,0.0
1262028179611058176,1783665750000-1205841794575630336-1262028179611058176,1783665750000,1783670075000,2,29.646,5.588,5.305297065139585,1205841794575630336,1783665750000,1262028179611058176,OD31L8586,4325000,1783670075000,17.478892362605006,30.254,6.620792561592805,4.569543558199263,31.70000000001164,6.620792561592805,1783665750000-1205841794575630336-1262028179611058176,,0.0
1262057443693690880,1783643086000-1205841794575630336-1262057443693690880,1783643086000,1783646500000,2,14.996,2.718,5.51729212656365,1205841794575630336,1783643086000,1262057443693690880,OD17AB5421,3414000,1783646500000,12.195875754966023,31.867,4.619649907184099,6.898141772700798,32.39999999999418,4.619649907184099,1783643086000-1205841794575630336-1262057443693690880,,0.0
1207339891722027008,1783663756000-1205841794575630336-1207339891722027008,1783663756000,1783669662000,3,14.995999999999999,3.441,4.358035454809648,1205841794575630336,1783663756000,1207339891722027008,OD20C5870,5906000,1783669662000,14.241258511982277,34.207,5.394416103023589,6.3411867654827105,35.0,5.394416103023589,1783663756000-1205841794575630336-1207339891722027008,,0.0
1262093991835336704,1783679961000-1205841794575630336-1262093991835336704,1783679961000,1783687193000,3,3.925,1.061,3.699340245051838,1205841794575630336,1783679961000,1262093991835336704,OD15Y6331,7232000,1783687193000,23.545584822125786,38.309,8.918782129593101,4.29531739237,40.20000000001164,8.918782129593101,1783679961000-1205841794575630336-1262093991835336704,,0.0
1262094066884018176,1783660752000-1205841794575630336-1262094066884018176,1783660752000,1783672150000,2,2.028,0.212,9.566037735849058,1205841794575630336,1783660752000,1262094066884018176,OD03AA8059,11398000,1783672150000,53.431059103347835,130.231,20.239037539146906,6.434643927514023,140.29999999998836,20.239037539146906,1783660752000-1205841794575630336-1262094066884018176,,0.0
