trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1787184186000-649034868264558592-1268894298644938752,1268894298644938752,1787184186000,1787192233000,108.875,29.595
1787184186000-649034868264558592-1268894298644938752,1268894298644938752,1787192234000,1787193100000,2.065,1.118
1787188439000-649034868264558592-1474013563159838720,1474013563159838720,1787188439000,1787189514000,4.915,2.051
1787188439000-649034868264558592-1474013563159838720,1474013563159838720,1787189515000,1787189671000,0.0,0.071
1787190609000-649034868264558592-1334833185816576000,1334833185816576000,1787190609000,1787204578000,239.92,67.874
1787190609000-649034868264558592-1334833185816576000,1334833185816576000,1787204579000,1787208247000,31.885,9.801
1787191470000-649034868264558592-1334833501215653888,1334833501215653888,1787191470000,1787193380000,14.37,5.84
1787191470000-649034868264558592-1334833501215653888,1334833501215653888,1787193381000,1787193796000,6.195,2.327
1787191470000-649034868264558592-1334833501215653888,1334833501215653888,1787193797000,1787194340000,0.425,0.323
1787193118000-649034868264558592-1474013563159838720,1474013563159838720,1787193118000,1787211162000,181.56,67.214
1787193118000-649034868264558592-1474013563159838720,1474013563159838720,1787211163000,1787221789000,130.025,54.98
1787199208000-649034868264558592-1284477133422329856,1284477133422329856,1787199208000,1787201031000,26.895,8.859
1787199208000-649034868264558592-1284477133422329856,1284477133422329856,1787201032000,1787202725000,31.735,9.219
1787199208000-649034868264558592-1284477133422329856,1284477133422329856,1787202726000,1787212583000,134.16,41.403
1787214566000-649034868264558592-1494312472553717760,1494312472553717760,1787214566000,1787229691000,68.56,33.489
1787214566000-649034868264558592-1494312472553717760,1494312472553717760,1787229692000,1787231429000,17.34,7.276
1787214566000-649034868264558592-1494312472553717760,1494312472553717760,1787231430000,1787235827000,72.52,22.837
1787214566000-649034868264558592-1494312472553717760,1494312472553717760,1787235828000,1787236246000,4.12,1.631
1787233855000-649034868264558592-1476550907393998848,1476550907393998848,1787233855000,1787235987000,7.54,4.221
1787233855000-649034868264558592-1476550907393998848,1476550907393998848,1787235988000,1787242876000,35.26,17.027
1787236861000-649034868264558592-1334833501215653888,1334833501215653888,1787236861000,1787238427000,14.56,3.658
1787236861000-649034868264558592-1334833501215653888,1334833501215653888,1787238428000,1787238585000,0.0,0.254
1787238227000-649034868264558592-1494312472553717760,1494312472553717760,1787238227000,1787244735000,126.54,41.388
1787238227000-649034868264558592-1494312472553717760,1494312472553717760,1787244736000,1787264291000,344.9,121.311
1787238227000-649034868264558592-1494312472553717760,1494312472553717760,1787264292000,1787272916000,136.54,45.662
1787238227000-649034868264558592-1494312472553717760,1494312472553717760,1787272917000,1787273338000,4.0,0.815
1787238227000-649034868264558592-1494312472553717760,1494312472553717760,1787273339000,1787282224000,131.94,36.429
1787239141000-649034868264558592-1561408897250492416,1561408897250492416,1787239141000,1787241641000,3.515,4.097
1787239141000-649034868264558592-1561408897250492416,1561408897250492416,1787241642000,1787242960000,5.34,3.271
1787239141000-649034868264558592-1561408897250492416,1561408897250492416,1787242961000,1787246940000,29.975,13.198
1787239141000-649034868264558592-1561408897250492416,1561408897250492416,1787246941000,1787247441000,9.12,3.623
1787239141000-649034868264558592-1561408897250492416,1561408897250492416,1787247442000,1787247864000,7.085,3.318
1787239141000-649034868264558592-1561408897250492416,1561408897250492416,1787247865000,1787248428000,10.35,3.411
1787239141000-649034868264558592-1561408897250492416,1561408897250492416,1787248429000,1787252961000,105.8,26.801
1787240899000-649034868264558592-1334833384924381184,1334833384924381184,1787240899000,1787260887000,256.76,77.74
1787240899000-649034868264558592-1334833384924381184,1334833384924381184,1787260888000,1787280072000,275.87,69.49
1787242015000-649034868264558592-1192134793974775808,1192134793974775808,1787242015000,1787260580000,276.34,100.572
1787242015000-649034868264558592-1192134793974775808,1192134793974775808,1787260581000,1787281356000,296.64,83.616
1787243061000-649034868264558592-1192134718468915200,1192134718468915200,1787243061000,1787246013000,21.47,8.318
1787243061000-649034868264558592-1192134718468915200,1192134718468915200,1787246014000,1787255161000,116.95,35.889
1787246909000-649034868264558592-1474013563159838720,1474013563159838720,1787246909000,1787272834000,350.495,124.035
1787246909000-649034868264558592-1474013563159838720,1474013563159838720,1787272835000,1787289782000,156.635,47.543
1787246909000-649034868264558592-1474013563159838720,1474013563159838720,1787289783000,1787295866000,16.745,7.946
1787247067000-649034868264558592-933044705925529600,933044705925529600,1787247067000,1787252401000,87.21,27.884
1787247067000-649034868264558592-933044705925529600,933044705925529600,1787252402000,1787260758000,143.84,46.483
1787247067000-649034868264558592-933044705925529600,933044705925529600,1787260759000,1787263613000,41.14,14.449
1787248688000-649034868264558592-1268894095296692224,1268894095296692224,1787248688000,1787270435000,329.76,128.715
1787248688000-649034868264558592-1268894095296692224,1268894095296692224,1787270436000,1787290623000,0.0,90.243
1787248884000-649034868264558592-1406271868830220288,1406271868830220288,1787248884000,1787263551000,352.96,73.404
1787248884000-649034868264558592-1406271868830220288,1406271868830220288,1787263552000,1787281795000,299.42,83.143
1787248884000-649034868264558592-1406271868830220288,1406271868830220288,1787281796000,1787282995000,19.26,7.039
1787255928000-649034868264558592-1334833501215653888,1334833501215653888,1787255928000,1787269435000,234.64,66.871
1787255928000-649034868264558592-1334833501215653888,1334833501215653888,1787269436000,1787290344000,364.065,102.016
1787255928000-649034868264558592-1334833501215653888,1334833501215653888,1787290345000,1787296123000,57.465,15.725
1787257508000-649034868264558592-1192134718468915200,1192134718468915200,1787257508000,1787276666000,300.475,94.679
1787257508000-649034868264558592-1192134718468915200,1192134718468915200,1787276667000,1787286695000,135.345,42.824
