vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,active_driver,driver_ids,vehicle_device_type
1430193762327330816,1784552148000-642689989225816064-1430193762327330816,1784552148000,1784606687000,2,726.2,194.26299999999998,3.7382311608489527,642689989225816064,1784552148000,1430193762327330816,MP09AN2545,54539000,1784606687000,514.3036800000142,703.76,194.81200000000536,3.6125084697040255,727.9000000000233,194.81200000000536,1784552148000-642689989225816064-1430193762327330816,15.0,,,
566305356972593152,1784514109000-642689989225816064-566305356972593152,1784514109000,1784557142000,1,586.305,120.661,4.859109405690322,642689989225816064,1784514109000,566305356972593152,MP09AF2736,43033000,1784557142000,318.5460411286513,586.305,120.66137921539823,4.859094134448436,,89.43712665064113,1784514109000-642689989225816064-566305356972593152,7.245118055555521,,,
739421717067202560,1784555837000-642689989225816064-739421717067202560,1784555837000,1784603633000,1,573.956,152.764,3.7571417349637346,642689989225816064,1784555837000,739421717067202560,Mp13p8136,47796000,1784603633000,403.29817083031406,573.956,152.76445864784623,3.7571304548205657,,152.76445864784623,1784555837000-642689989225816064-739421717067202560,0.0,,,
1429476090367180800,1784570525000-642689989225816064-1429476090367180800,1784570525000,1784597926000,6,436.5,104.164,4.190507276986291,642689989225816064,1784570525000,1429476090367180800,MP09AN1563,27401000,1784597926000,278.19,428.972,105.375,4.070908659549229,444.5,105.375,1784570525000-642689989225816064-1429476090367180800,7.350000000000364,,,
1439682401377714176,1784563986000-642689989225816064-1439682401377714176,1784563986000,1784596560000,2,427.8,113.926,3.755069079929077,642689989225816064,1784563986000,1439682401377714176,mp09an6583,32574000,1784596560000,300.8131529422468,416.432,113.94437611448741,3.654695511971415,430.0,113.94437611448741,1784563986000-642689989225816064-1439682401377714176,9.0,,,
739508566909517824,1784556216000-642689989225816064-739508566909517824,1784556216000,1784592202000,2,416.0,105.536,3.9417828987265007,642689989225816064,1784556216000,739508566909517824,MP13P8154,35986000,1784592202000,268.0529419108836,411.946,101.53520526927407,4.0571740501977445,417.5,101.53520526927406,1784556216000-642689989225816064-739508566909517824,0.0,,,
1425523015684194304,1784571530000-642689989225816064-1425523015684194304,1784571530000,1784596593000,2,402.29999999999995,115.487,3.4835089663771677,642689989225816064,1784571530000,1425523015684194304,MP09AM6184,25063000,1784596593000,304.9285829524661,391.093,115.50325111835836,3.38599127049021,403.80000000001746,115.50325111835836,1784571530000-642689989225816064-1425523015684194304,6.75,,,
566305825849643008,1784510432000-642689989225816064-566305825849643008,1784510432000,1784536682000,1,371.951,116.705,3.187104237179213,642689989225816064,1784510432000,566305825849643008,MP09AF2745,26250000,1784536682000,308.100325358877,371.951,116.7046686965443,3.1871132847919537,,61.34839951313475,1784510432000-642689989225816064-566305825849643008,4.447368055555562,,,
739928272518774784,1784564405000-642689989225816064-739928272518774784,1784564405000,1784600452000,2,370.875,86.033,4.310845838224867,642689989225816064,1784564405000,739928272518774784,MP13P7218,36047000,1784600452000,266.82089926343787,408.443,101.06852244827192,4.0412483541455355,372.625,89.1311060324403,1784564405000-642689989225816064-739928272518774784,0.0,,,
1531014613364113408,1784569473000-642689989225816064-1531014613364113408,1784569473000,1784583096000,1,370.349,63.052,5.873707416100996,642689989225816064,1784569473000,1531014613364113408,MP09BM0929,13623000,1784583096000,166.45771541253256,370.349,63.052164928989605,5.873692051923882,,51.99789769831767,1784569473000-642689989225816064-1531014613364113408,3.729166666666515,,,
1533593777682251776,1784569102000-642689989225816064-1533593777682251776,1784569102000,1784584486000,1,363.849,63.345,5.743926118872839,642689989225816064,1784569102000,1533593777682251776,MP09BL8707,15384000,1784584486000,167.2304373434988,363.849,63.344862630113184,5.743938575170763,,53.01697699512127,1784569102000-642689989225816064-1533593777682251776,4.2183333333332484,,,
588522082246086656,1784508479000-642689989225816064-588522082246086656,1784508479000,1784537227000,1,338.431,78.653,4.302836509732622,642689989225816064,1784508479000,588522082246086656,MP09BP1475,28748000,1784537227000,207.64270625810977,338.431,78.652540249284,4.302861661268223,,67.11797778916305,1784508479000-642689989225816064-588522082246086656,5.665222222222284,,,
1425525382987120640,1784577489000-642689989225816064-1425525382987120640,1784577489000,1784597903000,2,335.29999999999995,79.588,4.2129466753781974,642689989225816064,1784577489000,1425525382987120640,MP09AM6115,20414000,1784597903000,210.17225742652792,324.686,79.61070357065451,4.07842143628138,336.30000000001746,79.61070357065451,1784577489000-642689989225816064-1425525382987120640,5.550000000000182,,,
1514683047356661760,1784514770000-642689989225816064-1514683047356661760,1784514770000,1784545940000,1,332.197,74.655,4.449762239635658,642689989225816064,1784514770000,1514683047356661760,MP09BJ5826,31170000,1784545940000,197.09050194666878,332.197,74.65549316161696,4.449732845255576,,61.880347598846974,1784514770000-642689989225816064-1514683047356661760,5.359381944445405,,,
1514683047356661760,1784549390000-642689989225816064-1514683047356661760,1784549390000,1784578256000,1,328.808,70.944,4.634754172304916,642689989225816064,1784549390000,1514683047356661760,MP09BJ5826,28866000,1784578256000,187.2917876047494,328.808,70.94385894119296,4.634763387660611,,57.0627626248272,1784549390000-642689989225816064-1514683047356661760,4.979006944444441,,,
588522082246086656,1784537750000-642689989225816064-588522082246086656,1784537750000,1784566242000,1,327.434,71.44,4.583342665173573,642689989225816064,1784537750000,588522082246086656,MP09BP1475,28492000,1784566242000,188.6022898018492,327.434,71.44026128857924,4.583325901865718,,57.34790175863079,1784537750000-642689989225816064-588522082246086656,4.855652777777776,,,
1440684104986132480,1784576231000-642689989225816064-1440684104986132480,1784576231000,1784595105000,2,327.3,86.486,3.784427537404898,642689989225816064,1784576231000,1440684104986132480,MP09AN6571,18874000,1784595105000,228.42745039634625,319.735,86.52554939255539,3.6952669153177298,328.5999999999767,86.52554939255539,1784576231000-642689989225816064-1440684104986132480,5.099999999999454,,,
1530989903863611392,1784562353000-642689989225816064-1530989903863611392,1784562353000,1784576636000,1,326.685,60.51,5.398859692612792,642689989225816064,1784562353000,1530989903863611392,MP09BL8795,14283000,1784576636000,159.7452394646876,326.685,60.50956040329075,5.398898914860297,,52.92332731635683,1784562353000-642689989225816064-1530989903863611392,3.912499999999909,,,
566306901520842752,1784544266000-642689989225816064-566306901520842752,1784544266000,1784569755000,1,296.35,63.668,4.654614563045801,642689989225816064,1784544266000,566306901520842752,MP09AF2718,25489000,1784569755000,168.08330121385669,296.35,63.667917126460864,4.654620621739088,,51.51332808770832,1784544266000-642689989225816064-566306901520842752,4.276625000000008,,,
566306901520842752,1784506755000-642689989225816064-566306901520842752,1784506755000,1784530335000,1,296.18,62.969,4.703584303387381,642689989225816064,1784506755000,566306901520842752,MP09AF2718,23580000,1784530335000,166.23713784799764,296.18,62.968612821211224,4.703613224591008,,51.037883541666694,1784506755000-642689989225816064-566306901520842752,4.032250000000012,,,
566304909352275968,1784539683000-642689989225816064-566304909352275968,1784539683000,1784564711000,1,293.538,82.683,3.550161460034106,642689989225816064,1784539683000,566304909352275968,MP09AF2781,25028000,1784564711000,218.28425682695882,293.538,82.68343061627228,3.5501429707517618,,82.68343061627228,1784539683000-642689989225816064-566304909352275968,6.880555555551837,,,
