trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1783565571000-1205841794575630336-1262196496141385728,1262196496141385728,1783565571000,1783570409000,29.007,5.527
1783565571000-1205841794575630336-1262196496141385728,1262196496141385728,1783570410000,1783572177000,12.525,2.018
1783572675000-1205841794575630336-1207341648170713088,1207341648170713088,1783572675000,1783574416000,13.36,2.157
1783572675000-1205841794575630336-1207341648170713088,1207341648170713088,1783574417000,1783576892000,13.36,2.157
1783579441000-1205841794575630336-1207336970854858752,1207336970854858752,1783579441000,1783582679000,3.499,0.58
1783579441000-1205841794575630336-1207336970854858752,1207336970854858752,1783582680000,1783583161000,3.499,0.58
1783586401000-1205841794575630336-1262204399443247104,1262204399443247104,1783586401000,1783588926000,3.304,0.717
1783586401000-1205841794575630336-1262204399443247104,1262204399443247104,1783588927000,1783589396000,3.304,0.717
1783586401000-1205841794575630336-1262204399443247104,1262204399443247104,1783589397000,1783593260000,26.433,4.859
1783586804000-1205841794575630336-1207325564604514304,1207325564604514304,1783586804000,1783592510000,48.204,9.148
1783586804000-1205841794575630336-1207325564604514304,1207325564604514304,1783592511000,1783594082000,12.901,2.5
1783596807000-1205841794575630336-1262213414244057088,1262213414244057088,1783596807000,1783600128000,19.365,4.971
1783596807000-1205841794575630336-1262213414244057088,1262213414244057088,1783600129000,1783601512000,6.744,1.556
