vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,engine_hours
1262199013944328192,1783556741000-1205841794575630336-1262199013944328192,1783556741000,1783602130000,1,254.589,50.0,5.09178,1205841794575630336,1783556741000,1262199013944328192,OD29N3024,45389000,1783602130000,132.0,254.589,50.0,5.09178,275.0,50.0,1783556741000-1205841794575630336-1262199013944328192,,12.550000000000182
1207351058741854208,1783639896000-1205841794575630336-1207351058741854208,1783639896000,1783670910000,1,252.09,67.523,3.73339454704323,1205841794575630336,1783639896000,1207351058741854208,OD18M8059,31014000,1783670910000,178.26139517576772,252.09,67.52325574839686,3.7333804065865874,259.91500000000815,67.52325574839686,1783639896000-1205841794575630336-1207351058741854208,,0.0
1321504772410310656,1783618402000-1205841794575630336-1321504772410310656,1783618402000,1783637013000,1,212.311,48.321,4.393762546304919,1205841794575630336,1783618402000,1321504772410310656,OD08X4547,18611000,1783637013000,127.56807704064795,212.311,48.321241303275734,4.393740605037133,218.19000000000233,48.321241303275734,1783618402000-1205841794575630336-1321504772410310656,,0.0
1207353169709891584,1783584937000-1205841794575630336-1207353169709891584,1783584937000,1783608090000,1,194.517,45.861,4.241446981095049,1205841794575630336,1783584937000,1207353169709891584,OD10Y3956,23153000,1783608090000,121.07352281259293,194.517,45.86118288355792,4.241430067206965,199.60000000000582,45.86118288355792,1783584937000-1205841794575630336-1207353169709891584,,0.0
1262012956292415488,1783564997000-1205841794575630336-1262012956292415488,1783564997000,1783597213000,1,178.356,30.173,5.911112584098366,1205841794575630336,1783564997000,1262012956292415488,OD17AB7121,32216000,1783597213000,79.65681234744677,178.356,30.173034980093476,5.911105731248765,187.0,30.173034980093476,1783564997000-1205841794575630336-1262012956292415488,,0.0
1262094725691736064,1783626259000-1205841794575630336-1262094725691736064,1783626259000,1783639884000,1,156.081,20.552,7.594443363176333,1205841794575630336,1783626259000,1262094725691736064,OD26G3690,13625000,1783639884000,54.256138545548126,156.081,20.55156763088944,7.594603137008728,163.10000000000582,20.55156763088944,1783626259000-1205841794575630336-1262094725691736064,,0.0
1207345077756624896,1783582044000-1205841794575630336-1207345077756624896,1783582044000,1783600587000,1,151.049,30.296,4.985773699498284,1205841794575630336,1783582044000,1207345077756624896,OD08V3486,18543000,1783600587000,79.98049661966473,151.049,30.295642658963914,4.985832507345984,155.0,30.295642658963914,1783582044000-1205841794575630336-1207345077756624896,,0.0
1207345077756624896,1783560896000-1205841794575630336-1207345077756624896,1783560896000,1783578621000,1,150.994,31.173,4.843742982709396,1205841794575630336,1783560896000,1207345077756624896,OD08V3486,17725000,1783578621000,82.29580274350072,150.994,31.17265255435633,4.843796970331895,155.0,31.17265255435633,1783560896000-1205841794575630336-1207345077756624896,,0.0
1207347236648779776,1783561900000-1205841794575630336-1207347236648779776,1783561900000,1783585016000,1,150.231,31.892,4.710617082653957,1205841794575630336,1783561900000,1207347236648779776,OD24J9543,23116000,1783585016000,84.19424015934351,150.231,31.891757636114964,4.710652881353737,156.0,31.89175763611496,1783561900000-1205841794575630336-1207347236648779776,,0.0
1262051241203073024,1783557003000-1205841794575630336-1262051241203073024,1783557003000,1783572907000,1,144.008,22.679,6.349839058159532,1205841794575630336,1783557003000,1262051241203073024,OD26G3607,15904000,1783572907000,59.873674524940924,144.008,22.679422168538228,6.34972085839883,151.60000000000582,22.679422168538228,1783557003000-1205841794575630336-1262051241203073024,,0.0
1262220397747634176,1783580404000-1205841794575630336-1262220397747634176,1783580404000,1783600137000,1,143.212,37.458,3.8232687276416253,1205841794575630336,1783580404000,1262220397747634176,OD21R1629,19733000,1783600137000,98.88862726857027,143.212,37.45781335930692,3.8232877778066285,154.75,37.45781335930692,1783580404000-1205841794575630336-1262220397747634176,,5.399999999999636
