vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,engine_hours,load_estimation,active_driver,driver_ids
588522082246086656,1787649201000-642689989225816064-588522082246086656,1787649201000,1787680815000,1,339.374,86.13,3.940253105770348,642689989225816064,1787649201000,588522082246086656,MP09BP1475,31614000,1787680815000,227.38394903343917,86.13028372478756,3.9402401260444364,,74.52271139887297,1787649201000-642689989225816064-588522082246086656,339.374,6.309548611114071,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787680886780}",,
1425525382987120640,1787688990000-642689989225816064-1425525382987120640,1787688990000,1787709577000,2,329.6,90.394,3.6462597075027103,642689989225816064,1787688990000,1425525382987120640,MP09AM6115,20587000,1787709577000,238.696324652717,90.41527448966553,3.5139859033034866,330.29999999998836,90.41527448966553,1787688990000-642689989225816064-1425525382987120640,317.718,5.550000000000182,"{'confidence': 80.1, 'count': 32, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17889.827977478148, 'std': 4019.9885749791865, 'timestamp': 1787709583757}",,
1514683047356661760,1787659557000-642689989225816064-1514683047356661760,1787659557000,1787687821000,1,329.084,80.572,4.084346919525394,642689989225816064,1787659557000,1514683047356661760,MP09BJ5826,28264000,1787687821000,212.70989162561375,80.57192864606581,4.084350536594343,,80.03667477780863,1787659557000-642689989225816064-1514683047356661760,329.084,7.454986111107956,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787687854958}",,
1533070599880966144,1787624821000-642689989225816064-1533070599880966144,1787624821000,1787652351000,1,321.43,106.786,3.010038769127039,642689989225816064,1787624821000,1533070599880966144,MP09BP2969,27530000,1787652351000,281.9143558563396,106.7857408546741,3.0100460738240105,317.95999999999185,106.7857408546741,1787624821000-642689989225816064-1533070599880966144,321.43,7.587500000000091,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787652359023}",,
566305663035146240,1787627101000-642689989225816064-566305663035146240,1787627101000,1787652244000,1,318.374,84.806,3.754144753908922,642689989225816064,1787627101000,566305663035146240,MP09AF2754,25143000,1787652244000,223.8879917200073,84.80605746969974,3.7541422098740003,,84.80605746969974,1787627101000-642689989225816064-566305663035146240,318.374,6.950000000000728,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787652338965}",,
1530989903863611392,1787623857000-642689989225816064-1530989903863611392,1787623857000,1787642007000,1,308.345,68.127,4.526032263273006,642689989225816064,1787623857000,1530989903863611392,MP09BL8795,18150000,1787642007000,179.8546143435744,68.12674785741454,4.5260490144832515,208.10999999998603,68.12674785741454,1787623857000-642689989225816064-1530989903863611392,308.345,4.975555555555729,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787642330736}",,
1533593777682251776,1787660242000-642689989225816064-1533593777682251776,1787660242000,1787680788000,1,306.641,73.025,4.199123587812393,642689989225816064,1787660242000,1533593777682251776,MP09BL8707,20546000,1787680788000,192.78720960565673,73.02545818396088,4.199097241232371,202.3299999999872,73.02545818396088,1787660242000-642689989225816064-1533593777682251776,306.641,5.658611111110986,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787680791088}",,
566306421637943296,1787649481000-642689989225816064-566306421637943296,1787649481000,1787677426000,1,305.492,64.513,4.73535566474974,642689989225816064,1787649481000,566306421637943296,MP09AF3618,27945000,1787677426000,170.31389795486834,64.51284013441982,4.735367399163838,,50.06093464094187,1787649481000-642689989225816064-566306421637943296,305.492,4.718424722222222,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787677676255}",,
566306626101870592,1787658375000-642689989225816064-566306626101870592,1787658375000,1787684353000,1,305.456,69.274,4.409388803880244,642689989225816064,1787658375000,566306626101870592,MP09AF5472,25978000,1787684353000,182.88252891046466,69.27368519335782,4.409408841862626,301.43026230996475,69.27368519335782,1787658375000-642689989225816064-566306626101870592,305.456,7.180277777777519,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787684381299}",,
739922158402142208,1787692989000-642689989225816064-739922158402142208,1787692989000,1787717370000,1,303.65,84.444,3.5958741888115195,642689989225816064,1787692989000,739922158402142208,MP13P8145,24381000,1787717370000,222.93158942167318,84.4437838718459,3.5958833922083264,,84.4437838718459,1787692989000-642689989225816064-739922158402142208,303.65,6.75,"{'confidence': 69.3, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 24675.662256252963, 'std': 5021.411213339732, 'timestamp': 1787717522870}",,
