trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1787633181000-642689989225816064-1537535790538555392,1537535790538555392,1787633181000,1787644004000,132.64,42.319
1787633181000-642689989225816064-1537535790538555392,1537535790538555392,1787644005000,1787644385000,0.0,0.711
1787633181000-642689989225816064-1537535790538555392,1537535790538555392,1787644386000,1787646751000,0.0,12.715
1787634073000-642689989225816064-589014414737289216,589014414737289216,1787634073000,1787650702000,0.0,33.51
1787634073000-642689989225816064-589014414737289216,589014414737289216,1787650703000,1787666092000,0.0,20.061
1787636438000-642689989225816064-718907611667234816,718907611667234816,1787636438000,1787639468000,0.0,8.757
1787636438000-642689989225816064-718907611667234816,718907611667234816,1787639469000,1787644659000,0.0,17.308
1787640389000-642689989225816064-1534933431186620416,1534933431186620416,1787640389000,1787642006000,3.97,3.104
1787640389000-642689989225816064-1534933431186620416,1534933431186620416,1787642007000,1787663193000,199.26,72.994
1787640389000-642689989225816064-1534933431186620416,1534933431186620416,1787663194000,1787681682000,0.0,62.041
1787642387000-642689989225816064-1326601836949405696,1326601836949405696,1787642387000,1787669370000,200.16,75.122
1787642387000-642689989225816064-1326601836949405696,1326601836949405696,1787669371000,1787684090000,170.96,59.152
1787662007000-642689989225816064-739497118649024512,739497118649024512,1787662007000,1787694483000,0.0,100.278
1787662007000-642689989225816064-739497118649024512,739497118649024512,1787694484000,1787704917000,0.0,37.852
1787663518000-642689989225816064-739115416302911488,739115416302911488,1787663518000,1787692505000,0.0,94.103
1787663518000-642689989225816064-739115416302911488,739115416302911488,1787692506000,1787706973000,0.0,44.68
1787663916000-642689989225816064-739919483375714304,739919483375714304,1787663916000,1787681908000,0.0,41.8
1787663916000-642689989225816064-739919483375714304,739919483375714304,1787681909000,1787685872000,0.0,10.027
1787664314000-642689989225816064-739471116254314496,739471116254314496,1787664314000,1787688013000,0.0,74.0
1787664314000-642689989225816064-739471116254314496,739471116254314496,1787688014000,1787699807000,0.0,44.077
1787664314000-642689989225816064-739471116254314496,739471116254314496,1787699808000,1787705882000,0.0,23.709
1787664314000-642689989225816064-739471116254314496,739471116254314496,1787705883000,1787714914000,0.0,32.358
1787664418000-642689989225816064-1530989903863611392,1530989903863611392,1787664418000,1787685118000,200.47,70.146
1787664418000-642689989225816064-1530989903863611392,1530989903863611392,1787685119000,1787699857000,0.0,61.372
1787665307000-642689989225816064-739421717067202560,739421717067202560,1787665307000,1787687607000,0.0,54.322
1787665307000-642689989225816064-739421717067202560,739421717067202560,1787687608000,1787688231000,0.0,1.902
1787665307000-642689989225816064-739421717067202560,739421717067202560,1787688232000,1787690150000,0.0,5.49
1787665307000-642689989225816064-739421717067202560,739421717067202560,1787690151000,1787707648000,0.0,60.034
1787665307000-642689989225816064-739421717067202560,739421717067202560,1787707649000,1787719747000,0.0,34.389
1787665942000-642689989225816064-566305825849643008,566305825849643008,1787665942000,1787668366000,0.0,2.518
1787665942000-642689989225816064-566305825849643008,566305825849643008,1787668367000,1787684151000,0.0,29.446
1787669639000-642689989225816064-642813239729586176,642813239729586176,1787669639000,1787672407000,14.484102,9.122
1787669639000-642689989225816064-642813239729586176,642813239729586176,1787672408000,1787674534000,25.266712,12.425
1787672212000-642689989225816064-1326602160833560576,1326602160833560576,1787672212000,1787673209000,3.2,2.674
1787672212000-642689989225816064-1326602160833560576,1326602160833560576,1787673210000,1787689407000,0.0,69.017
1787681448000-642689989225816064-1429476090367180800,1429476090367180800,1787681448000,1787697531000,252.1,64.412
1787681448000-642689989225816064-1429476090367180800,1429476090367180800,1787697532000,1787708416000,193.4,41.307
1787686198000-642689989225816064-740159491168796672,740159491168796672,1787686198000,1787693489000,108.25,25.987
1787686198000-642689989225816064-740159491168796672,740159491168796672,1787693490000,1787703126000,119.625,29.614
1787688990000-642689989225816064-1425525382987120640,1425525382987120640,1787688990000,1787699333000,153.9,45.339
1787688990000-642689989225816064-1425525382987120640,1425525382987120640,1787699334000,1787709577000,175.7,45.055
1787693503000-642689989225816064-739928272518774784,739928272518774784,1787693503000,1787696445000,33.125,9.134
1787693503000-642689989225816064-739928272518774784,739928272518774784,1787696446000,1787711008000,162.125,38.359
