vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1067793936933715968,1776126370000-632578958264631296-1067793936933715968,1776126370000,1776137685000,1,129.96,64.5,2.0148837209302326,632578958264631296,1776126370000,1067793936933715968,RJ47GA3357,11315000,1776137685000,170.28,3.1000000000000227,64.5,2.0232558139534884,130.5,64.5,1776126370000-632578958264631296-1067793936933715968,130.5,,,,
1477629515881512960,1776130485000-632578958264631296-1477629515881512960,1776130485000,1776139497000,1,105.001,18.673,5.623145718416967,632578958264631296,1776130485000,1477629515881512960,NL01AK3041,9012000,1776139497000,49.296699370677814,2.5,18.672992185862807,5.897555084041372,110.125,18.672992185862807,1776130485000-632578958264631296-1477629515881512960,110.125,,,,
818154714091749376,1776154826000-632578958264631296-818154714091749376,1776154826000,1776158563000,1,44.21,8.078,5.472889329041842,632578958264631296,1776154826000,818154714091749376,RJ47GA3069,3737000,1776158563000,21.32546873793079,1.0,8.077829067398026,4.859969141764164,44.210000000020955,8.077829067398026,1776154826000-632578958264631296-818154714091749376,39.258,['900758004201160718'],,900758004201160718,
1065671842468986880,1776135650000-632578958264631296-1065671842468986880,1776135650000,1776139143000,1,36.443,15.254,2.3890782745509376,632578958264631296,1776135650000,1065671842468986880,RJ47GA5609,3493000,1776139143000,40.27127486236878,0.9499999999998181,15.254270781200294,2.5501055119531713,38.899999999965075,15.254270781200294,1776135650000-632578958264631296-1065671842468986880,38.899999999965075,,,,
1176582767303983104,1776114792000-632578958264631296-1176582767303983104,1776114792000,1776116131000,1,11.2,4.23,2.6477541371158386,632578958264631296,1776114792000,1176582767303983104,RJ47GA6341,1339000,1776116131000,11.165961534095228,0.2999999999992724,4.22953088412698,2.519428346058646,11.199999999982538,4.22953088412698,1776114792000-632578958264631296-1176582767303983104,10.656,,,,
1050036776183267328,1776158805000-632578958264631296-1050036776183267328,1776158805000,1776159874000,1,5.3,1.641,3.2297379646556976,632578958264631296,1776158805000,1050036776183267328,RJ47GA5832,1069000,1776159874000,4.331380562070849,0.25,1.6406744553298669,3.00973784528582,5.300000000017462,1.6406744553298669,1776158805000-632578958264631296-1050036776183267328,4.938,,,,
951558414842986496,1776136955000-632578958264631296-951558414842986496,1776136955000,1776140145000,1,4.125,3.018,1.366799204771372,632578958264631296,1776136955000,951558414842986496,RJ47GA3895,3190000,1776140145000,7.9665672729010755,0.8500000000003638,3.0176391185231344,1.3238826258174956,4.125,3.0176391185231344,1776136955000-632578958264631296-951558414842986496,3.995,,,,
1093087738300727296,1776159561000-632578958264631296-1093087738300727296,1776159561000,1776160917000,1,2.09,1.707,1.2243702401874632,632578958264631296,1776159561000,1093087738300727296,RJ47GA5977,1356000,1776160917000,4.506508502152393,0.3500000000003638,1.7070107962698455,1.1552358100541649,2.0899999999965075,1.7070107962698455,1776159561000-632578958264631296-1093087738300727296,1.972,,,,
942471450843938816,1776135151000-632578958264631296-942471450843938816,1776135151000,1776137149000,1,1.625,1.369,1.1869978086194302,632578958264631296,1776135151000,942471450843938816,RJ47GA3611,1998000,1776137149000,3.615142733468915,0.5,1.369372247526104,1.1158397599779544,1.625,1.369372247526104,1776135151000-632578958264631296-942471450843938816,1.528,,,,
935627425390264320,1776162492000-632578958264631296-935627425390264320,1776162492000,1776163410000,1,1.5,1.14,1.3157894736842106,632578958264631296,1776162492000,935627425390264320,RJ47GA4714,918000,1776163410000,3.0097101854131654,0.1999999999989086,1.1400417368989262,1.2359196636367702,1.5,1.1400417368989262,1776162492000-632578958264631296-935627425390264320,1.409,,,,
951882940915122176,1776160872000-632578958264631296-951882940915122176,1776160872000,1776161413000,1,1.5,0.528,2.840909090909091,632578958264631296,1776160872000,951882940915122176,RJ47GA3386,541000,1776161413000,1.3929472975,0.14162055555555556,0.5276315520833332,2.7576061254392155,1.5,0.5276315520833332,1776160872000-632578958264631296-951882940915122176,1.455,,,,
635414692210147328,1776115529000-632578958264631296-635414692210147328,1776115529000,1776116646000,1,1.47,1.334,1.1019490254872564,632578958264631296,1776115529000,635414692210147328,RJ47GA2704,1117000,1776116646000,3.5230768609641485,0.2999999999992724,1.3344988109712683,1.0685659577037283,1.4699999999720603,1.3344988109712683,1776115529000-632578958264631296-635414692210147328,1.426,['900758004196966400'],,900758004196966400,
