trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1789517046000-1205841794575630336-1262197195600297984,1262197195600297984,1789517046000,1789519121000,15.5,3.468
1789517046000-1205841794575630336-1262197195600297984,1262197195600297984,1789519122000,1789526153000,44.625,6.982
1789518334000-1205841794575630336-1207300479999016960,1207300479999016960,1789518334000,1789519240000,3.0,0.808
1789518334000-1205841794575630336-1207300479999016960,1207300479999016960,1789519241000,1789519858000,5.0,1.254
1789524536000-1205841794575630336-1262082433239482368,1262082433239482368,1789524536000,1789525816000,7.8,1.275
1789524536000-1205841794575630336-1262082433239482368,1262082433239482368,1789525817000,1789526366000,1.4,0.256
1789527617000-1205841794575630336-1207350139245559808,1207350139245559808,1789527617000,1789529722000,13.0,2.96
1789527617000-1205841794575630336-1207350139245559808,1207350139245559808,1789529723000,1789530090000,3.0,0.622
1789527617000-1205841794575630336-1207350139245559808,1207350139245559808,1789530091000,1789531329000,8.0,1.426
1789527638000-1205841794575630336-1207336709100929024,1207336709100929024,1789527638000,1789530733000,18.0,3.009
1789527638000-1205841794575630336-1207336709100929024,1207336709100929024,1789530734000,1789531540000,6.0,1.051
1789530740000-1205841794575630336-1262010245182390272,1262010245182390272,1789530740000,1789534806000,24.6,5.881
1789530740000-1205841794575630336-1262010245182390272,1262010245182390272,1789534807000,1789538940000,28.8,9.471
1789532880000-1205841794575630336-1262204399443247104,1262204399443247104,1789532880000,1789534485000,12.75,2.58
1789532880000-1205841794575630336-1262204399443247104,1262204399443247104,1789534486000,1789534726000,,
1789534288000-1205841794575630336-1262146998283272192,1262146998283272192,1789534288000,1789539357000,30.25,4.709
1789534288000-1205841794575630336-1262146998283272192,1262146998283272192,1789539358000,1789540536000,7.25,1.035
1789537648000-1205841794575630336-1262140486982828032,1262140486982828032,1789537648000,1789541811000,26.75,5.309
1789537648000-1205841794575630336-1262140486982828032,1262140486982828032,1789541812000,1789542299000,0.25,0.158
1789539593000-1205841794575630336-1262218550500655104,1262218550500655104,1789539593000,1789543908000,30.0,4.437
1789539593000-1205841794575630336-1262218550500655104,1262218550500655104,1789543909000,1789545950000,17.75,2.768
1789541513000-1205841794575630336-1262146998283272192,1262146998283272192,1789541513000,1789543267000,11.375,1.64
1789541513000-1205841794575630336-1262146998283272192,1262146998283272192,1789543268000,1789548030000,26.125,3.154
1789542988000-1205841794575630336-1262456601122439168,1262456601122439168,1789542988000,1789551136000,51.875,10.136
1789542988000-1205841794575630336-1262456601122439168,1262456601122439168,1789551137000,1789557508000,39.875,8.576
1789552346000-1205841794575630336-1262010245182390272,1262010245182390272,1789552346000,1789556210000,27.2,6.406
1789552346000-1205841794575630336-1262010245182390272,1262010245182390272,1789556211000,1789559889000,28.1,8.558
1789554040000-1205841794575630336-1262095273505587200,1262095273505587200,1789554040000,1789555181000,9.3,1.631
1789554040000-1205841794575630336-1262095273505587200,1262095273505587200,1789555182000,1789560685000,46.8,9.796
1789559647000-1205841794575630336-1262125582469038080,1262125582469038080,1789559647000,1789562482000,14.25,4.258
1789559647000-1205841794575630336-1262125582469038080,1262125582469038080,1789562483000,1789563647000,11.0,3.514
1789559647000-1205841794575630336-1262125582469038080,1262125582469038080,1789563648000,1789569166000,41.875,8.739
1789564629000-1205841794575630336-1262066461321461760,1262066461321461760,1789564629000,1789565748000,8.2,1.612
1789564629000-1205841794575630336-1262066461321461760,1262066461321461760,1789565749000,1789566755000,7.7,1.502
1789564629000-1205841794575630336-1262066461321461760,1262066461321461760,1789566756000,1789568035000,4.7,0.997
