trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1784773520000-642689989225816064-582166702746271744,582166702746271744,1784773520000,1784781556000,0.0,17.635
1784773520000-642689989225816064-582166702746271744,582166702746271744,1784781557000,1784789226000,0.0,14.923
1784774625000-642689989225816064-1515667522240643072,1515667522240643072,1784774625000,1784780715000,0.0,11.918
1784774625000-642689989225816064-1515667522240643072,1515667522240643072,1784780716000,1784832228000,0.0,87.964
1784782617000-642689989225816064-589014414737289216,589014414737289216,1784782617000,1784798267000,0.0,28.714
1784782617000-642689989225816064-589014414737289216,589014414737289216,1784798268000,1784827718000,0.0,52.214
1784790999000-642689989225816064-582166702746271744,582166702746271744,1784790999000,1784792638000,0.0,1.496
1784790999000-642689989225816064-582166702746271744,582166702746271744,1784792639000,1784797627000,0.0,6.014
1784798075000-642689989225816064-1530989903863611392,1530989903863611392,1784798075000,1784800483000,11.25,6.539
1784798075000-642689989225816064-1530989903863611392,1530989903863611392,1784800484000,1784809625000,136.53,45.02
1784802487000-642689989225816064-566305663035146240,566305663035146240,1784802487000,1784810679000,0.0,19.766
1784802487000-642689989225816064-566305663035146240,566305663035146240,1784810680000,1784818116000,0.0,13.789
1784803001000-642689989225816064-1533070437565595648,1533070437565595648,1784803001000,1784808446000,55.46,18.763
1784803001000-642689989225816064-1533070437565595648,1533070437565595648,1784808447000,1784810505000,19.21,7.001
1784803001000-642689989225816064-1533070437565595648,1533070437565595648,1784810506000,1784817385000,93.115,30.162
1784805478000-642689989225816064-566303952333733888,566303952333733888,1784805478000,1784814516000,0.0,28.398
1784805478000-642689989225816064-566303952333733888,566303952333733888,1784814517000,1784820306000,0.0,13.485
1784811997000-642689989225816064-739471116254314496,739471116254314496,1784811997000,1784818270000,0.0,8.529
1784811997000-642689989225816064-739471116254314496,739471116254314496,1784818271000,1784864411000,0.0,146.148
1784814320000-642689989225816064-739919483375714304,739919483375714304,1784814320000,1784834228000,0.0,54.894
1784814320000-642689989225816064-739919483375714304,739919483375714304,1784834229000,1784852501000,0.0,70.281
1784814320000-642689989225816064-739919483375714304,739919483375714304,1784852502000,1784863297000,0.0,34.116
1784816837000-642689989225816064-739928272518774784,739928272518774784,1784816837000,1784837219000,200.5,50.363
1784816837000-642689989225816064-739928272518774784,739928272518774784,1784837220000,1784851169000,172.25,38.632
1784818083000-642689989225816064-1533593777682251776,1533593777682251776,1784818083000,1784833802000,194.23,61.25
1784818083000-642689989225816064-1533593777682251776,1533593777682251776,1784833803000,1784834384000,3.24,1.053
1784822738000-642689989225816064-1531014613364113408,1531014613364113408,1784822738000,1784831126000,117.89,36.605
1784822738000-642689989225816064-1531014613364113408,1531014613364113408,1784831127000,1784835815000,67.25,18.946
1784823345000-642689989225816064-739508566909517824,739508566909517824,1784823345000,1784840903000,200.125,49.945
1784823345000-642689989225816064-739508566909517824,739508566909517824,1784840904000,1784855359000,179.0,44.151
1784824143000-642689989225816064-1429476090367180800,1429476090367180800,1784824143000,1784845551000,340.6,82.688
1784824143000-642689989225816064-1429476090367180800,1429476090367180800,1784845552000,1784866852000,310.9,83.07
1784824971000-642689989225816064-1534933431186620416,1534933431186620416,1784824971000,1784829714000,33.54,14.549
1784824971000-642689989225816064-1534933431186620416,1534933431186620416,1784829715000,1784839412000,0.0,39.834
1784829141000-642689989225816064-739115416302911488,739115416302911488,1784829141000,1784849203000,0.0,69.603
1784829141000-642689989225816064-739115416302911488,739115416302911488,1784849204000,1784854852000,0.0,21.561
1784830950000-642689989225816064-1425525382987120640,1425525382987120640,1784830950000,1784845053000,225.1,63.641
1784830950000-642689989225816064-1425525382987120640,1425525382987120640,1784845054000,1784846484000,17.8,4.661
1784831855000-642689989225816064-739421717067202560,739421717067202560,1784831855000,1784849070000,0.0,66.148
1784831855000-642689989225816064-739421717067202560,739421717067202560,1784849071000,1784862528000,0.0,49.065
1784833328000-642689989225816064-740159491168796672,740159491168796672,1784833328000,1784842542000,107.0,26.626
1784833328000-642689989225816064-740159491168796672,740159491168796672,1784842543000,1784851286000,100.875,26.265
1784834594000-642689989225816064-739915798490906624,739915798490906624,1784834594000,1784847073000,0.0,39.517
1784834594000-642689989225816064-739915798490906624,739915798490906624,1784847074000,1784860613000,0.0,49.954
1784844695000-642689989225816064-739910017485897728,739910017485897728,1784844695000,1784847023000,0.0,4.954
1784844695000-642689989225816064-739910017485897728,739910017485897728,1784847024000,1784849719000,0.0,5.958
1784845569000-642689989225816064-739922158402142208,739922158402142208,1784845569000,1784861779000,0.0,53.471
1784845569000-642689989225816064-739922158402142208,739922158402142208,1784861780000,1784866353000,0.0,15.87
1784850527000-642689989225816064-1530989903863611392,1530989903863611392,1784850527000,1784852917000,14.36,7.003
1784850527000-642689989225816064-1530989903863611392,1530989903863611392,1784852918000,1784864712000,182.42,50.987
