vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,engine_hours,active_driver,driver_ids,vehicle_device_type
1533070673256120320,1784774508000-642689989225816064-1533070673256120320,1784774508000,1784790173000,1,195.985,58.309,3.361144934744208,642689989225816064,1784774508000,1533070673256120320,MP09BQ7694,15665000,1784790173000,153.9357505513267,58.30899642095707,3.361145141053401,194.39500000000407,58.30899642095707,1784774508000-642689989225816064-1533070673256120320,195.985,4.310000000000173,,,
1326601875818020864,1784769238000-642689989225816064-1326601875818020864,1784769238000,1784784143000,1,195.984,57.68,3.3977808599167822,642689989225816064,1784769238000,1326601875818020864,MP09BN1094,14905000,1784784143000,152.27538709234787,57.680070868313585,3.3977766852513245,194.5899999999965,57.680070868313585,1784769238000-642689989225816064-1326601875818020864,195.984,4.095833333333303,,,
1533610372471193600,1784773140000-642689989225816064-1533610372471193600,1784773140000,1784788660000,1,195.963,59.67,3.284112619406737,642689989225816064,1784773140000,1533610372471193600,MP09BL8769,15520000,1784788660000,157.52928719868115,59.67018454495498,3.2841024624678887,194.7899999999936,59.67018454495498,1784773140000-642689989225816064-1533610372471193600,195.963,4.27944444444438,,,
1326601999923281920,1784790279000-642689989225816064-1326601999923281920,1784790279000,1784804671000,1,195.892,69.633,2.8132063820315083,642689989225816064,1784790279000,1326601999923281920,MP09DZ9027,14392000,1784804671000,183.83040065159116,69.6327275195421,2.8132173904149282,193.59999999997672,69.6327275195421,1784790279000-642689989225816064-1326601999923281920,195.892,3.968888888888614,,,
1537213879656906752,1784836800000-642689989225816064-1537213879656906752,1784836800000,1784849763000,2,195.5,54.717000000000006,3.572929802437999,642689989225816064,1784836800000,1537213879656906752,MP09BN1073,12963000,1784849763000,144.4822289252723,54.7281170171486,3.6395368753064727,197.39999999999418,54.7281170171486,1784836800000-642689989225816064-1537213879656906752,199.185,3.5441666666665697,,,
1326601811460620288,1784792052000-642689989225816064-1326601811460620288,1784792052000,1784807112000,1,195.222,62.58,3.1195589645254076,642689989225816064,1784792052000,1326601811460620288,MP09AE9054,15060000,1784807112000,165.2106223320859,62.579781186396175,3.11956987223276,193.0800000000163,62.579781186396175,1784792052000-642689989225816064-1326601811460620288,195.222,4.127500000000509,,,
739115416302911488,1784811297000-642689989225816064-739115416302911488,1784811297000,1784829136000,1,195.037,53.737,3.6294731749074196,642689989225816064,1784811297000,739115416302911488,MP13P7281,17839000,1784829136000,141.86606498811167,53.73714582883017,3.6294633254481847,,53.73714582883017,1784811297000-642689989225816064-739115416302911488,195.037,4.950000000000728,,,
566305663035146240,1784788649000-642689989225816064-566305663035146240,1784788649000,1784802236000,1,194.818,42.024,4.635874738244813,642689989225816064,1784788649000,566305663035146240,MP09AF2754,13587000,1784802236000,110.94378692157657,42.024161712718396,4.6358568989857885,,35.558996391669815,1784788649000-642689989225816064-566305663035146240,194.818,2.345666666666672,,,
1557834963942899712,1784786061000-642689989225816064-1557834963942899712,1784786061000,1784799961000,1,194.654,56.64,3.4366878531073444,642689989225816064,1784786061000,1557834963942899712,MP09BQ8912,13900000,1784799961000,149.5298557299121,56.640096867390945,3.436681975592929,,56.640096867390945,1784786061000-642689989225816064-1557834963942899712,194.654,3.8241666666667697,,,
1326601969871093760,1784789591000-642689989225816064-1326601969871093760,1784789591000,1784804033000,1,194.62,57.279,3.3977548490720855,642689989225816064,1784789591000,1326601969871093760,MP09BN3893,14442000,1784804033000,151.21580609501385,57.27871442992949,3.39777178899648,,57.27871442992949,1784789591000-642689989225816064-1326601969871093760,194.62,3.974444444444316,,,
