account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,driver_ids,vehicle_device_type,active_driver,adblue_consumed
901025643674730496,1778170703000,1447671848144732160,RJ14GQ0817,8058000,1778178761000,40.274332548369635,57636.0,2.199999999999818,15.255428995594558,3.778064846071785,15.255428995594558,1778170703000-901025643674730496-1447671848144732160,59.89999999999418,,,,
901025643674730496,1778161839000,1447671848144732160,RJ14GQ0817,288000,1778162127000,0.2572959952910053,16.0,0.07326305555555555,0.09746060427689594,0.1641688979738141,0.09746060427689594,1778161839000-901025643674730496-1447671848144732160,,,,,
901025643674730496,1778160912000,1447671848144732160,RJ14GQ0817,153000,1778161065000,0.16506622453968253,,0.021297222222222224,0.06252508505291005,0.3838459392688662,0.06252508505291005,1778160912000-901025643674730496-1447671848144732160,0.0,,,,
901025643674730496,1778158673000,1447671848144732160,RJ14GQ0817,584000,1778159257000,0.6629492832595575,,0.1499999999996362,0.2511171527498324,0.2946831755205515,0.2511171527498324,1778158673000-901025643674730496-1447671848144732160,0.10000000000582077,,,,
901025643674730496,1778157338000,1447671848144732160,RJ14GQ0817,284000,1778157622000,0.3288658968571429,,0.06611166666666667,0.12457041547619048,,0.12457041547619048,1778157338000-901025643674730496-1447671848144732160,0.0,,,,
901025643674730496,1778113466000,1447671848144732160,RJ14GQ0817,353000,1778113819000,0.3614678741196583,45.0,0.07759250000000001,0.13691964928774936,0.32865991283273244,0.13691964928774936,1778113466000-901025643674730496-1447671848144732160,,,,,
632578958264631296,1778157246000,1500848886552461312,NL01AK3124,9250000,1778166496000,,74561.0,,,,,1778157246000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1778149972000,1500848886552461312,NL01AK3124,4657000,1778154629000,,35945.0,,,,,1778149972000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1778142942000,1500848886552461312,NL01AK3124,4299000,1778147241000,,41192.0,,,,,1778142942000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1778138572000,1500848886552461312,NL01AK3124,2831000,1778141403000,,28208.0,,,,,1778138572000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1778126751000,1500848886552461312,NL01AK3124,7590000,1778134341000,,75305.0,,,,,1778126751000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1778119504000,1500848886552461312,NL01AK3124,6412000,1778125916000,,75385.0,,,,,1778119504000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1778115508000,1500848886552461312,NL01AK3124,2448000,1778117956000,,27163.0,,,,,1778115508000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1778110819000,1500848886552461312,NL01AK3124,3517000,1778114336000,,37381.0,,,,,1778110819000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1778171037000,1505944797024616448,RJ47GA8532,540000,1778171577000,,,,,,,1778171037000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1778152759000,1505944797024616448,RJ47GA8532,2003000,1778154762000,,,,,,,1778152759000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1778145622000,1505944797024616448,RJ47GA8532,5977000,1778151599000,,,,,,,1778145622000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1778140310000,1505944797024616448,RJ47GA8532,1643000,1778141953000,,,,,,,1778140310000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1778138214000,1505944797024616448,RJ47GA8532,172000,1778138386000,,,,,,,1778138214000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1778131747000,1505944797024616448,RJ47GA8532,5356000,1778137103000,,,,,,,1778131747000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1778122496000,1505944797024616448,RJ47GA8532,8837000,1778131333000,,,,,,,1778122496000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1778110300000,1505944797024616448,RJ47GA8532,9149000,1778119449000,,,,,,,1778110300000-632578958264631296-1505944797024616448,,,,,
