vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1073994678560358400,1778141033000-632578958264631296-1073994678560358400,1778141033000,1778161024000,1,265.026,86.047,3.0800144107290204,632578958264631296,1778141033000,1073994678560358400,RJ47GA5628,19991000,1778161024000,227.16475296628371,265.026,5.5,86.0472549114711,3.0800052863123812,86.0472549114711,1778141033000-632578958264631296-1073994678560358400,279.0999999999767,,,,
1501933902321680384,1778110577000-632578958264631296-1501933902321680384,1778110577000,1778127887000,1,200.076,63.73,3.139431978659972,632578958264631296,1778110577000,1501933902321680384,NL01AK3119,17310000,1778127887000,168.24763155817126,200.076,4.7999999999999545,63.73016346900427,3.139423925961036,63.73016346900427,1778110577000-632578958264631296-1501933902321680384,210.875,,,,
1132635709874634752,1778112629000-632578958264631296-1132635709874634752,1778112629000,1778130177000,1,198.6,48.288,4.112823061630219,632578958264631296,1778112629000,1132635709874634752,RJ47GA5218,17548000,1778130177000,127.48110832334231,198.59999999997672,4.850000000000364,48.28829860732663,4.112797628571734,48.28829860732663,1778112629000-632578958264631296-1132635709874634752,198.59999999997672,,,,
1535695002116554752,1778134767000-632578958264631296-1535695002116554752,1778134767000,1778151862000,1,198.233,63.419,3.125766726060014,632578958264631296,1778134767000,1535695002116554752,NL01AK7895,17095000,1778151862000,167.4255316775193,198.233,4.700000000000017,63.41876199906034,3.125778456585721,63.41876199906034,1778134767000-632578958264631296-1535695002116554752,205.45499999999993,,,,
1385304935976927232,1778128499000-632578958264631296-1385304935976927232,1778128499000,1778144880000,1,188.982,70.176,2.69297195622435,632578958264631296,1778128499000,1385304935976927232,NL01AJ5688,16381000,1778144880000,185.26397400827454,188.982,4.5,70.17574773040702,2.6929816369895896,70.17574773040702,1778128499000-632578958264631296-1385304935976927232,202.25,,,,
1073994678560358400,1778101524000-632578958264631296-1073994678560358400,1778101524000,1778116084000,1,181.855,70.941,2.56346823416642,632578958264631296,1778101524000,1073994678560358400,RJ47GA5628,14560000,1778116084000,187.2853180814744,181.855,4.0,70.94140836419484,2.5634534779236895,70.94140836419484,1778101524000-632578958264631296-1073994678560358400,192.09999999997672,,,,
797458881650360320,1778146479000-632578958264631296-797458881650360320,1778146479000,1778160484000,1,180.004,53.757,3.3484755473705747,632578958264631296,1778146479000,797458881650360320,RJ47GA3119,14005000,1778160484000,141.91782009528046,180.004,3.899999999999636,53.75675003609108,3.348491117471747,53.75675003609108,1778146479000-632578958264631296-797458881650360320,204.21999999997206,['900758004213743620'],,900758004213743620,
1083726698509238272,1778146760000-632578958264631296-1083726698509238272,1778146760000,1778165585000,1,179.635,58.003,3.0969949830181194,632578958264631296,1778146760000,1083726698509238272,RJ47GA6387,18825000,1778165585000,153.12792002763086,179.635,5.199999999999818,58.00300001046623,3.0969949824592886,58.00300001046623,1778146760000-632578958264631296-1083726698509238272,188.89999999999418,,,,
1045646687990710272,1778139432000-632578958264631296-1045646687990710272,1778139432000,1778155858000,1,177.224,70.992,2.4963939598828033,632578958264631296,1778139432000,1045646687990710272,RJ47GA3441,16426000,1778155858000,187.41879389378292,177.224,4.550000000001091,70.99196738400867,2.4963951068064167,70.99196738400867,1778139432000-632578958264631296-1045646687990710272,180.875,,,,
1464283595349688320,1778111487000-632578958264631296-1464283595349688320,1778111487000,1778125834000,1,177.106,56.905,3.112309990334768,632578958264631296,1778111487000,1464283595349688320,NL01AK1961,14347000,1778125834000,150.2285293383018,177.106,3.9500000000000455,56.90474596147795,3.112323884547224,56.90474596147795,1778111487000-632578958264631296-1464283595349688320,181.875,,,,
1067774958987378688,1778149186000-632578958264631296-1067774958987378688,1778149186000,1778164467000,1,177.004,62.711,2.822535121430052,632578958264631296,1778149186000,1067774958987378688,RJ47GA6419,15281000,1778164467000,165.5571119102184,177.004,4.199999999999818,62.71102723871909,2.822533895453622,62.71102723871909,1778149186000-632578958264631296-1067774958987378688,182.70000000001164,,,,
1536402078727929856,1778129245000-632578958264631296-1536402078727929856,1778129245000,1778142753000,1,175.296,54.719,3.2035673166541785,632578958264631296,1778129245000,1536402078727929856,NL01AK8054,13508000,1778142753000,144.45902188219648,175.296,3.75,54.71932647052897,3.2035482032917906,54.71932647052897,1778129245000-632578958264631296-1536402078727929856,178.84500000000116,,,,
1361380561528029184,1778145541000-632578958264631296-1361380561528029184,1778145541000,1778160425000,1,172.549,51.079,3.378081011766088,632578958264631296,1778145541000,1361380561528029184,NL01AJ4177,14884000,1778160425000,134.84943813238962,172.549,4.099999999999909,51.07933262590516,3.37805901388169,51.07933262590516,1778145541000-632578958264631296-1361380561528029184,184.125,,,,
1545824186436419584,1778123688000-632578958264631296-1545824186436419584,1778123688000,1778137963000,1,172.426,54.486,3.1645927394193003,632578958264631296,1778123688000,1545824186436419584,NL01AK8995,14275000,1778137963000,143.8440749437842,172.426,3.950000000000003,54.48639202416068,3.164569970489913,54.48639202416068,1778123688000-632578958264631296-1545824186436419584,178.70000000000005,,,,
1108736100332994560,1778117635000-632578958264631296-1108736100332994560,1778117635000,1778132499000,1,171.727,65.275,2.630823439295289,632578958264631296,1778117635000,1108736100332994560,RJ47GA5594,14864000,1778132499000,172.3260021173434,171.727,4.100000000000364,65.27500080202401,2.6308234069707614,65.27500080202401,1778117635000-632578958264631296-1108736100332994560,181.70000000001164,,,,
