vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
1146410747421523968,1778787549000-649034868264558592-1146410747421523968,1778787549000,1778828729000,1,573.898,221.237,2.59404168380515,649034868264558592,1778787549000,1146410747421523968,MP09ZM9990,41180000,1778828729000,584.0649391851999,573.898,11.406111111111386,221.23671938833328,2.594044974029135,575.6799999999348,221.23671938833328,1778787549000-649034868264558592-1146410747421523968
1552709318082560000,1778783529000-649034868264558592-1552709318082560000,1778783529000,1778823603000,2,541.523,185.589,2.917861511188702,649034868264558592,1778783529000,1552709318082560000,MP09BN0999,40074000,1778823603000,491.0532000000003,558.9899999999998,11.100000000000009,186.0050000000001,3.0052417945754115,558.9899999999998,186.0050000000001,1778783529000-649034868264558592-1552709318082560000
1474013287929610240,1778785098000-649034868264558592-1474013287929610240,1778785098000,1778825020000,2,541.229,197.281,2.7434420952854053,649034868264558592,1778785098000,1474013287929610240,MP09AM9909,39922000,1778825020000,520.8798269086677,541.597,11.049999999999727,197.30296473813172,2.745001833696868,537.0249999999942,197.30296473813172,1778785098000-649034868264558592-1474013287929610240
1268893773056704512,1778783598000-649034868264558592-1268893773056704512,1778783598000,1778826484000,2,536.884,196.07600000000002,2.7381423529651765,649034868264558592,1778783598000,1268893773056704512,MP09DG0009,42886000,1778826484000,517.6447413241575,536.922,11.876388888889778,196.07755353187784,2.7383144593993953,,196.07755353187784,1778783598000-649034868264558592-1268893773056704512
1268893877926887424,1778785327000-649034868264558592-1268893877926887424,1778785327000,1778822052000,2,522.362,209.76600000000002,2.490212903902443,649034868264558592,1778785327000,1268893877926887424,MP09DH0009,36725000,1778822052000,553.810377019653,522.362,10.15444444444438,209.77665796198974,2.490086385562729,515.7199999999721,209.77665796198974,1778785327000-649034868264558592-1268893877926887424
1066488795177680896,1778785107000-649034868264558592-1066488795177680896,1778785107000,1778822377000,2,521.927,235.26600000000002,2.218454855355215,649034868264558592,1778785107000,1066488795177680896,MP09PA6660,37270000,1778822377000,621.0722688956149,521.948,10.307499999998981,235.25464730894504,2.2186511763763743,520.0,235.25464730894507,1778785107000-649034868264558592-1066488795177680896
1334832669606805504,1778795509000-649034868264558592-1334832669606805504,1778795509000,1778830878000,4,505.181,192.588,2.6231177435769624,649034868264558592,1778795509000,1334832669606805504,MP09AH9990,35369000,1778830878000,488.5543158373366,473.448,9.77194444444467,185.0584529686881,2.5583700306848853,464.9199999999837,185.0584529686881,1778795509000-649034868264558592-1334832669606805504
1494312585351135232,1778791610000-649034868264558592-1494312585351135232,1778791610000,1778825166000,2,458.21000000000004,152.096,3.0126367557332214,649034868264558592,1778791610000,1494312585351135232,MP09AZ0009,33556000,1778825166000,400.1588334408919,458.263,9.290277777777646,151.57531569730753,3.0233352831350246,455.3099999999977,151.57531569730753,1778791610000-649034868264558592-1494312585351135232
1537489451758911488,1778788053000-649034868264558592-1537489451758911488,1778788053000,1778815514000,2,435.222,130.794,3.327537960456901,649034868264558592,1778788053000,1537489451758911488,MP09BG9990,27461000,1778815514000,345.33338846400136,435.258,0.0,130.8081016909096,3.3274544494842084,450.2099999999991,130.8081016909096,1778788053000-649034868264558592-1537489451758911488
1476550907393998848,1778795756000-649034868264558592-1476550907393998848,1778795756000,1778827484000,3,419.385,159.074,2.6364144989124556,649034868264558592,1778795756000,1476550907393998848,MP09DP0666,31728000,1778827484000,419.90088980576587,419.461,8.77277777777772,159.05336735066888,2.6372343257292,417.96000000002095,159.05336735066888,1778795756000-649034868264558592-1476550907393998848
1334833384924381184,1778784853000-649034868264558592-1334833384924381184,1778784853000,1778811288000,2,386.679,105.413,3.668228776336884,649034868264558592,1778784853000,1334833384924381184,MP09DT9990,26435000,1778811288000,278.3932326222681,386.719,7.300000000000182,105.45198205388942,3.6672520750001065,402.88000000000466,105.45198205388942,1778784853000-649034868264558592-1334833384924381184
933044705925529600,1778817054000-649034868264558592-933044705925529600,1778817054000,1778836463000,1,318.073,99.075,3.2104264446126667,649034868264558592,1778817054000,933044705925529600,MP07P5550,19409000,1778836463000,261.55888385024446,318.073,0.0,99.07533479175926,3.2104155960566705,291.7050000000745,99.07533479175926,1778817054000-649034868264558592-933044705925529600
1334833185816576000,1778806442000-649034868264558592-1334833185816576000,1778806442000,1778828799000,1,310.803,92.736,3.351481625258799,649034868264558592,1778806442000,1334833185816576000,MP09DS0999,22357000,1778828799000,244.8230400000117,310.803,6.149999999999636,92.73600000000442,3.3514816252586392,321.56500000006054,92.73600000000442,1778806442000-649034868264558592-1334833185816576000
