tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count
[],1537489458834702336-1776708224000,1776708224000,1776751846000,649034868264558592,1537489458834702336,,,1776708224000-649034868264558592-1537489458834702336,,544.309,3.506,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,32,8,601,99,0,0,0,0,0,0,0,0,0,0,0,130,16846,26776,,1321,130,"{'fifth_gear_duration': 20.53887544775295, 'first_gear_duration': 2.363321100470563, 'sixth_gear_duration': 53.25341429536719, 'third_gear_duration': 7.675271078645789, 'fourth_gear_duration': 10.55424775479733, 'second_gear_duration': 5.614870322966171}",,,"{'up': 33.727709895426585, 'down': 28.63389133213162, 'plane': 37.638398772441796}",0.70820624,54.18,,155.246,,,53.253414,73.79229,10115011.0,12820074.0,2685918.0,6546,23
[],1146410298802962432-1776708164000,1776708164000,1776754972000,649034868264558592,1146410298802962432,,,1776708164000-649034868264558592-1146410298802962432,,530.976,2.667,,0.97,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1537.33,1,0,0,0,0,0.0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,56,19972,26836,,1724,56,"{'fifth_gear_duration': 19.787956876705383, 'first_gear_duration': 2.25628336784626, 'sixth_gear_duration': 48.3858007374031, 'third_gear_duration': 8.609141138607447, 'fourth_gear_duration': 15.39064195569097, 'second_gear_duration': 5.570175923746839}",,,"{'up': 37.821277271239055, 'down': 26.24587024892601, 'plane': 35.932852479834935}",0.6924584,48.95,12.6,199.12,,42.140953,48.3858,68.17376,4503403.0,5072324.0,13920998.0,6976,21
[],1476550907393998848-1776708146000,1776708146000,1776709175000,649034868264558592,1476550907393998848,,,1776708146000-649034868264558592-1476550907393998848,,0.0,,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,,878,0,,,,,,,0.24472222,0.479,,0.0,,,,,,0,0
[],1220369221305761792-1776707974000,1776707974000,1776736204000,649034868264558592,1220369221305761792,1544474126062714880,unverified_drivers,1776707974000-649034868264558592-1220369221305761792,,453.0,3.081,,0.0,True,0,0,0,0,274.966,11,3.72,1,0,0,1165.976,14,29.874,14,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,4383,67,0,0,0.0,0,37,8,40,8,0,0,0,0,0,0,0,0,0,0,0,132,1204,27026,48648.0,1418,132,"{'fifth_gear_duration': 1.894782527823418, 'first_gear_duration': 0.8527348069152949, 'ninth_gear_duration': 8.211137634208596, 'sixth_gear_duration': 2.349877545959017, 'tenth_gear_duration': 11.667131682012172, 'third_gear_duration': 1.0420477209081231, 'eighth_gear_duration': 4.690248111521013, 'fourth_gear_duration': 1.5103698422047929, 'second_gear_duration': 0.6882227113494745, 'seventh_gear_duration': 3.468807803990865, 'twelfth_gear_duration': 46.08260739271063, 'eleventh_gear_duration': 17.542032220396607}",,,"{'up': 33.468253968253975, 'down': 46.111344537815135, 'plane': 20.420401493930893}",0.82468855,46.85,7.8188887,147.047,,57.936623,46.082607,63.62464,3519050.0,12644000.0,988300.0,1879,9
[],1334832669606805504-1776707250000,1776707250000,1776727974000,649034868264558592,1334832669606805504,1410602669126451200,verified_drivers,1776707250000-649034868264558592-1334832669606805504,,338.616,2.755,,0.0,True,0,0,0,0,25.958,2,0.0,0,0,0,14.138,2,8.337,4,0,0,0.0,0,0,0,0,0,0,0,0.0,0,3.385,1,0.0,0,4749,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,20724,62286.0,1924,60,"{'fifth_gear_duration': 1.507204817549645, 'first_gear_duration': 0.8935407556097211, 'ninth_gear_duration': 6.755466341673238, 'sixth_gear_duration': 1.909814323607427, 'tenth_gear_duration': 10.387267904509285, 'third_gear_duration': 1.0334791024446197, 'eighth_gear_duration': 4.15341601548498, 'fourth_gear_duration': 1.2138504552297655, 'second_gear_duration': 0.8591296867158936, 'seventh_gear_duration': 3.089253709943365, 'twelfth_gear_duration': 52.62456090042297, 'eleventh_gear_duration': 15.573015986809091}",,,"{'up': 27.973243641585725, 'down': 37.685965508988055, 'plane': 34.34079084942621}",0.9288759,52.81,5.7466664,122.903,,58.923897,52.62456,68.19758,2375600.0,9525650.0,899050.0,2250,7
[],1476550907393998848-1776707068000,1776707068000,1776707268000,649034868264558592,1476550907393998848,,,1776707068000-649034868264558592-1476550907393998848,,0.0,,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,,111,0,,,,,,,0.049876112,0.079,,0.0,,,,,,0,0
[],682178685842751488-1776706840000,1776706840000,1776735427000,649034868264558592,682178685842751488,1416450480665526272,verified_drivers,1776706840000-649034868264558592-682178685842751488,,450.665,3.15,,0.0,True,0,0,0,0,46.009,2,0.0,0,0,0,0.0,0,6.074,3,0,0,6.276,1,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,481,11,0,0,0.0,0,0,0,46,10,0,0,0,0,0,0,0,0,0,0,0,40,427,28160,1807.0,1807,40,"{'fifth_gear_duration': 1.227712698849371, 'first_gear_duration': 0.704810774399879, 'ninth_gear_duration': 4.879962694738838, 'sixth_gear_duration': 1.7804993859939378, 'tenth_gear_duration': 7.804860957057293, 'third_gear_duration': 1.5311987939772616, 'eighth_gear_duration': 4.662931762985098, 'fourth_gear_duration': 1.8698017178301614, 'second_gear_duration': 0.46061617453289755, 'seventh_gear_duration': 2.420613247517645, 'twelfth_gear_duration': 56.4752621772003, 'eleventh_gear_duration': 16.181729614917316}",,,"{'up': 26.65277545865679, 'down': 17.77267179198936, 'plane': 55.57455274935384}",0.5308003,37.43,,143.081,,,56.47526,72.65699,1413800.0,12608252.0,622626.0,4281,13
[],1334833384924381184-1776706817000,1776706817000,1776716513000,649034868264558592,1334833384924381184,1504476815509422080,verified_drivers,1776706817000-649034868264558592-1334833384924381184,,142.634,3.444,,0.0,True,0,0,0,0,99.343,5,0.0,0,0,0,2160.149,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,15,0,9696,55183.0,1824,15,"{'fifth_gear_duration': 15.160161242003314, 'first_gear_duration': 2.7398500080267065, 'sixth_gear_duration': 67.82759392195007, 'third_gear_duration': 4.107942141980435, 'fourth_gear_duration': 8.326943569090984, 'second_gear_duration': 1.8375091169484863}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 51.00890718680046, 'down': 11.364881576681634, 'plane': 37.62621123651791}",0.9280283,52.52,2.65,41.42,,53.82415,67.82759,82.987755,526417.0,2197530.0,2564914.0,820,4
[],1186996301657538560-1776706584000,1776706584000,1776730164000,649034868264558592,1186996301657538560,1416091466194747392,verified_drivers,1776706584000-649034868264558592-1186996301657538560,,348.261,2.781,,0.0,True,0,0,0,0,24.181,2,0.0,0,0,0,0.0,0,52.981,25,0,0,8.494,1,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,301,9,0,0,0.0,0,0,0,116,24,0,0,0,0,0,0,0,0,0,0,0,69,0,23580,7738.0,1091,69,"{'fifth_gear_duration': 1.6515827481226066, 'first_gear_duration': 0.5461266006682681, 'ninth_gear_duration': 7.423058046260038, 'sixth_gear_duration': 2.7339428615272094, 'tenth_gear_duration': 11.145189040335026, 'third_gear_duration': 0.7342099436271209, 'eighth_gear_duration': 6.026344803199481, 'fourth_gear_duration': 0.8632005901242589, 'second_gear_duration': 0.5438592175015711, 'seventh_gear_duration': 4.082227927572172, 'twelfth_gear_duration': 48.32147969738202, 'eleventh_gear_duration': 15.928778523680236}",,,"{'up': 41.171138018005074, 'down': 25.819249100194767, 'plane': 33.00961288180016}",0.8000633,48.86,6.536389,125.237,,53.28034,48.32148,64.25026,3839759.0,10143951.0,253425.0,2310,8
[],1284477133422329856-1776706517000,1776706517000,1776739295000,649034868264558592,1284477133422329856,1546673586427658240,unverified_drivers,1776706517000-649034868264558592-1284477133422329856,,26.367,3.164,,0.0,True,0,0,0,0,91.987,6,0.0,0,0,0,24.946,2,10.043,5,0,0,77.414,2,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,35,7,0,0,0,0,0,0,0,0,0,0,0,33,4295,28483,2029.0,2029,33,"{'fifth_gear_duration': 35.83626952927798, 'first_gear_duration': 0.952033784779879, 'sixth_gear_duration': 31.6019850312075, 'third_gear_duration': 7.213063776877866, 'fourth_gear_duration': 20.675496506665517, 'second_gear_duration': 3.7211513711912607}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 20.109343527767503, 'down': 0, 'plane': 79.89065647223251}",0.76752996,38.88,0.7,8.333,,37.66714,31.601986,67.438255,169499.0,617754.0,559838.0,2620,11
