vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
1284476928488636416,1788100353000-649034868264558592-1284476928488636416,1788100353000,1788145006000,3,724.135,218.916,3.3078212647773575,649034868264558592,1788100353000,1284476928488636416,MP09DJ9990,44653000,1788145006000,"{'confidence': 85.7, 'count': 26, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21808.906746678476, 'std': 3187.7276516869692, 'timestamp': 1788145259047}",578.0660954591067,678.657,12.399999999999636,218.96443009814647,3.0993938133961096,726.359999999986,218.96443009814647,1788100353000-649034868264558592-1284476928488636416
1192134793974775808,1788105376000-649034868264558592-1192134793974775808,1788105376000,1788146381000,3,562.9350000000001,192.303,2.9273334269356175,649034868264558592,1788105376000,1192134793974775808,MP09ZT9990,41005000,1788146381000,"{'confidence': 67.6, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 19667.534856571365, 'std': 4764.627671173053, 'timestamp': 1788146387267}",507.43623854123746,535.398,11.349999999998545,192.21069641713538,2.78547453383177,566.0849999999627,192.21069641713538,1788105376000-649034868264558592-1192134793974775808
1474013563159838720,1788111146000-649034868264558592-1474013563159838720,1788111146000,1788159541000,3,523.945,199.55900000000003,2.6255142589409646,649034868264558592,1788111146000,1474013563159838720,MP09AM9990,48395000,1788159541000,"{'confidence': 85.6, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 1366}, 'load_class': 'HIGH', 'mean': 21727.297773778148, 'std': 2171.3929515313866, 'timestamp': 1788159571420}",526.2681599999929,755.43,13.399999999999636,199.34399999999732,3.7895798218156056,526.4850000000151,199.34399999999732,1788111146000-649034868264558592-1474013563159838720
1406272050288394240,1788113436000-649034868264558592-1406272050288394240,1788113436000,1788149907000,2,503.34,195.34300000000002,2.576698422774299,649034868264558592,1788113436000,1406272050288394240,MP09AT9000,36471000,1788149907000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788149910712}",514.2418009524081,684.983,10.093333333333248,194.78856096682125,3.5165463341385563,,194.78856096682125,1788113436000-649034868264558592-1406272050288394240
1334833384924381184,1788104001000-649034868264558592-1334833384924381184,1788104001000,1788136778000,4,488.66499999999996,135.584,3.6041494571630865,649034868264558592,1788104001000,1334833384924381184,MP09DT9990,32777000,1788136778000,"{'confidence': 83.2, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23178.372116987757, 'std': 3387.741139958275, 'timestamp': 1788136783270}",357.92774219610607,472.925,9.049999999999272,135.57869022579774,3.488195668599345,492.6849999999977,135.57869022579774,1788104001000-649034868264558592-1334833384924381184
1334833282986016768,1788107756000-649034868264558592-1334833282986016768,1788107756000,1788137560000,2,486.065,124.35,3.9088459991958184,649034868264558592,1788107756000,1334833282986016768,MP09DU9990,29804000,1788137560000,"{'confidence': 82.4, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 20345.503841329537, 'std': 2265.3099433697143, 'timestamp': 1788137563804}",330.69695999998834,458.174,8.200000000000728,125.26399999999558,3.6576670072807524,487.8949999999604,125.26399999999558,1788107756000-649034868264558592-1334833282986016768
1192134718468915200,1788113965000-649034868264558592-1192134718468915200,1788113965000,1788141687000,2,436.785,131.435,3.3232015825312895,649034868264558592,1788113965000,1192134718468915200,MP09ZT0099,27722000,1788141687000,"{'confidence': 73.5, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 22289.395548766, 'std': 3544.295707359135, 'timestamp': 1788141692051}",348.5396215050347,411.178,7.650000000001455,132.02258390342223,3.1144519963401627,437.7399999999907,132.02258390342223,1788113965000-649034868264558592-1192134718468915200
1147228695027515392,1788106404000-649034868264558592-1147228695027515392,1788106404000,1788137818000,2,400.625,129.846,3.0853857646750766,649034868264558592,1788106404000,1147228695027515392,MP09ZF9990,31414000,1788137818000,"{'confidence': 76.6, 'count': 21, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 25529.218792094656, 'std': 5472.145954719987, 'timestamp': 1788138639125}",342.7987377558014,377.411,8.700000000000728,129.84800672568235,2.906559827270361,402.10000000009313,129.84800672568235,1788106404000-649034868264558592-1147228695027515392
1406271868830220288,1788110474000-649034868264558592-1406271868830220288,1788110474000,1788133646000,2,386.5,143.39,2.6954459864704656,649034868264558592,1788110474000,1406271868830220288,MP09AT9990,23172000,1788133646000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788134436270}",378.73717493359237,398.625,6.40805555555562,143.46105111120923,2.7786287421733085,389.0199999999895,143.46105111120923,1788110474000-649034868264558592-1406271868830220288
1406272050288394240,1788081285000-649034868264558592-1406272050288394240,1788081285000,1788113322000,2,372.06,135.752,2.740733101538099,649034868264558592,1788081285000,1406272050288394240,MP09AT9000,32037000,1788113322000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788114046737}",358.51031368014316,383.749,8.866666666665878,135.79936124247845,2.825852761669413,374.2400000000198,135.79936124247845,1788081285000-649034868264558592-1406272050288394240
1268894298644938752,1788125468000-649034868264558592-1268894298644938752,1788125468000,1788143295000,2,277.755,67.82300000000001,4.095292157527682,649034868264558592,1788125468000,1268894298644938752,MP09DB9990,17827000,1788143295000,"{'confidence': 82.8, 'count': 43, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 24789.1613349884, 'std': 5601.741140897871, 'timestamp': 1788143326291}",178.9687979216738,262.368,4.950000000000728,67.79121133396734,3.8702361978379103,279.79999999993015,67.79121133396734,1788125468000-649034868264558592-1268894298644938752
1268894298644938752,1788113715000-649034868264558592-1268894298644938752,1788113715000,1788125464000,2,185.35,50.662000000000006,3.658560656902609,649034868264558592,1788113715000,1268894298644938752,MP09DB9990,11749000,1788125464000,"{'confidence': 83.7, 'count': 37, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23148.14853298534, 'std': 4584.896855799129, 'timestamp': 1788126687923}",133.27159996647703,176.441,3.25,50.48166665396857,3.495150055354388,186.9549999999581,50.48166665396857,1788113715000-649034868264558592-1268894298644938752
1561408897250492416,1788106829000-649034868264558592-1561408897250492416,1788106829000,1788117261000,4,160.525,49.75,3.226633165829146,649034868264558592,1788106829000,1561408897250492416,MP09BP0009,10432000,1788117261000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788117262196}",132.69960475320963,170.182,2.8524999999999636,50.26500180045819,3.3856956909220424,168.27000000000407,50.26500180045819,1788106829000-649034868264558592-1561408897250492416
1192134793974775808,1788056808000-649034868264558592-1192134793974775808,1788056808000,1788064498000,2,86.945,36.857,2.3589820115581843,649034868264558592,1788056808000,1192134793974775808,MP09ZT9990,7690000,1788064498000,"{'confidence': 85.9, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 24704.0828015376, 'std': 2963.169367265712, 'timestamp': 1788064504249}",97.19083156173497,83.94,2.100000000002183,36.814708924899605,2.280066920296285,89.43500000005588,36.814708924899605,1788056808000-649034868264558592-1192134793974775808
1494312585351135232,1788059268000-649034868264558592-1494312585351135232,1788059268000,1788074291000,2,79.46,37.047,2.144843037222987,649034868264558592,1788059268000,1494312585351135232,MP09AZ0009,15023000,1788074291000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788074300820}",97.65860496835802,103.72,4.136111111110949,36.99189582134773,2.803857377327063,,36.99189582134773,1788059268000-649034868264558592-1494312585351135232
1494312585351135232,1788099197000-649034868264558592-1494312585351135232,1788099197000,1788116357000,2,72.92,44.484,1.639241075442856,649034868264558592,1788099197000,1494312585351135232,MP09AZ0009,17160000,1788116357000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788116362105}",117.5131992157265,95.853,4.729722222222335,44.51257546050246,2.1533914631619924,,44.51257546050246,1788099197000-649034868264558592-1494312585351135232
1334832669606805504,1788088890000-649034868264558592-1334832669606805504,1788088890000,1788106280000,2,65.8,38.335,1.716447110995174,649034868264558592,1788088890000,1334832669606805504,MP09AH9990,17390000,1788106280000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788106292597}",101.3801325422819,79.819,4.793888888887523,38.40156535692496,2.0785350612173996,,38.40156535692496,1788088890000-649034868264558592-1334832669606805504
1494313280225673216,1788095055000-649034868264558592-1494313280225673216,1788095055000,1788100661000,2,16.11,11.33,1.4218887908208295,649034868264558592,1788095055000,1494313280225673216,MP09BL9990,5606000,1788100661000,,29.726118783524434,18.124,1.5308333333337032,11.25989347860774,1.6096067013807123,16.60999999998603,11.25989347860774,1788095055000-649034868264558592-1494313280225673216
