vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id
1406272050288394240,1785924842000-649034868264558592-1406272050288394240,1785924842000,1785982485000,4,877.94,252.488,3.477155349957226,649034868264558592,1785924842000,1406272050288394240,MP09AT9000,57643000,1785982485000,666.6816650682334,896.791,15.953055555555693,252.53093373796722,3.551212466234074,884.5799999999872,252.53093373796722,,1785924842000-649034868264558592-1406272050288394240
1334833185816576000,1785923210000-649034868264558592-1334833185816576000,1785923210000,1785977676000,1,832.384,232.649,3.577853332702913,649034868264558592,1785923210000,1334833185816576000,MP09DS0999,54466000,1785977676000,614.1926111407054,832.384,15.100000000000364,232.64871634117625,3.577857695029445,863.2449999999953,232.64871634117625,,1785923210000-649034868264558592-1334833185816576000
1406271868830220288,1785939126000-649034868264558592-1406271868830220288,1785939126000,1785993433000,3,789.52,236.738,3.3349948043829043,649034868264558592,1785939126000,1406271868830220288,MP09AT9990,54307000,1785993433000,625.1371504635957,803.382,15.04888888888945,236.79437517560442,3.392741062384694,793.179999999993,236.79437517560442,,1785939126000-649034868264558592-1406271868830220288
1518565483060658176,1785941929000-649034868264558592-1518565483060658176,1785941929000,1785996156000,2,783.52,258.597,3.029888204426192,649034868264558592,1785941929000,1518565483060658176,MP09BK9000,54227000,1785996156000,683.028985399452,798.104,15.01472222222219,258.72310053009545,3.0847805950252294,785.9899999999907,258.72310053009545,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786063589168}",1785941929000-649034868264558592-1518565483060658176
1334832578175172608,1785950373000-649034868264558592-1334832578175172608,1785950373000,1786004858000,3,753.7,274.152,2.749204820683417,649034868264558592,1785950373000,1334832578175172608,MP09AH0009,54485000,1786004858000,722.9152304968709,763.299,15.092777777777883,273.83152670336017,2.7874766984989154,755.4000000000233,273.83152670336017,,1785950373000-649034868264558592-1334832578175172608
1334833501215653888,1785940518000-649034868264558592-1334833501215653888,1785940518000,1785982136000,1,696.083,195.44,3.561619934506754,649034868264558592,1785940518000,1334833501215653888,MP09DS9990,41618000,1785982136000,515.9616000000061,696.083,11.550000000001091,195.44000000000233,3.5616199345067114,725.5,195.44000000000233,"{'confidence': 88.9, 'count': 65, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21855.223864804437, 'std': 3903.505513756251, 'timestamp': 1786005832337}",1785940518000-649034868264558592-1334833501215653888
1561408897250492416,1785949867000-649034868264558592-1561408897250492416,1785949867000,1785987472000,1,677.016,181.421,3.7317399859994156,649034868264558592,1785949867000,1561408897250492416,MP09BP0009,37605000,1785987472000,478.9521352810275,677.016,10.411944444444316,181.42126336402555,3.7317345687399013,,181.42126336402555,,1785949867000-649034868264558592-1561408897250492416
1220369364222476288,1785945939000-649034868264558592-1220369364222476288,1785945939000,1785992720000,3,675.28,223.369,3.023158988042208,649034868264558592,1785945939000,1220369364222476288,MP09ZX9990,46781000,1785992720000,590.2858389405833,678.35,12.946666666666601,223.593120810827,3.033858991457632,677.2800000000279,223.593120810827,,1785945939000-649034868264558592-1220369364222476288
1476550907393998848,1785946089000-649034868264558592-1476550907393998848,1785946089000,1785980831000,2,656.94,178.168,3.687194108930897,649034868264558592,1785946089000,1476550907393998848,MP09DP0666,34742000,1785980831000,470.57254144812435,670.916,9.595277777777483,178.2471747909562,3.7639642860361375,659.4400000000023,178.2471747909562,,1785946089000-649034868264558592-1476550907393998848
1289228109731594240,1785944949000-649034868264558592-1289228109731594240,1785944949000,1785981887000,2,651.395,191.675,3.3984348506586666,649034868264558592,1785944949000,1289228109731594240,MP09DK9990,36938000,1785981887000,506.3706296664445,633.101,0.0,191.80705669183502,3.3007179762794947,654.5,191.80705669183502,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786008421848}",1785944949000-649034868264558592-1289228109731594240
1494313280225673216,1785932280000-649034868264558592-1494313280225673216,1785932280000,1785989973000,2,643.1099999999999,248.55100000000002,2.587436783597732,649034868264558592,1785932280000,1494313280225673216,MP09BL9990,57693000,1785989973000,656.3170106873919,647.698,15.992222222222154,248.60492829067874,2.6053304914482056,643.75,248.60492829067874,,1785932280000-649034868264558592-1494313280225673216
1268894095296692224,1785947945000-649034868264558592-1268894095296692224,1785947945000,1785992235000,3,636.76,232.409,2.73982504980444,649034868264558592,1785947945000,1268894095296692224,MP09DF0999,44290000,1785992235000,613.6265856123332,649.747,12.263055555555184,232.43431273194437,2.7954005256931356,639.0799999999581,232.43431273194437,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786059008943}",1785947945000-649034868264558592-1268894095296692224
1284476928488636416,1785952945000-649034868264558592-1284476928488636416,1785952945000,1785987881000,2,623.8449999999999,198.47299999999998,3.1432235115103815,649034868264558592,1785952945000,1284476928488636416,MP09DJ9990,34936000,1785987881000,523.8098267993934,586.567,9.649999999999636,198.4128131815884,2.9562959699743327,624.3649999999907,198.4128131815884,"{'confidence': 79.5, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 26239.436292612525, 'std': 5155.030915176549, 'timestamp': 1786054491850}",1785952945000-649034868264558592-1284476928488636416
1552709318082560000,1785940969000-649034868264558592-1552709318082560000,1785940969000,1785998651000,7,621.88,211.205,2.944437868421675,649034868264558592,1785940969000,1552709318082560000,MP09BN0999,57682000,1785998651000,558.0567158782372,618.113,16.0,211.38511965084743,2.924108381048581,628.2549999999974,211.38511965084743,"{'confidence': None, 'count': None, 'error_code': 'GEAR_FILTER_FAILED', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786056101055}",1785940969000-649034868264558592-1552709318082560000
1268893955106275328,1785895455000-649034868264558592-1268893955106275328,1785895455000,1785953097000,2,615.28,243.375,2.5281150487930146,649034868264558592,1785895455000,1268893955106275328,MP09DE0999,57642000,1785953097000,642.717365160757,627.88,15.983611111110804,243.45354740937765,2.5790546356023833,616.5599999999395,243.45354740937765,,1785895455000-649034868264558592-1268893955106275328
1494312472553717760,1785942998000-649034868264558592-1494312472553717760,1785942998000,1786000620000,6,588.28,248.115,2.3709973197912255,649034868264558592,1785942998000,1494312472553717760,Mp09AZ9990,57622000,1786000620000,654.1021280220594,607.741,15.978611111111604,247.7659575841134,2.4528833820670446,593.3999999999942,247.76595758411338,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786056415045}",1785942998000-649034868264558592-1494312472553717760
1537489465788858368,1785944807000-649034868264558592-1537489465788858368,1785944807000,1785984383000,2,586.3100000000001,161.39600000000002,3.6327418275545864,649034868264558592,1785944807000,1537489465788858368,MP09BJ9990,39576000,1785984383000,426.1670329613929,570.982,0.0,161.42690642477004,3.5370931193932984,589.9350000000122,161.42690642477004,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786012321398}",1785944807000-649034868264558592-1537489465788858368
1474016264899788800,1785916295000-649034868264558592-1474016264899788800,1785916295000,1785959642000,2,579.1,185.75,3.1176312247644686,649034868264558592,1785916295000,1474016264899788800,MP09BK9990,43347000,1785959642000,489.88372529815547,585.461,12.012777777777956,185.56201715839222,3.155069172913019,581.9199999999837,185.56201715839222,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785987144875}",1785916295000-649034868264558592-1474016264899788800
