vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1113518928358801408,1790128959000-632578958264631296-1113518928358801408,1790128959000,1790252783000,1,547.854,111.287,4.922893060285568,632578958264631296,1790128959000,1113518928358801408,RJ47GA3896,123824000,1790252783000,293.7975799278595,547.854,0.1499999999996362,111.28696209388617,4.922894737101443,,4.797613457810515,1790128959000-632578958264631296-1113518928358801408,,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 60375.005309323504, 'std': 7251.253964607223, 'timestamp': 1790255735705}",,,
1061351650800697344,1790163320000-632578958264631296-1061351650800697344,1790163320000,1790182179000,1,229.878,73.694,3.1193584280945528,632578958264631296,1790163320000,1061351650800697344,RJ47GA3508,18859000,1790182179000,194.55104353686622,229.878,5.199999999998909,73.6935770972978,3.1193763290454948,236.375,73.6935770972978,1790163320000-632578958264631296-1061351650800697344,,"{'confidence': 47.2, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 58151.15669393753, 'std': 15039.678397204509, 'timestamp': 1790184795949}",,,
1132635162635403264,1790183332000-632578958264631296-1132635162635403264,1790183332000,1790202453000,1,225.5,53.165,4.24151227311201,632578958264631296,1790183332000,1132635162635403264,RJ47GA3716,19121000,1790202453000,140.35623432285183,225.5,5.25,53.165240273807505,4.241493104115534,245.625,45.253988387026105,1790183332000-632578958264631296-1132635162635403264,,"{'confidence': 67.4, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 28774.93829644061, 'std': 7027.070760680363, 'timestamp': 1790202622783}",,,
946030864989421568,1790185137000-632578958264631296-946030864989421568,1790185137000,1790203559000,1,223.208,41.433,5.387203436873989,632578958264631296,1790185137000,946030864989421568,RJ47GA2730,18422000,1790203559000,109.38390898539986,223.208,5.050000000001091,41.433298858106006,5.387164579011831,230.625,41.433298858106006,1790185137000-632578958264631296-946030864989421568,,"{'confidence': 74.2, 'count': 29, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 13964.469514150062, 'std': 3882.2461641352697, 'timestamp': 1790203570471}",,,
1073966174624022528,1790150043000-632578958264631296-1073966174624022528,1790150043000,1790165235000,1,202.543,40.326,5.022640480087289,632578958264631296,1790150043000,1073966174624022528,RJ47GA6471,15192000,1790165235000,106.46098898047187,202.543,0.0,40.326132189572675,5.0226240158081055,212.20000000001164,0.001,1790150043000-632578958264631296-1073966174624022528,,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 42314.489563034294, 'std': 7273.222004102337, 'timestamp': 1790166012441}",,,
946032945880104960,1790161100000-632578958264631296-946032945880104960,1790161100000,1790177693000,1,199.511,66.923,2.981202277243997,632578958264631296,1790161100000,946032945880104960,RJ47GA3760,16593000,1790177693000,176.67728461997208,199.511,4.549999999999727,66.92321387120154,2.9811927500070907,229.125,66.92321387120154,1790161100000-632578958264631296-946032945880104960,,"{'confidence': 71.8, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 50827.44816641692, 'std': 5734.686267350553, 'timestamp': 1790183148437}",,,
1593402895116533760,1790136630000-632578958264631296-1593402895116533760,1790136630000,1790150953000,1,188.631,64.326,2.9324223486615058,632578958264631296,1790136630000,1593402895116533760,NL01AL2127,14323000,1790150953000,169.8196891352965,188.631,3.9499999999999886,64.32563982397595,2.9324387680585806,196.65500000000065,64.32563982397595,1790136630000-632578958264631296-1593402895116533760,,"{'confidence': 68.8, 'count': 20, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 74315.65866297638, 'std': 20753.87631087342, 'timestamp': 1790150960088}",,,
944587945103327232,1790150847000-632578958264631296-944587945103327232,1790150847000,1790165622000,1,187.305,82.03,2.2833719370961845,632578958264631296,1790150847000,944587945103327232,RJ47GA3791,14775000,1790165622000,216.55966432189206,187.305,4.099999999998545,82.03017587950457,2.28336704135726,189.125,82.03017587950457,1790150847000-632578958264631296-944587945103327232,,"{'confidence': 58.2, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 61604.873267014846, 'std': 20595.283921372327, 'timestamp': 1790167289133}",,,
780067386190462976,1790163685000-632578958264631296-780067386190462976,1790163685000,1790179819000,1,182.353,56.314,3.2381468196185677,632578958264631296,1790163685000,780067386190462976,RJ47GA2450,16134000,1790179819000,148.66917509448828,182.353,4.449999999998909,56.314081475184956,3.2381421346693657,203.5,56.314081475184956,1790163685000-632578958264631296-780067386190462976,,"{'confidence': 76.8, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 55266.06853280448, 'std': 12571.262752076076, 'timestamp': 1790183680366}",,,
1536014633725329408,1790132970000-632578958264631296-1536014633725329408,1790132970000,1790146748000,1,181.898,52.883,3.439630883270616,632578958264631296,1790132970000,1536014633725329408,Rj47GA8901,13778000,1790146748000,139.61038972631417,181.898,3.75,52.8827233811796,3.4396488752834458,187.65000000000146,52.8827233811796,1790132970000-632578958264631296-1536014633725329408,,"{'confidence': 55.3, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 75980.68044057049, 'std': 21486.932991334466, 'timestamp': 1790146754310}",,,
