vehicle_id,trip_id,start_time,end_time,counts,total_distance,total_fuel_consumed,mean_mileage
1536322320262496256,1776004787000-649034868264558592-1536322320262496256,1776004787000,1776056823000,2,997.068,264.488,3.7698043011403164
1474016264899788800,1775920486000-649034868264558592-1474016264899788800,1775920486000,1775974090000,4,867.135,256.45,3.38130239812829
1494312472553717760,1776003304000-649034868264558592-1494312472553717760,1776003304000,1776060949000,2,861.419,289.703,2.9734555734666195
1406272050288394240,1776005568000-649034868264558592-1406272050288394240,1776005568000,1776055822000,5,832.29,227.51,3.6582567799217616
1268894298644938752,1775926305000-649034868264558592-1268894298644938752,1775926305000,1775981727000,2,819.902,241.142,3.4000796211360944
1146410747421523968,1776004934000-649034868264558592-1146410747421523968,1776004934000,1776062592000,3,819.667,298.6,2.7450334896182182
1494312585351135232,1776004501000-649034868264558592-1494312585351135232,1776004501000,1776061997000,2,799.5340000000001,271.38100000000003,2.946167933643107
1494312472553717760,1775919977000-649034868264558592-1494312472553717760,1775919977000,1775969942000,2,798.517,257.605,3.099772908134547
1220369221305761792,1776012471000-649034868264558592-1220369221305761792,1776012471000,1776070093000,3,798.078,267.1,2.9879371022089103
1268893773056704512,1775991185000-649034868264558592-1268893773056704512,1775991185000,1776048818000,3,796.235,281.23699999999997,2.8311886416083234
1140330319757443072,1775920358000-649034868264558592-1140330319757443072,1775920358000,1775977684000,3,791.142,296.978,2.663975109267353
1334832234422599680,1775927550000-649034868264558592-1334832234422599680,1775928317000,1775985202000,2,771.89,285.115,2.7072935482173857
1268893877926887424,1776011744000-649034868264558592-1268893877926887424,1776011744000,1776068886000,3,763.6759999999999,263.084,2.9027839017196024
1406271868830220288,1775917978000-649034868264558592-1406271868830220288,1775927992000,1775965397000,2,754.597,194.244,3.884789234159099
1268893955106275328,1776000455000-649034868264558592-1268893955106275328,1776000455000,1776056112000,4,700.264,263.727,2.6552609327069283
1334833501215653888,1776004426000-649034868264558592-1334833501215653888,1776004426000,1776046897000,1,695.888,201.457,3.454275602237699
1334833501215653888,1775918950000-649034868264558592-1334833501215653888,1775918950000,1775960581000,1,691.429,202.585,3.413031566996569
1476550907393998848,1775925276000-649034868264558592-1476550907393998848,1775925276000,1775963236000,2,687.475,174.005,3.9508922157409274
1494312366358134784,1776010051000-649034868264558592-1494312366358134784,1776010051000,1776055592000,3,675.07,214.938,3.140766174431697
1220369364222476288,1775925762000-649034868264558592-1220369364222476288,1775925762000,1775977847000,4,652.014,255.094,2.555975444346006
1192134718468915200,1775910012000-649034868264558592-1192134718468915200,1775910012000,1775963961000,1,647.681,203.991,3.1750469383453193
1192134718468915200,1776005105000-649034868264558592-1192134718468915200,1776005105000,1776055979000,1,614.036,169.894,3.6142300493248727
1284477133422329856,1776011062000-649034868264558592-1284477133422329856,1776011062000,1776044632000,2,611.979,183.847,3.328740746381502
1406272050288394240,1775920420000-649034868264558592-1406272050288394240,1775920420000,1775948585000,1,611.362,145.425,4.20396768093519
1474016042442293248,1775920978000-649034868264558592-1474016042442293248,1775920978000,1775964204000,2,600.5,198.81400000000002,3.0204110374520905
1494313280225673216,1775928535000-649034868264558592-1494313280225673216,1775928535000,1775970992000,3,600.302,210.69400000000002,2.8491651399660167
1284477133422329856,1775918563000-649034868264558592-1284477133422329856,1775928271000,1775959943000,2,579.7819999999999,171.82100000000003,3.3743372463202976
1474013221449891840,1776005115000-649034868264558592-1474013221449891840,1776005115000,1776045123000,2,576.186,193.773,2.973510241364896
1066488845387694080,1775918346000-649034868264558592-1066488845387694080,1775918346000,1775959063000,2,575.44,199.603,2.882922601363707
1406271868830220288,1776013901000-649034868264558592-1406271868830220288,1776013901000,1776052518000,2,575.392,188.425,3.0536924505771528
1268893773056704512,1775908155000-649034868264558592-1268893773056704512,1775926707000,1775965761000,3,574.818,212.522,2.7047458616049163
1186996301657538560,1775931233000-649034868264558592-1186996301657538560,1775931233000,1775971772000,3,570.9,216.24699999999999,2.6400366247855462
1334832234422599680,1776018119000-649034868264558592-1334832234422599680,1776018119000,1776062652000,3,568.1949999999999,235.601,2.4116833120402714
1334832669606805504,1775928188000-649034868264558592-1334832669606805504,1775928188000,1775971299000,2,567.849,220.878,2.57087170293103
1268893955106275328,1775929639000-649034868264558592-1268893955106275328,1775929639000,1775972835000,2,567.5609999999999,215.614,2.6323012420343757
1140330319757443072,1776013699000-649034868264558592-1140330319757443072,1776013699000,1776058245000,2,566.47,218.97899999999998,2.5868690605035187
1474013287929610240,1775928630000-649034868264558592-1474013287929610240,1775928630000,1775968567000,4,564.027,179.496,3.1422817221553685
1186996301657538560,1776007576000-649034868264558592-1186996301657538560,1776007576000,1776049038000,3,563.8910000000001,215.049,2.622151230649759
1146409880471470080,1775932001000-649034868264558592-1146409880471470080,1775932001000,1775976081000,2,562.505,218.71500000000003,2.5718629266396906
1474016264899788800,1776015931000-649034868264558592-1474016264899788800,1776015931000,1776058363000,3,562.4110000000001,208.21699999999998,2.701081083677126
1268894095296692224,1776011771000-649034868264558592-1268894095296692224,1776011771000,1776056323000,1,561.654,223.736,2.5103425465727467
1146410747421523968,1775923046000-649034868264558592-1146410747421523968,1775923046000,1775962444000,2,558.332,207.86,2.686096411045896
1536322320262496256,1775926865000-649034868264558592-1536322320262496256,1775926865000,1775964801000,3,557.9970000000001,205.07600000000002,2.7209278511381148
1474016042442293248,1776005837000-649034868264558592-1474016042442293248,1776005837000,1776048156000,2,557.817,197.52800000000002,2.8239895103478996
1494313280225673216,1776010162000-649034868264558592-1494313280225673216,1776010162000,1776054552000,3,557.607,213.803,2.608041047132173
1334832578175172608,1775932430000-649034868264558592-1334832578175172608,1775932430000,1775974754000,3,553.074,226.48,2.442043447545037
1220369364222476288,1776014791000-649034868264558592-1220369364222476288,1776014791000,1776059759000,2,545.4939999999999,204.744,2.6642734341421477
1192134868188790784,1776009929000-649034868264558592-1192134868188790784,1776009929000,1776051847000,1,534.399,166.065,3.218011019781411
1186996414987632640,1775933012000-649034868264558592-1186996414987632640,1775933012000,1775973260000,2,533.347,178.13299999999998,2.994094300326161
1518565483060658176,1776012064000-649034868264558592-1518565483060658176,1776012064000,1776048482000,2,533.28,184.392,2.8920994403227906
1268893877926887424,1775932646000-649034868264558592-1268893877926887424,1775932646000,1775974502000,3,532.927,171.001,3.1165139385149794
1494312585351135232,1775928805000-649034868264558592-1494312585351135232,1775928805000,1775965338000,3,532.02,186.88299999999998,2.846807895849275
1146410298802962432,1775924971000-649034868264558592-1146410298802962432,1775924971000,1775968286000,1,528.371,188.255,2.8066771134896813
1192134642870779904,1775919387000-649034868264558592-1192134642870779904,1775919387000,1775959010000,2,523.953,148.827,3.5205507065250257
1284476928488636416,1775923937000-649034868264558592-1284476928488636416,1775931787000,1775958598000,2,523.462,144.446,3.6239286653836036
1186996414987632640,1776018565000-649034868264558592-1186996414987632640,1776018565000,1776057373000,2,522.466,194.112,2.6915698153643257
1474013563159838720,1775936383000-649034868264558592-1474013563159838720,1775936383000,1775975989000,3,522.3580000000001,197.975,2.638504861724966
1334833282986016768,1776007728000-649034868264558592-1334833282986016768,1776007728000,1776044924000,2,516.4590000000001,136.538,3.7825294057332024
1334833185816576000,1776010863000-649034868264558592-1334833185816576000,1776010863000,1776039802000,1,510.492,140.226,3.640494630097129
1474013563159838720,1776016358000-649034868264558592-1474013563159838720,1776016358000,1776056089000,2,505.229,165.822,3.0468152597363436
1083415788527812608,1775934813000-649034868264558592-1083415788527812608,1775934813000,1775969055000,2,487.486,172.628,2.823910373751651
1083415788527812608,1776016116000-649034868264558592-1083415788527812608,1776016116000,1776050340000,3,484.991,173.50799999999998,2.795208290107661
1192134793974775808,1775926627000-649034868264558592-1192134793974775808,1775926627000,1775959338000,2,479.67999999999995,164.27100000000002,2.920052839515191
1066488795177680896,1775935496000-649034868264558592-1066488795177680896,1775935496000,1775963254000,2,465.086,152.71800000000002,3.0453908511111982
1192134793974775808,1776016847000-649034868264558592-1192134793974775808,1776016847000,1776045181000,2,458.307,158.14100000000002,2.898090944157429
682178685842751488,1776014836000-649034868264558592-682178685842751488,1776014836000,1776042285000,1,451.788,132.359,3.413353077614669
682178375686553600,1775929048000-649034868264558592-682178375686553600,1775929048000,1775954985000,1,450.015,135.278,3.3265941246913764
687682362724581376,1776010627000-649034868264558592-687682362724581376,1776010627000,1776048983000,1,446.695,172.645,2.587361348431753
1192134642870779904,1776014441000-649034868264558592-1192134642870779904,1776014441000,1776048605000,3,439.444,155.573,2.8246803751293603
1140330395766620160,1776013738000-649034868264558592-1140330395766620160,1776013738000,1776037358000,2,439.066,109.554,4.00775873085419
1334833282986016768,1775927023000-649034868264558592-1334833282986016768,1775927023000,1775958207000,2,438.578,129.458,3.387801449118633
1494312366358134784,1775932833000-649034868264558592-1494312366358134784,1775932833000,1775955164000,2,422.65999999999997,114.136,3.703126095184692
1151974728106246144,1775930711000-649034868264558592-1151974728106246144,1775930711000,1775965475000,2,421.277,142.156,2.96348377838431
1151974728106246144,1776014243000-649034868264558592-1151974728106246144,1776014243000,1776046622000,2,421.11,132.417,3.1801807924964316
1268894231850647552,1776007039000-649034868264558592-1268894231850647552,1776007039000,1776040900000,2,420.032,162.703,2.5815873093919595
1268894298644938752,1776009417000-649034868264558592-1268894298644938752,1776009417000,1776035326000,1,419.795,111.159,3.776527316726491
1494312254978392064,1775940878000-649034868264558592-1494312254978392064,1775940878000,1775970490000,2,418.648,127.208,3.2910508773033147
682178685842751488,1775936636000-649034868264558592-682178685842751488,1775936636000,1775960090000,1,415.537,121.737,3.4133993773462463
1474013221449891840,1775926800000-649034868264558592-1474013221449891840,1775931814000,1775961433000,2,413.98199999999997,146.47899999999998,2.826220823462749
687681844035977216,1775923236000-649034868264558592-687681844035977216,1775923236000,1775958131000,1,413.129,160.347,2.5764685338671756
1220369364222476288,1775993566000-649034868264558592-1220369364222476288,1775993566000,1775994954000,1,413.0,1.335,309.36329588014985
1268894095296692224,1775934045000-649034868264558592-1268894095296692224,1775934045000,1775959749000,2,403.622,147.832,2.730274906650793
1476550907393998848,1776017018000-649034868264558592-1476550907393998848,1776017018000,1776037302000,1,396.075,109.301,3.6237088407242384
1268894231850647552,1775933022000-649034868264558592-1268894231850647552,1775933022000,1775962867000,3,393.31500000000005,136.942,2.872128346307196
1192134868188790784,1775929348000-649034868264558592-1192134868188790784,1775929348000,1775958357000,1,387.32,137.415,2.8186151439071425
1518565483060658176,1775937031000-649034868264558592-1518565483060658176,1775937031000,1775962137000,2,387.202,148.292,2.6110781431230277
1406272050288394240,1775948589000-649034868264558592-1406272050288394240,1775948589000,1775976890000,2,385.152,121.31899999999999,3.174704704127136
672903687655391232,1775939163000-649034868264558592-672903687655391232,1775939163000,1775963830000,1,376.2,113.52,3.313953488372093
1140330395766620160,1775931657000-649034868264558592-1140330395766620160,1775931657000,1775950577000,2,372.997,107.777,3.4608218822197685
1146410298802962432,1776016700000-649034868264558592-1146410298802962432,1776016700000,1776043669000,1,355.598,132.659,2.6805418403576087
1289228109731594240,1775937962000-649034868264558592-1289228109731594240,1775937962000,1775970902000,2,345.12,114.32,3.01889433170049
1220369221305761792,1775928888000-649034868264558592-1220369221305761792,1775928888000,1775952110000,2,344.704,127.598,2.701484349284472
1140330319757443072,1775984741000-649034868264558592-1140330319757443072,1775984741000,1776012721000,2,311.411,121.483,2.563412164665015
1334832234422599680,1775991041000-649034868264558592-1334832234422599680,1775991041000,1776016736000,3,310.748,108.35900000000001,2.8677636375381828
687682362724581376,1775934953000-649034868264558592-687682362724581376,1775934953000,1775955133000,3,296.614,83.721,3.542886492039034
1334833384924381184,1775925086000-649034868264558592-1334833384924381184,1775931137000,1775951083000,2,294.679,83.71199999999999,3.520152427370031
933044705925529600,1775930678000-649034868264558592-933044705925529600,1775930678000,1775947757000,1,290.522,85.316,3.4052463781705655
687681844035977216,1776008574000-649034868264558592-687681844035977216,1776008574000,1776030961000,3,276.96601699999997,93.318,2.9679806361045027
1084481853835968512,1776016351000-649034868264558592-1084481853835968512,1776016351000,1776036560000,1,273.183,100.784,2.7105790601682807
1334833185816576000,1775959488000-649034868264558592-1334833185816576000,1775959488000,1775976035000,1,263.094,76.791,3.426104621635348
1147228695027515392,1775945401000-649034868264558592-1147228695027515392,1775945401000,1775962842000,1,262.055,79.176,3.309778215620895
1334833185816576000,1775988345000-649034868264558592-1334833185816576000,1775988345000,1776008432000,1,257.543,79.129,3.2547232999279654
1494312254978392064,1775925808000-649034868264558592-1494312254978392064,1775925808000,1775940876000,2,254.33,76.44,3.327184720041863
1494312366358134784,1775989284000-649034868264558592-1494312366358134784,1775989284000,1776008285000,1,234.039,82.866,2.8243067120411265
1406272050288394240,1775984570000-649034868264558592-1406272050288394240,1775984570000,1776003843000,1,233.974,75.452,3.1009648518263266
1334833185816576000,1775945041000-649034868264558592-1334833185816576000,1775945041000,1775958442000,1,231.348,62.377,3.708867050355099
1140330395766620160,1775952862000-649034868264558592-1140330395766620160,1775952862000,1775968368000,1,226.498,72.811,3.1107662303772776
1220369221305761792,1775952114000-649034868264558592-1220369221305761792,1775952114000,1775973676000,1,223.076,77.902,2.863546507150009
1334833185816576000,1775932311000-649034868264558592-1334833185816576000,1775932311000,1775945036000,1,221.573,59.772,3.7069698186441813
1192134642870779904,1775996265000-649034868264558592-1192134642870779904,1775996265000,1776014437000,1,212.415,70.234,3.0243898966312615
1284477133422329856,1775991628000-649034868264558592-1284477133422329856,1775991628000,1776009247000,1,207.708,64.274,3.2316022030681144
1284477133422329856,1775961913000-649034868264558592-1284477133422329856,1775961913000,1775975658000,1,207.407,64.885,3.1965323264236725
933044705925529600,1775947777000-649034868264558592-933044705925529600,1775947777000,1775960274000,1,205.102,57.856,3.545042865044248
1066488845387694080,1776001751000-649034868264558592-1066488845387694080,1776001751000,1776020363000,1,196.156,82.773,2.369806579440156
933044705925529600,1775993997000-649034868264558592-933044705925529600,1775993997000,1776005532000,1,195.105,58.224,3.3509377576257213
1334833185816576000,1775917417000-649034868264558592-1334833185816576000,1775917417000,1775932200000,1,193.755,49.643,3.9029671857059403
1334832578175172608,1776016060000-649034868264558592-1334832578175172608,1776016060000,1776028927000,2,188.621,73.929,2.551380378471236
1268893773056704512,1775965762000-649034868264558592-1268893773056704512,1775965762000,1775979323000,1,188.122,73.745,2.5509797274391484
1289228109731594240,1775925235000-649034868264558592-1289228109731594240,1775926336000,1775937877000,1,185.281,59.741,3.1014043956411848
1066488795177680896,1776004264000-649034868264558592-1066488795177680896,1776004264000,1776019340000,1,184.752,65.003,2.8422072827407967
1334833501215653888,1775987752000-649034868264558592-1334833501215653888,1775987752000,1776002547000,1,183.747,65.144,2.820628146874616
1268894298644938752,1775990487000-649034868264558592-1268894298644938752,1775990487000,1776007218000,1,183.693,57.992,3.1675575941509178
1334833501215653888,1775962311000-649034868264558592-1334833501215653888,1775962311000,1775975713000,1,182.677,62.906,2.9039678250087433
1474013563159838720,1775976905000-649034868264558592-1474013563159838720,1775976905000,1775977494000,1,182.0,0.463,393.08855291576674
1476550907393998848,1776000368000-649034868264558592-1476550907393998848,1776000368000,1776015509000,1,180.841,53.793,3.3617942855018312
1284476928488636416,1775959649000-649034868264558592-1284476928488636416,1775959649000,1775971429000,1,178.853,57.918,3.0880382609896753
1147228695027515392,1775934972000-649034868264558592-1147228695027515392,1775934972000,1775945395000,1,176.611,56.746,3.112307475416769
1494312472553717760,1775983538000-649034868264558592-1494312472553717760,1775983538000,1776001291000,1,174.244,65.897,2.6441871405375053
1284476928488636416,1776015502000-649034868264558592-1284476928488636416,1776015502000,1776037773000,4,172.418,53.286,3.235709191907818
1268894095296692224,1775959752000-649034868264558592-1268894095296692224,1775959752000,1775975553000,1,171.544,71.22,2.408649255827015
1220369364222476288,1775996663000-649034868264558592-1220369364222476288,1775996663000,1776013675000,1,169.203,64.267,2.632813107815831
672903687655391232,1776018174000-649034868264558592-672903687655391232,1776018174000,1776027611000,1,166.116,49.192,3.376890551309156
933044705925529600,1775967314000-649034868264558592-933044705925529600,1775967314000,1775978047000,1,155.796,45.632,3.4141830294530155
1494312366358134784,1775955342000-649034868264558592-1494312366358134784,1775955342000,1775966010000,1,155.511,51.011,3.048577757738527
1494312254978392064,1776009643000-649034868264558592-1494312254978392064,1776009643000,1776023780000,1,150.325,50.843,2.95665086639262
1494312585351135232,1775973603000-649034868264558592-1494312585351135232,1775973603000,1775993129000,1,149.047,69.374,2.148456193963156
1334833384924381184,1775951762000-649034868264558592-1334833384924381184,1775951762000,1775962816000,2,145.498,30.336,4.796215717299578
1084481853835968512,1775932097000-649034868264558592-1084481853835968512,1775932097000,1775942711000,1,144.324,54.552,2.6456225252969645
672903687655391232,1775920142000-649034868264558592-672903687655391232,1775920142000,1775933287000,1,142.796,52.976,2.695484747810329
1147228695027515392,1776005885000-649034868264558592-1147228695027515392,1776005885000,1776019606000,1,142.737,53.185,2.6837830215286265
1334833384924381184,1776009561000-649034868264558592-1334833384924381184,1776009561000,1776018656000,1,142.684,40.586,3.5155965111122063
1083415788527812608,1775994868000-649034868264558592-1083415788527812608,1775994868000,1776016093000,3,136.05100000000002,55.583,2.447708831837073
1268894231850647552,1775963724000-649034868264558592-1268894231850647552,1775963724000,1775974934000,1,134.815,52.998,2.543775236801389
1192134868188790784,1775959263000-649034868264558592-1192134868188790784,1775959263000,1775971633000,1,134.812,45.842,2.9407966493608484
1518565483060658176,1775963277000-649034868264558592-1518565483060658176,1775963277000,1775973578000,1,133.899,55.501,2.4125511252049514
1083415788527812608,1775920538000-649034868264558592-1083415788527812608,1775920538000,1775934811000,1,132.046,49.796,2.6517390955096793
1494312254978392064,1775994074000-649034868264558592-1494312254978392064,1775994074000,1776008582000,1,127.499,45.821,2.7825451212326224
1494312366358134784,1775921717000-649034868264558592-1494312366358134784,1775921717000,1775932831000,1,126.977,46.369,2.738402812223684
1284476928488636416,1775991836000-649034868264558592-1284476928488636416,1775991836000,1776004003000,1,124.744,47.184,2.643777551712445
933044705925529600,1776009787000-649034868264558592-933044705925529600,1776009787000,1776018482000,1,124.045,38.608,3.2129351429755495
