trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1775934953000-649034868264558592-687682362724581376,687682362724581376,1775934953000,1775946442000,193.378,50.611
1775934953000-649034868264558592-687682362724581376,687682362724581376,1775946443000,1775949315000,59.692,13.717
1775934953000-649034868264558592-687682362724581376,687682362724581376,1775949316000,1775955133000,43.544,19.393
1775951762000-649034868264558592-1334833384924381184,1334833384924381184,1775951762000,1775956789000,96.445,17.798
1775951762000-649034868264558592-1334833384924381184,1334833384924381184,1775956790000,1775962816000,49.053,12.538
1775997310000-649034868264558592-1192134793974775808,1192134793974775808,1775997310000,1776004054000,20.915,9.437
1775997310000-649034868264558592-1192134793974775808,1192134793974775808,1776004055000,1776015407000,64.325,24.326
1776004934000-649034868264558592-1146410747421523968,1146410747421523968,1776004934000,1776027448000,330.093,116.762
1776004934000-649034868264558592-1146410747421523968,1146410747421523968,1776027449000,1776043498000,244.787,90.919
1776004934000-649034868264558592-1146410747421523968,1146410747421523968,1776043499000,1776062592000,244.787,90.919
1776015502000-649034868264558592-1284476928488636416,1284476928488636416,1776015502000,1776019160000,46.767,14.608
1776015502000-649034868264558592-1284476928488636416,1284476928488636416,1776019161000,1776027951000,46.767,14.608
1776015502000-649034868264558592-1284476928488636416,1284476928488636416,1776027952000,1776029941000,39.442,12.035
1776015502000-649034868264558592-1284476928488636416,1284476928488636416,1776029942000,1776037773000,39.442,12.035
