alert_name,mismatch_count,total_joined_trips,mismatch_pct
idling,4,320,1.25
fcw,2,320,0.62
distracted_driving,1,320,0.31
eyes_closed,1,320,0.31
mobile_phone,1,320,0.31
drowsiness,0,320,0.0
emergency_recording,0,320,0.0
tailgating,0,320,0.0
smoking,0,320,0.0
over_speed,0,320,0.0
freerun,0,320,0.0
over_acc,0,320,0.0
hard_brake,0,320,0.0
