vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
1146410298802962432,1789921673000-649034868264558592-1146410298802962432,1789921673000,1789978551000,3,866.8299999999999,243.773,3.555890110881845,649034868264558592,1789921673000,1146410298802962432,MP09ZD9990,56878000,1789978551000,"{'confidence': 75.1, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18356.294584590454, 'std': 2886.006179281872, 'timestamp': 1789978934544}",642.8927999999723,812.849,15.600000000002183,243.51999999998952,3.337914750328659,869.2299999999814,243.51999999998952,1789921673000-649034868264558592-1146410298802962432
1536322320262496256,1789915770000-649034868264558592-1536322320262496256,1789915770000,1789967235000,3,755.98,234.944,3.217702941977663,649034868264558592,1789915770000,1536322320262496256,MP09BL9000,51465000,1789967235000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789971542243}",620.3798829713421,805.567,14.26222222222259,234.99237991338717,3.428055838648528,,234.99237991338717,1789915770000-649034868264558592-1536322320262496256
1192134718468915200,1789905968000-649034868264558592-1192134718468915200,1789905968000,1789958338000,2,656.98,222.48899999999998,2.9528650854648997,649034868264558592,1789905968000,1192134718468915200,MP09ZT0099,52370000,1789958338000,"{'confidence': 51.4, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 29393.4679772678, 'std': 4950.632881555802, 'timestamp': 1789959502870}",587.1885869566612,619.98,14.5,222.4199193017656,2.787430199355704,659.0850000000792,222.4199193017656,1789905968000-649034868264558592-1192134718468915200
933044705925529600,1789901049000-649034868264558592-933044705925529600,1789901049000,1789951818000,2,648.065,220.93099999999998,2.9333366526200493,649034868264558592,1789901049000,933044705925529600,MP07P5550,50769000,1789951818000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789952509517}",584.1043961923651,701.728,0.0,221.2516652243807,3.1716281063392127,649.3999999999069,221.25166522438067,1789901049000-649034868264558592-933044705925529600
1334833501215653888,1789919007000-649034868264558592-1334833501215653888,1789919007000,1789956003000,2,580.81,165.167,3.5165014803199184,649034868264558592,1789919007000,1334833501215653888,MP09DS9990,36996000,1789956003000,"{'confidence': 80.4, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 25121.867220997177, 'std': 4814.951546880608, 'timestamp': 1789956005787}",436.1702399999625,562.364,10.199999999998909,165.2159999999858,3.403810768933084,581.4599999999627,165.2159999999858,1789919007000-649034868264558592-1334833501215653888
1147228695027515392,1789919956000-649034868264558592-1147228695027515392,1789919956000,1789964431000,3,568.785,187.504,3.033455286287226,649034868264558592,1789919956000,1147228695027515392,MP09ZF9990,44475000,1789964431000,"{'confidence': 85.3, 'count': 28, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 25591.161691004352, 'std': 3982.283797943814, 'timestamp': 1789968130564}",495.79358920830975,535.329,12.349999999998545,187.8006019728446,2.8505180195184194,572.8499999999767,187.8006019728446,1789919956000-649034868264558592-1147228695027515392
1494312585351135232,1789911525000-649034868264558592-1494312585351135232,1789911525000,1789959270000,4,538.84,226.675,2.3771478989743025,649034868264558592,1789911525000,1494312585351135232,MP09AZ0009,47745000,1789959270000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789962293164}",596.5822577292653,614.136,13.216388888889014,225.97812792775198,2.717678943673464,,225.97812792775198,1789911525000-649034868264558592-1494312585351135232
1474016042442293248,1789916855000-649034868264558592-1474016042442293248,1789916855000,1789959604000,2,490.475,185.951,2.6376572322816227,649034868264558592,1789916855000,1474016042442293248,MP09AP9990,42749000,1789959604000,"{'confidence': 81.5, 'count': 17, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23581.09990668154, 'std': 3592.2180246521216, 'timestamp': 1789961979704}",490.9724613508536,506.352,11.849999999999454,185.97441717835363,2.722697065986216,491.804999999993,185.97441717835363,1789916855000-649034868264558592-1474016042442293248
1334833384924381184,1789922407000-649034868264558592-1334833384924381184,1789922407000,1789954112000,2,479.0,132.77,3.6077427129622652,649034868264558592,1789922407000,1334833384924381184,MP09DT9990,31705000,1789954112000,"{'confidence': 58.5, 'count': 17, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 20038.53613873173, 'std': 6858.775350232814, 'timestamp': 1789954116594}",350.371765664487,458.103,8.75,132.71657790321476,3.4517390912089176,479.24499999999534,132.71657790321476,1789922407000-649034868264558592-1334833384924381184
1140330395766620160,1789947752000-649034868264558592-1140330395766620160,1789947752000,1789962853000,3,200.95999999999998,67.66,2.9701448418563405,649034868264558592,1789947752000,1140330395766620160,MP09DD0666,15101000,1789962853000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789966149219}",178.71767355047353,228.497,4.157777777776573,67.69608846608845,3.37533534325935,,67.69608846608845,1789947752000-649034868264558592-1140330395766620160
