vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
1494313280225673216,1789897176000-649034868264558592-1494313280225673216,1789897176000,1789954784000,2,873.1600000000001,245.321,3.55925501689623,649034868264558592,1789897176000,1494313280225673216,MP09BL9990,57608000,1789954784000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789954791519}",647.9008869479641,895.183,15.973055555555675,245.41700263180456,3.6475997604087342,875.390000000014,245.41700263180456,1789897176000-649034868264558592-1494313280225673216
1146410298802962432,1789921673000-649034868264558592-1146410298802962432,1789921673000,1789978551000,3,866.8299999999999,243.773,3.555890110881845,649034868264558592,1789921673000,1146410298802962432,MP09ZD9990,56878000,1789978551000,"{'confidence': 75.1, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18356.294584590454, 'std': 2886.006179281872, 'timestamp': 1789978934544}",642.8927999999723,812.849,15.600000000002183,243.51999999998952,3.337914750328659,869.2299999999814,243.51999999998952,1789921673000-649034868264558592-1146410298802962432
930508235230674944,1789943281000-649034868264558592-930508235230674944,1789943281000,1790000902000,3,862.7950000000001,286.566,3.010807283487923,649034868264558592,1789943281000,930508235230674944,MP07P7770,57621000,1790000902000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790002054079}",756.6113524959229,845.591,0.0,286.59520927875866,2.9504715104205754,866.4499999999534,286.59520927875866,1789943281000-649034868264558592-930508235230674944
1334833185816576000,1789914517000-649034868264558592-1334833185816576000,1789914517000,1789972204000,24,853.88,250.97500000000002,3.4022512202410597,649034868264558592,1789914517000,1334833185816576000,MP09DS0999,57687000,1789972204000,"{'confidence': 77.6, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15077.948616374557, 'std': 2431.143218579526, 'timestamp': 1789974633976}",663.5355226730993,873.944,3.850000000000364,251.33921313374972,3.47714942329724,909.7750000000233,251.33921313374972,1789914517000-649034868264558592-1334833185816576000
1494312366358134784,1789905703000-649034868264558592-1494312366358134784,1789905703000,1789963320000,3,835.84,293.50800000000004,2.8477588345121765,649034868264558592,1789905703000,1494312366358134784,MP09AX9990,57617000,1789963320000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789966545962}",775.1886145927191,850.917,15.981111111111204,293.63205098209056,2.8979023139810436,838.9799999999814,293.63205098209056,1789905703000-649034868264558592-1494312366358134784
1474016264899788800,1789891731000-649034868264558592-1474016264899788800,1789891731000,1789949360000,3,835.14,277.04200000000003,3.0144887778748344,649034868264558592,1789891731000,1474016264899788800,MP09BK9990,57629000,1789949360000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789949365763}",729.7189419463984,854.567,15.980277777777701,276.40869013121153,3.091679207315573,840.859999999986,276.40869013121153,1789891731000-649034868264558592-1474016264899788800
1494312472553717760,1789915113000-649034868264558592-1494312472553717760,1789915113000,1789970186000,2,778.86,265.495,2.933614569012599,649034868264558592,1789915113000,1494312472553717760,Mp09AZ9990,55073000,1789970186000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789973259734}",700.9385009667983,793.095,15.25861111111044,265.50700794196905,2.987096296054619,780.6600000000035,265.50700794196905,1789915113000-649034868264558592-1494312472553717760
1268894095296692224,1789914283000-649034868264558592-1268894095296692224,1789914283000,1789971667000,4,778.2399999999999,291.82,2.666849427729422,649034868264558592,1789914283000,1268894095296692224,MP09DF0999,57384000,1789971667000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789975797918}",770.0418927264725,789.311,15.886944444442634,291.6825351236638,2.706061916478332,782.1600000000326,291.6825351236638,1789914283000-649034868264558592-1268894095296692224
1536322320262496256,1789915770000-649034868264558592-1536322320262496256,1789915770000,1789967235000,3,755.98,234.944,3.217702941977663,649034868264558592,1789915770000,1536322320262496256,MP09BL9000,51465000,1789967235000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789971542243}",620.3798829713421,805.567,14.26222222222259,234.99237991338717,3.428055838648528,,234.99237991338717,1789915770000-649034868264558592-1536322320262496256
1334832578175172608,1789922490000-649034868264558592-1334832578175172608,1789922490000,1789977999000,3,745.96,276.33,2.699525929142692,649034868264558592,1789922490000,1334832578175172608,MP09AH0009,55509000,1789977999000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789979069427}",729.5930133535071,761.038,15.371666666665988,276.36098990663146,2.7537822912601255,748.2799999999697,276.36098990663146,1789922490000-649034868264558592-1334832578175172608
1268893955106275328,1789901307000-649034868264558592-1268893955106275328,1789901307000,1789958912000,3,709.04,281.228,2.521228327193594,649034868264558592,1789901307000,1268893955106275328,MP09DE0999,57605000,1789958912000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789960220762}",742.6673067168438,722.112,15.973888888888894,281.3133737563802,2.566930929580885,710.9599999999627,281.3133737563802,1789901307000-649034868264558592-1268893955106275328
1151974728106246144,1789915084000-649034868264558592-1151974728106246144,1789915084000,1789959750000,1,668.327,228.795,2.9210734500316877,649034868264558592,1789915084000,1151974728106246144,MP09ZG9990,44666000,1789959750000,"{'confidence': 67.1, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 27720.701957008074, 'std': 7942.95246517326, 'timestamp': 1789962979055}",604.0191529469266,668.327,12.200000000000728,228.79513369201766,2.921071743158832,712.8550000000978,228.79513369201766,1789915084000-649034868264558592-1151974728106246144
1476550907393998848,1789920604000-649034868264558592-1476550907393998848,1789920604000,1789958828000,2,657.2,172.149,3.8176231055655276,649034868264558592,1789920604000,1476550907393998848,MP09DP0666,38224000,1789958828000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789960137140}",454.52048144970803,670.004,10.577500000000327,172.1668490339803,3.8915970394960437,660.0200000000186,172.1668490339803,1789920604000-649034868264558592-1476550907393998848
1192134718468915200,1789905968000-649034868264558592-1192134718468915200,1789905968000,1789958338000,2,656.98,222.48899999999998,2.9528650854648997,649034868264558592,1789905968000,1192134718468915200,MP09ZT0099,52370000,1789958338000,"{'confidence': 51.4, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 29393.4679772678, 'std': 4950.632881555802, 'timestamp': 1789959502870}",587.1885869566612,619.98,14.5,222.4199193017656,2.787430199355704,659.0850000000792,222.4199193017656,1789905968000-649034868264558592-1192134718468915200
1140330319757443072,1789921428000-649034868264558592-1140330319757443072,1789921428000,1789968820000,2,651.2,266.342,2.4449767592043314,649034868264558592,1789921428000,1140330319757443072,MP09ZL9990,47392000,1789968820000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789974923861}",703.3981409487538,650.574,13.116944444444016,266.4386897533158,2.4417399762862466,653.6000000000931,266.4386897533158,1789921428000-649034868264558592-1140330319757443072
933044705925529600,1789901049000-649034868264558592-933044705925529600,1789901049000,1789951818000,2,648.065,220.93099999999998,2.9333366526200493,649034868264558592,1789901049000,933044705925529600,MP07P5550,50769000,1789951818000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789952509517}",584.1043961923651,701.728,0.0,221.2516652243807,3.1716281063392127,649.3999999999069,221.25166522438067,1789901049000-649034868264558592-933044705925529600
1406272050288394240,1789908114000-649034868264558592-1406272050288394240,1789908114000,1789965754000,3,625.86,253.769,2.4662586840788276,649034868264558592,1789908114000,1406272050288394240,MP09AT9000,57640000,1789965754000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789970650473}",670.4495128509751,644.482,15.983333333333576,253.95814880718754,2.5377488496709337,629.0599999999977,253.9581488071875,1789908114000-649034868264558592-1406272050288394240
1518565483060658176,1789912838000-649034868264558592-1518565483060658176,1789912838000,1789969428000,4,612.6600000000001,233.521,2.6235756099023217,649034868264558592,1789912838000,1518565483060658176,MP09BK9000,56590000,1789969428000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789974887729}",621.9605270623354,629.777,15.671111111110804,235.5911087357331,2.6731781321443355,619.2000000000116,235.5911087357331,1789912838000-649034868264558592-1518565483060658176
1334833501215653888,1789919007000-649034868264558592-1334833501215653888,1789919007000,1789956003000,2,580.81,165.167,3.5165014803199184,649034868264558592,1789919007000,1334833501215653888,MP09DS9990,36996000,1789956003000,"{'confidence': 80.4, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 25121.867220997177, 'std': 4814.951546880608, 'timestamp': 1789956005787}",436.1702399999625,562.364,10.199999999998909,165.2159999999858,3.403810768933084,581.4599999999627,165.2159999999858,1789919007000-649034868264558592-1334833501215653888
1329844556446826496,1789922370000-649034868264558592-1329844556446826496,1789922370000,1789968258000,2,577.175,212.97899999999998,2.7100089680203214,649034868264558592,1789922370000,1329844556446826496,MP09BX9990,45888000,1789968258000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789972090276}",562.3484289301365,585.345,12.740000000000009,213.0107685341426,2.747959664331137,580.1000000000004,213.01076853414258,1789922370000-649034868264558592-1329844556446826496
1552709347677569024,1789929038000-649034868264558592-1552709347677569024,1789929038000,1789967030000,8,576.68,169.879,3.394651487235032,649034868264558592,1789929038000,1552709347677569024,MP09BN9990,37992000,1789967030000,"{'confidence': 59.7, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21089.716341160303, 'std': 6366.551479564272, 'timestamp': 1789971919020}",447.20781101146287,570.943,10.550000000000182,169.3968981104026,3.3704454235513457,586.2399999999907,169.3968981104026,1789929038000-649034868264558592-1552709347677569024
1220369364222476288,1789931036000-649034868264558592-1220369364222476288,1789931036000,1789971005000,2,575.12,196.50400000000002,2.9267597606155595,649034868264558592,1789931036000,1220369364222476288,MP09ZX9990,39969000,1789971005000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789974968200}",518.8173480040689,571.094,11.074166666666656,196.52172272881396,2.906009534569719,576.640000000014,196.52172272881396,1789931036000-649034868264558592-1220369364222476288
1537489465788858368,1789915393000-649034868264558592-1537489465788858368,1789915393000,1789953983000,1,570.961,165.481,3.4503115161257187,649034868264558592,1789915393000,1537489465788858368,MP09BJ9990,38590000,1789953983000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789957029722}",436.87095896314923,570.961,0.0,165.48142384967773,3.450302678798905,591.6299999999901,165.48142384967773,1789915393000-649034868264558592-1537489465788858368
1147228695027515392,1789919956000-649034868264558592-1147228695027515392,1789919956000,1789964431000,3,568.785,187.504,3.033455286287226,649034868264558592,1789919956000,1147228695027515392,MP09ZF9990,44475000,1789964431000,"{'confidence': 85.3, 'count': 28, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 25591.161691004352, 'std': 3982.283797943814, 'timestamp': 1789968130564}",495.79358920830975,535.329,12.349999999998545,187.8006019728446,2.8505180195184194,572.8499999999767,187.8006019728446,1789919956000-649034868264558592-1147228695027515392
1552709327888842752,1789919571000-649034868264558592-1552709327888842752,1789919571000,1789960457000,4,567.99,191.854,2.9605324882462702,649034868264558592,1789919571000,1552709327888842752,MP09BP9990,40886000,1789960457000,"{'confidence': 82.9, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21158.241566598685, 'std': 3155.443662235012, 'timestamp': 1789961921466}",506.85284057131076,558.846,11.300000000000182,191.9897123376177,2.910812215902789,573.1750000000029,191.9897123376177,1789919571000-649034868264558592-1552709327888842752
1146409880471470080,1789927879000-649034868264558592-1146409880471470080,1789927879000,1789968819000,2,564.48,204.474,2.760644385105197,649034868264558592,1789927879000,1146409880471470080,MP09DC0666,40940000,1789968819000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789974989696}",539.8522001599149,570.926,11.341111111111104,204.4894697575435,2.791957946181426,566.8000000000466,204.4894697575435,1789927879000-649034868264558592-1146409880471470080
1186996414987632640,1789923291000-649034868264558592-1186996414987632640,1789923291000,1789967951000,2,564.24,215.71099999999998,2.615721961327888,649034868264558592,1789923291000,1186996414987632640,MP09ZS0009,44660000,1789967951000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789973258183}",569.5442499351119,562.28,12.362222222222044,215.73645830875452,2.6063281302008043,566.1600000000326,215.73645830875452,1789923291000-649034868264558592-1186996414987632640
