trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1789949844000-1205841794575630336-1262219022347272192,1262219022347272192,1789949844000,1789951397000,10.5,1.349
1789949844000-1205841794575630336-1262219022347272192,1262219022347272192,1789951398000,1789953845000,15.375,1.997
1789950412000-1205841794575630336-1262125582469038080,1262125582469038080,1789950412000,1789951398000,5.25,1.528
1789950412000-1205841794575630336-1262125582469038080,1262125582469038080,1789951399000,1789959084000,62.125,13.318
1789950422000-1205841794575630336-1262203843446308864,1262203843446308864,1789950422000,1789956648000,34.25,6.464
1789950422000-1205841794575630336-1262203843446308864,1262203843446308864,1789956649000,1789960598000,21.75,4.87
1789950422000-1205841794575630336-1262203843446308864,1262203843446308864,1789960599000,1789968598000,34.0,6.287
1789954116000-1205841794575630336-1262397724972548096,1262397724972548096,1789954116000,1789955401000,10.25,1.742
1789954116000-1205841794575630336-1262397724972548096,1262397724972548096,1789955402000,1789957521000,14.125,2.399
1789957004000-1205841794575630336-1262196176552198144,1262196176552198144,1789957004000,1789961092000,29.5,5.858
1789957004000-1205841794575630336-1262196176552198144,1262196176552198144,1789961093000,1789961625000,3.25,0.694
1789957004000-1205841794575630336-1262196176552198144,1262196176552198144,1789961626000,1789962560000,2.5,0.592
1789957337000-1205841794575630336-1262212732069871616,1262212732069871616,1789957337000,1789961774000,13.375,3.22
1789957337000-1205841794575630336-1262212732069871616,1262212732069871616,1789961775000,1789970136000,47.375,7.947
1789957600000-1205841794575630336-1262073116444590080,1262073116444590080,1789957600000,1789964003000,48.5,11.305
1789957600000-1205841794575630336-1262073116444590080,1262073116444590080,1789964004000,1789964153000,,
1789957978000-1205841794575630336-1262458236729032704,1262458236729032704,1789957978000,1789961714000,21.625,4.742
1789957978000-1205841794575630336-1262458236729032704,1262458236729032704,1789961715000,1789964715000,10.875,2.559
1789962515000-1205841794575630336-1207298620362063872,1207298620362063872,1789962515000,1789972759000,0.0,15.851
1789962515000-1205841794575630336-1207298620362063872,1207298620362063872,1789972760000,1789983393000,0.0,14.241
1789963143000-1205841794575630336-1262220639310184448,1262220639310184448,1789963143000,1789970494000,36.375,7.348
1789963143000-1205841794575630336-1262220639310184448,1262220639310184448,1789970495000,1789972555000,11.125,2.105
1789964871000-1205841794575630336-1262142965292204032,1262142965292204032,1789964871000,1789968321000,17.5,4.582
1789964871000-1205841794575630336-1262142965292204032,1262142965292204032,1789968322000,1789968740000,2.125,0.622
1789964871000-1205841794575630336-1262142965292204032,1262142965292204032,1789968741000,1789976174000,46.875,10.341
1789968216000-1205841794575630336-1262199622806274048,1262199622806274048,1789968216000,1789974540000,42.25,7.851
1789968216000-1205841794575630336-1262199622806274048,1262199622806274048,1789974541000,1789981848000,70.625,9.5
1789975562000-1205841794575630336-1262071215879618560,1262071215879618560,1789975562000,1789982088000,43.7,9.855
1789975562000-1205841794575630336-1262071215879618560,1262071215879618560,1789982089000,1789988420000,42.1,9.138
1789979299000-1205841794575630336-1262217755243839488,1262217755243839488,1789979299000,1789980690000,3.625,1.106
1789979299000-1205841794575630336-1262217755243839488,1262217755243839488,1789980691000,1789981089000,1.125,0.515
1789979299000-1205841794575630336-1262217755243839488,1262217755243839488,1789981090000,1789983615000,9.375,2.381
1789979905000-1205841794575630336-1262146387030573056,1262146387030573056,1789979905000,1789983421000,26.0,4.582
1789979905000-1205841794575630336-1262146387030573056,1262146387030573056,1789983422000,1789990142000,38.5,7.166
1789981321000-1205841794575630336-1262458236729032704,1262458236729032704,1789981321000,1789982887000,8.0,1.76
1789981321000-1205841794575630336-1262458236729032704,1262458236729032704,1789982888000,1789985358000,13.75,2.958
1789981321000-1205841794575630336-1262458236729032704,1262458236729032704,1789985359000,1789994370000,49.5,8.147
1789982318000-1205841794575630336-1207343773206446080,1207343773206446080,1789982318000,1789988272000,40.0,8.451
1789982318000-1205841794575630336-1207343773206446080,1207343773206446080,1789988273000,1789988946000,3.0,0.525
1789983059000-1205841794575630336-1262148175813148672,1262148175813148672,1789983059000,1789988659000,28.75,8.775
1789983059000-1205841794575630336-1262148175813148672,1262148175813148672,1789988660000,1789988732000,,
1789984012000-1205841794575630336-1207340356891312128,1207340356891312128,1789984012000,1789991252000,43.0,12.927
1789984012000-1205841794575630336-1207340356891312128,1207340356891312128,1789991253000,1789992297000,7.0,0.883
1789987125000-1205841794575630336-1262220021451456512,1262220021451456512,1789987125000,1789996956000,65.0,17.197
1789987125000-1205841794575630336-1262220021451456512,1262220021451456512,1789996957000,1789997058000,,
1789987186000-1205841794575630336-1262204399443247104,1262204399443247104,1789987186000,1789988163000,5.0,1.328
1789987186000-1205841794575630336-1262204399443247104,1262204399443247104,1789988164000,1789993303000,31.125,5.287
1789987186000-1205841794575630336-1262204399443247104,1262204399443247104,1789993304000,1789995720000,17.5,3.83
1789994056000-1205841794575630336-1262093832887992320,1262093832887992320,1789994056000,1789994783000,5.5,1.131
1789994056000-1205841794575630336-1262093832887992320,1262093832887992320,1789994784000,1789995464000,3.1,0.591
1790002455000-1205841794575630336-1262140486982828032,1262140486982828032,1790002455000,1790004773000,26.0,3.178
1790002455000-1205841794575630336-1262140486982828032,1262140486982828032,1790004774000,1790005503000,0.5,0.276
