vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,distance,mileage,load_estimation
1334832578175172608,1786130680000-649034868264558592-1334832578175172608,1786130680000,1786170448000,2,535.52,209.423,2.5571212331023814,649034868264558592,1786130680000,1334832578175172608,MP09AH0009,39768000,1786170448000,552.2030445207674,10.998888888889269,209.16781989423006,537.0599999999977,209.16781989423006,1786130680000-649034868264558592-1334832578175172608,541.883,2.590661413758647,
1474013287929610240,1786122573000-649034868264558592-1474013287929610240,1786122573000,1786165545000,3,516.695,176.321,2.930422354682653,649034868264558592,1786122573000,1474013287929610240,MP09AM9909,42972000,1786165545000,465.6068520186621,11.850000000000364,176.3662318252508,520.6750000000175,176.3662318252508,1786122573000-649034868264558592-1474013287929610240,533.118,3.0227895356307783,"{'confidence': 81.7, 'count': 26, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23440.581105015248, 'std': 4381.103007445171, 'timestamp': 1786215287580}"
1537489444636983296,1786116594000-649034868264558592-1537489444636983296,1786116594000,1786155105000,1,515.147,149.872,3.4372464503042597,649034868264558592,1786116594000,1537489444636983296,MP09BF9909,38511000,1786155105000,395.6626636912859,0.0,149.87222109518405,533.3549999999959,149.87222109518405,1786116594000-649034868264558592-1537489444636983296,515.147,3.4372413795938175,
1537489458834702336,1786110249000-649034868264558592-1537489458834702336,1786110249000,1786150058000,1,515.083,162.472,3.1702878034368998,649034868264558592,1786110249000,1537489458834702336,MP09BF9990,39809000,1786150058000,428.9265711813986,0.0,162.47218605356005,533.5800000000017,162.47218605356005,1786110249000-649034868264558592-1537489458834702336,515.083,3.170284173010385,
682178685842751488,1786117238000-649034868264558592-682178685842751488,1786117238000,1786153366000,1,514.884,167.937,3.0659354400757426,649034868264558592,1786117238000,682178685842751488,MP30P2220,36128000,1786153366000,443.3545086933544,0.0,167.93731389899787,505.6561047399882,167.93731389899787,1786117238000-649034868264558592-682178685842751488,514.884,3.065929709401363,
682178375686553600,1786116371000-649034868264558592-682178375686553600,1786116371000,1786154017000,2,506.46078,192.038,2.6372945979441567,649034868264558592,1786116371000,682178375686553600,MP30P1110,37646000,1786154017000,509.4777599999914,0.0,192.98399999999674,508.0701217900496,192.98399999999674,1786116371000-649034868264558592-682178375686553600,512.475,2.65553102847909,
1406271868830220288,1786124278000-649034868264558592-1406271868830220288,1786124278000,1786161923000,2,465.28,175.947,2.6444326984830657,649034868264558592,1786124278000,1406271868830220288,MP09AT9990,37645000,1786161923000,464.47212075819834,10.402222222222008,175.93640937810542,466.9199999999837,175.93640937810542,1786124278000-649034868264558592-1406271868830220288,472.477,2.6854987075733616,
1284476928488636416,1786088009000-649034868264558592-1284476928488636416,1786088009000,1786133627000,1,464.639,147.835,3.142956674671086,649034868264558592,1786088009000,1284476928488636416,MP09DJ9990,45618000,1786133627000,390.2836662578819,12.613101944444809,147.83472206737952,494.03000000002794,147.83780377881715,1786088009000-649034868264558592-1284476928488636416,464.639,3.1429625835007062,"{'confidence': 83.2, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23435.440569242866, 'std': 3782.1000602370236, 'timestamp': 1786167586969}"
1268893877926887424,1786124139000-649034868264558592-1268893877926887424,1786124139000,1786168201000,3,462.91999999999996,192.608,2.40343080245888,649034868264558592,1786124139000,1268893877926887424,MP09DH0009,44062000,1786168201000,508.5346011212287,12.203611111111968,192.62674284895027,,192.62674284895027,1786124139000-649034868264558592-1268893877926887424,535.075,2.777781486029607,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786215724509}"
1474013221449891840,1786124732000-649034868264558592-1474013221449891840,1786124732000,1786157666000,2,438.32000000000005,169.003,2.593563427868145,649034868264558592,1786124732000,1474013221449891840,MP09AS9990,32934000,1786157666000,446.2358802062577,9.099999999999454,169.02874250237033,440.1600000000035,169.02874250237033,1786124732000-649034868264558592-1474013221449891840,446.874,2.6437752147019222,
1220369364222476288,1786131893000-649034868264558592-1220369364222476288,1786131893000,1786162706000,2,435.6,156.545,2.7825864767319306,649034868264558592,1786131893000,1220369364222476288,MP09ZX9990,30813000,1786162706000,413.34489954579607,8.510555555555584,156.57003770674092,436.4000000000233,156.57003770674092,1786131893000-649034868264558592-1220369364222476288,436.678,2.7890266004655846,
1140330395766620160,1786137024000-649034868264558592-1140330395766620160,1786137024000,1786168435000,5,420.52,148.42700000000002,2.833177252117202,649034868264558592,1786137024000,1140330395766620160,MP09DD0666,31411000,1786168435000,390.98973863101645,8.688333333333503,148.10217372386987,,148.10217372386987,1786137024000-649034868264558592-1140330395766620160,451.801,3.050603435722446,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786215744950}"
1334833384924381184,1786124564000-649034868264558592-1334833384924381184,1786124564000,1786153039000,1,407.365,122.24,3.3325016361256545,649034868264558592,1786124564000,1334833384924381184,MP09DT9990,28475000,1786153039000,322.71360000001386,7.800000000001091,122.24000000000524,423.5650000000023,122.24000000000524,1786124564000-649034868264558592-1334833384924381184,407.365,3.3325016361255115,
1140330319757443072,1786121520000-649034868264558592-1140330319757443072,1786121520000,1786152850000,2,405.12,166.805,2.4287041755343064,649034868264558592,1786121520000,1140330319757443072,MP09ZL9990,31330000,1786152850000,440.4200248031609,8.668611111110295,166.82576697089428,407.28000000002794,166.82576697089428,1786121520000-649034868264558592-1140330319757443072,408.72,2.4499812434329074,
1146410747421523968,1786131810000-649034868264558592-1146410747421523968,1786131810000,1786158251000,2,400.96,148.714,2.6961819331065,649034868264558592,1786131810000,1146410747421523968,MP09ZM9990,26441000,1786158251000,392.6640777572703,7.311388888888359,148.73639308987512,401.8399999999674,148.73639308987512,1786131810000-649034868264558592-1146410747421523968,398.713,2.680668743654921,
1552709337468633088,1786132442000-649034868264558592-1552709337468633088,1786132442000,1786159814000,3,392.51,125.724,3.121997391110687,649034868264558592,1786132442000,1552709337468633088,MP09BN9000,27372000,1786159814000,332.12953870848065,7.550000000000182,125.80664345018207,395.1800000000003,125.80664345018207,1786132442000-649034868264558592-1552709337468633088,387.317,3.0786688952032404,"{'confidence': 73.7, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 28337.20624421532, 'std': 5957.372312378003, 'timestamp': 1786177087422}"
1334832669606805504,1786126968000-649034868264558592-1334832669606805504,1786126968000,1786155394000,2,376.0,142.966,2.629995943091364,649034868264558592,1786126968000,1334832669606805504,MP09AH9990,28426000,1786155394000,377.19963197689094,7.8474999999998545,142.87864847609504,377.1599999999744,142.87864847609504,1786126968000-649034868264558592-1334832669606805504,378.021,2.6457487107546833,
1146409880471470080,1786139876000-649034868264558592-1146409880471470080,1786139876000,1786171529000,1,375.673,137.223,2.737682458479992,649034868264558592,1786139876000,1146409880471470080,MP09DC0666,31653000,1786171529000,362.26833442588946,8.74333333333334,137.22285394920056,372.4800000000978,137.22285394920056,1786139876000-649034868264558592-1146409880471470080,375.673,2.73768537228553,
1474016042442293248,1786123806000-649034868264558592-1474016042442293248,1786123806000,1786152977000,1,368.954,132.923,2.7756972081581064,649034868264558592,1786123806000,1474016042442293248,MP09AP9990,29171000,1786152977000,350.91680165644453,8.050000000000182,132.9230309304714,359.0899999999965,132.9230309304714,1786123806000-649034868264558592-1474016042442293248,368.954,2.775696562268357,"{'confidence': 90.6, 'count': 100, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 22055.461460758237, 'std': 4165.2433124165045, 'timestamp': 1786176157020}"
1476550907393998848,1786122099000-649034868264558592-1476550907393998848,1786122099000,1786152941000,3,360.26,154.85,2.32650952534711,649034868264558592,1786122099000,1476550907393998848,MP09DP0666,30842000,1786152941000,410.58261794706937,8.499166666665587,155.52371891934445,,155.5281771466934,1786122099000-649034868264558592-1476550907393998848,600.964,3.8641308488235397,
1140330395766620160,1786108525000-649034868264558592-1140330395766620160,1786108525000,1786137021000,1,353.869,96.815,3.6551050973506176,649034868264558592,1786108525000,1140330395766620160,MP09DD0666,28496000,1786137021000,255.59194107478842,7.887500000000728,96.8151291949956,347.9200000000419,96.8151291949956,1786108525000-649034868264558592-1140330395766620160,353.869,3.6551002197938667,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786201165596}"
1494312254978392064,1786142546000-649034868264558592-1494312254978392064,1786142546000,1786167772000,1,336.985,120.638,2.793356985361163,649034868264558592,1786142546000,1494312254978392064,MP09AY9990,25226000,1786167772000,318.48477575980183,6.975555555555729,120.63817263628857,331.5799999999872,120.63817263628857,1786142546000-649034868264558592-1494312254978392064,336.985,2.7933529879963817,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786182964425}"
1066488845387694080,1786132373000-649034868264558592-1066488845387694080,1786132373000,1786157150000,1,320.019,120.524,2.6552304935116657,649034868264558592,1786132373000,1066488845387694080,MP09PA3330,24777000,1786157150000,318.18227828052954,6.822777777777446,120.52359025777633,315.8399999999674,120.52359025777633,1786132373000-649034868264558592-1066488845387694080,320.019,2.6552395204585433,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786212842769}"
1334833185816576000,1786069789000-649034868264558592-1334833185816576000,1786069789000,1786093706000,1,318.241,94.721,3.3597723841597955,649034868264558592,1786069789000,1334833185816576000,MP09DS0999,23917000,1786093706000,250.06268135002273,6.449999999998909,94.72071263258437,329.82500000006985,94.72071263258437,1786069789000-649034868264558592-1334833185816576000,318.241,3.3597825771691205,
1220369221305761792,1786093009000-649034868264558592-1220369221305761792,1786093009000,1786120976000,2,309.52,131.927,2.3461459746678086,649034868264558592,1786093009000,1220369221305761792,MP09ZY9990,27967000,1786120976000,348.299355999625,7.740000000001601,131.93157424228218,310.1600000000326,131.93157424228218,1786093009000-649034868264558592-1220369221305761792,309.565,2.3464057165838685,
1146409880471470080,1786099592000-649034868264558592-1146409880471470080,1786099592000,1786125992000,1,309.154,93.457,3.3079812106102273,649034868264558592,1786099592000,1146409880471470080,MP09DC0666,26400000,1786125992000,246.7256002037677,7.278333333333194,93.4566667438514,306.5999999999767,93.4566667438514,1786099592000-649034868264558592-1146409880471470080,309.154,3.3079930065057614,
933044705925529600,1786129233000-649034868264558592-933044705925529600,1786129233000,1786147585000,1,302.008,90.4,3.340796460176991,649034868264558592,1786129233000,933044705925529600,MP07P5550,18352000,1786147585000,238.65641798149917,0.0,90.40015832632544,277.59499999973923,90.41013555799842,1786129233000-649034868264558592-933044705925529600,302.008,3.3407906091249866,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786206659534}"
1334832234422599680,1786097269000-649034868264558592-1334832234422599680,1786097269000,1786133401000,2,294.76,124.656,2.364587344371711,649034868264558592,1786097269000,1334832234422599680,MP09DR0666,36132000,1786133401000,329.5348176182302,9.996111111111531,124.82379455235991,296.64000000001397,124.82379455235993,1786097269000-649034868264558592-1334832234422599680,303.83,2.434071172804735,
1518565483060658176,1786111583000-649034868264558592-1518565483060658176,1786111583000,1786146381000,2,290.73,124.089,2.3429151657278244,649034868264558592,1786111583000,1518565483060658176,MP09BK9000,34798000,1786146381000,327.61009983700245,9.629722222222426,124.09473478674335,292.6900000000023,124.09473478674335,1786111583000-649034868264558592-1518565483060658176,297.754,2.399408810629153,
1494312254978392064,1786122723000-649034868264558592-1494312254978392064,1786122723000,1786140521000,1,273.286,95.569,2.8595674329542007,649034868264558592,1786122723000,1494312254978392064,MP09AY9990,17798000,1786140521000,252.30316808167686,4.904999999999745,95.56938184912002,268.179999999993,95.56938184912002,1786122723000-649034868264558592-1494312254978392064,273.286,2.859556007503007,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786170808175}"
1536322320262496256,1786094229000-649034868264558592-1536322320262496256,1786094229000,1786112331000,1,264.615,97.853,2.7042093752874212,649034868264558592,1786094229000,1536322320262496256,MP09BL9000,18102000,1786112331000,258.33060774992225,4.998611111111131,97.85250293557661,263.8500000000058,97.85250293557661,1786094229000-649034868264558592-1536322320262496256,264.615,2.7042231119444664,
1220369221305761792,1786122138000-649034868264558592-1220369221305761792,1786122138000,1786143036000,1,262.144,108.08,2.425462620281273,649034868264558592,1786122138000,1220369221305761792,MP09ZY9990,20898000,1786143036000,285.33008503853154,5.749722222222772,108.07957766611042,262.71999999997206,108.07957766611044,1786122138000-649034868264558592-1220369221305761792,262.144,2.4254720980668507,
